airport_code,sequence_number
DAB,821370
CCC,839751
BAB,978057
BBE,127834
BCE,653265
CEE,775232
BAE,372548
CDB,979597
AED,683674
DAB,384103
DAE,914894
CCE,933509
BBC,712043
ECB,64712
CDA,488356
BBB,894913
AEA,234729
DCB,578745
AAC,653549
ACB,845658
ECD,842604
EEC,860289
ACA,667188
BBE,108618
EEE,158320
DDE,59284
ADC,36550
CED,561138
ABA,792131
AAB,756976
DCE,567081
DAD,965525
CBA,826761
ABC,528958
EBE,15345
EDD,839181
DBE,769193
EEB,208340
DEA,473809
CDA,857499
ECD,985420
BBA,871000
CCE,5369
DAA,781246
ACA,802344
BDC,220090
DCA,719564
CAB,88923
CAC,501792
CBB,985967
DBD,417978
DAA,24440
BCA,559554
DCB,615788
CAD,848767
BAE,206645
ABA,333432
CAE,762650
ABC,220786
ABD,70054
DBD,669597
CDA,115245
CCE,276183
DEC,716486
ADB,944363
EAD,680202
EAA,375088
CAD,795107
AEA,341467
DAD,613964
DCD,679295
CBD,633461
CEA,602664
EEC,626915
ABE,467739
ACE,877748
CBA,888218
BDD,550147
DAE,408364
CAD,818902
AAB,418136
DBC,372850
CEC,75769
EED,552456
CBC,307270
BAC,312355
EBC,308356
ABD,688328
DDC,785339
EAE,804638
CAE,329776
AEE,438703
AEE,434510
EBC,902309
ADA,820312
CDC,392596
EDD,317814
ACE,993602
CED,868621
AAB,54964
AAB,445740
BDE,638783
CDE,349748
ABD,820975
BDD,289258
CEA,901112
BEE,416698
EDC,726820
ACC,545824
DAA,974259
DCB,843065
BBB,374472
CAE,754771
CDA,474598
EDD,661462
EDA,246093
ABC,507178
ABD,673481
ECC,727614
EDB,249660
DDA,19309
AAB,963334
CDE,891135
ACD,763584
EEE,921012
CDE,223448
BAD,721414
EEB,503411
CEC,306244
CDD,294736
EAB,472079
BED,910523
EAE,539214
BAD,572896
BEC,620308
DBD,710554
DAA,123115
ACE,701763
BED,11847
DDD,370499
ABE,32172
ABA,144181
ABE,169411
CBD,441047
EBE,892681
DEC,512531
CDA,416573
BCB,171296
CDE,442893
ECD,807596
AAB,247402
CAE,57268
BCE,285712
DDC,321592
DDB,391161
BEB,108610
DDE,973570
AEB,405346
DAC,232486
AAD,602173
EAE,86185
EBC,773900
BCD,288205
CEB,890009
DCB,839285
ECB,356812
ECE,984455
BAD,966865
DAE,735085
ABE,720564
DBD,892891
EBB,361572
AAB,184198
CCC,194309
DEC,74652
BBB,381781
ABE,935709
CDC,675888
CBE,930198
AAD,490202
CDB,340444
AAA,227788
DBD,832236
ADD,115402
CCA,398978
DAD,535994
CDB,268602
EAE,384740
CCA,675529
CAA,95594
EAE,255969
CAD,677691
CEB,851872
CDA,595889
EAA,23378
ECC,470177
ADE,722258
EBB,968348
BDA,463346
BBE,361001
EBC,25714
EDA,578574
ADC,253490
CEB,482120
BCD,891373
EEC,97511
BAC,351018
BBE,357341
BCB,571213
AAD,635010
BAC,277012
DEA,431559
ADE,159695
AAC,999333
DAD,422645
ADC,537373
EEB,91647
ECD,390774
CEB,149395
DDC,22465
EED,584265
BDE,411049
AEC,821261
DBE,115717
BAA,520977
DBE,841722
EAD,809203
EBD,237501
ABA,802981
AED,671372
BAD,501927
ECC,104320
EDC,147645
BBC,351557
DCA,658509
BBC,41747
DEB,310043
EEC,255015
CEB,690033
BAE,275207
ABD,751505
BEC,464888
AED,311336
BDB,57478
BDA,199887
DAE,393916
BBB,561157
BBC,660430
ECB,108319
ACD,805554
EBA,232368
CBC,639880
CAC,477429
CBD,510470
CDE,804200
CDC,329280
DEE,603474
BAA,451650
DCE,923509
BAC,466752
CEB,903645
BCD,354074
DAA,563303
BAA,704401
CDC,783206
DEC,113542
DBB,276086
EEB,23180
DBB,186461
DDE,256040
DAB,573429
BEB,425854
EDE,204003
AEE,360095
DCE,468227
CAD,59809
EDD,703755
DAA,254000
BEE,961497
CBE,799680
BCB,985564
DBB,700976
EED,460168
BEA,101747
ACE,166450
AEA,441737
EDD,715982
EEE,400149
ACA,991568
DBD,257076
ECB,130881
DDC,383049
BDB,736964
ABA,535831
BBD,270059
ABB,899817
EEA,967995
CEB,332107
CEE,658013
DBC,202798
DEB,402318
ECA,309032
BDC,397020
CAE,745432
AEC,819642
DBA,235205
AED,809852
BBB,385584
AED,309338
DCB,966224
EEC,951578
DAA,566730
ECD,41201
ABE,229139
CCD,538243
AAB,280738
BEE,796756
DCD,57185
BEB,686506
BBD,199555
AAD,36078
DAB,71864
BCD,985808
DBC,182764
CDE,383471
CAA,693632
DDC,458467
ECC,831639
ACE,247971
CEC,445157
CDC,588541
CCC,469463
CAC,606585
ABA,989829
ABA,339374
CAA,805501
BAA,87626
ADB,742633
CCC,751518
CAD,329994
DEB,877247
EBA,606845
EAC,628220
ABA,572868
ADB,586832
EBE,889692
DCC,373130
CDE,3798
AAD,143721
EDA,508537
AAB,229296
AAC,424110
DBC,655074
CCB,676849
CED,72207
DBA,836953
BDA,300369
ACB,273115
DDB,844563
BEC,14119
DAD,168825
DDB,63596
BCE,33436
AAD,641012
EDB,563206
CCA,485926
CAD,544692
CDB,612842
BBD,915689
CCD,242616
DBE,807504
AAB,42601
DBE,593987
DBE,934987
CAE,776971
ACE,742854
AEC,417456
CBE,886456
BED,287526
EBB,472032
EDE,801667
EBE,797445
BAD,966173
BDC,333025
ADC,88711
CDA,18196
DEB,136132
BCD,187300
AEB,951576
DDA,600915
AEE,829566
ABA,704348
DAB,205562
DDC,384924
ABC,841382
CBA,406521
BEA,557293
BED,856261
BEB,248279
BEA,328841
ADE,172574
DBC,47949
DEA,33968
DEC,608265
ABE,878563
BEA,848844
EAE,730265
CAC,566146
ADC,847917
DCA,739387
CBA,76093
BBA,979972
AEB,637916
BBA,995928
BEB,344085
BAC,450944
ADC,778230
AED,188510
