airport_code,sequence_number
DCC,230960
DEC,609816
DDE,44604
EDA,775343
ADE,271319
DAA,952497
DDC,297181
BDB,923661
DDE,217960
CBC,254842
CCE,848269
DAE,295759
AAD,263687
CAE,396958
BDC,415806
BCE,36383
DBB,931697
DCA,45434
CAD,674928
EAA,555586
ACB,766182
DEB,112466
CAC,86718
ECD,284725
CAB,171732
DAC,500713
CBC,847299
CCE,850267
EDB,161850
BDA,369950
BBE,377179
DAB,481692
CAA,782969
BAA,429244
CAA,291813
BED,254336
BCC,785159
ADA,805157
DBA,227509
DAE,665422
EAD,458822
BDE,997258
EDC,137713
BAC,909507
CDB,599612
EAD,89212
DAB,91316
EDC,230886
DBC,877962
EEB,942756
ADA,861344
DDA,980636
ABE,290389
ABC,226765
CBA,922242
BAE,173153
CCD,84569
DAA,334790
EAC,132356
AAB,317497
CCC,494337
DCA,100346
EBA,123410
EDE,844014
AAE,985194
BAC,700190
EEC,14365
BAC,106683
DCE,317357
ABB,518484
DBE,752971
BCC,861459
ECD,613091
ABB,798609
CEB,567575
ADA,679150
ECE,997551
ABE,102776
DAA,750384
CBC,817972
EDE,471212
AAC,381533
DDC,394995
ECD,243781
BCD,125411
CEB,779441
CBC,48110
CAE,150802
EDE,856084
ECA,842808
EDC,345173
ABA,342828
BCD,158997
DBC,560934
CDE,607428
AAC,511052
ECD,953292
BCB,145717
BAA,838998
CEE,775394
ACA,428295
ABC,357697
AEE,107041
BCA,151597
EAE,431736
BDE,411933
CAB,912147
ABD,120339
CDA,144557
AEE,530339
DEA,734055
CDD,219540
BAC,528057
EDA,140806
BAB,188740
EBB,291165
AEC,337206
AAA,709342
EAC,887293
BBB,125345
DDB,575379
EAC,896534
EDA,501768
CDB,914411
BAD,922553
BED,170594
BEC,512481
ADD,909181
DAA,880982
EDB,235510
BCE,843158
CBC,437662
CAD,141032
BCC,726468
DCE,632392
DBC,527244
BCE,40949
AAE,503887
EEB,146394
CBD,872750
BBA,50531
ADB,55999
DDB,412383
BDB,657278
EEA,540829
BEA,47128
ADB,422477
BCD,642145
EAB,547123
CBA,870274
DCB,147769
BAB,206820
DAA,663892
DAB,678873
EEA,372457
ECB,441633
EDC,73247
DDE,689165
ECA,916008
DDD,338653
CAA,41133
DDA,504451
CBB,346531
BCD,382025
DCE,775593
BBD,847032
CEC,347947
CAD,821957
DEC,577225
DED,996277
BEA,97383
ABD,471804
BEE,335098
BBC,355235
DDC,53792
ECA,725148
EAB,677920
EBA,435400
BAA,668287
ADA,228440
DEE,115495
BBC,950005
BBB,154886
CDE,539140
CEC,79568
DAE,454283
ADA,551172
BDC,95469
AEA,364954
CDA,489187
DEA,732634
EAA,781419
EAE,747263
EAE,538959
BEB,678372
DEC,9336
DCD,503522
EDD,688431
BDE,269539
EAA,399874
EDA,135342
DDC,867982
DDB,684954
BBD,790474
AAD,636523
EAB,663965
AEC,52432
CBE,352571
BCE,948917
BEC,931051
EEE,28102
DEA,861209
ABA,537328
CBC,274993
BAE,298379
EEC,779622
ADE,624446
DEE,385197
ADA,920318
AAA,819222
ADA,447847
BDE,402149
BCE,783937
DEB,233932
DEB,92675
EBB,473417
DCB,713632
EEA,74825
DBB,444411
ACD,92876
ADA,744496
BAC,769263
BEE,329072
ADE,604772
BAE,144812
AEE,384482
CBB,288380
ABC,307910
CEA,37702
ADD,190727
DDA,35009
ECE,547278
AEC,63970
DAC,754501
BBA,449845
CAA,198195
CCB,822516
DAD,372995
BAC,853487
DEE,628062
AAE,397453
DCD,869044
ABD,58715
BBB,119760
BAD,824101
AEB,606562
CDD,599333
EAB,628166
ADB,77847
ECE,57253
DDA,913802
EEB,949702
DCE,88530
EBE,273256
DAC,555840
CBE,626729
BBB,818151
BBB,543418
BDC,785208
EEB,336932
BBC,125617
BDB,545994
BCC,339260
DEE,20795
DDD,661111
BCB,904152
CEC,569195
CCB,823009
AAB,927467
BCA,919035
EEC,702306
EBD,651913
CAD,995913
ADD,715077
DAA,532016
CBC,980933
EBA,40937
DCC,248062
DEC,907771
EBC,3403
BCB,568097
CED,849770
AEE,920495
ACA,781198
CCD,953917
BDC,581828
ABB,89051
ADB,111244
BEA,238205
EEA,997224
