airport_code,sequence_number
DDE,808315
EBA,21469
BBA,87759
CEB,711048
BEC,50212
DCA,120319
ECA,378928
DCD,881371
BCB,659065
ECC,423810
EAC,585939
ABA,75505
ADB,595335
BBA,379940
BCB,440441
AAB,511065
BAE,930178
BCB,42940
DBD,71056
DCD,489598
DEC,338618
EED,847388
EAE,924699
CCC,27666
AAE,744025
EDD,171048
AEE,526148
EED,297968
EAB,760400
CED,718339
DDA,496493
BDD,973225
DAE,884119
DDC,858743
BDD,360617
DBE,168872
BCC,702719
ADE,126518
AEA,513793
DEB,141428
ACA,39392
CBE,385586
BBC,121260
ADE,663995
DAA,326144
DDD,906242
EDA,46042
CDD,775258
ADC,852200
BAA,234701
DBA,811632
CCB,590745
EDD,643396
EEB,710715
BEC,325270
AAD,482775
CBD,367697
DCA,776735
EBE,557847
CBD,161144
DCA,476280
BAD,233501
CDE,77966
DAC,124545
CBE,176957
ECB,463426
EAD,76591
ECD,32064
DBB,221651
AAE,291768
DCC,203199
DCC,615553
CEC,548622
EEA,485664
CBB,870533
BEB,45009
BCB,305475
EAA,418264
EAC,294908
BCC,557289
CAD,431429
CBB,99536
DCD,654225
DAD,343892
DCA,529856
AEE,541563
EDB,945276
AAD,976215
AAB,820987
BBE,325261
BAE,175943
EEC,579279
DDC,488060
CEA,215874
BEE,327639
DEC,891782
AEC,581496
CCE,646930
BCE,894414
BAD,163589
AEB,665744
DDD,704620
ACC,182394
ECC,462863
DBB,12422
EED,682421
BDC,238083
EAE,9981
CAE,556902
BEC,211657
EDB,628220
EEA,771249
ECD,723573
BCA,490093
BBC,120263
BDE,765379
ACC,965018
ACA,495151
EBE,445864
EDE,509725
CDA,164378
AEE,250280
EBE,875290
BDC,330993
ECA,416008
ABD,18646
AEC,606251
DEC,724237
DED,520172
ACD,292354
AEB,134540
AAC,767647
DCD,663301
DBC,375503
CEB,350617
AEB,312567
CEB,950782
BDE,269404
DCA,307817
EAA,580516
EBB,215770
BEC,91781
CAA,419668
BBB,790238
AAD,357269
EBB,923252
BDB,80059
CBE,476035
EEA,424425
CCC,817885
DBD,773499
DCD,438525
DCC,934284
DCA,733267
AEC,873917
ACD,894252
ADC,476350
AEA,751051
ADC,946078
EBE,177395
CBA,401433
DAC,493561
CEB,774301
CBB,655414
CEE,615787
DAB,673458
BCA,572346
BCB,205394
