airport_code,sequence_number
CAB,390167
AEC,631093
CCE,953372
DDA,720871
BBA,825073
CBD,208637
EEB,140486
AAD,237271
DCC,561168
EDD,955967
CBD,741801
ACA,134524
DCE,264313
ECD,647572
BDA,559471
DAB,494969
DCE,474323
DCD,538970
AAA,39894
CEA,987801
ADB,558730
ACD,28528
DCC,884401
ABB,646106
CBD,163035
DAD,553534
CBE,180032
DEC,966991
ACC,450416
BBE,33971
ECC,472578
EDD,537678
ADC,921426
EBC,334465
ADC,841782
CED,540402
CAE,522543
BDA,77589
BAB,159307
BBE,671031
BEA,562527
CDD,163883
CAE,423568
DDD,235209
EDB,662600
DCE,973710
DBD,577255
BEA,440001
ECB,659678
DAE,940699
BEB,842424
ADA,396513
BCE,544073
AEA,374376
ECB,734944
BBB,871817
BDA,623531
ACA,14273
DBE,950993
BBD,710199
CBB,665984
DAA,818209
ECC,811067
AEA,247413
AAA,908069
ABD,372805
BDE,316038
DAA,800773
CBB,21907
CBD,771177
EDC,805841
EAC,849750
BBE,637032
DCD,7481
EBB,842846
DBC,757737
EDD,37367
CBC,907826
BDE,926884
BEC,669258
CAC,759130
ECA,408010
BCB,7832
BCA,288073
EBA,908024
ECA,266769
CBE,290207
CEC,971170
CCA,709885
EEE,714183
DAA,754685
DDD,436113
DBB,105360
BCC,715095
CEE,894273
DBA,79589
DDB,161491
AEB,791465
DAC,261125
AAA,861681
AAA,250853
CBE,952755
DBD,366360
BAC,694744
DBC,603281
DCE,357774
AEC,216556
CCE,459357
BAE,264025
DAA,43761
CDE,5724
EBE,222925
CEE,596040
ACD,829792
CEB,647249
DED,227636
CCC,743590
EEE,463285
ADE,624297
DEE,319109
EEE,497162
EAC,913043
CEC,45536
EEB,427604
CCD,363765
BCB,511327
EDA,890113
ECE,209139
AEE,912224
BED,456139
DBD,786952
EDE,232486
DAD,775739
ACA,483983
ADE,797376
DBD,63660
DBC,505668
EEB,528155
DDC,91044
AEB,571182
AEA,676495
BBA,943496
BCB,963999
AAD,881271
CAC,959087
DBB,527411
CEE,525851
BBA,789406
CDE,245628
BDB,31099
CDC,86218
ABA,597902
DEA,728638
EAC,196611
EEE,498344
CAA,584939
DCB,320414
EDB,489570
ECD,883662
ECC,706625
DCD,466143
EAD,336162
EDB,668979
ADA,743858
AEA,915593
DAA,244462
BEC,256556
BCE,742846
CDB,876635
ACD,613057
CAC,591482
DBA,257104
EAC,317319
AAC,260951
BAE,479084
BAA,705037
DBD,818207
BAD,675139
DAE,36800
CBC,765783
CAE,606671
CBA,372421
EBB,376916
ACE,701376
BBC,702261
EDE,219652
AEC,353528
CDB,304801
DAA,978281
DCE,101243
CAB,321442
BBB,605358
EBA,257768
BED,323077
ADE,22030
DDC,996284
AEC,794239
ECD,621703
EDA,40744
BDE,61441
AAA,731116
EEE,378265
EDB,970696
DEC,737188
BAA,948335
EBC,672312
BEC,370532
AED,315009
BCD,604781
DBD,833458
CAA,170591
CCA,93624
ECD,228214
DCE,410482
CAC,331773
DDD,99524
ADC,814991
CCC,846317
DBA,613332
BCE,833354
BEB,7929
DCA,95125
BEC,878404
AED,242972
BAD,510951
AAE,951349
BCD,276444
EED,502282
EBD,436771
DEE,697753
ABD,369784
DDB,212776
DAB,317424
BCB,59770
BDA,678033
AEA,817629
CED,444310
BAE,625658
EBB,399632
EDD,652756
EDE,151003
DEA,22996
ABE,292480
AAA,326654
BCB,555131
CBD,50693
DCA,680028
CCA,6075
BDA,313718
BAE,176199
ADD,665534
ABC,818854
ADC,579939
EDB,666512
DBA,39339
ABE,825462
BDB,223635
BBE,20920
CDC,653157
BBC,224525
DBC,783821
BDB,770984
AEB,495518
DAC,401713
AAD,638591
EEA,696302
DCE,207686
EAB,827652
BAB,369492
DEA,513806
ECE,41587
BDE,967557
DEB,272637
CBB,545620
DAC,760106
DEE,334922
AEB,545427
AEB,302158
BAC,65269
ABA,610794
AED,119759
DBC,673225
CEE,347191
ACC,350877
DBC,401186
BCB,547140
BCC,375309
EBD,645058
ACB,653360
DAE,602052
AEC,65695
CAE,966291
ADB,778962
EEC,475756
DDB,959258
DDA,788844
EDC,931738
BEC,564883
EBA,834521
DDE,990497
EAA,878539
CCB,307936
BDC,308311
DEB,915446
CEC,564927
BBA,691705
ACB,998407
CEA,765784
EEA,727667
EDA,990490
CBE,964839
AEA,732583
CBE,222736
BED,245965
EBE,619090
ADC,336468
BDE,414532
DBD,845367
AEA,407465
DBB,134066
AEB,925639
EDD,370848
ADC,415842
DDC,937774
ABE,106802
BDC,386426
DDA,195337
EDA,144627
CAB,595683
CBA,181522
CEB,903380
EBE,606887
ADA,125636
CBD,694411
CDE,877310
CEA,414372
DCD,917130
AED,273272
BDE,240356
AAC,381636
EEE,890033
DAA,694345
BCC,231197
DBB,323690
BDA,581475
BEA,668206
ADD,842856
DAE,675584
CEC,707640
ABB,735517
DDE,234523
BDE,61648
CEB,187696
DAB,630847
EDD,35386
CCD,568749
CCB,805253
CED,424316
ADD,19694
CAD,868244
DAE,854660
AAE,699942
EEB,282930
AAD,667332
ABD,802593
BDA,435151
BDD,67154
CCB,58921
DBC,438973
BAD,460275
BBD,279922
DEA,554718
DAD,369345
ADA,113352
CAE,253204
