airport_code,sequence_number
DEE,378954
EDB,905416
DEC,588118
CEA,895738
EBE,667783
ADA,988591
DBA,921874
BCE,406020
ADA,126220
DAD,1208
EBE,212192
ACA,52415
DEB,616692
EAC,764140
BDE,996191
DCD,393078
EDE,690361
BED,877341
ECD,153230
CAA,940326
ADC,808196
ACC,853392
ABE,191396
DCB,689157
BCD,315330
BAC,432958
CAD,317828
BDC,550894
DDE,642645
CDB,636548
AAD,181742
EBB,280382
BEA,110180
EBC,492405
CEE,907287
ADC,857786
BAC,493003
BAA,878262
DAC,821367
EEE,929504
AAB,830974
AEA,365461
EEE,966883
DDC,149042
ECB,859214
DDD,377839
EAD,420890
BAB,632462
BBB,177373
BAE,178858
BBC,267757
CAB,761736
EEB,618893
DAB,164472
DEB,189784
ADD,955495
EEE,144958
DDB,3667
ACC,492477
BBA,569703
CAC,291595
BDB,547611
ACB,372413
BCE,696628
CCC,764605
EAC,639329
CBE,790740
EDE,552320
AEC,644616
EBD,145543
ADC,359725
DAC,309150
DAE,858019
DCD,87308
DBC,25571
CDC,89079
BCC,74382
ECA,66072
EDD,35896
CAE,656944
EBE,156493
DBE,825015
EBB,594872
BAE,975863
CAC,960282
EEE,101910
ECC,605004
ABB,757711
EEC,389954
CAE,517335
ACC,363661
BCE,31429
ADA,512848
BAB,94070
ACD,436621
EEA,21513
EDA,763709
DDE,99186
EDB,242415
EAD,552762
CBA,281821
CCD,239499
CDE,111337
DCC,288821
DAB,130870
CEB,919871
ECE,728133
AAC,306104
ECB,349089
CAD,781634
CCB,545217
DEA,682095
ABD,462907
AEE,51115
ECE,832471
ABA,564621
CAE,350601
AAC,782633
BEE,911593
CEE,547131
DEB,689788
AAE,72679
EDC,697442
BCC,445125
BAD,590673
ACD,124190
BBC,138385
CDC,653306
CEE,805829
CCE,42202
ADA,797257
ECE,111603
BAE,876050
CAA,15911
AAB,155719
BAB,549844
BDA,566705
BAB,762313
BCA,276810
DED,171591
ABC,951043
ADC,17531
CEE,367867
ADA,201357
ADD,609401
EDC,946195
CEB,865152
EDB,737249
BEB,594431
EDA,879726
ECC,333424
DBE,15787
EDE,424861
AEE,880543
EAD,132315
BAD,889965
ADE,43065
BDD,994795
DAC,828770
DDE,319904
CAB,802201
ABE,995553
CBA,101943
EBD,456834
ADB,718551
DAE,343285
AEB,869877
EDC,86754
EBA,250369
CBA,774358
CDD,879285
DBC,739279
DCC,327956
DAB,308653
CAC,746247
EDE,54582
ECE,315819
BDC,315105
ECE,785234
DDA,545909
ACA,440889
BAA,287403
BEC,843347
ECE,605131
CCE,431809
BCA,976894
ACE,98704
AAE,171336
DAC,711530
BDA,512297
BDA,453923
DAE,962854
EDC,725157
CCC,992788
BAA,184671
CCD,546590
ADB,140779
EEE,283557
BBE,841364
BCB,914510
EBC,185680
EDD,481767
ECB,718579
ABB,719999
EDC,103236
EDE,543062
DDE,557123
ECB,425827
ABD,614745
AEB,648586
CCE,951173
BEE,171349
DED,524058
ECD,658675
BAC,687400
ABC,665445
BDD,18733
BBE,659365
ECB,564594
DDC,921284
AAA,421567
EAD,673039
ABA,838056
CDA,277388
BEB,361321
EED,736282
BCE,552744
DAC,260022
AAA,485223
BEB,730552
ACB,283766
EED,538480
AEE,241329
ECC,801948
BAB,262596
CDA,143232
DBE,562945
DBB,412886
ECD,465430
CEA,260856
CEA,302914
ADB,202720
DAD,239359
EAD,303739
DCD,714701
DDB,842132
EBA,119335
CCE,543121
CEE,978136
DAA,881765
AEC,14848
AEB,307672
ECE,256959
BED,772868
AAC,39555
BAB,763642
AAB,845801
CDD,31860
CAE,77355
AAC,518760
ABE,933409
AAD,701746
BAC,999729
EEA,451044
ACE,74357
ECC,631607
EBD,59526
EAB,864681
EAC,46421
DCD,205341
AAE,441521
BAD,303615
BCC,231221
DEC,984320
BBC,965648
BDD,581387
DAD,243469
DDE,488405
AEA,299533
BDD,90294
CBA,681889
BAA,878279
EAE,696558
DCE,607054
ADC,171884
CAE,885529
CCE,369206
BBE,382431
EAC,951168
BAA,588667
DDA,61253
BBA,784335
EEB,943864
ACE,745850
DAC,751646
BBA,630947
ECE,818503
BAA,541610
DAD,788170
ADB,711864
DEB,351295
ADB,666305
BCD,626525
BDD,238557
CAB,500216
ABE,649946
CCC,353635
DAE,831000
DED,480384
DCC,93644
BEB,399903
CDE,235038
DCB,316006
EAA,811169
BAE,986548
ABC,594771
BDB,918824
BCB,799643
EAD,887567
DAD,752366
CAA,704083
ACB,665094
CEB,344340
EEE,31233
CEC,855302
ECB,645312
EBE,918771
ECD,119704
AEB,385083
EEB,953498
BEB,126144
EAE,976062
EBD,129919
EDB,647220
BDA,365274
DEA,45566
ECD,340057
CEB,939878
ADB,495690
DCE,433047
EBB,752505
DAD,12982
CBD,697870
CDD,638650
DBE,421191
CCC,395185
ABB,792945
BCB,717563
CCD,923143
AAB,582595
EEE,546381
EBB,483253
BBB,429328
BCD,869920
CBA,883190
EBC,165377
BAC,416312
DCB,242035
EDC,770089
AAE,490297
BDB,867196
BCC,500393
EED,669358
DAD,629751
CDD,60566
CBE,386948
CCB,31680
EBD,808463
ABD,887105
AEC,747304
ACE,335689
CAB,928582
CEA,335258
BBB,257598
CDC,264796
EDD,357961
CAA,606868
EDE,592422
ADD,891370
DAD,429048
DAE,686414
BCD,708826
AAA,119370
DDA,370380
DBE,620044
CBA,782399
CAE,991910
BCC,469850
EBC,525891
CAC,214863
DDC,639701
DCD,348961
AED,688201
ADC,351492
EBE,524018
ABD,7192
CEC,544431
DCC,99714
CAC,262515
BEB,333205
CCA,390434
DCA,506186
CEE,885090
EAE,500506
ABD,573150
EBE,153543
ABD,645092
ABB,986270
EDD,498692
ADA,390817
ACC,626092
EDA,606102
DBD,948788
EDE,441199
BDC,491510
BBC,141936
CCD,127559
BBC,970992
DCE,925000
DBE,408257
CAB,920738
BEB,19944
EEB,979562
BBB,960034
BBC,257661
BBC,239023
ABD,277696
AEE,856835
ACA,450968
ABB,480592
BAA,649409
BED,565209
BDE,935793
BAE,560439
EDA,872068
DBC,354588
ACD,68554
EAD,743428
CED,23577
DEB,435341
EDE,804744
DEB,474418
AAC,774155
BAB,81559
DBA,92540
AAE,670032
DBA,929401
AAA,311647
EAA,237429
CCE,15102
BEB,437741
CBB,257437
BAC,308602
BDD,309964
DDA,434675
DEA,348812
EED,528592
CCD,711884
CEC,85191
ABA,292718
BAB,171341
DEA,869005
DDD,368715
CBE,867920
DBB,38747
BED,805654
BEA,184470
DEC,893689
CBC,911118
DBC,121472
BAA,157439
DEC,783379
DDA,35870
AAB,899453
BCB,161770
BBB,84785
EEE,14908
AEC,767805
BCA,917448
CBB,511961
CDD,226013
DEC,674748
AAD,967773
BAC,192374
ECE,492354
AAB,466419
ACC,624014
ACA,910502
AAE,683507
DCA,977232
DAB,128244
ACC,292957
ECD,360254
BBA,791600
BAC,271360
BBB,957982
BAA,450263
BDA,280987
EEA,663196
EED,4669
ECA,462122
BCB,256180
DBB,14656
CBD,375794
CAE,879715
EDC,691705
CDC,428112
ACB,871911
CCB,781105
ECC,686203
BDB,308768
CBC,993670
ACC,873189
CEA,878846
EBA,692623
BEA,117380
CED,184489
BAC,782475
ECB,378760
ACD,252111
EEA,263614
DBB,327165
AAA,570074
EAA,27598
CDB,194090
DAE,481831
DAE,673669
DDC,603964
CDA,514872
EDA,647916
EEA,147947
DDD,970895
AAA,110161
BEE,893255
CCB,278583
CAD,420503
BEC,367181
CBE,201614
CEB,336586
DAB,325641
ECE,962960
ACC,709249
CBA,630706
ABB,663253
BAE,312099
CDE,498217
EAE,596910
EBB,107442
EBC,870072
EAA,204601
CCD,215542
AED,843037
DAD,523148
ADC,629549
BBE,48892
AAC,373542
EAC,667866
BED,816451
DDC,617604
CDC,789695
DCB,371778
BAD,332331
BCD,638488
CDC,639335
