airport_code,sequence_number
BBE,846389
AEA,454642
ADE,310976
DED,207552
DDA,300100
BDC,127505
ECD,562919
DDC,119023
BDB,243827
AEE,256306
DEA,410651
CEC,924464
EDA,465187
ABA,861746
EEB,888493
DBE,284271
DCA,72672
DAE,360208
BCE,547494
EDC,987691
EBE,440848
BEB,758061
EDA,175843
DBB,671626
AEE,496759
EDE,907168
CED,674554
EDD,116275
AED,754081
DDD,554002
BDB,4878
CDC,425487
BDE,389462
ACD,359780
CCA,880885
DAE,253571
DAB,431840
EBE,459988
BCD,100528
CAD,184803
EEE,66800
CDB,561096
ADA,776142
BDC,549779
BBC,324643
AAC,735867
BBB,535035
DDE,817806
AEC,839674
BCA,397673
ACB,746034
DAD,825288
BBE,723700
CDC,443798
EEB,139816
DAA,250149
BDB,895668
CEB,460833
CED,171878
ACC,623316
BAA,342169
CDD,868472
BDB,304712
DAB,385529
BBB,478622
CAE,878444
BEB,871924
EBD,393856
CCA,196130
CBC,546658
CBB,845170
CED,965020
AAD,976612
ABE,682327
DEA,894951
DEE,218398
EDC,911886
ACB,793407
CED,906118
BAA,649732
CDC,238350
BBE,206761
CBB,757823
ABB,356824
ACE,722466
CCC,56081
AEC,35049
BAA,101014
CDC,300665
CEB,637383
ACE,140733
DEC,884222
ECC,201872
AAE,524389
ABE,287083
EED,933991
ADB,917193
DCE,439470
AAD,146887
BCD,302866
AAE,69947
CEB,962815
ECE,599445
DCA,981708
BED,777138
CBE,769863
EEA,600370
AAC,703602
BCA,408518
BEB,129559
BCD,553301
BAE,316706
CBD,81932
CAD,497623
CAA,847889
EDC,653674
BDB,314342
DBB,986588
BAE,661080
DCC,756416
ABA,320102
CED,605619
DAE,319668
DDE,977721
ECB,719225
EDB,953190
ADC,976976
DAE,892731
AAD,131543
BAE,341586
ADB,701447
EED,946574
DDA,124845
CBE,625712
ABD,773741
CDB,892626
ACA,826459
DEE,46157
EDB,463213
DDB,399616
BEC,590100
AAA,692705
