airport_code,sequence_number
BCD,891275
CAA,31675
ABB,280787
EBA,20065
AAB,410903
CBC,118955
CDE,612058
DCD,131314
ECB,401105
ABD,409866
ACD,316071
CDB,733170
AAA,272105
DAA,85817
ECE,55289
BEC,855257
BBD,79235
DAC,734945
CCC,163945
EAB,299345
CAD,998412
EDC,388332
EDC,36318
ECA,590252
BAD,48000
CCD,731155
BCD,662213
CAE,714532
AAA,136400
EBC,455966
EAE,442818
DAB,562956
ECB,339440
BDE,407268
DCE,296665
BEC,116247
BCD,898151
CCA,277828
DDB,334319
BDC,162699
CAC,709922
BEA,444566
BDE,675511
BCE,726573
DBC,536991
DCA,462358
ECB,870105
EAE,718948
EDB,562381
ADC,199576
BCC,544557
DED,562443
BBD,5498
AEA,389685
BEB,939331
DCB,849204
DCB,805850
AEB,328078
BDA,80271
CBC,857363
BBE,747050
BDC,880142
ABE,175490
DDC,772060
ABD,51759
ABE,432681
AEC,515124
AEB,112816
EED,274029
DCA,408331
ACA,636572
EBD,723958
DED,241450
DBE,800129
CDE,574321
EAA,992366
EAC,959179
DBB,593474
DDA,815898
ACE,24383
DBB,240871
EEB,746036
DCA,866138
CBD,210848
DEB,113156
ECB,796483
BDB,886096
AEA,757611
BAD,918966
AEC,877864
CDC,929980
DBB,402503
CAC,708066
EDE,557922
CBB,798591
EDB,921562
DAC,893658
DAE,742202
BCE,141058
BBB,795155
CEA,562473
BDD,365958
AEE,174106
BAD,509291
CCA,727347
BAB,122122
AAE,879225
DBB,320762
DAC,675445
EBD,745308
EDA,549121
DCD,560319
DDD,294474
DCE,503282
AAD,901474
BAE,773059
EAA,489856
DBA,421238
EAE,995702
ACB,284940
DAC,951340
DDD,677800
AEE,953590
BAB,299034
EDE,208561
DDE,311673
CCA,619399
BEA,996080
ACA,585891
CDC,800940
CBA,759109
CAD,464496
CCE,998109
CEA,387510
BBB,777366
AED,550891
BBB,918146
BBB,565736
DAC,348039
ACE,781648
BDA,391449
BEE,127331
DCA,114792
BEB,541925
BAA,665269
BBD,741307
BAC,201340
DBD,375214
ABD,167910
BBA,863060
CBC,556080
ADB,840963
BAA,335270
CBA,56571
EAD,912834
CEC,444938
CDE,720506
CEE,372621
AEB,233713
DCB,978611
BEC,691183
ADB,44992
ABE,107604
AEA,239336
BAA,741393
CBB,887615
ECB,193841
DBA,401332
ABA,936673
EDE,10387
BBE,239990
ACD,78620
