airport_code,sequence_number
EBD,742788
EAA,500880
BAD,782864
BDA,225827
ADD,606433
BCD,680414
CDB,12027
DDD,621073
DEB,807341
DCE,720983
ECA,946020
ADB,44654
BAA,514117
BDD,319065
CDA,264210
CEE,35972
AAA,515345
EED,808484
DEA,851586
ECC,772357
EEA,63449
DAB,180492
CCA,397375
DDD,21726
ECB,824879
ACC,781963
CBE,643171
CDE,556844
AED,881676
DEE,886819
BAA,408030
DCE,462312
DEC,335858
BAA,879315
BCD,426298
CEE,740538
DEA,444762
BCA,348252
DBE,938899
EDA,604548
DDC,389981
ADC,63181
EEA,323181
DDA,982052
EEA,890104
ADB,403356
ADE,350237
BCC,185032
BDD,965972
BDC,138111
ACE,532852
BED,397036
ACE,486522
DEC,891916
DAA,811410
EEC,585336
CDD,123889
CBE,640767
EDB,663909
EDD,455758
DCD,361477
DAE,740799
ADD,352258
CAA,984948
ECC,631585
CDD,871609
CEA,732322
ECD,914379
ACE,751514
BAE,652216
AAC,607649
ECE,993896
ACC,862351
CDB,441357
ADC,229368
DEB,908780
AEB,524906
ACD,559109
DCD,285485
DDC,582265
CED,329214
BBC,659577
CBA,280856
CBA,375843
BBA,11682
CBB,654443
DCA,554756
BEB,970975
ABB,810136
EDB,668077
CAD,714654
DCB,544055
DBE,547691
BBE,592865
DEB,457882
BAC,140112
ECD,656882
EDE,740940
BBD,933037
CCC,24471
EBB,622430
DDA,727338
CEC,532695
DCC,111165
BED,92055
CCB,644646
CCB,367920
BBC,776748
EBA,600770
BBC,437604
BAA,821539
AEC,977420
ACE,605927
DBA,920131
CDA,595297
DBA,732939
EBA,394629
DAD,584742
ECA,69618
EBC,566753
BAD,372135
DCA,888828
ACC,84828
AAB,806440
EAB,821641
AEE,72576
BED,980706
CEA,519243
ECA,672909
AAC,819750
CEB,876922
CDD,968305
BAA,957467
DAC,257625
BAA,394231
BBD,299121
ABB,220024
EED,70026
BBD,902331
AAA,156308
ADD,71607
BEC,446207
BAE,919540
ABE,820081
DDE,245883
CAD,419925
BAB,482226
EED,421967
BBE,967741
CAB,59749
DCC,988013
CAC,893268
EDC,158635
EBD,622446
EAB,677441
CAB,370946
BEE,276166
BEC,550476
BCA,903771
EBE,891502
EAA,744233
DEA,547502
ABC,291756
CED,22353
BEE,745658
BCD,444252
CAE,979417
BAE,784547
BAE,791549
DAE,294888
ACC,478020
EAE,918008
EDD,91411
EDC,477594
CBA,747726
ACA,757233
CCD,198863
CCD,604116
AED,506969
EDA,461417
BDA,47087
AAB,696252
ECE,965027
EEB,905584
DEC,133391
BEA,413274
CAB,33586
ABB,727595
CCE,298997
AAB,192487
EAC,880109
EDB,398028
DDE,508357
CBD,919299
ECC,842498
EAA,893106
BAA,123831
EEE,573460
BCB,93139
DED,974248
EDE,284256
EEC,531288
EBC,309424
ABA,256576
DDA,269545
EDD,499410
AEE,496443
EED,633556
ECE,166436
BAE,312938
BDC,292193
BAC,977092
DCB,528361
AAB,733209
DEC,441164
CDE,864872
CAC,785530
CAD,91755
CDB,743060
ECA,273512
ACE,606731
EDC,10294
DAB,929889
ABC,776482
CAB,126359
CDA,212044
DEE,322516
BDE,754692
CCB,951184
ACA,158586
DED,347223
DCE,228954
DAE,478520
DAD,147320
AEC,952076
BDE,122143
CEC,493372
CBC,811835
EDD,971395
AEB,408810
ACB,258324
CCC,362256
BAA,99604
BBC,423991
CBD,809408
BAE,629330
BCA,918181
BDE,900983
AAA,629152
DCE,382509
DCB,667913
BEE,923232
EDB,194736
BEA,276760
CAE,661708
ABA,877449
EBB,781422
BEA,624098
AEB,153785
DEB,618509
DDC,527386
EDE,884314
DDA,436392
DEA,848772
BAA,417368
DAD,163228
CBE,59828
ACC,258402
DEA,280319
DBE,734564
ECC,590807
AAB,771177
DAB,645977
DEB,63423
DBA,950704
DEC,481788
EBE,332295
BAE,709228
ACE,430816
CCA,326188
DAC,746964
CDC,854070
BBE,858495
DCE,755172
AEE,270187
CCD,1378
DBB,337127
ABA,730553
CBE,391066
EEC,105921
CEC,425868
CEE,327380
BDE,500706
CED,610009
CDB,431441
CBA,58550
EAE,956201
BCC,807893
DDC,646338
BBD,370210
BED,385383
EBE,144911
EDC,53246
BCC,90229
DAC,10197
CCD,552087
BEE,197679
EAD,609427
AAD,813944
ECD,548040
EDD,108917
EDA,509923
DCA,210053
BBC,484421
DEC,699582
BAD,161635
ABC,769732
CBA,802960
BBB,542620
EAB,279589
BAB,770305
CBE,53249
EDA,156791
ACB,439047
CDA,804779
