airport_code,sequence_number
AED,87760
DCD,962881
CBE,116334
DED,858028
BAC,612439
DDE,67748
ECC,739793
DCE,699389
ABD,828077
CDD,148869
BBB,479183
DCA,730887
CEA,48319
EBB,741706
ACC,362783
AAD,86750
BCD,396717
BDC,321412
BDB,833000
BBE,335807
CDC,352143
CCA,917943
BEC,341327
DBC,609776
ACE,818026
DDE,365860
CCC,558138
BEA,868063
CCD,453583
DBB,634916
CCC,695015
DCD,201254
EBB,326652
CDD,716774
DCA,506663
CDE,193497
CCC,566539
CEB,7987
ABB,223934
BCC,412099
CAD,261859
BBB,719853
DBC,826738
DBC,830325
CBD,437669
ADC,811153
BCE,257411
CCE,994943
DCC,776752
BDC,215172
AEC,756575
DEB,139089
DCB,711769
ADA,226824
CAB,826105
CCE,409885
DED,70678
CDA,290503
EEA,731157
AAB,373080
EDA,580879
BCB,972757
CBA,44235
EDB,600684
EDC,512224
DCB,563014
CEC,107975
BDA,679010
ECA,786593
EDA,923239
DBD,896721
CEA,967080
BDE,989433
DAC,897744
DAB,281602
BDE,449866
DEA,562568
DAA,341012
CCA,103500
DAA,138079
DAC,142388
CBD,101016
BEA,777931
EBE,837874
AED,204533
EEC,562753
DDD,283121
ABC,514424
BDD,366622
CEE,438985
BCD,504701
BCE,62801
DAC,656820
CED,457236
DDC,132724
EBB,963789
BDB,929595
CAC,263663
ABE,988991
EDB,87484
DEC,37858
DEB,675845
CEE,337862
AAB,671398
CEA,344082
DAE,431269
ECA,98216
ADB,248391
ABC,344185
AEC,962465
DDE,534574
DAE,269125
DCC,590740
CCA,300431
BDD,678631
CCC,661958
DCD,674298
DDE,345007
DDE,753694
ABB,240273
DEE,853660
BAE,141989
CEE,776753
BBB,846775
CAD,651789
CDD,844012
DEB,759206
DBE,193930
DEC,22261
ACE,880550
CCD,325006
CDB,514207
BCD,293969
AAC,363935
EAB,504949
EDD,36898
DCC,314289
BCD,368620
BDA,935956
EEC,568631
DCD,289871
DEE,978714
DAE,628059
CAE,341536
CBD,45649
ABA,43792
BCE,157580
DCB,485983
ECC,876967
CEB,410994
BCC,57515
CCE,150417
AED,912982
EAD,375334
CBD,389640
CDA,612947
BBE,371005
CDE,906400
DDE,355207
AAA,573750
BEA,989370
BCA,973215
BAE,755944
BCD,548801
AAC,54278
DDE,804803
AEA,183703
EDE,906614
CAB,458732
CBD,974814
DBA,880508
DBE,648269
DDD,931142
BAE,523133
EAC,219632
AAD,814740
DCB,374852
BBB,107084
EAD,290468
BBB,257244
AEB,267194
AAE,312592
ADA,775144
BBB,69813
EEC,977579
EED,116548
EBE,141466
EED,271251
EAB,492531
CCA,475991
BDA,2818
BAE,673407
BDA,195334
ABC,460875
DBB,401162
BCB,421779
ACD,682377
CDA,288411
CBA,966120
CEE,909743
ECA,937366
CDA,770184
CBC,887736
ADD,452506
CCD,692025
BEA,716131
DEC,519570
CEB,479879
BDC,330069
CBA,966844
CDE,364230
CDC,12214
AAC,239017
BAA,270377
ACD,917753
BCD,320450
CDE,457263
BCA,591683
CEC,56308
CDC,407087
ACA,744473
DBD,811532
EDD,908087
DAC,422126
DDA,146050
CBE,167852
BEB,555897
ADA,194306
BEA,992529
ECC,143687
BBC,995160
AAD,463388
EEC,959163
DEB,339051
ECB,247066
CBA,56407
BCE,447393
DDA,589306
EAA,980851
DCC,708178
ABB,596336
BCE,564895
EED,739866
DEA,680793
ADC,912239
DDC,789970
DCE,485330
CAB,639031
CAC,157327
DBC,862694
BAD,362184
DDB,253569
DED,293909
EDA,974002
EDE,512853
BED,810239
ACC,324659
DEC,888468
ADE,10822
CDB,777030
DDC,375842
CCD,990576
EDE,491234
DCC,291777
DEE,574743
CCE,709021
DED,494736
BDA,431596
BBA,245889
ADD,924204
ADB,759505
EBA,996287
DAE,898122
BCC,863916
DEB,638277
ABD,994757
ADD,864419
AEB,384819
AED,278109
DEB,598760
DAA,394096
CDE,737164
CDA,888635
ACE,837876
ECB,49933
ADE,936283
DDB,801437
EDE,670235
BBD,276621
EAC,202792
DBA,215598
DBA,425065
BAB,135169
DDB,224218
CCE,403499
EED,991674
DAA,519798
DDC,196185
CEA,380292
DBA,334937
CBB,936534
CAB,51526
CAC,662947
ABD,633034
CBD,698895
BAB,17851
EAA,840751
BAA,920594
DEC,591238
AEA,231291
ADB,755693
CDC,750247
BDA,232450
BAA,354099
CBB,575113
CAB,277894
BBB,670677
DDD,206857
BBB,917394
AAD,940406
EDC,197007
DEC,694232
BBB,236934
DEC,986727
BAA,144807
DCC,101709
AEE,794679
DAD,438615
BBE,884641
CDA,985517
ECB,196953
BCE,804879
DCC,853339
AAE,773015
DEC,623896
DAC,896606
EED,153410
DDB,879072
DAE,576204
AEC,642044
DEC,887561
BCD,283227
CBE,383308
