airport_code,sequence_number
CDC,932466
EBA,538834
EAE,339991
DBB,89060
CCE,540242
BBC,950698
BCC,481325
BBD,642456
ACE,141702
CDB,568035
BBC,346989
AAE,781405
ECA,2149
ADC,128182
ECB,241469
ACE,101648
AEE,861374
DBB,990000
BEE,108944
CEB,363646
DEA,317113
ADA,855229
ECD,100320
EEA,300499
ABE,19930
ADE,540362
BEB,340949
CDD,406424
ECA,151039
CAC,774520
EDA,631451
ACB,935759
AEE,517998
AEC,977501
EAD,784409
BED,380025
DCC,306928
DBD,476224
AAB,590543
ECE,932231
AEC,820885
BCA,190069
CBC,769264
AEA,445587
AAE,872851
BAB,974500
DCA,174316
CDA,496715
CCE,176489
ECD,546364
BAC,588543
BED,814526
BEA,27249
EAB,442660
AEB,486037
CEC,749663
CEB,650109
ABE,118582
CAB,853172
EBC,789952
EDB,935177
EAE,231439
AED,944092
ADA,477268
BDD,873345
EDC,61249
DEC,900103
ADA,403415
DCE,345334
AEA,973013
EEC,162038
DCD,550442
DDA,858939
AAA,214992
AEA,129248
ABC,232382
CDE,778552
CED,709335
BBE,451717
ADD,98385
DDA,723248
BDD,271633
AAE,332809
ADA,48789
CDD,617888
AAA,59644
DDA,422286
ECB,369421
EAE,560233
BEE,872817
ADA,607864
ABD,234888
CBA,142726
DED,264386
BBB,80183
ACC,562578
CED,139268
BCB,193669
BCD,143043
DAB,859670
CAA,66287
ACE,617385
DDE,985753
ACC,815223
CDA,209112
CAB,711318
DAB,924352
ADE,727766
EDC,371056
CBB,336250
AAB,515825
CED,263596
CDE,900768
CDE,935049
DAA,126939
BEC,8821
ABD,287856
EED,681139
EBD,994815
ABE,279028
AAB,710651
BBE,545710
EDB,496039
AAE,311639
DEA,807982
CBA,95314
CEA,537622
ECA,261507
CCD,12881
AEE,824689
BBC,251775
BAB,387993
CEC,55867
DDB,850486
BBE,557862
BCD,21282
EDD,417356
DCA,883398
ECC,814340
DEB,496851
CCC,541633
BDC,501301
BBE,901937
EDB,295754
EDB,160642
CEC,161134
AEC,197625
CAB,838128
DDA,521474
EEE,735175
DEE,523565
DEA,989036
DAD,779375
ABE,962215
CDB,305674
ADC,303441
EBD,675543
CEE,652528
EBA,275376
BEB,85996
DDB,172856
BBE,867242
ADA,969481
DEE,943394
EBB,961979
DDE,869954
CCE,887995
BDE,351388
DCD,191337
ABA,491691
CDB,660097
BAD,601479
EED,970344
DDA,572771
AAD,691711
ACE,639481
EBC,115113
AEA,704620
ACD,981636
EBD,7826
CED,842839
CAA,421203
DAA,286640
CCE,519696
EEC,597116
CAB,616729
BBC,700201
EEE,182062
ABD,961451
ABB,542930
AEB,723
BBD,178358
AAC,160053
CAA,556907
AAA,151438
AEB,982707
BDC,447763
DDE,36501
AAB,882094
AAD,678563
BBB,172255
DDA,605162
BEA,935202
CBE,767853
AEC,278126
EBA,98815
EEB,738200
DCC,328935
BBD,103001
DDE,844355
CAD,670269
ADB,545542
BDB,225454
CBC,18337
ACA,716216
BCB,890515
ACA,592695
CCA,414468
BAD,118481
CCC,307374
DBB,400858
DBD,711594
ADA,785076
AAC,533694
EEE,732614
EAD,825268
AAD,230811
EEE,506810
CDD,15990
BBB,515040
DED,159131
ABD,311770
DCC,51616
BAA,642186
ACE,384571
ABB,908366
BAB,784455
BCC,228632
BAA,37621
DEB,963195
EDC,266950
BAE,72812
DAC,47685
BEE,87966
DCA,528847
CED,371292
EBB,207042
BAB,15806
ACD,673149
ECD,687899
BCE,386681
DEE,901587
BDA,395201
BEA,655260
BAB,708524
CCC,909420
ECD,426923
DAA,42382
ADC,704546
EBE,56584
BED,256455
EDE,997900
DAB,24538
EDD,148095
EBD,673086
CEC,347985
CAB,104391
BCA,488927
BBA,326192
BED,545934
DCB,134061
BCD,61674
CCE,129056
DEB,954480
ACC,37119
BCD,221877
DDC,162306
DCC,191674
EEC,506477
EBD,442120
DBE,18696
EAD,629602
BAC,238505
EED,996492
CED,479136
BCA,854247
BEC,657965
CDA,618296
EDD,324416
DBC,173628
EAA,666802
DCE,52388
ACA,789473
EBC,188441
AAC,69858
CAD,245642
ABA,242412
DAE,567807
AEA,603218
DBE,185721
CAA,80769
DAA,383734
ABA,731423
ACC,360758
CEA,24755
DEC,197973
CBD,710004
DBB,286191
DBD,221832
CBE,626558
AAC,273437
DDA,78075
BDC,906767
BAA,643368
EAA,979306
BDB,263051
CCD,67637
CEB,112487
BCC,825911
ABA,896893
BDB,860696
