airport_code,sequence_number
EEA,600685
CEC,433194
EBA,309513
AEB,786197
EAD,443746
CBC,486116
BEC,278335
BEB,140515
CDE,485380
DEB,754523
ADD,594696
BAA,241878
AAC,4965
CCB,304941
BEB,967028
BDE,668557
BAE,792798
BBD,330647
EEB,713526
ABA,280254
ADB,345680
BDB,530403
EDB,314189
AAA,29541
ABB,520500
DAA,237058
CDA,76853
CAE,384
CDD,947847
BDB,315765
EAA,660955
BED,893924
CAC,329098
ADE,640613
EEE,722893
DBB,312276
BDA,248739
BCE,405931
CCD,798278
EBB,166368
CBB,213922
EEB,235828
AEA,394705
ACC,439906
BCC,942493
EEA,148418
BCE,543754
DCE,982841
ADE,336857
EDB,891869
EBE,77039
DCE,577623
AAC,921931
DBB,660234
ECE,79478
CEA,774763
DEC,610547
CCE,110358
DAA,493902
CAB,4369
CCA,658996
DDD,800640
DAA,224198
DCC,31786
EDE,265694
DBA,841944
DEE,354785
BEC,512466
AEB,443726
AAE,263610
BBD,924169
BAE,19228
BCC,708271
CED,310404
AAB,973111
BDD,236207
DBA,903657
DAA,616126
EAC,810897
AEB,376757
CCD,617125
CDC,120199
DED,750830
ECC,998533
BDC,799239
BCA,798213
AED,448038
ACC,193929
EAE,45193
BBA,508284
DEE,763707
CED,91882
CBE,132294
EBE,520213
AAC,350874
CDA,28400
EBC,198612
DBA,414619
CDC,88909
BCE,798268
EEA,543662
CDC,787932
ACE,801174
EBB,338861
EEE,651930
EAC,538638
CBC,492607
DCA,660614
EAD,149742
EAE,255165
CDC,61354
DDE,561738
ACE,469312
BDB,87247
DAC,97074
AAE,804467
CAC,485841
BDD,692817
BCA,879551
DEA,281071
CDD,237863
EBE,999038
EAC,407274
CEE,464523
CBA,439071
CDC,101212
BBB,807293
ECB,840622
BCB,308125
DBD,572924
BAC,663308
EEE,940736
DBE,127744
CCB,997655
DDA,808042
EAD,327840
EBC,375089
DAC,826122
CBB,272606
BDA,543079
BCB,653611
EBD,32187
DCC,121631
BAD,371412
BCC,322971
EAC,566775
EDE,310365
DCD,597100
EEC,874744
AAA,20960
DCD,187180
DBB,937078
CCA,225206
ACE,792632
EEB,352707
CCD,520278
CEA,692345
BAB,251411
CAE,996317
EEC,75910
CEE,514815
CDE,370713
ECC,687959
BCB,821945
DDB,258664
AEE,839228
EBC,461893
