airport_code,sequence_number
ECE,75669
ADA,991951
DAA,369410
DCB,866297
EBD,361290
ABA,188699
DCA,407067
DEE,908205
DAC,678202
AAB,445475
BEB,36072
EAC,456265
BEC,351482
BAE,274872
DAE,940490
BDE,78271
BBE,413497
EAB,23268
BAE,967270
ECD,251584
DBB,758637
BDE,110919
ABA,236694
DEB,848042
EEB,945639
DEC,340595
ACB,909379
ECC,6435
BED,485092
BAB,229582
DCC,104982
ECD,233301
ECD,573019
DDA,417615
BBD,318858
BBE,801758
DAA,697724
ABB,860642
AEC,6407
CAE,630398
CAD,522154
DAB,551296
EEA,884141
AAB,893214
BBA,47840
DBD,274534
CBA,523078
CBE,228899
ECD,339541
CCE,84893
ADD,182911
BDC,611674
DDB,533411
EDB,368661
AEA,618610
DBA,683944
ECE,948250
BBB,843095
CAA,807851
BEA,906448
BAE,960276
AEB,253877
DCA,517236
DEA,251575
AAC,396639
ACB,740163
DCD,132680
BDD,504543
BAD,767825
BDA,791247
BCE,331748
BDD,629778
DEB,156660
CBC,250464
BAE,409016
BED,935125
CAA,744053
DEA,663460
CCA,969029
AEE,532552
CDD,776603
ECB,918516
CDB,320899
BCB,903981
DCB,47998
EED,268303
BBC,916111
BEA,213958
DDB,740012
EDB,219426
BAB,627296
AEE,384344
CAE,610368
DEB,43509
CCA,878353
BCB,277533
DBD,314354
CBD,272235
DAC,326766
EBC,530412
BAA,669639
EBA,198708
DDE,314778
EDB,244061
DDD,589211
CCD,224282
CCD,988952
BBC,762679
CBD,288129
DDB,147606
EEB,226485
EED,230904
BEC,569679
DCE,548820
EEC,313983
CEC,847497
CED,852005
AAD,410972
DBE,591328
CBA,268029
AAD,347650
CED,691932
DCD,383566
DAC,698956
DCA,840380
ECB,881916
DCC,737905
BCA,600175
ABB,302160
EBA,580747
CBC,406875
DDE,102748
EAE,861117
DDB,433257
BCE,122147
CBD,761871
DDD,538681
CAD,885488
CEE,592491
BEA,791536
BDE,410709
ACE,173665
BAC,69607
BAA,262540
BCE,700497
CBB,503014
DAB,781
BEE,678901
BBD,165403
ABE,639906
CAC,250197
BED,67582
DEE,86720
DAB,185191
DDE,633824
CDA,455739
BBE,580272
DCE,248967
CEB,331542
CBE,104191
CDD,207911
ACA,593466
DDC,762458
CED,749220
DAD,306167
CEA,880770
DEE,674654
EDA,702544
BAC,105201
CBB,923396
BDE,973102
EBC,116896
BBC,109849
AEE,704662
ABD,777838
DAC,148565
CCC,614504
BAA,188504
DBB,815335
CEB,68598
ABC,624940
EDE,650808
EDB,585273
CDC,890618
BCA,835028
AAB,998779
EEA,133010
AAD,59589
CDC,851448
EDC,593796
BCE,761285
BCE,902733
ADE,732125
BCC,55307
AAC,488480
EEE,379354
EBC,979228
BAB,980770
CEC,699179
ADC,175264
DCB,989932
AAB,320336
EBB,304490
CAB,483964
CCD,469014
DEE,627217
DDE,771102
ADB,186215
DAD,56082
BAD,811845
BBA,278841
BBD,76079
EBE,977453
EAD,686341
CAD,223428
CED,41533
AEB,506728
ECB,131530
CDB,482955
ECA,797855
CBD,486600
CBD,349122
CDD,267965
CCC,814297
CAD,809942
ADE,442596
CBB,85950
ADB,861289
CAD,393576
CCB,39498
DCB,647834
AAB,560015
EBC,590256
EBB,788847
DBC,740102
CAA,46953
DCE,257625
DAC,733240
CAC,499679
AEB,173052
DCE,839674
CEC,944706
ACE,29649
BAC,748985
BEB,239605
ACB,18233
BCE,760634
BBD,960674
BEB,677998
AAB,779943
BCB,76321
ADB,958305
DBA,304955
CDE,913570
CCC,247036
EDC,874701
CCC,528121
CAC,44601
ACB,605383
DED,784694
CDE,944622
ADD,83674
EAD,757808
EDC,518115
EEE,30410
ACA,131871
BDE,807233
CBB,279527
BAC,344589
ECE,807040
BAA,878771
CAC,243633
ACE,840108
DBA,149977
ACD,271481
EAB,533434
EAA,86704
AAD,115493
BEC,567166
DDC,691415
DDA,568769
ACE,914489
BCE,232563
DEC,75062
ECA,921145
ECC,175730
ACD,817670
DDA,665536
DDE,378039
ABD,211183
AEC,329037
CEB,718613
AAE,651090
AAA,553023
CEB,902994
CCB,685975
DCE,739769
DAA,859249
DBB,160217
ABB,678934
CAC,997950
CAC,441914
EAC,701616
ACE,512887
DAE,885445
CBA,855118
BDE,345480
EBC,141453
EEE,86310
EAB,799770
BBE,898424
EEB,611348
AAB,303318
BAD,665876
EBB,889984
BEB,247143
BEA,819324
DAC,577607
BBD,66279
ADB,95829
AEA,733638
AAE,494974
AED,89946
EEA,215247
CCE,819633
CBE,202387
EDD,777220
EEB,829120
ABD,473593
EAA,595062
BAD,95859
EAB,813755
ECA,389554
DDE,402443
DDC,431241
AEA,681201
CAD,722764
CAC,692611
CBD,12781
EAC,991392
EBC,303021
ABB,162625
BBB,869750
DDD,251899
BAC,774977
CDC,704795
CDB,257715
DBC,629385
BDC,181827
ECE,955593
BDE,311572
DAE,560847
ACB,780627
AAC,19085
DDA,134479
EEC,19830
EEA,391106
ADB,973018
ADE,580601
CDD,222430
AAC,743030
EED,182987
CBE,913008
DDA,401665
EDC,479041
EEC,970167
ADA,187298
DDE,621728
DBB,924704
ECB,781268
CAD,368327
EAC,971363
CBB,15113
BBB,456636
DBB,929891
BAC,113425
AEB,818771
BED,822467
EAC,987752
DCC,70875
ABD,262083
AAA,152113
ABD,274909
CBC,465455
ABD,486387
EDD,333408
ECD,814826
ABA,198684
BCC,220013
BAC,443706
DDB,216986
CCB,957127
ACE,416511
CDC,880721
DBE,198288
EAB,859082
ACA,419206
ACD,570149
BDA,961614
DDC,947653
ABA,797415
CDD,157609
EEE,823916
CBC,225526
BDA,548440
BEA,661099
DAA,648660
CED,564611
DBD,498663
CCE,596411
BCB,69154
EDE,545835
BDC,606873
BAC,438341
ACB,826427
CEA,952094
EAE,879654
DEA,430675
ECC,684562
ACE,347360
DAA,590818
CCE,270917
BDB,649573
BDD,68089
EBD,394442
DBE,463823
CBD,802028
EAE,458412
BBD,168182
CBD,889171
BBB,707735
BED,601535
EBD,431188
ACC,972173
EAD,722018
EBA,203481
EAE,274998
DCE,313778
EEB,438249
ADB,867039
BDA,166760
EEC,317984
EAC,399574
BDE,71472
DAB,922112
BAB,977805
DBB,400592
CAE,610030
ACE,236873
DCA,54836
EBE,219769
BCD,214574
BAC,638121
ACD,498557
DBA,884193
DAC,503319
DED,782914
ACB,193608
CDB,303510
ACB,796403
DDB,650013
DAE,687898
DAD,664325
ACB,925219
DDA,400721
ABE,90587
EEA,377795
BEE,238957
AEA,908217
DAA,252016
CDD,127464
CCB,386545
CEA,581962
CDD,913937
ABC,138858
EBB,444462
CBB,272793
ABB,963792
CBE,406415
CAC,744337
EED,854835
EED,596759
BEA,14588
ECD,489555
AEC,882153
EEC,573655
BDC,357608
CCD,236119
AEC,960153
AAE,614502
EBE,593490
EDB,649005
DBB,561863
BBC,750216
CBD,580477
ADC,169890
ABC,454059
ACC,594508
BEA,256665
BAB,756214
CDB,673905
ECA,945586
CAD,296108
BDB,386366
CBC,762178
ABE,403022
DED,7860
DAB,340428
BCE,217396
EBE,681755
CAA,816858
EBC,498699
CEE,729279
BDA,665980
DDD,221370
DDA,335738
ACA,70970
BBE,992949
CBE,139296
ECB,613412
EAB,780184
CDD,78070
BAB,31552
DAC,724858
ECD,752667
EEB,927708
ACA,673661
BCD,334371
DDA,639180
CCD,40539
ACB,908773
BBE,912048
EDB,74736
AED,60042
AAD,193205
EAE,134972
CBC,850161
BBB,849084
ABE,521845
ABE,901160
ECD,107548
DDB,47574
ABA,52290
CEB,399572
AEC,377077
EEC,880788
AEC,115462
CDD,413908
EDA,441187
DEB,14876
CBD,786717
CEA,321647
CBD,412368
CAD,873493
EBA,711337
CDA,969634
CCD,96293
DDD,187085
ECB,472625
BEE,824918
ABD,509551
ECD,339496
EED,900900
EDE,980732
CAA,487654
BDA,937531
ADA,51995
AAA,448827
BCA,948655
CDB,187641
DDC,154833
CEA,691338
EDD,406285
CBE,103544
DBE,135712
EBE,602755
BEE,187873
BAE,689833
DCE,693797
CBC,354945
ACD,744200
ADC,196143
DBE,552206
BAE,714889
BBA,795127
ECD,439591
AED,715902
BBE,199423
AAD,567726
EDA,754944
EAE,80725
EAE,563106
EEA,559720
DEB,502861
DED,490309
BDE,530440
DBC,656440
ACD,665657
DAB,223577
AEB,611181
EEB,814593
DAE,212502
AEA,676611
EDE,160377
BDE,662660
DBE,542783
CEB,770820
AEE,397737
CBD,64961
CBD,417904
CCA,836432
AAC,837387
BEE,439659
CCC,55529
EBE,221824
CEE,138931
BAB,81912
AED,923810
ACB,560653
DBC,654662
CDD,299737
EED,879359
CAB,68344
BDA,858402
DCC,911507
CAB,666929
EBC,307909
AAD,784723
AAA,890667
BDB,462051
AAE,867741
EEC,921032
ACC,300168
AEA,719104
BEA,948705
ABB,291072
CAC,382162
CDD,651825
EAA,825369
CDA,755472
EAC,785455
AAA,428565
CAB,760922
AAD,585632
DDE,778847
CAB,574852
CBB,560942
ABA,255313
CAA,992686
ACE,434108
AEB,155056
EEE,523952
BBD,441907
EBA,362754
ADC,634618
ABE,424290
DBB,394675
ECA,512795
BBB,56445
AAC,704495
ABE,463141
CAD,109945
EED,121871
CCC,196816
DEB,144426
BDD,607381
EED,383360
BBB,180983
ACC,31998
DBD,851612
DDC,755711
EED,746842
BBA,251600
CEA,808288
ABC,481132
ADB,562579
EAC,678747
CEC,61068
DBB,891409
DCA,480445
EDB,638872
EED,495730
DCC,490632
ABE,891410
ABB,372656
AED,513002
ABD,864443
BEA,331743
CCA,450645
BAD,864592
CCE,523184
ACA,378661
BDD,141878
DDD,600497
ECC,514681
CCB,527410
EBD,851761
CED,859100
ECA,560332
DBE,833710
EEC,233596
DED,121227
EED,506824
DCB,922906
EAD,827096
DAC,390696
DBD,595312
BBB,614251
CAE,162017
ECA,777287
CAA,603140
ACC,414307
CEE,84159
BBA,588275
ECE,821882
AAA,187656
EAA,93323
EDB,737728
CBD,117514
ABA,740333
CDE,494248
EEE,452089
DBC,881299
EEB,528081
ECD,202874
BEC,781475
AED,975749
DEC,506357
BAA,559707
BCB,773365
BDC,102517
BED,6183
DBB,470915
CBC,580472
BBE,727015
BDB,481394
DAD,97714
EBA,849142
EEB,23475
AEE,334557
CCD,538766
CEB,294369
DDE,863220
DCA,637882
DBA,582986
BCB,525984
BDA,129042
BED,159978
CCC,114104
AEB,286750
ACD,122786
CBC,655460
EAB,119350
CAB,445933
ECD,23795
ECD,523834
ACE,216911
CBE,652277
BAB,916105
EEE,979460
