airport_code,sequence_number
ACE,919392
DAB,849714
ECD,808386
BDD,256317
CBE,492085
ABD,803445
BDA,148401
BAB,632083
DDC,185669
BAA,92302
EEC,657799
EBA,714134
DED,131759
EDE,270062
ADA,475180
BDE,225431
BEC,568848
ADC,274017
CED,100123
AEC,487638
BBD,698817
ACE,785511
CEB,820015
EDE,58151
AAE,489701
DAD,865986
DBB,86419
AAD,86071
BEA,828931
EDC,659147
DEE,650965
AEA,617653
CCC,915838
BCD,558662
AEE,338293
ACE,754611
BDB,895355
BDB,196419
CDC,519586
DAD,654723
BDA,142565
EED,298655
AEB,211196
DBB,801609
BBC,270834
EDC,123566
BEB,454776
CCE,955027
AAD,732200
EDC,366913
AAC,97127
AAE,229545
CCC,798506
AAD,243538
DCA,70568
DCA,612292
BBC,499534
BEE,757522
ACB,809072
AAA,968408
ADB,795359
CEC,501938
BCC,543078
BED,24781
EEA,628440
BEE,144957
AAD,937921
ABD,417671
BCC,342465
BCD,860601
EEA,705391
DED,303334
CAA,78229
DBB,318595
CCB,700627
CAE,330976
EDA,719909
AED,213350
DEB,967254
BBB,183142
DDE,484854
EAD,331146
DCE,493709
EED,126476
AEC,713463
ACE,779719
DDE,279315
ECA,830789
CEA,813042
BDA,320766
DAD,486428
BDC,344425
BCC,707832
DBE,405216
ABA,603633
DBC,84511
CAB,676690
CBB,823523
ABB,887827
EBC,295147
BEA,628154
EDD,920593
DBD,507968
BDB,255617
BEB,358688
EAE,949558
CAA,580864
ADD,885591
EBB,757948
CBB,687649
ECE,431585
CEE,768070
ACC,986623
CAA,994207
EBE,240385
CBE,812670
EEE,312818
ACC,818390
DAD,432630
BEE,544176
BDA,935833
DDC,153714
EEC,452840
CAD,367
DBD,304800
AAC,94657
ADD,718011
CEA,384367
DAC,797951
CAC,389942
EAB,220752
CDD,515426
DCC,493725
DED,192640
EDC,615003
EDD,862706
CDC,760994
CBE,321580
ECE,940679
DDC,102605
DCD,361615
DCB,147904
DDD,774012
DEC,371157
CAA,666241
EAB,530138
DEB,515881
AAA,648361
AED,652366
AAE,546689
AAA,355883
BEB,777189
EAA,102543
ADE,115046
DCC,955882
BAD,133591
DBC,314182
AED,536118
EDC,117402
AEB,639180
ADD,828538
CAC,623734
ECD,999883
EBB,208966
EBD,802274
DCA,77092
EDD,96512
ADE,996598
DAC,229721
DAD,726725
DBA,77869
CBA,975565
EDA,805406
EBD,316624
DAC,40038
EBA,422473
CAB,248467
AED,46881
BBE,52241
EAA,163632
DDC,441309
EDC,917661
EDD,395879
CCD,956540
ADA,299424
BBB,129355
EDA,896854
EAD,744902
CDE,420670
EDD,718095
DAD,179624
ABE,434530
AAE,464728
EEE,931708
ECD,983631
CCD,336500
AAD,944834
CAD,436574
BBC,270419
ACA,812891
AAB,134379
CCA,36406
BBB,948247
EDB,601455
ADA,51767
CAD,478455
ACB,174727
DBA,945827
CCD,855107
EAD,582411
EDD,858649
DCE,346953
BDA,207170
BED,787741
EBD,806157
AAD,130298
ADC,164944
BCD,558987
EAA,95077
DCA,476991
EDD,725116
DEA,937271
EEC,971585
EBB,106864
CEE,823404
ADE,627143
DED,120979
DCC,443437
ACB,169693
BBE,121886
EAD,801900
CCD,57318
BCE,117453
ACC,761847
EAC,671907
CDC,313312
EAE,492639
DDE,833050
CDB,283066
AAA,502647
CAA,587004
ACB,783977
DAC,462567
BAE,4985
EAA,487906
CAB,325930
CAA,200385
CDA,272236
CEA,962176
CAA,450059
DBC,156797
EBC,47937
DEB,587504
DED,796255
BCA,523677
BCB,362780
CCC,721864
ACD,632483
DBB,400035
BEA,185961
AEC,937045
BAA,750212
CAE,96544
ECA,492000
DBE,550296
EDE,639264
AEC,785046
EEC,624685
EEA,557842
ADB,350934
CAD,366847
DAC,156849
ECB,124942
ABA,422396
DCD,839514
BBE,653532
DEE,873752
DCA,442522
EAA,213269
EEA,461099
AAA,810612
BDC,800933
CAD,294815
CDC,130960
DCD,671713
DCA,569946
EDE,991701
BBD,885867
BBA,522439
DAC,660984
BCD,464600
CAE,374942
BCD,181113
CAA,656768
EEC,291689
BAB,57213
CAE,670611
DEB,103608
BCB,497993
CAA,70403
EDD,135975
ACB,253245
BEA,862671
BAC,997358
ACA,771621
CDE,613924
DEC,507115
EDC,122508
AEA,987634
BDC,769594
CAC,489438
DED,829924
ADE,467925
ECE,25689
BBD,912091
BEC,398178
DAE,739169
DCB,515107
BBC,775298
AEB,144652
ABC,718632
CCC,96264
ADA,286665
CCB,228432
BBE,410772
CCB,218399
BEB,463141
BEA,608084
BED,491002
EBB,917305
AED,11798
DDD,376494
BCC,130603
AAB,920909
DAE,426317
EEA,252361
AAC,289912
ACE,803423
BCB,441144
EDC,67929
EAD,29473
ABB,900874
CDA,547468
EBB,604988
CDA,395944
ADA,788938
BBA,915082
DEC,658137
ADE,135221
BAE,137106
DAE,134745
AEC,474411
EBD,883034
ECB,25621
ACD,782182
AAB,632167
EEC,22819
CCA,871698
CCA,695747
DBE,497889
DAE,903185
AAA,563667
DCD,372436
DDA,457157
ABE,516347
EAC,56370
EBD,719512
DAC,491353
BBC,356597
AAB,625911
EED,717207
ABB,821053
BDB,912148
EED,419272
CCD,304831
EAA,819371
EBE,511311
DDE,112813
BEA,369291
AAD,440976
CDA,183215
EEC,202845
EBC,478934
EEE,903361
ABE,582115
BDC,421452
BEB,254352
CDA,978164
ACB,996775
BDD,584590
ECC,794280
DDE,523399
BAA,28151
EDE,309312
ACD,482425
BCE,544768
CAA,449429
CDE,493746
ACC,296282
DEB,146770
EDC,616914
CEC,27651
BCC,457954
CBC,330607
BCC,416426
EDB,73108
EAE,599080
DCC,351544
ACD,20938
BAB,417666
CCA,381805
BCD,256150
ABC,954252
DCD,787500
DDB,338870
EBA,463286
EAA,41655
CDA,961126
BAA,143400
CEE,618076
CAB,351159
CBC,725468
BCB,172798
BDB,22956
CDB,689330
DDD,26188
EAA,649312
CDE,970570
DAB,628771
CCA,415435
BAB,58324
BEC,342297
ACC,527432
EDA,204705
DAC,504199
ABC,573938
EAA,89446
BAB,196455
DCE,850440
BCA,570226
ADD,232587
CAB,594165
AEC,95998
EDD,851150
ACD,786856
EEC,547020
AEB,510427
BDB,716862
AAE,947337
BBA,748376
DBE,888863
BAB,227512
AAE,689011
BEB,958831
ECC,690116
DBE,398578
DAB,764413
ABB,868236
DCD,800221
EDC,139564
DEC,674816
ABD,768632
EDC,326248
EAA,103267
CAD,659174
BAD,680856
ABC,433503
AAA,352221
DBC,550973
DAC,363099
DAD,186809
CBE,473592
BDB,388678
CCC,500051
BEC,509977
ADD,467242
BBE,598669
ACC,944368
BDC,175750
ABE,678841
CDD,599867
ABA,381010
EEA,324494
BED,73552
CEC,951186
ABA,880266
BDA,248482
CBA,970803
ACE,505744
DDC,543022
ABB,188115
CED,310800
AEC,34072
CCE,778492
DDB,591448
DDD,904845
EDB,432252
ACE,865846
EDC,7499
ECD,95322
CCC,776921
DDC,140627
BEA,6640
ECB,982515
ACD,188992
EAC,349316
EDB,473693
BEC,738746
AAA,423506
CBC,825911
DBC,424291
EBB,230839
AED,613790
CDE,770758
CDB,400909
DEE,477375
ABE,57360
ADD,702406
BAC,603160
AEC,196713
BDB,558174
ACA,391959
EAB,550951
ADD,815949
EBA,908369
EEB,501786
CED,302060
CBA,434631
CCD,522273
DEA,821906
AAA,379290
DCB,253920
AEC,939360
AEE,556877
CEB,312582
AEC,576258
BCD,902751
DBB,158340
BBC,22456
ADC,831983
DEA,713514
ABE,677514
EDB,841533
ADD,116607
ACA,171169
EDB,938950
ABB,788084
CAC,45643
ABD,973968
EDB,395481
DAD,465230
CCC,535578
BBC,634132
ABC,727769
DAA,826770
ACB,446903
AAE,880160
EAA,751102
CCB,513713
BBB,296820
DCC,642436
BDB,420550
DAD,660143
EBA,552762
DBE,66880
AAE,274680
ADB,297189
CAA,352738
DCA,484479
CDA,757790
ACA,528639
DEA,62255
DDD,89920
DBE,798480
CCD,595249
BAA,925298
CCA,312263
AAC,99693
BAD,695935
DDD,655733
CCA,317871
CCA,163646
ADC,414975
ABA,520755
DAC,68674
BAA,451582
BAE,53256
DDE,544332
AAA,499547
BDD,596971
CEC,175349
CAE,544484
EDC,628586
ECB,655198
CCE,787450
BDC,618508
DEC,695925
EDE,410738
AAD,847624
CCA,903387
ADE,104222
CEB,599569
EAD,301816
BAB,114025
DBE,158982
BEE,441270
EEB,113112
DAE,18350
DED,647579
BCA,254555
DCC,894654
BBD,258280
BCE,955355
ACA,659433
ACD,561613
CCD,465949
BAD,370270
