airport_code,sequence_number
DEC,650015
EAE,491901
ACE,908125
CDC,333525
AEB,755700
BBC,990328
BCA,641399
CAA,409450
CDA,644232
BDD,450718
BBC,582691
EAE,698601
EBA,179180
AAD,280126
EEE,25928
CBD,12337
EAA,300940
BDA,792643
BDC,138297
DEC,954691
CDC,241652
EBE,144968
EBE,161080
BBC,169442
ADB,807823
CCE,923250
EBA,881470
EAB,45055
CDD,442698
ECD,621019
BBA,85214
CCA,74143
CED,116586
CEB,300805
CAC,168578
DCC,255150
CDC,181412
BCD,660497
DDD,929213
ADC,546097
AAE,696477
EAE,665569
BEE,776870
DBA,815599
BAC,436922
CAE,354402
DCD,479406
BCB,703123
BBC,752654
DCC,385298
ECA,512758
EAA,571335
DBD,168387
ACB,419250
BDE,144715
BAA,168806
ACC,360901
BAD,190581
ADE,109364
CDD,302726
AAA,13141
BCE,636226
BAE,392339
CCA,916992
CCD,703395
BBD,412691
ABE,776092
EBA,330528
BAD,786145
DAA,3498
BED,131586
BAC,290916
ADB,824630
CCA,254420
DDA,498938
BEA,961883
ACE,63794
DDC,282499
BDC,926444
BBA,389853
BAC,128951
BAC,283989
ABD,548014
BCC,556094
CCA,408543
CBC,981125
BDE,366318
CEC,477777
CCD,782659
AAD,747078
ABE,479066
ECD,503426
DAB,264385
ACD,230949
CEA,907256
CCA,697590
BDB,546736
ABE,820711
DBA,963949
BBC,430708
DDD,417706
BEC,574457
BDE,963426
ECE,90287
EBD,658208
BEC,579995
CDA,751560
ACB,292915
EBB,810269
DDC,720420
ACD,822323
DCA,32190
ECD,69721
DED,816754
ACA,768705
AAB,7415
BBE,720831
EAE,4533
DEC,376571
BDC,288281
DCA,394906
ADE,323180
DAD,92389
EBC,214190
ACB,561135
BEB,535805
EDB,568445
DBD,121074
BCC,850788
EAB,56622
BAE,756255
CEB,229324
EDC,503080
CDE,847117
DDC,629879
ACB,911212
CAA,581243
BEC,802182
AAC,592761
EDB,309556
DCD,67234
BCB,459461
DCC,649641
DDA,713525
