airport_code,sequence_number
ECA,785525
DEC,728437
EED,133685
BDE,333504
EBB,905159
BDB,361855
EDE,97272
BCA,522093
ABE,470160
AED,458837
BEA,175262
BDD,482050
ECD,754935
BBC,418312
BAE,23699
CBD,422522
EBD,57506
EAB,968667
AAA,239446
DED,892652
BBD,663239
CBC,815650
BBC,958692
CCB,819452
ADD,633724
EEB,879493
CAB,773777
CDE,288732
EAA,179561
CEB,847007
BEE,53582
ACB,912688
EEC,962059
DDE,179373
ACE,411738
DBC,267050
ECA,726812
CCB,36824
ACB,405121
EEB,666012
ACC,808116
AED,16994
BEA,485286
DBC,836294
CCD,40082
CEE,214767
EAD,328545
CAA,589399
ABB,634556
BDC,401209
CDA,934491
DBC,490075
CAC,800420
BEB,606460
BAD,33229
CAD,188515
AEB,869310
CBB,735064
BAE,372836
AEC,685051
BCE,527799
DDE,485014
ABD,895549
BED,732283
DAA,269488
DEB,64075
DBA,563671
ACA,541972
ABE,330991
DED,290055
BBA,44482
EEA,7810
CEB,593018
EEE,224437
BDE,749520
EBB,110512
AAA,344123
AAC,366779
CDA,551456
AAA,189982
BEB,728574
EAD,156046
ABD,872149
EED,41557
ECB,111239
EDA,789637
DBC,992995
DCC,458212
ECE,852235
BCC,283973
EBD,362103
CDB,296616
CBC,381391
AEB,342488
CAB,300868
EEE,850238
ABD,624687
DEE,871310
ACD,864913
ABD,829470
DCB,732461
DBD,45126
ECB,453719
BBA,570292
CAD,935457
AEA,568322
CEC,562584
BCB,577507
DDB,511135
BCA,645240
DBA,489874
CAA,84240
EBE,200110
BDC,240792
DBA,403448
DCE,591826
ACC,721311
ABA,636389
ADC,605315
AAA,594847
BCE,36971
ADC,622703
BEE,278795
BDA,772132
ACC,435509
BBB,972950
EAA,228833
EAA,736863
ECD,754319
EAC,511159
CEB,754875
ADA,989292
DDC,523054
CAB,487757
EED,173380
DBC,3708
ADB,683236
DBA,603061
ADA,65167
DAA,355480
ABA,619744
DCA,205997
EEC,312469
BDB,613306
ABE,361453
AAC,130749
CAE,301386
DCB,392592
CCB,460501
DEA,768679
CAD,778680
CDC,380540
DEB,586710
CDB,215039
EAC,303293
BAE,632597
DDE,639536
ECB,797009
CDC,744877
ECC,753125
DBD,442947
CCA,480271
CCD,263197
CEB,339343
ECC,799493
DDC,251763
CDC,516778
DAE,62552
DBB,553380
CAB,761462
CDC,584707
AEB,548878
DAD,660401
CDB,432439
EED,399003
ABC,139181
ADD,101567
ABD,385326
BBE,495784
EBD,577173
DCD,487134
CAA,546436
DBE,857383
DAD,520468
EEA,4800
BCB,456001
DBD,26114
CBA,310568
EAB,538113
EDB,31579
CAA,678744
BCD,549684
DDC,609586
EBB,769144
AAD,429666
ADE,452629
CEA,719749
AED,679188
BAD,232312
DBA,586785
AAA,331802
AEC,327280
DDD,627081
CDA,466345
ADE,237475
BBE,461931
CEA,585581
EDE,453123
CBE,874427
EBC,813834
EDB,410131
EDA,736586
DBD,691811
CBD,693805
EBB,79248
BEE,336777
DAE,813403
CCD,208193
EEC,91455
EDA,770377
AAE,665047
CAC,657485
CAC,605256
AAE,402036
CED,734652
ADA,361306
EEB,982138
AEE,661144
EDA,591213
EDC,9862
BDE,933677
BED,313081
DBB,540771
BEB,649251
AEE,215150
BAA,658732
EBD,882531
DED,84771
DED,34469
DDA,499808
DEA,819531
AAB,849690
EEA,863237
DAE,478488
ACC,372311
CDA,522559
AEE,172063
DBB,357341
CCD,501441
ADB,180262
AAE,721790
CDB,625603
DAA,387869
AED,116647
CAE,853274
ECA,741739
CBD,597562
BBC,466351
ADB,653577
EBC,717171
DDA,476234
BCC,632190
ABD,339232
EEC,192426
CEE,650294
ECB,566095
BBA,210663
DBD,930381
EAD,316883
CDC,552510
DCB,252196
BBD,544104
CBE,583219
ACA,559309
EAD,686778
AEA,991545
BAB,497281
CBA,886284
DDB,758807
BEB,653981
DEE,379240
EDE,178207
DAE,568329
ACB,616893
CBE,308709
EDD,563348
CCC,820040
EEA,788835
DBB,18125
BBB,983846
DEE,651220
BDD,471668
EBA,253568
DBE,481822
DAC,699294
ACE,63893
AEA,544870
AAD,102104
DDA,252922
ACC,194983
CDE,637100
CBA,766565
CEB,91341
DBE,73652
ABE,768401
AEC,620988
CCA,72541
EAC,179637
DED,140801
BCA,335861
CAC,439657
ACD,381891
AAA,651039
BDE,687573
EED,564102
CCB,828624
BAC,791515
BED,854568
BDB,567453
DEB,928841
ABB,945979
CCA,142186
DDE,508466
CCC,935667
ABA,352766
ECE,917316
ECC,161478
DEE,716996
BCA,640846
DCA,732943
EBD,620654
DCE,623185
BDB,86776
ADE,205236
BDC,977954
DDE,544007
AEE,517446
EEA,600762
EED,862703
AEB,414536
CAB,815948
DAA,394189
ACB,171690
BEE,523210
ACA,549284
CEB,290825
DCA,106773
DBA,369609
ACE,370682
CAD,297747
BBB,470193
DDD,172473
DCA,593897
CCC,893653
CAD,359596
CEC,617067
BDA,979186
EAC,327455
DBA,636110
CDE,43523
EBD,813490
CDE,253878
ACC,989968
ACD,234679
EEA,418980
ECE,875403
BEA,177543
BBE,624297
CBB,140672
BDD,914375
BEB,374482
EDD,408587
DCA,562947
CEC,936070
EDC,631219
CEA,149889
AEB,621043
CAE,296618
BCB,515564
BCC,495483
ADC,864334
CAC,966514
ABC,795123
DBA,686479
BDB,611900
EEE,87631
CED,607976
CAB,18181
DEE,111038
AEA,228607
ECB,311847
BCA,392034
DBB,82402
ADC,841994
ABE,649326
ACC,881897
CDD,889327
ECB,925600
DEE,77352
ECD,955690
BED,237116
DAA,63072
EBE,520554
DED,164270
DBA,866509
DAA,834700
ABD,433202
EED,8076
DEC,416268
EEB,841279
EEA,603739
DDD,364847
AAC,317812
BCE,896521
DDC,227907
BEA,23911
EEE,541948
BAA,111293
BDB,798482
CCE,886747
ECD,785335
BBA,121353
CAA,831013
EBD,263328
AAC,301379
DDA,149305
EBC,132041
DEC,748676
ACA,696149
CAC,879059
BDC,40672
DEB,597494
BBD,170187
ECD,404726
ADD,202570
EAA,101680
CAB,411454
BAE,451601
BDB,782803
CEC,771777
CDA,22112
EEA,975726
EAC,549634
BED,762319
EBB,97540
ACD,971239
DCB,322371
EBE,454465
AAE,693875
DAE,983926
ECE,407367
DAB,957360
DED,50925
ACA,708296
DBE,736144
CEE,284638
EDD,699292
BBA,625584
CDB,12752
DBB,776314
BBC,307028
ACD,788106
DCC,547388
BDE,118796
DCA,833242
ECB,585775
BBC,407667
ADA,871320
BAE,903561
BEB,407692
BDA,743682
EBA,872611
BCA,567866
DEB,857826
BEC,341910
BEE,938312
DEE,646614
EAA,460368
CBB,386870
