airport_code,sequence_number
BDB,623456
EAA,692019
ACC,579204
DEB,367313
CBB,794268
BED,239890
BCA,748114
DCC,907292
DBA,843025
AAB,881626
EBD,87774
CDB,118135
BDA,511656
AAE,202007
ACE,756592
DCE,483948
CCE,752738
BDA,354015
CAD,986965
AEA,712738
BBD,547170
BAA,643517
DEC,522345
DDE,867365
CAE,349487
EDC,336129
BEA,974207
DDA,487870
DAD,983894
EAE,613394
CDD,579228
BAB,252521
CAA,476299
ABD,492338
BAE,800935
BBA,7174
ADB,24633
EAD,97966
BDC,204417
DCE,148925
EAA,935525
ECA,357444
AAC,73843
BDB,90250
ABA,92136
DCD,610866
CBE,863189
ADB,848123
CDB,125397
CDC,724900
CBA,170570
DAE,739278
DAA,223263
EBA,683902
ECE,598949
BEC,772837
ABB,544508
DCB,704705
CDD,31388
CDA,621626
DAB,217780
BBB,359131
EEE,685101
CDB,854638
BAA,874802
BAC,463980
AEE,173021
BAC,922782
ACB,213856
BBD,546653
BBD,111123
CBE,199463
AEC,955420
DAA,114276
BDE,728847
DCE,56152
ACE,393179
ECC,756489
EBB,932325
ECE,485969
EBB,522536
EDD,932715
EEA,609740
DCD,825100
CEC,75630
AEA,686839
CDD,202814
BBA,848627
ECC,195984
ABD,233439
AAD,562368
ABC,421785
EAB,193594
DEA,189800
AEC,252377
ADB,988867
DCA,274245
CBB,273819
EBD,970366
EAA,43849
CEE,681583
AEC,32870
AAE,51728
CED,260655
DEE,834546
DEB,25329
DCE,520907
ADA,314611
BAD,229409
CDA,993292
CAB,306854
CBD,932142
CBA,882041
CED,526194
ADC,475474
CEE,783728
CEB,74956
DCA,389440
BAB,171201
BCE,383027
CBD,618793
ADD,504829
ABA,29218
CDC,278537
DAC,853736
ADC,262746
AED,970792
BCB,175299
AAA,94714
BBC,231010
CDC,236360
EDB,228261
EDD,110152
ECC,668972
EBA,529231
ACB,199550
CCE,112955
CED,758648
CDE,842361
DBC,879969
DED,126923
EAB,630087
CDB,365276
CBA,272640
EEE,897634
CEE,895730
EAC,432631
EBE,432339
EDA,767504
EAC,34355
EEA,862879
CBB,43858
EAE,582640
CCA,841505
ECD,946589
BDE,907445
EED,68349
BCD,982198
DCA,271935
DDD,591339
ADA,11342
AEA,907609
CDA,943036
CAD,174105
AED,147168
ABB,38129
ABA,449191
CAE,571718
BCB,127375
DBA,332210
ACC,116104
EEC,272674
ACD,51969
ECE,660382
ABB,767091
BDC,480896
EEE,224146
EBA,550526
DAE,49475
ADC,980530
EDA,796972
EBD,383126
ABC,566191
BCA,614255
ABD,750668
EDE,776170
BDE,673222
ABC,887854
BBC,181898
CEA,438882
ACD,883523
EAA,435461
BAC,646331
ABC,410361
ECE,579723
BAD,937731
BEB,614193
DCD,445987
CAE,182350
CED,674291
EBC,998476
CCB,11172
ADC,421779
ADE,369807
BDA,867161
ABA,896346
CAD,437949
BDC,580918
EAD,594173
ECD,50032
BEC,603174
BCE,314032
EDE,770530
BCC,593634
EBA,30203
CAD,584180
BAE,324111
CDD,543563
DEC,869572
EDA,821328
ECB,973569
CBD,210270
