airport_code,sequence_number
ABC,587288
AAD,743094
BDB,501279
ACA,621740
CCA,777677
CCC,126835
EDB,986841
ECD,173314
CCE,507109
ADD,283052
AED,507583
BAC,322888
BDC,537801
BCA,362387
ACB,596095
EEC,974255
BBE,315670
CEA,109147
CCB,54446
BBC,129324
DBC,34594
EBC,603832
BCE,404018
DAA,644085
EDA,932046
CCB,817092
ECE,573023
CBB,238269
BBA,262387
EEC,748044
CDB,27508
AAA,606194
AED,485011
EDB,276958
CDD,853973
CAE,836935
ABC,500487
BCA,649607
EEB,683810
BDE,883645
BCA,955148
EAB,949037
AEC,962827
CAA,301613
BBD,767441
DCA,345132
CBC,931375
DCE,250564
CEC,431799
AAB,717747
DEC,650255
CBE,927630
CAD,846458
EDD,4562
EBD,517965
EDC,802333
ABD,993770
ABD,416705
BDE,962832
EEC,870981
EAC,287989
AAE,921464
CCC,46966
CCE,556729
BBC,949889
ABE,268651
BCB,747407
BDA,288501
BEA,873889
BBB,749507
AEB,593547
DAE,75285
DAC,817822
ACC,499392
EEB,534474
CBD,333442
DCA,376655
DDE,698802
DAD,344606
EAA,745799
ABB,283397
EAA,278903
BBD,871679
ABD,226872
EDD,328773
DDE,110136
BCB,26900
DAA,281379
BCD,864283
DEB,860615
CCA,115613
ADD,735562
DAA,58828
CEA,903956
EEB,538
ADD,885695
DCD,525855
DAE,256730
DBE,706158
DBD,591639
AAB,30800
EEC,443514
ADD,77418
ADA,808597
AAE,964684
BEA,174500
DCB,544478
DED,300779
CAA,157883
CDA,359423
DBA,259307
DDC,285895
BDE,740449
CAA,814525
CBA,386697
BEB,25905
CBE,99894
EDB,20424
BDE,478214
BEA,28230
DBA,324446
CCC,845850
CCD,161951
DEC,899004
ABA,800249
ADE,190020
BDC,652035
BEA,669425
EED,985070
DEC,369104
ABC,171027
BAB,304538
DAB,615492
BDC,36225
CBD,851010
DCE,895559
BEB,740037
DCC,850598
EBE,2713
CEC,923688
AEC,646783
ACE,712171
CEC,386160
BDD,261728
EAA,246158
DEA,364632
ECB,424652
EED,961574
EBB,287333
BAA,145648
EDC,896725
DBD,160597
BDB,148718
DCE,603470
DBE,459893
ECC,14823
ADD,509008
AEC,4226
DCB,884142
EEB,689527
EDB,720112
CBD,829014
ECB,237428
ABA,639812
BBD,802788
DEB,222889
DEB,222170
AAA,810386
DEB,469358
BCD,293033
BDC,948870
ADE,762085
DAA,361098
BBE,595620
AEC,813117
CCA,161988
CBC,208763
CEA,445004
BDA,697134
CEC,921326
ABE,893856
DEB,156121
DDA,511410
CAB,27006
BEC,666984
BDB,481014
BDA,869179
CEE,216132
EEE,487986
CEC,234120
ADA,240644
DBC,539344
CDB,255013
BDD,37193
BCB,529720
AAE,699226
DAE,67602
BDB,814329
CCB,795568
BAA,816867
BDC,516594
BDE,526285
BEC,205167
CAC,506058
BCD,599427
BAD,684807
DDA,842080
BAA,139667
ECE,145605
ABD,991858
BCA,260111
CCB,593808
BEE,110273
DEE,144170
ADE,388906
EAE,374244
BAE,109003
BCA,919759
DCA,657496
BDD,805447
ABC,934367
ECA,615039
AEB,597340
DED,434214
CBB,457664
EEB,936005
AEE,700493
BAD,904846
AEC,510157
EDA,943639
BAD,844347
CAB,962622
EBD,356034
ADA,27351
DCD,792315
CAB,184176
DDA,518300
BEE,749225
BED,89637
DEB,873118
CDB,62207
BEA,317682
ADB,894600
BCD,363583
DBE,435839
DDB,875594
CEE,752701
AAE,460383
BBE,527312
CEC,402714
EDD,468456
DBE,174488
DCD,249865
BAC,97483
EDE,754907
ACD,662129
CEE,737640
AEC,920287
ACE,389716
ECE,824407
AAA,87210
DBE,700595
CDE,972079
CDC,775119
CCC,565843
AAA,102065
BEC,443555
CCC,900193
DBD,896536
CEB,154218
BEE,653705
BDE,905898
ABC,770500
BBB,772464
EED,450262
CBB,981231
ADD,532294
DAA,601556
CDC,473986
ADC,173535
CBD,437171
BCC,496006
EEC,262744
EEE,449226
BCB,812892
EEA,331021
BAE,615854
EEE,861162
ADE,424077
EAC,329495
DBB,545875
