airport_code,sequence_number
DDE,955099
DCC,985670
EEA,566312
EBD,321250
CEA,300045
EDA,774090
CED,514855
AAB,766969
AEC,345959
BCB,910449
ABA,410762
BEC,589605
EBC,201414
BEC,323344
ACC,867642
ACD,215565
AAB,581620
EEE,194426
CAB,442977
BAC,435682
DAD,474197
AAC,576607
BBE,30559
BDC,519857
ABD,687190
BCD,375135
EDA,541639
EAC,921948
DAD,703010
CCA,672234
ABE,655167
EEB,98066
CBC,235960
CCC,155586
EEA,430937
EDB,21046
ADA,406161
ACD,218130
CCA,387864
BBB,611705
AED,595891
EAD,235835
EAE,680068
DAA,29406
CAE,168680
DBE,172528
AEB,782474
CBC,80174
EAB,443675
EDE,780537
ACC,103368
EEA,709885
CDA,252812
BDA,497020
DCE,65231
DDE,70483
BDB,672801
AEB,405979
BBA,230600
DDC,142003
BBE,315449
BDA,731730
CBB,980432
AAC,954880
DAD,711980
CAC,220137
BBA,583009
BCA,622790
CAB,499886
ACE,347394
DED,597342
ABC,756065
BBE,718545
AEC,622182
BBD,476168
CCB,444032
BEB,322063
ADC,35818
CDC,627664
DCA,208031
DAD,813558
DBE,994841
CAC,939237
DAE,664796
ACB,152077
EBC,530197
AAB,619879
ECD,885788
CBC,339212
ACB,747946
BAB,972141
ABD,327187
ACA,340273
BBC,376104
EDB,584265
EDA,553409
BAB,196953
ACD,390413
EEB,386327
AAE,585319
DAC,604223
DBC,474769
BDA,447331
BDD,933561
ABC,805263
EEC,760954
DCB,933680
DDD,754764
CAE,275926
EEB,218215
CDE,554382
EAD,54128
AAB,711858
CAB,227131
DDC,747509
CDC,309031
DDB,555977
ABC,428996
ECC,251943
CED,51544
CCD,730447
EDD,848394
BDA,617796
EEB,544927
DCB,424173
AAB,959834
DEC,723799
DAD,573691
DCC,125454
AEC,117624
CBD,664651
CCB,584570
EED,901059
BEC,491047
ECE,569891
DDA,460888
DBD,682771
EBD,876330
CDB,111762
CEB,227885
DDB,681659
CBC,79430
AEE,845942
BDD,937216
AEC,41621
DAA,178541
ABA,859419
EED,272511
CEB,72395
CAB,308020
AED,201014
DDA,55804
CEB,348536
BED,893220
BDD,98327
ECA,475286
ABE,744276
DDC,331293
EAA,884263
CCC,181205
BBC,687856
ACE,692464
AEA,904962
BAE,762747
ABE,740585
BAB,883509
EED,122358
BAA,910760
CED,717582
ABB,538541
ACB,504724
DBD,83899
DBC,908990
CEC,904866
EBD,440692
CAC,362499
DAB,416218
CEA,2220
AEE,170350
CBB,443830
ADA,920537
EBE,696525
ADD,886782
CCE,471751
CDD,872497
AAC,168240
CDC,670307
DCE,923808
ACE,888968
ACA,52020
EEB,682294
AAC,12866
EDA,81858
EEA,795268
CEA,64846
ECC,133463
BBD,880858
CDD,124199
BDB,794726
BAE,324347
DAE,201239
BBD,660388
BEA,789293
BBB,166068
CDC,797898
DEE,817238
EDA,182188
ACA,925040
ECA,468865
BAC,266321
ADE,684225
CDC,687100
EAB,796930
AED,453823
EAD,580208
DEA,803446
BCE,20363
DBD,465072
DAB,701311
EAA,460022
ABD,304822
EAB,687385
ABE,545081
ACE,999961
CDD,769644
BEA,604970
EBA,149187
CBE,790625
DAB,417946
DCA,426894
DEE,314438
EDC,904726
EAB,804741
DAB,2078
EEB,599996
ECB,906646
EAB,374731
BCC,430760
CBD,656521
ABA,45500
BDE,589827
CAE,37925
DBB,262686
DAC,332153
DBD,618587
EEB,672311
DDC,517956
BAB,435613
DED,467952
BCB,561961
CDC,364591
DAD,49729
DDD,247415
DED,587781
EEB,295163
BDD,183404
DEB,528765
EBA,577750
BEA,474969
ECA,969548
EBE,287330
DBA,914214
BBE,475748
ABD,10539
CBD,990384
DCC,624744
CDA,32573
BCA,583242
DEE,44889
BAE,969408
BCE,33658
DDB,541288
BEA,465433
EBB,311230
ADE,39343
AED,205272
CDA,497643
CBC,532448
DEA,784967
DCB,425361
BDE,236960
DDA,817191
CCD,253328
DCA,850353
AAD,738650
BEB,808906
CAA,550892
EDE,546237
BAD,66254
DAE,376632
EDC,187222
BDC,37685
CED,721111
BCD,980270
EEE,335285
EDC,803779
DEE,575303
EEE,820499
BDC,959791
DBB,267092
DAA,776292
BDA,383196
ACD,696483
CCC,345574
BDC,946968
CCD,882667
BAB,609356
DAD,2137
DBA,149489
BCE,410877
CEA,843530
DEC,255108
DCD,99764
DAB,425003
CBB,198807
EAA,145289
DDC,337308
BDA,110896
BCA,690244
DBB,745235
ECE,587775
DDA,209476
DDB,537608
CAC,182566
BEA,810888
DBC,746303
DDD,642805
CCA,786107
ECE,598399
ACB,677069
DBA,422119
ECD,341814
BCC,629177
CEC,677125
CCA,424896
DBC,24088
DDE,247665
EAC,752123
CDA,152050
CCC,348643
ECE,54840
CDD,919343
CCC,577435
CBA,923022
DEB,40270
EAC,254257
DDC,206781
ECB,422069
DDB,152095
BCE,360181
AEB,286596
CDB,916044
DCA,620987
EED,396711
BBD,638053
CEA,900663
DAC,998626
CED,505879
DEA,259898
DDB,446948
BBC,477390
BCA,671932
EAC,482240
DCA,885106
EEE,827682
ABA,656936
AAC,491649
ECB,660075
DAD,731884
EAA,21977
BEC,58959
BAE,682574
CAB,991626
CAB,997832
DCE,879333
BBA,980910
CAC,32265
ACC,992285
BCA,34953
BDD,874329
DCD,564578
CDA,732869
BDB,26848
CBD,973616
ADD,310944
EBD,585117
EDD,565170
DEB,497233
EDE,702609
ACA,806593
DCE,568928
BCD,469150
CDC,573817
CBC,23366
BAA,610821
CAB,934408
DEB,741202
AEE,551173
BAD,857072
CAB,404307
DBC,361736
CCC,940840
DDB,709343
DCB,372519
CCD,711007
BCC,21835
ACB,355120
CBB,932005
ABE,116445
CEC,302092
CEB,497510
DAC,224810
DDE,914340
CBB,467984
DDE,961349
BDA,845562
ABD,475861
DAC,964666
DCB,303839
ECD,924621
AEE,79549
CDE,918108
ADC,412076
CBB,261039
ADE,880647
CEE,3862
CAC,350799
BAE,169602
EDA,966178
DEA,684725
DCE,896026
EEB,292448
BBC,39029
CDB,135835
EAA,946094
AAC,440752
BEB,503748
BBD,309414
AAB,638794
CEA,969422
ACB,67070
CBB,111205
ECC,710897
ACB,810598
EAA,591911
EEB,295993
ABD,654721
DAB,302236
AEB,870052
CDD,263379
ACA,468675
DBD,890518
ABE,200057
BEE,427370
DCA,984452
DEE,165944
BAB,895493
BBD,774930
CDA,620036
CBD,183227
DEA,190411
DBD,941563
EAB,883876
ADA,315320
EBC,807194
DDB,936983
DBE,793468
CBA,189991
BEB,766284
AEA,113493
ECB,590637
EDB,584296
DCD,512863
CCC,544845
CBE,573670
CCE,185803
ABE,66553
EEB,913115
BAC,955409
CCB,221457
EDC,738182
EDE,736383
ACE,829685
EBE,301319
CDE,746514
EEB,609825
BDD,361999
ECE,675601
EBD,649736
AAC,265414
DBE,199637
DCC,744648
EBC,921153
EDE,543112
EDA,804814
DBE,894255
DCB,719150
EEC,560394
ECB,516721
BAD,301647
AAB,224519
EBD,784081
EDB,666347
BAB,836063
AED,505326
AAE,927444
CDA,166265
EDB,813899
ECE,586157
EDC,971969
CDB,571977
BBC,66212
ADE,601754
ACD,559571
ABD,218056
DDA,498821
BDD,134732
ADE,638082
DAA,460885
EAB,523678
EDD,274140
EEE,699956
AEE,356006
BBA,905631
CAA,830241
EEA,556044
BEB,894169
DAB,50254
EDD,421108
CAC,914764
BED,55375
BCB,932761
CAD,770634
DAB,509195
ECB,368360
BED,426400
EDB,17201
DDB,320572
EAB,934906
EEC,96275
AAB,853662
DDB,463104
BCD,459459
ACD,588294
BDE,386359
DAE,347862
DAC,94219
DAC,276914
AED,823310
CAC,898097
CCE,130290
ECB,356941
BCC,694754
BBE,619158
BBB,527069
BCC,16471
BAE,679636
CDC,972868
BEC,723335
ADD,498529
BDD,745831
EBB,561817
BBB,451341
EDE,387734
ECE,982400
ADA,91791
BBD,272959
DDB,395367
ACB,398481
EEE,631018
DDC,177957
ACE,200330
DCA,694784
CBB,864344
ABC,386790
EBD,105840
BCD,467054
BDB,502106
EBD,59164
EEA,58375
AAB,662366
EEA,992716
BED,118125
EAE,309382
BDB,579530
CBD,381537
DAD,334822
CED,232931
DDE,268705
EAB,172480
ACA,141073
ACB,288930
EDD,465268
BBA,976320
ADD,350946
DBE,9412
ABA,213515
DDD,403854
ABE,386677
BBB,759321
BBB,711514
EAD,877316
DBB,937126
BAD,546006
CDE,652059
ACB,250512
ACB,394742
BDA,468413
EED,792415
ACD,329572
AAA,203423
BBB,978039
DAA,529599
DBD,543238
EAC,267091
DBC,33666
ECD,188270
ABC,476656
ECE,583673
CDB,312175
BAA,159025
DDB,9325
CEB,305979
ADD,317305
BBB,883742
ABE,975934
BDD,534452
ECE,697212
DDD,224973
ABE,571360
CCE,80994
ADA,420374
BCD,521782
DBA,434676
CBC,737297
DDE,892188
AAA,684843
CDB,787637
DAA,456504
CDA,31727
ACC,639767
BBB,154028
BAB,732839
CDD,703941
BED,189901
DBC,451629
EDE,434418
DBC,980148
AED,117090
BBC,892281
BAE,16105
DBD,795495
BEA,50832
DCE,453140
DAC,124137
BCE,993555
ECA,300799
EEC,649964
ACC,767636
BBB,624197
DBB,32183
BEE,647463
EDA,840677
ADD,723253
EDB,577645
CEE,796761
EEE,430423
BBE,158568
BDA,688057
AAB,54786
CCE,607775
AAA,78663
EBA,665649
ABB,389100
DEC,34836
EED,487706
BBD,950717
BAA,677937
EBC,666839
EDD,696909
DDD,70911
BAB,28708
BED,870752
ECE,553658
BDB,2236
AAD,713152
DAD,623423
DAE,495299
BDA,652636
DCD,831472
BCB,25180
BCB,246902
AEE,959026
DAB,172083
ADE,581659
DEC,650995
CCA,856432
DCB,917802
EEA,763617
CAE,18407
EBE,719131
DDE,224342
ADB,568884
CAA,336459
ADB,547251
BBD,502370
BDB,672083
ACE,550048
BBB,571452
ECA,174755
EBD,703046
CDB,763082
CDA,586214
EBD,843800
ADA,783532
BCC,670724
DBA,908328
CBB,326416
BCD,634924
ECB,450704
BEA,125624
CAA,848622
DDC,69420
ECC,668865
AEE,844943
BCD,154711
CEA,228557
BEA,806022
EEA,907325
DDA,330263
BCC,141809
BCB,91812
AAC,89915
EEA,680782
EEC,898523
BCA,1776
ADE,608385
EBA,708091
DCA,713743
DEA,608547
CCB,638936
EBB,472004
DAA,431851
AED,668485
ABC,199815
DDC,172133
DBA,861508
CBE,122083
AAD,296953
BBA,207520
BAE,115495
CDB,753720
EBB,947280
ACC,736118
BDD,450672
BBD,80155
DBC,216901
DBC,214532
BDE,1790
BDB,86051
DCB,773901
AEE,273121
AEA,514298
ECA,778372
CDD,867827
ABB,796631
DCA,616352
CAC,922674
DAE,314042
BDA,491157
BCA,671864
AED,837413
ACD,900444
DDE,407554
EED,538341
EBC,313981
CCB,345644
BAC,371854
CAC,203759
CEE,488435
AAD,994978
BCB,524374
DAB,856278
DAB,325902
BEC,742237
BAD,468468
AAD,981684
DAB,510591
CEA,357750
CDD,430461
DEA,120429
DED,730898
EBA,290025
BEB,147934
EEE,269978
ACD,357608
ADC,888458
DBE,329574
DDE,716761
DCB,924577
DEA,419340
DDE,720196
EAA,333824
CED,466291
ACA,30065
EDC,587530
CCA,517779
EBD,510000
BEA,632352
CCE,941524
DBA,622101
DEA,858461
BAB,822659
ACA,236909
BEA,641716
EAB,31795
BBA,254552
DCE,805086
ABE,61056
CBC,96223
EDA,258026
DCC,418857
DCA,389448
DEB,421527
ADD,548004
ADC,783342
DDC,553219
ADE,401754
ABC,206198
DCC,927799
CEC,418795
CCE,465529
CBC,585391
ACC,808579
CDE,499788
EBE,997959
ADB,707016
EEE,283476
DDB,822876
DAD,633170
EEE,980379
CCD,572698
DDE,65541
DDD,886751
AEC,236779
BEE,76079
AED,189448
EBE,111834
DEA,188455
BCB,738339
DAB,106702
EEE,288132
DAB,328883
BDB,225212
CBD,184027
CEC,109955
EDD,75760
DCD,385365
DDE,615000
CBA,396665
ADB,606485
DDC,599935
BEA,207993
BAE,534389
EAA,63560
ADC,557733
DAE,5065
CAA,354669
EBA,40516
EBA,658012
EBD,458183
BDC,824858
EEB,554214
EDC,383706
CCC,498906
BAB,767397
BAB,271027
DCE,300973
ABB,54518
BCB,473778
AAA,581872
ECC,443713
BDD,972107
ACA,23957
CAE,663375
DEE,741894
BCA,446110
DAA,65403
DDE,773502
BDA,928987
ACD,70729
AEC,742040
DEA,85639
EDE,256261
DBD,121530
CBA,771780
DAC,345189
DDB,777798
ABC,438896
DDB,956440
BAC,724752
ACA,184783
BDC,159707
ACA,839720
ADC,914652
CBC,149623
ABA,991746
DEE,890117
BDC,142936
BAC,99794
EAC,332404
DAB,379616
DBD,802818
EAB,899667
EBB,372448
CCA,841610
DCE,461380
CCB,104555
BEC,601995
BEE,723004
ADD,535590
ABA,202121
DCC,686662
ACA,676623
AAB,931533
CAB,607237
EEC,655409
ECC,825598
BCB,924591
DDD,228072
DDD,618734
CDD,664737
EEB,693817
ADC,850451
CBB,159645
ADC,215169
ADE,148643
CDC,756251
AEE,443498
ACD,279952
ACC,982271
ADB,602122
AAB,958706
DCB,346796
BCC,35340
ABD,963829
BAE,715438
EAB,986216
EDB,754425
DDE,596016
BBE,443902
ADE,643716
BDE,338933
BCD,690848
CBC,474154
BDD,731907
EBC,434202
EDC,550593
CCC,881271
EED,616216
ABA,56625
ABC,597088
EAA,249850
EEA,856040
CAE,317096
ACA,637451
CAD,818313
DDE,765801
EEA,514939
BDA,765536
DDB,747580
BDA,419629
CAB,603047
BED,984315
ECB,295684
EBA,897244
BCB,726388
EDB,952406
BAC,69157
EAB,488122
AEC,473835
ADC,866036
ADD,859194
CEA,791997
DEA,426183
EBA,916512
CBA,830645
CCA,613585
EAE,37215
BEB,687722
BDA,298895
EAA,50567
EBE,272702
BAB,293962
DCE,226481
EBD,860675
CBD,436272
CAC,775109
ADD,111004
DCA,56182
CEA,725801
BDC,22916
CBC,982778
CDB,198050
DCC,202304
ADC,223586
BCC,154691
DBC,818939
CAD,186703
AEE,61574
BAB,470038
EAE,555061
EEA,330609
BDC,354499
AEB,405529
CEA,564333
ECD,949877
ADE,68330
AAE,197889
AED,627299
AAB,177633
EAB,353561
CAB,834055
ACB,501151
DBA,822631
CCD,684179
ECE,396262
EBC,71662
CCD,931363
BBA,948085
BDC,993161
ABD,728193
ABB,966418
DBC,348872
EBA,501030
DBD,336927
DAC,66061
BDC,559473
