airport_code,sequence_number
ABD,586077
EDA,77446
BAD,241508
CAE,941755
EED,491509
DCB,320834
CCB,16183
CEB,859237
EDB,66035
AEC,81775
ACB,519257
ADE,152088
BBC,804215
CCC,961472
ACD,720972
BAD,135881
ADC,371400
AAC,178267
CBE,116309
ACE,706538
EBC,761920
EDB,853426
CEA,38874
BAB,756804
EBA,979048
DEE,655738
EEC,148651
CBD,640971
CCE,448808
CAB,889144
DEC,484945
AAB,10807
AEC,125018
ACB,832162
DAC,502744
DAE,693051
BCA,244621
AAD,362793
DCC,159907
ACA,577703
BED,515333
CCE,863150
DEE,922959
ADB,710061
ACE,382035
EAC,159275
DBD,818127
ACD,463420
CAB,865729
CBD,761686
BCE,362552
CEB,996936
EDE,896408
ACD,802304
ECB,614837
DAB,313173
ACA,269010
DAA,922060
AEB,608320
ECE,831943
CDA,533660
DCC,38588
CCC,658153
BBB,48023
BBE,355735
ADE,263269
DCE,617556
EAB,394054
DEB,426136
ADD,16326
EED,142837
AAB,357444
BAB,147049
EDE,414646
EAC,684690
EAA,779525
ADA,805
CDC,227260
EAD,729511
EDA,751970
EBD,907777
DBE,495161
CDD,594234
CDA,631289
ECB,462404
BBB,709827
ACC,677334
DAA,233412
CED,383928
CBC,850545
ACD,157258
EAD,624048
DCC,397075
DAB,231946
ABC,747435
EDC,896334
EAE,519893
AAB,742586
ACA,319351
CCC,545499
DDB,18852
CAA,700449
CAE,283233
ABB,763376
DAC,618675
CAE,422253
DCD,511304
DDC,184379
CEA,897773
BAC,335341
CAD,482384
DAC,143840
AED,675742
CED,978611
CCB,236376
BEA,507996
BEC,981569
BEB,230747
ADB,369465
CAD,724532
BED,461685
EDB,791797
AAA,367859
CEB,266814
AAE,533681
EED,851505
BDC,691039
AAE,923290
ADB,567087
CCC,752197
EBD,219689
ADB,905849
ADE,279162
CBA,32259
AAD,829724
CCC,70554
DDD,644851
EDE,993282
BCC,752587
ADA,33135
DEA,268562
DDD,681824
CCD,646665
AEA,531792
EDE,77469
CCA,3870
ADC,514731
CBB,871548
BAA,739212
CEE,34954
CDD,782688
EBC,26869
EDE,355964
ECB,130035
DAA,41240
ECB,345811
CBD,618263
BDC,286122
AAC,940272
BDA,400248
ADD,902553
CAC,805918
DEE,18612
EEB,311979
DEC,795173
CAC,711297
BAA,105087
DAA,911122
CDA,957181
ACC,369167
DAA,836978
ECB,307525
CDC,970482
EAE,510061
ADC,237527
ABE,768259
BEB,161559
AAE,390569
CCE,817118
CAD,863320
EBB,70503
CCE,47410
ACC,667462
BEC,895353
BCD,434880
EDD,799614
EDB,79428
EDB,714324
BAD,241950
EAC,998323
EAD,935892
DBC,239872
ADB,524010
EEA,359275
CAC,512435
BAE,938633
CAA,272175
BED,514947
AEC,176462
DEC,519230
DBA,997315
BEC,638287
BDE,995642
EAE,277134
BCC,153508
ADD,141172
ACB,557340
DBB,53564
DCB,92105
EBC,859939
CBC,111601
BDC,721847
DAB,726206
CDD,185287
DAD,123704
DCE,132032
EBE,661520
ABB,906435
CBB,648022
BBD,996993
BCA,767948
BCA,551344
ADB,706954
EAA,379720
BCA,789943
EEA,896517
DCE,249434
DBE,761308
EED,77334
EEE,926278
CED,976207
BEB,826066
BEC,23804
ECE,675873
CAB,108759
DBB,915624
EEE,543849
DDA,871990
DAE,868810
DEA,869641
EAE,810531
CDC,998293
EAE,554481
ACD,395802
ABD,912123
BAC,755488
EAD,482019
ABD,383778
EAD,231938
DED,140560
DAD,205440
AAA,57398
EAD,497671
AAC,498760
BCE,890095
AAE,640368
ECD,685578
CEC,438205
DDB,545527
EDA,385692
BEE,190457
EBA,334140
CAB,114414
BBA,630124
EEA,186400
DDA,957388
ABD,964563
BEE,808378
CEA,471099
BBC,143808
ABB,860877
EBB,866926
EBC,327174
DAD,415729
CAC,35480
BDA,308184
BDC,594646
EEC,750614
ACC,232845
EAB,5930
CAC,604956
DEE,966645
AAE,74369
CEE,776606
BDA,333605
ADE,814873
DDE,182668
BEA,716854
EBA,454980
BAB,797868
CDD,570724
CDE,706914
EDB,393141
DBE,562114
ABC,152890
EDE,784646
DDC,985116
AAA,629336
CBA,335241
BDC,411001
EDE,635846
BCC,421353
BBD,218455
DAA,198374
BCB,411393
AEB,132508
BEE,698732
DAA,408322
EBD,447024
ACA,363685
DCC,933261
CEB,216364
DEA,824002
CCB,949575
DCE,272068
ADA,236848
AED,258453
BAC,246215
DED,997260
DCC,601308
CEE,901134
CBC,969429
BDD,135489
CCC,330702
CCE,729326
CAD,848707
EBD,397000
CBE,218561
BBE,690681
ECD,357081
CEE,758049
BAA,363990
DEE,36691
ABB,33333
CAD,419273
CEB,930351
DEB,626058
DDE,386919
ADD,836088
CEA,35210
DAC,847137
EBA,479372
DCC,17612
CEB,884580
ADC,256287
DCB,214971
DCD,823465
EDA,649775
DAA,913182
ECB,631164
EEA,537868
ECA,958408
ABC,601298
CAA,655949
DAB,774279
BAB,117867
CBE,562718
DEA,100144
ECB,545782
EAB,925857
DAA,721235
AAA,684369
CBE,534442
ECA,165341
DDE,458137
ADD,167205
BAB,439141
EDD,324858
CDD,118173
CCE,545106
AAD,825082
ACC,677067
DAB,39342
EBA,127482
BDE,615480
DEC,645020
DAB,223001
BBB,930219
CBD,737857
DCC,723203
ACE,461053
CCE,91388
BDE,88788
DCA,579318
ECC,496206
ABB,920374
CDA,896116
BDE,236426
CAB,159595
CDE,148304
CBD,520381
AAE,717329
EBD,879948
CBE,750947
AAC,451234
AAC,898389
DAB,82007
DEE,201681
DAD,51350
DBD,67159
CEC,939871
AAC,172166
CEB,197189
CAE,826003
AEE,705572
EBE,333505
BEC,857165
DEE,830599
ADB,62757
DDD,123920
DCB,910960
BDA,476964
DAB,138291
ECA,627651
CDD,19011
DDC,667951
CAE,858525
EDB,470259
BEE,508489
ECE,499064
DAB,919606
ECB,236917
AED,512619
CAE,568622
BBB,166545
BED,850539
DCE,915163
CBC,891082
EEC,411301
EAD,63501
AEC,591235
ACE,3100
DDD,555996
BCE,709590
DAE,196268
DCD,37175
CEE,221515
CBA,551943
BBC,343885
ECA,317578
CCA,103037
CEB,493242
ABD,934426
ECC,274199
BBA,792082
AEC,710008
EDD,122548
BBE,218457
ADE,395936
BEB,569716
BBB,409438
EDD,738995
DBB,20126
CAA,986057
CDB,82198
ECD,285708
DED,90982
DCB,588110
ABE,304193
DDC,234778
BEB,774994
ACC,320215
EBC,814886
EDE,442683
CCC,409143
EED,126476
CAE,898678
EEA,831972
EEC,36667
BCE,415354
AEE,634671
CDA,876194
BDB,632902
EAD,704455
EDC,996530
AEA,541411
BBD,695767
BBE,154861
CCC,170720
DDC,736818
CAD,236796
AAE,173687
EBC,362025
AAA,521187
DCC,661539
EDB,322602
EDE,508323
BCA,52003
EEB,987214
CBC,966188
EEA,365246
BEE,643418
DBE,503457
AAD,503410
BBD,416501
DAB,114431
BED,802251
CBA,796619
CEE,603610
EBD,459393
DCE,54865
CAE,222310
DCA,883822
CBE,876787
ECC,531915
DAE,395671
CCE,766681
AEC,180768
CEC,556769
AAC,785100
CCB,475630
EBB,676222
BDB,318688
CEE,487586
CBC,127818
EAB,187213
EBE,476088
DEC,945324
ABE,113753
EAC,798339
CAA,227197
DAE,593437
EEB,861502
DEB,938867
AEE,570708
AEC,552029
CBB,50884
BEB,945723
ABA,750764
DCA,343230
EED,186785
EAA,491826
ABA,662936
EBA,550874
EBA,809719
EEC,833353
ACE,246211
DEE,544018
ADB,250425
CCE,580915
DEC,359315
DBB,866921
CBC,735215
AAA,548243
DED,473919
AEE,804350
EBE,262313
AAD,229847
DAA,607385
BCB,549650
EBC,171967
EBC,914640
CAC,239938
BBA,238105
AEB,893217
AAE,350189
AAC,855762
CEC,235079
AAE,62296
DAE,339777
DAA,220635
DAC,650768
BDC,366851
ACE,993553
CCD,53762
DEC,324786
BDD,380915
BAA,140456
BEB,960822
ECA,549616
CDE,832223
DED,35308
DBA,183816
BEB,675825
CCB,4058
CBA,939701
DBD,379332
DCD,40002
AAD,927402
EBC,582774
BED,929781
CBB,24687
EAE,240248
ABA,957308
BDE,558671
CCC,593856
EAA,206867
ADA,711079
DBB,436602
BCD,17784
CBA,11876
ADD,233796
BBC,293349
BEC,381759
CDE,801128
AAE,359265
ACC,13823
BBC,781722
ACC,816360
CAA,96052
CBD,112766
CAD,73685
EAE,762738
CEC,126092
BAB,158777
BEB,979370
BDC,69090
CEE,339609
CDB,343449
CEA,602700
DAA,680621
BDE,375486
EBB,243017
BAD,464178
DCD,173875
ECD,162297
EEB,653995
DCB,413211
CEA,217861
BBA,494046
CED,569325
CEE,322250
CAD,852617
BDB,489831
BBB,172600
ADA,671945
BED,235159
EEE,335410
BCD,918241
BDE,619829
EAC,795377
DBC,826411
CAA,444477
BAE,876607
BEA,955984
DBB,637092
EDA,715129
DCC,16844
BEA,14542
ADC,868500
AAE,436297
CCB,812540
AAB,104951
EEB,669750
DCA,816463
CAC,204828
CCC,949882
DCB,630662
DEB,937152
EAC,903803
EEE,940814
EAB,732408
DAA,760081
CED,392232
DED,486112
BBA,483230
EDA,503243
ABD,508163
BAB,810806
DEA,945294
BDB,149682
BDA,303447
ADA,25679
BCC,565368
BCC,450723
AAC,479705
CDB,913089
EDA,987935
EAD,73519
BDA,404340
CBB,770593
DDA,706883
BBB,240629
EDC,264475
ADA,199473
CEB,172666
BEC,295536
ACE,463384
DCD,619344
BAA,708735
CCE,921289
AEC,311821
CBC,411593
DDD,954542
BCC,634925
DEC,436136
BCD,395927
AEE,43872
ABE,370232
BEC,414782
EBC,656486
BAB,386464
ADD,784222
EEE,952333
CEC,189421
CAB,875683
CAE,797106
DCE,930590
CEA,123441
BDE,652482
EAA,539220
EAC,486208
ABE,956268
DBA,990321
EBB,386545
ABC,174500
CAB,126752
DBB,777100
BDA,499475
DCA,340604
ADB,53870
CCB,311607
BEE,354229
ACD,237418
EEA,235369
DCC,277526
DAC,44971
ADB,103226
CCB,942248
AEA,982810
ABA,482252
EAD,22126
EDD,245767
CEA,125678
CAE,587703
