airport_code,sequence_number
BBB,740126
BEB,565019
CEC,781991
ECE,922015
BBE,774543
DAC,110508
BDC,712234
DDB,426498
ECA,257830
CCA,842969
EEA,282688
BCB,469522
CCD,417930
BBE,248841
BDC,392438
CDA,887424
EBE,518381
ABE,291454
AEC,154304
ADC,60918
EDD,459801
BEB,536436
BDA,622752
CDB,748275
CDE,781705
DDE,293744
BCA,753565
DAC,182670
EED,37735
EEE,637024
DAD,832680
DEB,455491
BEC,801821
AEB,812470
CDD,853951
AAA,787649
CDC,796330
DEC,519065
DCD,589121
DCE,671930
EAB,288321
ABC,494928
DEC,883619
ECE,241551
EDC,320541
BAA,593466
CCE,764375
AAB,535612
CBD,27952
CBD,569753
BAD,119981
DBA,269932
BCB,364075
BBE,40415
ACD,820043
BBE,506003
CAA,492225
AEC,129986
CAA,26504
CDE,401267
EAE,219881
ECC,625356
BCA,697378
CDE,579679
ECD,840345
BBA,168689
ABB,972554
DAA,271029
ABA,698251
DAB,892382
CAD,259298
BBA,981257
CCC,874187
CAA,844961
CDA,469984
AED,695713
DEE,269446
ADC,789212
CBC,277056
BBB,111656
EEC,871517
DDD,948860
ADC,407608
BEC,782501
ADC,966178
BBB,271427
BBC,476202
ECA,489914
BEA,308989
BAC,235614
DDE,1457
ABE,296420
DBA,673638
ACC,658831
BDB,97527
BEC,121028
CEB,905319
DCE,831222
BBA,213478
DBA,878826
CED,44510
BAA,560564
BAB,154655
DEC,653114
AEB,21519
ACE,280488
CDD,275030
ECB,274689
EEE,453000
DAC,257699
DAD,846503
DAC,277611
CEA,229023
DCA,719407
EAE,731585
CBA,55329
BEA,129245
DAC,191182
CEC,840146
CAD,264834
CEE,63008
BED,240409
DDE,708712
ACC,990533
ABE,148891
CEE,491211
ABA,514443
DAA,322108
ECA,313375
DAD,8682
ACA,556090
ECA,692620
ADB,796674
EEA,276891
BEC,888962
ECB,968554
DEE,915304
EEB,628354
DBC,759728
BEB,608405
AAD,230068
ABB,658606
CDE,484249
CBC,373365
ACB,332625
CBE,624714
BEC,64786
BCB,24665
DBE,144012
EDC,767997
CAD,363772
EBE,496457
CBA,167040
AEE,63396
BCB,683098
CCB,446032
AED,789354
CBC,245962
DAB,443624
EED,254743
CCE,574795
ECD,959892
AAE,108015
