airport_code,sequence_number
EBC,920138
EDC,647780
CCD,359332
CCE,962865
DEB,200630
EEA,633294
BBB,809652
EAC,969491
ABE,549817
CCE,230360
ABD,936988
EEA,493245
EAA,767543
DAB,675208
CEE,952484
CDB,606810
BAA,34370
ACC,132873
ACD,453690
ECB,823026
BED,722686
ECE,831985
CAD,582867
DDE,788972
BCB,770741
CEA,466857
EDC,139606
CAD,342980
EDD,542845
BAC,352628
BDB,94785
EAE,812944
CBE,317628
ECE,959683
BCE,232232
DDD,199851
EBE,715041
BCA,899747
EEC,468875
CAD,30018
DAC,550472
DDB,437072
BDD,633432
ACA,629379
AAA,159579
BBE,233250
DEB,185246
DBB,453116
EDE,929696
DDE,71321
BEC,119526
EBE,876590
BEB,771916
DCD,178884
CCA,511834
AAB,160695
CCE,389285
AED,806973
BAA,334411
BCB,545772
DEB,674319
EEC,571747
CEC,706938
DBA,928578
CDA,384754
CDB,207533
BAE,32736
BBB,185237
BBB,29980
ECC,372474
EDC,802380
ACE,644566
ABE,524297
EEC,274269
ABC,856635
ECB,799349
CBA,167917
BAA,291455
DCE,413687
DBE,870587
AEE,230571
DCE,956001
CDE,790170
BEE,500159
CEC,195616
EDE,622598
BDB,812742
ECB,331870
DAA,956143
EAA,22458
ADA,268892
DEA,45595
CDE,965627
DCB,332448
DCA,177085
EDE,510513
BEB,514400
ECD,872675
ECA,57119
CEE,329847
EEE,800323
ABC,565545
AEB,66695
DEA,681200
BDE,890924
EAB,695989
AAE,552560
DAB,253195
ACA,725309
CCA,804659
BDE,213040
CEB,551581
DCA,429459
ACA,364337
CDE,731689
BCC,512698
BEB,975621
BAB,50434
BBA,583954
ACB,482033
EBE,19144
ECD,932408
CED,210516
BAD,787124
EEB,35875
ABB,837412
DAE,700637
CAA,620710
DAE,435570
ABA,871517
EDE,461518
EBE,111110
ECC,68075
BBA,730148
EAE,665304
BDC,882779
AEC,301319
CEE,467249
CBC,696592
BAE,207504
EBB,74576
BDB,895544
EEB,406690
BAA,795505
DDB,849097
EAC,954792
BCD,341295
CAC,467914
DDC,847058
EAC,896783
DAB,142380
BBD,60283
DEA,886982
EAA,126953
ECD,282322
EBC,849884
ECC,462236
ADD,933463
DEB,299966
EEC,651794
EDB,226834
DCC,873383
CCD,329256
CED,521407
EDA,481245
DEC,291943
ADA,553756
CCD,685575
CBB,873787
BCC,652382
DAE,423076
EBE,918754
EAE,106987
BEE,603377
ACC,716839
EAB,338680
DCC,727539
DDB,552128
BBC,211613
BDE,302162
CBE,630013
CAE,266741
CEC,276877
ECB,303506
AAE,114516
CBE,48565
CBE,382394
DAC,152432
BEA,268301
CAD,181739
EEB,794327
BAC,804476
BAA,235754
DCD,885965
CAE,885094
DAB,610559
ABE,777936
CED,978397
EBB,234809
ACE,805675
DBC,248384
ACD,406912
BDD,477697
BDD,876660
AEB,859659
DCC,878003
DBE,480750
CBC,373766
CCC,556836
BDE,612138
BCC,230650
AED,134118
CEC,159460
DBA,168049
ADC,142825
BAA,160088
DBA,228460
CDB,341265
EAD,765963
ADA,559872
AED,930540
CCC,499988
DAD,866992
EBC,564555
DDD,692349
AAE,944073
BBC,549089
DED,402239
BDA,664017
EEE,359336
EAB,308645
AAB,319807
CCB,309
EDE,585089
CAC,403381
AAC,617118
CDA,400454
ECA,460947
BCE,865299
DDC,326645
DBD,265475
EDB,207868
CED,970090
BED,318109
EDD,987158
CDD,293751
EDC,457922
ADB,713884
EEB,232685
ABC,735351
BCC,335838
CCC,638197
ADB,991997
CDB,593605
AEA,466422
ECC,598456
BEE,543267
CAD,416782
ABA,830944
EBE,600571
EAD,869808
DDC,860278
ABC,724918
DEC,405398
DCB,960343
CCE,793931
ADC,954914
BCB,56091
CBA,811019
BEB,865486
ECB,839471
ECC,322251
DEC,903357
DCE,413986
BAA,928724
DAC,292809
CEA,951316
BDA,941358
EAE,210751
EDB,889700
DAC,866095
CBE,97815
ACC,583442
AEC,68243
DDB,464826
BDB,781734
DCA,336283
BCA,328297
EDA,571389
CED,326060
CAD,845292
ACB,516199
ECB,697969
CDD,83125
CEE,83567
AEB,187502
ABC,744540
DEE,184061
BDB,530661
BAD,713315
ECA,723637
BED,472634
DDC,909106
EDD,530336
BEA,709123
BBA,45229
DCE,612593
CDB,900553
BEE,309193
AAA,908400
CCA,578987
EDE,959747
DCD,756270
DCC,383368
AAD,248338
ADE,220234
CEB,87121
DBA,799065
EEE,17174
BAD,952736
DBD,322402
EAB,322926
DDA,105627
EEC,626598
ABB,976732
DDB,300603
EBC,903505
DDB,929309
CDB,468437
ADB,975516
DDA,10774
DED,768166
CEB,687187
ABD,748866
CCA,946782
EDD,383694
DBB,257178
ABA,614935
ADB,147313
DDB,297774
DBB,691496
ABC,696934
AEC,694278
BAD,576188
BDA,911272
DAC,622231
BCB,689229
ADC,780990
CCD,225263
CCE,393283
ECC,400430
EAE,564676
ACC,720847
DBB,985832
CCC,594881
DBC,203246
BAC,42947
EED,285548
EDE,140225
DDD,722861
ABD,627120
DBC,750769
BBB,618622
CEC,487349
EDC,577229
CBC,216442
EEB,83684
ACE,987774
DEA,291211
DDE,75340
CAC,462587
CDD,619621
EAC,141878
AED,209584
DAC,353107
CDA,764680
BEB,301778
ADE,87663
EDE,167511
DBC,713625
CDD,138305
DDE,35272
AAD,511887
DDB,846157
CEC,584466
BEB,664912
BEB,322024
ADE,573268
EDA,687318
CBC,646728
BBE,760134
CEA,694834
BDB,902586
AED,893576
ACE,503593
ABD,247617
EBE,541508
CEA,842878
DCA,136900
AAB,103150
CCC,90370
DDD,302710
CCB,651050
CEC,756391
ECC,208992
CDB,456478
CEE,15804
DAB,761692
BEE,414691
EEA,86829
EEA,848198
DDE,193780
CEA,963423
ECE,875572
AAC,4472
ACD,845997
CDB,716640
EDA,670668
DAB,429674
DEE,130493
CAB,828297
AAA,857900
ECB,899088
CDA,661338
BAA,346435
ACA,295806
CAA,934906
BED,520459
DCA,817416
DCA,152108
BBE,990171
BEE,176502
BDD,983623
BBA,781532
ACE,633485
BAE,559962
ECC,320676
DAB,622412
AAB,636023
BCB,13878
DBB,463837
EEC,638842
AAC,702691
CBD,348503
DBA,820592
EBE,248478
EAD,517453
EDC,78499
CBB,952642
DCA,61637
ACC,26547
DDC,429243
ACE,559183
DEB,625877
ECE,616748
ABD,465120
ACD,263551
CAB,947873
BBA,73612
AAA,672418
BDD,651262
ACC,664138
ACD,835513
DAC,237645
ECC,833731
BDD,831283
DCD,772533
BBC,597091
DBA,266801
DCC,610285
EAB,326051
DCB,189885
CBA,317538
ABE,903250
BAA,876518
EEB,550463
EAB,579520
EEC,302396
DCA,17819
DBE,146038
BBC,912004
BDC,48391
AAC,373302
DCD,305935
BCD,988849
DAC,756490
CDD,942455
DDA,151913
ADB,693238
DAA,351065
ACE,168702
EEE,948525
AEB,591556
CBC,829824
ABC,155792
EBA,309194
ACC,246292
DCB,379595
CDE,664059
EBC,553877
DCE,302294
DAD,106239
CCE,191230
BDB,846339
EBA,467173
EEA,747151
CAB,763483
BCA,279436
CEE,73866
EDD,342971
CDA,562580
ECA,904686
EAD,467136
ACC,534128
CAD,864404
CBD,721236
DBD,627366
DEA,87309
BDB,511659
ADE,60032
DEB,708921
ECD,21543
BEA,281526
