airport_code,sequence_number
EED,66745
BAD,17347
AEB,284465
DAC,678480
CCD,813438
CCA,301306
EDA,107396
DEC,692633
ECB,408110
CAA,601109
AEA,369969
EBA,16742
ABB,692185
BED,964568
BDE,388329
DAA,424998
ADE,549440
ADB,178147
ACA,25180
DEC,358059
ACC,128418
BEA,524125
DED,704660
ABA,428584
DCA,891949
AEE,723218
ECD,705948
AED,193797
BAB,347819
DCA,321289
BCB,527071
EEA,985401
EDB,517266
CCA,957708
AAA,748615
CDC,42592
DBE,311160
AEE,877119
DBC,216509
AAA,835648
CAA,331472
ADE,220496
DCB,602713
BCD,278277
BEE,892179
ABC,796811
BCA,190965
CCE,945454
EAE,144385
CEA,207829
ADA,541137
EDC,160444
AAD,226757
BAB,45686
BEE,94245
ECD,211553
BCA,725210
DEB,70224
BEA,406859
DCD,267299
EAC,764577
BEB,792662
AEB,698547
CED,386317
BEE,409851
ADB,211074
AEA,985423
CED,910781
AEE,582402
BAD,66168
EDB,414058
CEC,798947
BDE,687557
CDC,622011
CBD,35841
ADE,869988
BCE,306372
ADD,479921
DBB,925150
DDE,554963
CDE,819725
DAE,310397
DDA,182331
DCA,939200
BEE,442992
CAE,406251
DBC,83053
AEB,56592
BDD,340321
AAE,180318
ACC,753079
ADE,934861
AAC,606203
CAC,768779
EBE,970930
AEE,136183
CBD,108261
CBA,183842
EDA,297791
BAB,678751
EAC,350848
DCC,277796
DEC,605844
EAD,55188
DDC,727142
DAC,873003
BDE,258160
ABA,562191
DEE,391532
CAE,374828
AAD,423168
ECE,750442
DCD,648403
CAD,756999
BDD,560899
EDE,791656
DDE,109704
CCC,501063
CEA,269128
ACD,645294
EDA,977388
BDE,480156
DDE,69080
BBE,925070
DEC,343133
CED,339666
CDD,254162
DAB,217524
ADB,776548
ECB,858374
CCC,797967
EEB,171405
CCD,77544
BCE,654595
CCE,527331
ABE,566900
CEE,934482
BAC,786206
DCB,199395
CAD,752776
DBD,283240
ACD,294600
BEC,824741
CDB,894332
BAB,749195
BEC,748628
BDE,882241
CAD,885050
CBB,58894
BAC,959162
DBB,880773
CCC,527694
BCE,258683
AEB,801623
DEB,736569
ADE,349656
EAB,498717
DCC,293729
ACB,67959
BBB,762347
BCE,938389
BDB,165781
BCC,231702
ABD,445138
DDB,669
BDE,911951
BDA,500256
CAA,850722
DCB,534567
AAA,411608
DDE,669590
DBC,89411
DCD,519992
BAE,23257
BDC,97848
DDC,461246
DEB,860819
CAD,172676
ECE,245841
AEA,243313
ADD,16629
AED,607175
ECE,42835
ADC,569762
BED,90486
CDA,130504
BEE,346429
BCE,747600
ACD,181108
DEC,609841
ADC,885141
CDD,969993
AAB,466579
CEB,372727
CCB,20542
BBA,284298
DCE,17985
DDE,49131
BCA,580310
ADB,331598
BEC,497552
CCA,944704
EDD,332814
DCB,32878
DAB,103094
BCB,21121
DEB,169968
CBD,368685
EEC,402297
DCD,572438
BCC,192409
BCD,803293
BEA,297041
CAC,215870
ABB,773709
EEA,909169
CBD,763470
ECD,705176
EAA,474727
CCD,259825
ABE,418815
CAD,118088
ECD,697139
ECC,405165
EAD,141338
AEC,28987
ADD,757746
EEE,692481
CCB,184189
EEE,206439
DEB,287325
CEC,699990
BEA,759950
DCD,911701
DDA,351964
BAC,663262
DCC,862723
AEC,151596
BBD,941102
DBC,935737
BBA,444298
BDA,641825
BAA,478762
AEE,545326
BAA,217808
EBA,841430
CCB,216175
DED,138622
BDC,122243
CEC,114424
ECE,826913
CCC,695349
CAC,654235
DDC,599618
EDA,408752
DEE,210812
BBB,616409
EAC,391337
ADB,878494
DDC,430335
EDD,990760
EAA,858450
BCD,503037
CAB,973156
EBC,201168
BAE,372957
AEC,480342
CAE,125569
DCC,617362
CAD,571434
ABA,156085
EAC,996844
EBD,160593
CBB,161346
CDD,106172
CDD,843823
ECD,969932
DBD,407187
EDE,518541
ACC,163374
EEA,718169
EEA,253361
EEE,208852
BAB,481377
ADC,228875
ACE,473027
EAE,236124
AAC,346404
EBB,115196
AEE,291435
CCB,580194
BEA,493716
EDB,682193
CCB,606653
ECC,112632
CBD,932935
AEC,540457
DED,824070
EEB,7544
CCD,888318
CED,463227
EDC,950649
BBA,813488
DCB,102279
AEC,884452
BDD,860914
EEB,314511
BEE,600618
AAD,494450
DDC,221950
BBD,313196
DBC,233273
