airport_code,sequence_number
ACD,82357
ECC,858396
BDE,525283
DAA,218728
BEA,171278
EAD,269941
ADA,693590
BEA,295011
EBD,520150
BDE,182307
BED,564258
DBB,841407
DAA,112841
BCA,323850
CEC,665344
DCC,360715
CCE,756895
EAA,99682
DEE,275817
EEE,306742
ABC,662440
BCD,794733
BDB,628581
EEC,878137
BCB,604006
DCB,543638
DAC,564931
CAC,511720
BDB,167299
ADA,560671
EAA,196727
ACB,584229
BDD,872148
DDE,145577
EDE,112162
BCB,288920
EEA,350055
EAA,573320
EEC,814094
BEC,785198
CAC,830028
EBD,632584
ECA,963552
CCE,691
CAE,842059
CCA,378097
EDD,521962
EAD,984668
BBE,617823
DBC,540365
BCC,593077
DED,595016
DAD,941520
BBE,928112
BDB,143338
ECE,272374
AEE,229282
BBC,132549
CBC,788401
DAA,447235
DBB,310168
ADB,57107
CDD,167777
ACE,706074
EBB,825592
CDC,578094
ABB,328739
EBE,95222
CBE,394483
BEB,104395
DBD,657191
ADD,589091
DBB,563740
DAA,131542
ACE,918127
CEC,90207
AEA,258072
BDA,259881
AEA,164825
DBC,92272
CBB,35699
BBD,513383
DDD,138695
ACA,834363
CCA,318060
ECE,671628
ABA,397122
ACD,653860
EAB,484627
DAC,994322
DED,844853
EBE,932448
BAC,346600
BBA,888012
AEC,446404
DEA,859791
AEB,684472
EBA,735822
ADA,631465
BCE,111151
EDB,157128
CBE,686611
ECD,549440
CCE,711261
BED,719196
CBC,574508
DCB,192572
EEB,69729
ABC,993522
ABB,649305
BCE,376583
DCE,580453
BAC,611625
CCA,25824
CAB,158804
ABA,251347
DBB,765097
DBE,77027
CDE,186911
CAA,211807
DAE,922049
CAE,249182
ECB,875539
EEC,438501
DCC,258372
DDA,243877
BEE,8032
DDC,737652
BBA,629424
BCD,120411
ABE,455513
CCD,556834
CCD,201485
ACA,135916
BDD,630137
DAD,203746
DDB,335062
BBB,77545
DBC,539237
CDD,151991
AAC,867206
DCA,830551
DAD,927141
EED,709014
AAA,250010
DDD,984834
BAA,335448
EDE,926231
BEA,560481
EBC,785826
CAE,329889
DEC,563441
EAA,961454
DDC,266483
ACD,798535
BAC,119557
ECC,582004
ADB,83122
DBC,411180
BCB,933182
EBA,89041
DAE,978396
CEB,731480
EEA,304899
ABB,634480
BDE,514979
EBE,846920
EDD,795634
EDD,708611
EEB,41501
ADC,898360
CEB,222493
AEB,247053
DAC,524147
ECA,205210
DAB,777078
AAE,74184
DDB,22742
BDE,903135
EED,68833
EBA,435168
ABD,491021
ADD,335368
CBC,236067
CAB,371827
BED,972707
EAA,951244
CED,233442
BCD,824786
BCC,923937
BAE,525045
BDE,558347
AEE,966869
CCE,235877
CAE,572244
DCA,212809
BDB,12479
EBC,621200
DCE,335354
BAD,405475
ABD,233913
CAE,644366
AEC,52072
DDA,400828
EAB,448196
EBA,724298
EBE,249219
EDA,929388
CDB,65376
DDB,42054
DAD,795334
DCB,908280
CDA,428627
EEE,633357
EAD,546861
ACD,465585
BBC,124918
DDE,144968
DAC,315057
CEB,614885
EBE,163299
BCB,826185
BBD,961587
BCB,293564
BAC,397685
BBC,377208
CAD,393027
DAA,23153
CBB,633660
DDC,694925
DAE,171863
CEE,792273
CAC,933537
CAE,827421
AEA,61930
BDC,974219
BDB,161152
ECE,861065
AAD,707292
BCE,811773
AEE,486277
AAD,547859
BCB,331389
ABC,792057
BBC,25467
DAA,249012
BDC,450774
CDD,593759
CAC,998893
DBA,391837
BDA,289025
BCE,933974
AEA,362037
EED,631172
DAE,776376
CCC,537906
BEC,50410
EEA,544640
CAB,417995
BDA,108354
AAB,579920
ADE,121168
BAC,543158
DAA,681750
BAD,747054
BDD,820781
AAA,500873
EED,37614
AAD,433566
DCC,121401
DCE,850710
CBB,305915
ADE,738548
BCD,378198
ABD,190114
EBE,432195
AAE,874311
AAA,582698
EDB,243973
ECA,561542
BAE,723607
BDA,60496
DAB,403702
DDE,312592
AEE,808123
ADD,637981
DBE,80552
EAB,697365
BEC,361688
CEC,67123
EAE,621604
BCA,232510
EEA,648211
BAE,935098
EEB,647101
DEA,541300
EDA,571479
EAB,988050
BED,852630
EAB,92348
DEB,131023
BAB,556199
CCC,281354
CDD,444979
CEE,590751
BEA,70485
DDB,751679
ADC,560100
CED,819449
DEE,230397
AEE,81041
DEE,826694
CCE,9559
DDC,108585
ECE,608321
BCB,710097
EAA,17075
DDD,99389
ECD,888205
DED,445564
CAD,51287
BCD,478463
EEA,7194
ADD,690025
EEE,923894
EDE,17102
CEC,633396
ECE,730391
EED,961555
EDE,237739
DAE,338185
AEA,188022
ACD,680154
AEC,382078
AEB,732704
CBA,249203
EDB,519283
DAA,611624
CBE,224103
BDE,424181
CAC,631683
CBD,67971
DCA,495742
CCE,612148
CAC,146509
ACC,213499
EBA,944112
EDB,235816
CBA,766739
CDD,253172
ADB,481333
DEE,63480
ECD,718947
EEB,555639
EBA,631733
EBE,923359
CAE,860462
CBB,253948
AEB,610111
DCA,13659
CCB,246935
EBC,621767
BCA,472574
DBA,391796
DCA,778745
EBA,490173
ABE,260464
CCA,254449
EBB,751805
CAC,429200
CCD,861751
BCE,279715
CBB,713828
EAB,699659
CAB,395852
DDA,304825
DBC,694113
ACB,926317
CBA,798665
ACE,39773
CDA,819176
DCD,23997
BEC,357566
ECD,300937
ECA,735269
CBC,559072
DDB,290106
ADA,516679
CBE,844898
ABD,966159
BED,457236
AEB,843241
DCE,70140
ADD,329539
ABC,31725
EBD,496656
EDB,14659
CCB,371163
AAD,557060
BEC,422726
EDA,213838
CBA,885326
EEB,565223
CBE,456147
DEA,308796
BEC,618981
BDC,12285
BCD,567683
BAD,236768
AAA,500240
BDC,757499
AAE,243391
BBC,724744
BAA,27365
DCC,90562
CCD,625745
BEB,472899
EAA,658492
ECD,988090
ACE,55831
CDA,531480
AEB,101718
DBD,775798
BBE,324176
ABD,197610
ACD,889135
CBE,413085
EDA,219641
EDD,557786
AAA,359349
CCC,878874
AEC,865175
CEB,971936
DAE,80334
EDD,684158
BCD,489304
ECA,486544
CBD,53941
CEC,311204
ABC,388429
EED,229694
BCB,825458
CAD,958064
CBB,947010
EAD,911153
CED,275951
DAE,250967
AEE,81705
EBC,805430
ADC,913191
EEE,77436
CAB,788285
EEA,924705
EBD,150588
CCA,666381
BBA,148824
DDB,383348
ABE,984804
DAB,676723
DEC,333791
EAE,675500
EAB,262531
ADB,796327
ECE,145329
DCC,700467
BBE,698212
ADA,961189
AAB,751722
DCA,59390
BDB,762765
DAB,405126
ABB,344387
DAC,464487
BEB,651498
ACD,681425
ACD,891753
BDB,876028
BCA,247813
AAA,569916
BDD,124971
ACA,767628
EAA,965928
ECA,576918
DDC,89469
DAB,246161
ECA,798478
BBB,369649
ECD,249350
CCE,477938
ABA,873543
BDE,895469
CCA,102652
BEE,770352
EDA,34288
BCD,252373
CEB,673443
CAD,237373
CBB,314955
CEE,389185
DAE,661645
DCD,170827
ABC,743088
CDA,594428
EDA,830136
CDB,988548
ADB,481370
EBB,896049
BBC,630336
CCD,377369
ABC,757601
BAC,743855
DAB,823047
AAA,633520
DAB,149371
EEB,886400
BBE,381194
DDA,949391
CCB,800960
BBD,938666
CEE,716022
CAB,700940
BCA,582126
BAA,226532
DAC,507615
BDE,767087
DDD,200512
BDD,869800
DAB,698574
CEB,933399
DDB,155812
CEB,566101
BDC,310217
DCD,928248
ACA,15493
DBB,216092
EED,613254
ACA,333154
CEC,580901
BAA,590726
AED,686312
ECA,920805
AAD,537351
CCD,547667
EEB,688882
BCD,840319
CCD,731733
CBB,749087
ACA,918413
EDB,816808
DCE,729794
ABB,45058
BCE,287318
EBB,662678
BAA,320905
AEE,602734
ADD,447462
ECE,599343
ACB,405462
CEE,988881
DDE,378418
BDE,914789
ABC,56064
ECC,745681
BAB,866787
CCB,995019
CDC,272701
CDD,482641
ABD,348190
EAE,442099
CBA,514045
DDB,176930
EBD,34047
EED,227936
BEB,629162
BBB,111548
BBC,97437
CBD,604424
AAB,547662
CAA,895619
EBE,442409
