airport_code,sequence_number
BBB,943838
CCD,560664
BDD,79084
CBE,331508
EBA,441433
ACA,915413
AAC,639858
ACB,831036
BDE,923518
DBB,813893
BEB,598802
DED,839258
EAC,626902
ECE,178453
BCE,219970
BAD,597379
CCD,804588
ACC,36762
CAE,916398
CCA,659179
ABD,331929
EBB,924585
BBA,749686
EDD,723966
CBE,186403
BEC,493758
EED,681629
EEB,240776
CBA,855172
BEE,274391
ACA,791242
DBC,139224
EEA,322935
DCD,853407
EDE,190583
AED,232036
BBA,236576
EEE,133935
AEC,225132
BBD,225497
DBD,558822
DAA,112006
AEC,7226
ADB,720386
EBE,466927
ECC,21872
DEE,357691
EED,772846
AEE,879338
CBA,405582
CED,670876
CCE,306400
CDC,922402
ADD,656302
BAE,207570
BDB,468715
BDA,868184
ECE,773931
EAA,412894
EDE,141127
ECB,884476
ECE,467611
ABA,423767
ECC,146269
CDD,210953
CBD,535062
BEA,645517
DAC,401830
CDC,761905
BAA,231864
BDA,221002
CDB,830964
CDB,868507
ABA,603860
CAA,532733
AEE,24929
BBB,202503
DAD,11822
AEA,32941
BDA,624782
CED,229799
EBC,920523
BBA,182143
BBD,756263
ECB,880818
DCC,120327
CEA,368015
BAB,626350
CED,129743
AAA,183059
DAD,409718
DBA,697571
CCE,958660
DDB,403756
ACC,747068
CCE,182561
BCB,320838
DBC,919737
DEC,974917
EED,416422
CAA,386469
DBC,926706
DBA,511327
ECD,322282
ECB,640002
DEC,654757
EBA,420152
AEC,383521
ADC,807089
ABE,216661
EEE,699198
AAD,526933
ADE,378321
CCA,420918
DBA,585166
ACE,505616
BEE,739547
CCE,982171
EBC,530739
EDB,409261
CBB,194293
EBC,220228
AAA,3051
DCB,817536
EEE,414293
AED,120902
CCE,484676
DBE,763538
ABD,288545
BAD,611996
CDB,421367
DBD,41655
ABA,516591
CED,999154
BEC,778636
DDC,221098
EDC,294806
ACD,428191
CAE,837246
EBB,84458
BDA,159169
DAB,176657
CEC,651125
CBD,826276
DEC,707614
EAE,102938
DDB,511113
EAA,662793
BAC,541311
BEC,964664
AEB,864937
AAD,622637
EEE,519794
ACB,36367
AAE,897881
AAA,793758
DBE,311515
DED,993385
CBE,775218
CBB,295108
ABE,374424
DAD,68407
ACC,479165
EAC,392107
EBB,949832
BEA,575177
DCD,575522
DEE,236284
ACB,798178
BAA,986225
DAB,438369
DAB,437687
ADD,440490
ECB,221808
DDE,936596
ABE,42516
BAD,106100
ECC,276152
EDC,238295
EAA,484134
EAA,102467
AAB,753433
BDE,333416
ACE,525329
CBE,231115
BCE,771298
ABE,502224
DBE,764289
BDD,746322
DDA,610026
BCD,967914
EAC,182692
ACB,89176
ADC,547187
DAA,303062
BCC,979625
ABD,197563
ECC,819158
BAA,243785
DDA,963840
CCA,811278
BBA,207503
BAC,584254
CAC,268937
CEA,932727
DEC,808536
EBD,307187
EBC,552805
EEE,365280
BEE,802348
CCA,5286
DAA,437668
AEA,189426
ABC,396031
ADB,589386
BCD,93149
EAE,405867
CCD,539650
ADA,453725
DEB,200403
DAE,236597
AAE,45905
BCD,380553
EEA,731907
EBE,584258
AED,193818
EED,905679
DBD,695040
BDC,575760
EBB,741606
DCB,437275
BCC,888716
CEA,424709
EDB,81768
EAC,7266
DBD,691328
EDA,981844
ACD,570403
CCD,666872
BAA,102876
EDD,47391
AAB,573915
DEB,546080
BEA,506948
DCA,327220
EDA,949745
DAE,671996
AEE,82352
ABC,440599
DDA,458713
EBB,22184
CCC,536137
CAA,552940
ABC,311815
ACA,564134
BEB,353328
EDB,84067
DCC,302761
BAC,325702
DAB,438149
ABA,422648
ACA,862545
EEE,844976
CDC,204597
ADD,789486
AAD,994269
CED,408574
BEE,946064
CEC,887729
EAA,1020
CAA,123561
CBE,500347
EAC,582847
BCD,47915
AEE,576109
AED,150313
BCC,861569
CBE,5990
BBA,280740
ACB,498986
DAE,486961
CEC,616200
BDA,170344
ABE,592288
DEE,332052
CDA,777092
BAC,413900
ECE,139428
AEB,753104
CAB,355148
CEA,587790
DEC,567906
CBB,999551
CAA,457313
BAD,702579
ADA,939142
BAC,195111
BCE,103732
CAC,631113
DBA,928600
DAC,574225
DAA,224334
AEC,453919
BBC,901108
BEA,865084
CBC,224042
DCE,652005
ECE,614570
ACE,219685
EDA,967409
DAC,405183
BBB,353703
DBB,921
AEE,417517
ADE,394889
ACE,534816
BAD,664892
EBC,465221
DEC,26373
DEB,402374
EEB,369826
EDE,6940
AAB,344374
CBA,793260
BEA,309909
EBC,967395
ACA,570967
BBD,239451
ECB,360964
BBD,365048
ADD,712675
ADA,980364
ADC,315351
BEA,915345
EBE,120020
EBB,617778
ABB,63140
DAE,307626
DEE,821237
BBE,434554
CCD,585983
BDD,252792
DBC,671982
EDE,232900
AAD,617002
CEB,756724
EDC,421738
EED,59885
DDB,405980
BAA,510730
ECE,583050
BDE,87512
CCB,193592
BDA,969543
EDD,683589
CEE,60706
EEB,391907
BDD,807216
EEE,817022
AED,944741
DEE,517073
EDE,906182
ACC,238322
BEA,928927
DAC,418449
DDA,68423
ADB,290984
EDE,378811
BDD,380748
CDE,7842
EEA,348716
DAE,20447
ACB,930696
DDB,498704
DCD,403689
ECC,909324
CEB,528693
EAD,386312
BAE,436640
ABE,469907
BCB,206247
BDA,292150
CEE,284254
ACA,866338
CCA,198003
BDB,278635
CBB,571692
CBC,797402
EDA,357168
EDA,442550
CCD,453577
DBD,591483
EDD,23003
ADC,704047
EDB,331401
BDC,701865
DDB,641048
DEB,520106
ADE,243733
CCB,112019
DEA,943233
ADB,991479
DEB,603067
CAC,792458
BEA,109223
CCE,360803
ECD,241869
EEB,717097
CAA,983212
EBB,117852
BCD,325999
BAC,454197
BDB,345931
DBD,935102
DBD,693635
EEC,200024
EAA,561782
EAA,586824
DAB,88105
BDD,467712
DDC,933776
DCC,433116
ACD,465534
BDC,960268
DEE,933935
BCC,602305
CCB,622760
EEC,999291
EEB,509218
DCD,406946
BEC,468064
DBC,160350
BAE,461610
ACD,496263
EDC,744828
EEC,76588
BCA,556340
BCB,309760
AAC,90619
CBB,666420
EDA,842471
BDA,311254
BBC,497015
BAA,931456
BAE,873783
EEB,705549
EAE,559072
DBC,801244
DEC,597918
BBA,848692
EDA,890347
ECA,855887
AAD,804225
ABA,111684
DBB,31882
AEA,354397
CEE,543227
BCE,264660
CAE,692960
DEC,448188
EAD,924282
DBE,839587
EAC,985669
EAD,985602
CCB,98577
EBB,49055
CAB,698414
EBD,189166
DDA,336183
DAD,343892
AAB,808316
CBB,816197
DDD,675885
BEC,165205
AAE,813818
EED,944900
AEA,219774
EAB,633767
CCE,79062
DEC,952682
BDB,192346
ABE,213197
DCC,367490
DCB,867424
ADA,518751
CBB,833888
ABD,365802
CCC,948825
AEA,127099
DCA,859765
CCD,192020
AEC,964445
DCB,305575
EAC,2154
ECA,74033
CDA,825189
EDA,807375
CBE,322715
BDB,473175
BED,397185
CAA,278479
ABC,500865
ABD,937373
AAA,851573
ACC,717102
AED,660203
DDA,752353
DEA,143992
BEC,639398
DDD,842207
EAA,11800
CED,762610
ECC,729267
DCD,893081
CAA,876275
CDA,687417
CBA,260721
CDE,578036
BDC,800028
EEE,493297
EAA,556860
ECD,500724
ABE,67424
CBE,574874
DCB,820020
BCB,628085
BDE,872393
DDE,388343
AAB,208996
DBA,149127
ACD,704950
BDE,706916
DBB,591917
BEB,631324
CBB,908210
EED,977806
CCA,640772
EDA,360435
AEA,687592
CBC,460404
CAB,373610
BAD,428747
DAC,565831
BAE,52757
BEE,657830
EEB,808883
ADA,308030
DBB,329481
ABA,237138
ABA,332691
