airport_code,sequence_number
BBC,323052
CDB,428497
ADC,733398
ACD,412747
ECD,955758
EDA,664258
DAA,647039
CCE,44829
CCB,892664
ADA,719389
CDE,547201
CCB,49845
EAC,715882
BEE,584550
ADA,618153
EBE,917681
BEB,689206
BCE,628286
CDB,566989
ADC,218843
ACD,559941
EEB,17821
DDD,523798
AEE,859292
CAC,181858
ADB,765512
DDD,803904
BDD,142950
BDB,833908
EAD,541247
CAE,10659
CDC,742209
DBD,681179
ABA,218806
ADA,383194
CAD,826047
EAC,440214
ADA,268150
ABD,220574
DAC,888598
BEE,934765
BDC,316319
BAA,232022
ADB,129945
DAB,245258
AAA,987031
DBC,402105
BAB,595421
DBA,986609
BDC,887578
ABC,536577
AAD,372684
ACB,998026
AED,534314
EBD,687236
CDA,586306
ECD,838999
EBC,679620
DBD,291341
ABA,323556
DAD,567235
DBB,803511
CBA,881855
BDC,896657
BCC,974388
BBE,695332
ABE,359416
CAA,79476
CEB,883520
EBB,554811
AAC,405619
EDD,701553
ECC,607053
BBB,511893
DAA,795092
CCC,675484
CBA,526730
BED,816315
BCC,957493
CEC,167382
CEC,648355
ACB,350879
AEE,365661
ACA,641904
AEC,386479
EBA,270816
CBB,668405
EBA,262649
ADA,46438
EBE,818538
EAA,933601
ACE,259155
DBA,448344
AAB,368185
DCC,306798
DCA,639953
CAD,627360
DBE,295533
CEA,15396
ADA,959704
DEA,824105
EDC,170881
DCB,232819
CBD,833643
CCC,967486
BCE,398354
BCD,758774
BED,730371
CEC,246545
EBC,650182
AED,574820
BBA,58623
ADE,576819
BDA,154081
CCA,154485
EBE,557977
AAD,934477
EED,457480
BEB,750986
ADA,912259
EDA,684742
ECA,353671
DAB,531587
ACD,871583
BCA,907955
DEB,867773
DAE,283946
DCD,641120
BDD,192496
DEE,931499
ECC,603618
CBE,292826
CAC,685772
EEC,408866
DDB,846174
BCD,743494
BDA,833471
DEB,152062
DCA,536399
CBD,698672
BBD,542252
CCC,532739
CBB,840609
DDD,42525
CEC,250024
DBB,834179
AEA,745444
CDB,226153
BED,682118
EEB,244861
CBE,393554
BDC,929886
EBB,870356
BEB,832936
DBB,946375
ACD,72579
DCB,399727
ACD,119256
ECD,706280
BAB,77021
BCE,452808
ABD,456243
DAB,27026
AAC,568792
AAA,337791
EBA,564507
EEE,334715
CCC,45865
CDB,483755
EAD,651779
CDE,50164
AEB,348466
ABA,343251
ACA,180997
ABB,596873
CEC,577470
ABA,284155
BAC,872966
ECA,395386
DCB,775271
AAC,380746
ABE,294099
CBA,856786
CAD,325575
BEA,52239
DAC,753188
AEE,287822
DAB,135285
EAA,947624
ACD,862018
DEC,886509
CAD,169729
DCB,251460
CAC,191209
CAA,127775
EDE,668462
CAD,715136
BAD,429172
DCA,848436
CDD,441399
BAC,859909
DCA,846645
CCA,117145
ECA,408245
CDA,164771
CEC,384772
ACE,808724
EDB,687794
CEE,135930
ADC,276588
BEB,131481
ABD,363008
CDB,871353
DAE,242921
EBC,835367
DEB,962888
CDE,638714
BEB,945210
DDD,439045
