airport_code,sequence_number
BBB,502338
BAC,674241
DEE,354774
ABC,743833
ECA,166584
CEA,885679
DEC,515936
DEC,813822
CAC,426306
BCE,715772
DDA,538763
CAD,936709
CAB,727594
CBA,995988
EEC,311327
DCC,883343
ECC,950882
BEC,499412
BEC,674010
BCD,766216
EBD,319307
DED,197982
AAD,200964
CBB,330053
BAE,240289
BAA,508029
EDC,877084
BEB,412973
AEE,456464
BDE,495931
ACE,218485
DCE,677286
DBD,15627
CCA,182971
DEB,397504
EDD,776679
EDE,47315
CCE,988170
ADA,270484
DCE,890787
AEA,46417
CCE,83078
BDA,973689
BEC,819202
DEA,691410
EEA,72101
DBE,892598
ECA,750706
DDA,841564
DAD,632383
DCC,475829
EAA,641356
DEB,981094
DDB,194210
EEB,65879
EAB,801485
DDB,897356
CCE,967939
BCE,636970
BCB,553907
ACB,977415
AEB,121248
ADC,37094
AEB,421422
EBC,192498
CBC,552941
BCC,612718
BAD,759508
BAC,458681
CCA,399471
ECD,804713
BEE,867467
DAB,470
AED,420804
BAA,702043
ECD,388338
DAE,359369
DCD,878656
ACA,925975
BAE,98478
CAD,759504
ADD,904765
CDB,990426
CEB,382792
ADC,483670
CDE,917794
EAA,887685
CBC,900104
DDC,136356
BDD,403275
ACD,389893
ECA,675310
AAB,729085
ABA,111464
BAB,309020
BDB,851841
EEB,258296
CDE,65371
DAA,361631
CCC,532426
ADA,999592
ABD,59234
DBD,173284
BAD,64034
BBD,164777
BDC,77556
BAD,439149
EDE,35266
DCE,691178
ABB,520744
DBE,548015
ABD,753253
EEA,813616
EAB,29440
ACB,853162
BBC,902969
EAC,248352
CCC,304330
DBE,510538
ADB,265719
ADD,767586
AAB,457617
DAE,107778
AED,560864
EAA,619642
CAC,388683
ADD,28537
ECC,969377
BAD,704015
CAA,107669
BCC,745075
DCB,919710
BBA,898820
DEC,434350
DBA,845998
DAD,941800
EDD,821601
ACA,442627
EEE,609765
ADB,902972
DEE,41551
EDC,768210
AAB,516043
BCA,608017
EAA,956452
DEB,143734
EDA,433408
EAB,853523
BEB,306326
DCD,433225
ADD,680898
CEB,519488
BEA,630034
ADD,463988
DAB,733275
BCA,178426
BCB,133021
EEA,170021
ECE,573353
EAE,455833
DBD,233602
BAA,338421
BEE,855746
EBE,369565
DAB,11519
DBC,785373
ABB,716157
DDC,893124
ACC,108802
CED,205465
DEB,915394
EBB,324857
CCB,508784
BBA,462483
ECD,967672
DCB,927474
DCE,132673
AAE,837479
ADB,409463
ABB,438967
CAE,199479
CEC,979830
EEA,892919
ECA,895325
DCA,81497
EDB,708263
EAE,932927
BBB,69251
CAC,193938
AEA,872736
CCA,797118
EBB,398911
ADC,694752
CAE,213437
BCE,355693
DED,642876
EBB,112106
BEA,230723
BDD,746540
CDD,297174
CAB,30661
DDC,22147
ABB,430730
ABA,90140
CAC,386165
BCB,937499
CDC,589731
DCB,390337
CAC,758338
CBE,360096
DAC,547928
BAB,434280
ABC,536227
CDC,893737
CBC,76180
DED,857492
ECC,195117
EDB,341921
EAD,606542
BEE,398643
EBC,33605
BAE,218216
DAD,490134
CEA,761174
BCC,352086
DED,650879
ECC,748673
AAD,657953
EEE,958857
ECD,116595
BBB,22570
DBB,314395
BAE,18872
CCC,155073
CBA,925978
ECA,278773
CEE,346867
BBB,153850
DCE,876775
AAE,946966
ABA,801786
BEA,334968
CEB,609059
EEA,761605
DCE,202621
BDD,807588
CCC,296123
EBE,317376
AEB,519820
BEB,994790
BCB,90415
EED,794590
ADE,82335
ADA,111663
AAB,337217
EBC,293280
BED,50792
CCB,183724
CEE,465565
ECA,555502
BEA,513513
BCD,682840
CCC,135599
EEE,873199
AEE,965247
DED,774480
DAD,624285
ABA,161600
BBA,50336
ECA,733568
BBB,480893
CEC,595409
AAC,481866
EDA,180121
ABB,504971
BCB,270607
BAE,708785
EEE,153254
ADD,413583
AAD,238061
DBE,857275
ACA,30188
EBC,224659
BCC,26379
EBC,493561
ECD,886138
CCE,560683
BDA,344420
DAD,359728
EED,90065
AEE,604786
AEB,263208
BBD,93208
CCE,144414
ABD,855248
AAC,466276
CBA,404614
CCA,830170
CCE,269651
DAD,441910
CBE,690975
EBD,380860
DEB,931874
EED,319385
ACB,952998
CAB,388092
ACD,904740
BCA,217524
DCD,140033
CBA,694612
ADC,799684
DCB,337770
DEC,331989
EEA,295193
CCD,275316
DEB,921892
DBB,502413
DCC,796551
BCB,472222
CDA,82354
CEE,331767
BDE,430354
BDC,460880
EDE,718444
EEA,689237
CAC,555778
DCD,204341
DED,972506
EBA,416357
ABA,17888
ACA,73154
DEB,705082
CCC,356518
BAE,730787
DBE,104865
DEE,288407
BED,266847
ABC,198669
BEE,573637
DDA,285726
EAA,852524
ABD,466266
EBC,326461
ECA,847695
CEC,660822
DCC,957919
DED,420811
ABE,148352
ADD,897045
DEA,899953
DAB,237411
CED,89278
DCC,297369
DED,987941
BCC,42310
DCB,688836
CDB,377858
CDA,138907
ACA,508101
BDA,232706
DBA,136210
DBE,892705
CDE,54238
ECC,762374
CCB,973590
ADC,850501
ABE,599611
DCD,514541
BCB,60529
CAB,38586
DDC,459825
CDB,519517
AAD,13500
BCD,628470
BBC,273626
EBB,227083
DCD,462084
CCA,853017
DEB,790395
ADD,216142
AAE,772491
EAD,712361
ADD,108042
DEE,228721
EAA,651707
DCD,785036
CBD,875882
DAA,705345
DED,942536
ADB,631650
ECA,122301
ADB,457056
EDE,942464
BBB,496770
ABE,769681
CDB,384128
DEC,80680
EAC,86654
DEE,225525
CEE,542773
CBD,113543
ABC,888412
BCE,342631
ADA,630776
CAD,680158
BEA,129594
ACE,952089
AAD,235562
CBC,644721
DDB,803893
BDB,691665
CCA,411622
ECC,542069
ABC,342689
EDD,662255
EAB,893848
CDE,371182
DEE,380978
DCD,995976
CAB,713404
AAC,708652
CDB,259808
BDB,582174
AEB,707012
DAB,903746
BBC,258620
ABD,573337
ECE,934792
BCB,848988
BBD,384766
BBD,180961
DBE,342078
BCD,63576
EAE,911543
ADA,508211
ABE,946413
BBD,596021
ACA,763756
BDE,165818
BCD,121676
AEA,196581
EEB,947660
ABB,442419
EBE,635788
DAE,501308
EEB,688898
ACD,956262
EEA,8454
DBE,22567
CBC,901189
BCB,137040
EAB,574551
BBC,771225
DAC,350153
CEA,597872
CAD,745327
DCC,229901
ADD,261495
CAA,13406
ACC,821302
CBE,295019
CDD,652511
DCE,177397
BAA,979239
EBE,391740
CAC,965311
AAA,544294
DEE,747409
CAE,391987
CAA,759892
ACE,276080
BEA,369440
DCC,35072
DDA,624802
ABC,125035
CDE,624089
BCB,191329
EDD,413723
DDA,53486
BAE,28683
ADD,938098
CBB,136276
EAA,102361
EAA,96497
EAE,449202
DAB,538321
BAE,209202
CAE,429308
EDC,365599
ADA,513587
DDC,579993
EDE,553329
CED,617841
ADA,95001
AEA,724824
ECD,507885
DBD,239380
BEE,150254
EDC,531038
CEE,380461
EEB,677281
AEC,802370
CDD,638990
BCE,959868
EDE,522992
EDA,636039
ECB,756371
BEC,289831
AAA,749849
DDB,484221
CAD,588687
EBB,269379
ABB,858928
BBB,836734
BBB,12609
DBB,870121
DDA,564924
BAC,317577
DDD,530488
ADA,995360
CAD,903953
BEC,959427
BAA,109654
BBB,236682
ADE,144314
ECA,803603
ADA,844450
CAA,932176
BBA,965000
BBC,586515
CAC,863453
DEB,472471
BEB,432467
CEC,652149
ECA,846337
EED,365416
ADA,17832
DAD,195917
BBA,983234
ABA,765014
BAD,160692
BBB,1910
BAB,773050
ADA,237839
CCE,77705
AEE,34012
AEB,42855
DED,389357
ACA,567395
DDB,909799
BCC,351948
DEE,195403
ABA,197219
AAE,942636
BAB,601570
ACA,3642
AED,883484
AEC,269969
CDC,618669
AEE,216694
CBA,258816
DCB,171185
CAE,392132
DEE,73196
BEB,528354
AED,215104
AAA,214752
EDC,299843
EDB,888563
DEB,295447
ACA,225507
BDA,999748
EDB,283964
DDC,724594
BBB,796538
CDA,894362
BDE,686948
ABD,29248
BBE,23285
BEB,624585
ECB,195524
ABB,541470
BBA,188232
BCC,666353
BCC,184787
CEC,155215
DBD,142619
DAD,166111
BCE,117148
DDB,90354
DEB,47171
ACC,619484
DCE,742479
DAB,101498
CDB,860295
EBB,726075
ADD,187232
BDC,382158
ADA,49745
BDB,476993
EDD,676778
CBA,332939
BBA,701898
CBE,797210
DAD,615824
DEB,320420
CBD,224210
ABC,556873
ACE,182620
CDB,392425
BBB,962763
CCA,891509
DDA,483002
BEA,238052
BBE,781082
BBA,200357
EDB,632317
ACC,280466
EEE,845616
AEC,589682
EDE,987481
BED,602533
CDE,688704
BCD,238191
DEA,106924
BBB,31593
CDD,302272
EED,268358
ACB,242907
DBD,341434
EBA,244488
BDB,396150
ECD,214903
EBC,893692
CAB,637715
ECD,219666
BCB,307423
DBA,167456
CDD,666715
CCE,3905
DEA,239522
DEB,249810
EAC,126615
DCE,445207
DEA,958757
DAD,50585
ACD,754698
ADE,593637
DDD,564947
CEB,764864
CEB,985429
BEC,10094
ECD,992480
CEA,730574
DAA,875664
DBE,846824
BCA,821394
CDA,331178
EBE,151950
CBE,483518
AAE,336102
ADE,643069
CCD,371100
BBC,800505
CAE,887889
BDA,385079
BEA,792226
AEC,319053
CDC,152382
BED,178777
CEB,147679
EDA,569718
EBB,379400
ADD,357439
ACE,950466
CEA,62433
EAC,893859
EAE,194136
EBE,966367
EDB,171539
EBE,162146
BDA,873398
ABA,159597
CBD,751141
DDA,839676
DCE,419795
CBD,752147
BBB,263761
ECE,297980
CBC,413955
EBA,942716
DCD,508467
DAE,222219
BDB,219376
DAD,385957
EDB,637729
CDD,563550
BCB,252146
EAC,593851
DCD,47227
AEC,289767
