airport_code,sequence_number
ACD,420419
ABA,696357
BCD,314228
EEE,50550
DDD,766975
BCB,162064
CBC,623956
BAE,108931
BAB,986223
DBB,236731
BCB,569482
BEC,658189
ECA,897155
DAE,740520
CEA,712856
BEB,747021
EDE,808582
CAC,985953
CCE,500362
DDA,856472
EEE,982473
BEC,288121
ABE,157195
CCA,758782
EDB,492719
BEC,183617
BAC,354212
EEC,238991
BEE,684092
BAE,752076
EAC,784405
EEB,24334
BBB,482045
EDE,730458
CEC,15566
AAE,800773
CEE,237518
BAB,148879
DAA,754911
DAB,371866
CDD,980415
CBC,702785
BCD,328586
DED,757857
DBC,99152
BBC,360158
BAD,846593
BBA,781346
CAB,982863
ADD,567543
BCC,595746
CAA,412440
EAA,126332
CAD,744832
DEA,13991
DDA,535616
BDC,332903
BBE,55411
AED,222972
BEC,892485
BEE,24395
CEE,282622
DCE,217495
DBD,483404
BCC,442606
DCE,462116
CDE,639598
ADA,703168
ECA,968576
CEB,207224
AAC,151549
EEE,135982
BEE,589105
DCB,103063
DCD,437937
DCA,329899
DCD,411700
BED,279152
DAD,866309
DDB,93758
EEB,611590
EAE,87276
AEB,817992
DED,822522
CAC,543443
ABE,164547
ACE,787924
CDA,7277
EEE,257788
AED,428832
DDD,797137
ABA,545294
EDE,971333
BCA,949017
BAB,611565
DDA,932748
AAE,923961
BAD,984163
ADE,321620
BBE,630394
BAA,701519
EBD,395296
AAA,612489
DCC,452086
DBB,817802
CBA,299251
BAD,41245
CEC,31303
CEB,206564
ADB,920127
DCA,714272
ACB,711782
AAA,55650
AAD,990526
EEC,754146
BEE,353136
CAB,25170
DAD,7378
BBA,519917
EDD,152786
CEB,563657
BBC,636184
BCE,301050
DAA,10140
BDA,990980
ECB,82080
EBA,47360
ADD,90362
CDA,816981
ECA,587257
EAB,551539
BDD,494444
AEE,43795
CAD,969450
AAE,130791
CEC,164870
EDB,405729
ACB,325175
DBC,532928
ABE,153409
ECE,946358
ACB,466892
BEE,259935
ABA,852470
DDB,198174
DAA,639277
ECD,455904
CBD,73619
BCD,909671
CBC,549032
EDD,260162
DAB,953286
EBE,256545
BCD,975162
DCD,376514
CBA,517607
ABD,72502
ABC,752414
DBC,277770
ADD,56940
AED,557604
ECC,618847
BED,481482
AEC,716647
BAB,659689
AAE,733956
EBB,622265
ABA,555556
DBE,746777
EBC,323173
EBE,51176
CEC,584926
CCA,373641
DDA,579851
CDB,538261
ECD,98535
ADD,483714
DDB,503005
BDD,362965
BAA,756604
DEA,197221
CDE,725550
EAD,403766
EBC,429798
CCB,770666
EBE,610189
ADB,212601
DCB,253300
ADA,778496
BAD,155476
DAD,962203
BDB,416517
DDC,718931
BEC,441950
ADD,67837
AAC,620191
CAC,733389
ABA,430114
EDA,818598
AAC,495537
DBB,718697
EDC,444424
CAD,385435
BDB,196022
AEC,700949
CDB,601612
CBD,427400
DDC,692516
BBD,56812
CAC,615073
ECD,384183
BBA,801570
BDA,457415
BBA,660139
CED,47375
EBC,644839
DDB,501803
DEB,535027
CCA,876760
BAB,201295
BED,249351
CEE,5651
CEC,572591
EBC,514230
CBC,867849
ECD,990685
EDC,698424
ADA,671308
CDD,282993
DDC,712747
EBD,949605
CBD,187071
EAC,939144
CED,195689
CCD,823090
EAD,346437
DCB,154184
ACB,170993
DDB,683094
CEA,103567
ECC,682384
CBE,87934
EED,496709
EDE,778664
AAA,87467
CCB,23208
BDB,507324
ACC,193650
ECB,785939
ADC,628709
BBE,132785
BAA,683295
CBD,291601
DCE,899008
BCC,669726
ACB,1406
DAC,724810
ABD,65948
DDC,794217
DDA,349754
CDC,283872
DDC,132581
BCC,986473
BCC,402971
CAB,731250
ABA,652662
ADD,125375
CEB,299826
DCE,858481
ACE,798783
DCA,92605
EEE,66868
CED,529411
CCB,184430
DCE,212001
DBD,262691
DBC,108513
EED,355300
BCD,833977
DBD,531636
DAB,843380
BAA,504785
CDD,267750
AED,558087
DBC,182389
AAB,114354
EAE,748498
EBB,532748
ABB,474412
BDC,358440
DBD,739380
AAE,636991
CAB,759110
BEB,880670
DBD,873305
BBD,485629
