airport_code,sequence_number
DDC,188579
CDE,567687
AEC,798360
CAB,294480
DAB,252484
CDE,491506
BDE,801917
EDB,721081
ACB,202368
DEB,197263
EBA,876574
BBB,123271
DEA,331912
AAB,925238
BBA,97273
BCA,324556
AAA,833168
DEA,4102
AED,400058
CCE,779166
BCA,607330
EAA,241215
EAA,809285
DDE,547075
CAB,759471
ACE,732115
ECB,903973
EEC,655164
BEB,889875
CBB,333326
EBD,738359
AAD,842261
EAA,80525
CEE,330161
ADB,392626
CDA,218769
ACD,845125
ADD,758950
ECC,171553
BDB,66969
DED,552968
DBB,743138
DBD,5951
DCB,60951
AAB,641302
EAB,205893
EDB,429337
DDB,369080
EBD,196302
AAB,610717
CDC,273720
EDB,382151
EBE,825435
EBC,603434
CCA,10804
DBE,694028
AED,257599
DCA,110508
BBA,561924
EDB,972556
CEC,625114
ADE,342291
CAA,324403
ABE,379312
DBD,835081
EAD,65733
ADD,572569
EAA,733305
BBC,475138
EBD,404685
DBE,695441
EDA,430653
ADC,621465
BCB,532578
CBE,551730
EAE,37889
EBC,167308
EBB,420573
BAE,321813
BBE,480079
DDC,38387
BCD,873991
ADD,629933
BCC,182271
ACC,603559
BCE,291549
EBA,449097
CBC,384775
BBE,955694
ACB,122107
ECA,448375
DAC,184170
EAA,883755
EAE,939337
CAE,134721
BEE,352558
EEC,176763
ADE,609562
AAD,360655
DDD,707605
ECC,23752
CCA,217385
EDB,896463
DCD,893615
AEC,294999
DEC,742134
EAB,8922
CEE,899831
ABA,922625
EEA,34294
ABE,986524
ECA,167518
CBC,666913
CCA,617368
AEE,412791
CAA,981068
ABA,810437
EEA,650606
DCE,161544
CBE,8343
AEB,368142
CAE,779690
CDC,250507
DBA,281923
BDB,57325
DCB,240413
EDE,884219
CBA,786710
DEE,819752
AEA,410841
BED,355346
BDE,709664
CCC,163044
DEB,138841
DCD,221141
BDE,184464
DCD,489687
CEE,843611
EDE,939207
EBB,666338
AAA,703988
DEB,859823
BEE,880936
EEB,471862
DAB,612671
DCE,84207
AED,243887
CAA,492639
BCC,613034
AAE,96165
CCA,74011
DDA,381406
ADC,272503
EAB,183924
BCE,900846
EBB,970381
EDC,816747
CBC,988334
BCC,852100
DCC,889113
BEA,338910
EAC,553679
BCA,520967
AEA,998635
CBE,822896
BDB,930633
CDD,920977
CDC,466391
DDD,81468
BCD,103182
BEB,238063
EED,294590
ABA,626782
DDD,996414
EEB,207146
EBD,640004
CDC,738069
CDE,885025
BDE,670437
AEB,306328
CCD,955015
ECD,468113
DCC,54743
CBB,139204
ABC,830773
ABE,951336
EBA,447368
DAA,610432
DED,735934
CDD,125173
CED,407897
DBA,699991
BCB,346753
AEC,574305
DDC,552244
CEA,264990
AAE,560399
ACB,848728
ECE,689625
ABE,962377
AEA,815736
DAE,944997
ACC,770982
EBD,952620
AEB,749739
DEA,411362
BEE,657015
ACA,389001
ACD,573963
EED,716274
EAD,292327
CBC,657795
CDC,692842
BDD,489314
EAD,400490
BCC,674352
ECD,340503
CCC,35924
BCE,447649
DCB,38107
CBD,304636
ACD,162098
CCA,900615
EDC,284350
BDD,178942
BCD,166819
CCA,221693
BAB,551562
ADC,137194
DBA,532706
ECB,197726
DEB,502253
CDC,101471
BCD,511972
CAA,680187
ADD,909726
BCC,560883
ADB,476624
CDD,341024
DAE,33112
DAD,980089
EAD,267020
ABD,51487
ACB,516330
CCE,792841
BEA,445833
DCE,879090
ACA,662903
CAA,849012
CCC,395720
AEE,606094
EED,207895
EDD,863653
AAB,590038
BBD,310158
CBB,584095
CAA,234272
DBB,836728
DDE,91388
CCB,918706
BEE,722406
DDA,665965
BAB,580688
EAE,551149
CBE,778956
EEB,308909
DCA,7753
CDC,617975
AAB,283004
EED,683816
DBB,39192
AEA,934485
CCD,40475
DDA,803834
BDA,376583
CCA,298939
EEA,191452
ACA,221406
DEE,410077
ABD,788466
DBC,929226
EBD,970179
ADB,693903
CDD,717570
BBA,731391
AEB,503079
EBE,871997
ADD,694294
CEE,755900
CCD,859054
AAB,155207
BDA,697145
AEC,543743
BEB,26389
EBB,455523
DBD,365574
ECA,555543
CCD,774552
EAB,9791
DBE,952455
EDB,602143
DDB,183232
EAE,471339
CDC,989026
DDE,245578
ABD,986821
EEA,554237
CCD,687958
ADB,500176
ADB,33290
CDC,408125
EAB,267743
CAD,53321
DBD,535149
DED,429885
CAA,981075
AEC,130563
BCB,761552
BDD,563668
ACE,168534
AAB,53495
CDE,102863
EBC,821076
BBE,560472
DED,87250
BCA,763484
EED,715547
CAE,287561
ADC,323939
ACD,909160
BCB,71984
AAE,879683
DDC,504768
EDD,578074
BDB,804331
ECA,535357
ABD,47848
DDA,61118
ECD,405175
BEE,130534
AEE,763068
ABB,483689
ABC,931978
CEA,161357
EAC,768963
BDC,728276
CAD,823261
EBA,243271
CEB,761928
ADB,508812
BDA,495644
CBA,563030
ECE,542545
EBC,742953
CAD,512176
BDE,223699
ECC,924641
EBA,309700
DDB,53205
DEE,667734
ABE,445339
BED,892673
EEA,706231
CDE,423776
ECD,30668
EEB,333455
DAB,903970
EBA,425821
AED,912234
BEA,15496
CBC,812695
ACD,99558
BAB,834444
EEA,203842
DCE,557466
CEA,261533
ECC,587094
BDE,432329
EBB,205593
AAB,133916
ABA,381138
CDB,736378
BAD,683374
BED,874840
BBC,774637
EDE,790387
BEE,708545
DAB,10507
DCB,104871
DCD,734843
BBB,113296
AAD,613395
DAB,157431
ECB,68701
EED,777407
CBD,502578
ACC,841335
BCB,639998
BAC,731763
DEA,113502
CEB,808498
EEE,716960
DCB,627932
DDC,65102
CEB,342977
CCE,519282
BEA,710989
DCE,800095
BBD,717697
EAD,209330
AEE,891755
AED,575358
BAD,108913
ACD,653528
BEE,412174
ABB,960924
EED,120147
EDA,208931
ECA,212296
DEC,711989
DAE,391410
CEE,570731
DDA,20799
ACC,992944
ADA,958885
ADE,696320
CDE,204231
EAD,155126
EEA,363525
AAC,337954
DAD,631707
ECE,75394
BEB,673862
BDA,590136
DAB,331670
AAD,553846
ABD,691233
ACB,583231
EDC,307076
CBC,194038
BDE,381798
CED,295846
AEA,466819
EAE,649780
ABC,371720
BEA,148251
EAE,1078
EDA,695824
ACD,552736
EDD,869468
BDB,518281
CBC,508570
EEC,723117
CBB,227752
CEE,692530
DED,944883
CAD,9936
CCC,438080
CBB,351959
ABA,151085
ABA,36259
EED,988489
EDB,499521
DBE,213354
DCC,156414
BEA,343192
CAA,579296
EDD,722763
AED,17362
CCE,203215
BCB,543732
DBB,773544
EDA,481781
CEE,128538
ECB,56604
EAB,855233
BED,489199
BAD,490311
DBB,7963
CDB,348723
EAB,848525
CEB,391416
ECE,829823
CBB,183207
EDD,855690
AEB,685912
BBC,569700
EDE,12291
EBB,969221
DAD,662195
BBD,426069
ACB,962906
ACC,428680
EAB,668667
DAD,337395
EDD,995446
BAA,120856
BBB,489207
DBD,168155
DAC,914291
ACE,224881
ADB,218437
CED,441748
CBD,28087
BBD,648403
CEC,968546
DEE,502298
AAD,536178
CDB,308855
DBE,618420
DEC,546122
EED,513653
ECA,146360
EAB,169541
BBE,655553
ECD,85456
ADE,947776
ABC,101954
CBA,918128
CDC,75488
ABB,904334
DDA,970137
BAC,704475
DEC,895388
CEA,760209
DEB,970552
DEA,98944
DDD,650321
DBA,106681
DAD,868506
CAB,246147
DDE,592875
EBD,255017
DAA,181200
ECB,751546
DDE,642671
BBD,683054
EDE,874781
CED,917821
DDE,516
DAE,431546
CBE,677888
BEB,82076
CAA,642712
BAD,369683
ABC,287286
BAA,8577
EAB,388657
DEC,148155
EAB,629899
BDB,153321
BCB,440687
EAD,41401
CAE,102032
CCE,606400
ABD,352620
AAB,87641
BEC,260365
BDB,709615
CDE,733261
EDD,316588
CDC,310928
CBA,548433
EED,152154
DBB,134744
BCD,585377
CAA,290650
EBD,415004
BDA,211075
ACC,567666
ABC,362837
BDE,844899
CEB,655730
BED,149338
BCE,307753
EBC,446504
DDE,235973
BCE,781341
DAA,684109
AEA,949402
BBE,881340
EDD,667489
EDA,73846
AEB,300538
AEA,383041
BBA,426715
ACB,544192
EEA,809160
BBA,920521
DCC,276329
BAD,836026
ACE,912962
EEC,252323
DDC,377049
BDA,344030
BDB,72191
BBC,334321
ECC,770511
BDE,417008
BBA,557558
AEE,888766
BCB,312990
BAE,517882
CBC,103747
DDD,558476
EDD,315533
ABB,553530
BBA,974351
DDC,536476
ACD,935754
DCD,596192
BEB,77681
EBB,454157
EEA,620784
BBD,520002
BBA,991260
DAB,104339
AEC,921173
BCD,891425
DEC,746041
ECE,537499
BBB,739002
BEB,117857
EAD,167342
EEC,364928
ECB,442371
CEB,581412
DAB,450993
ECB,751348
BEA,593716
BCE,234139
AAE,128826
CED,181965
BEA,753911
ADB,874260
DEE,64713
EDC,170756
EAD,817226
BCC,762376
BBE,170755
CEE,21969
CBE,664217
ADA,659666
CAE,68269
EDB,462659
DAE,194126
DCD,534527
EDA,969229
EBD,927161
DDB,848370
CAA,392663
DAC,616336
DEB,736820
DCD,789301
BEA,256432
CCE,679860
BEE,147620
EBE,675554
EEE,691231
CBA,16106
AED,490297
CCE,845636
DDB,480715
AAD,798930
ABB,541787
AEB,288677
BBC,738594
DBA,406405
BED,676932
CDC,215936
CBD,567809
ADB,630369
CDD,868148
EBC,699884
BCB,880423
CDD,558741
ABE,960243
DAB,602860
BAE,848649
DBE,495540
AEB,290377
CBD,76776
CCE,607364
DBC,21768
ABE,668372
EBB,349680
ECC,948161
DAB,841955
ECB,577763
EEB,934456
ADD,94249
DBA,260672
AAD,53794
DEC,318480
CAB,28604
DBD,848425
DBD,455899
EBD,605662
DCA,224688
CDA,595314
DAE,955255
EAC,241143
BEE,55659
CDA,928812
ECC,939608
CBE,427894
DEB,250079
CCE,734389
ECC,235543
BEB,220795
EEC,593645
CCE,79381
EDB,625464
EDE,897555
DAA,353912
AEA,675704
DAB,40729
CEA,36450
DBC,4331
CBE,322763
AEE,593341
CAC,946808
CCD,340046
AAA,340695
EDB,157342
DAE,600418
BBD,311274
EBE,928632
EEE,73191
ADE,681278
BDD,414853
EDB,812900
ECA,967587
EAD,546330
DAB,481765
ECD,706531
BBD,547713
EEB,343649
BEA,604671
ECC,826045
ADB,374757
ABE,388182
EED,466164
BBC,783882
CDC,720354
EDA,496193
CEB,583839
AEE,940715
DAD,424127
CBC,472477
CCD,286521
ACD,40959
BCD,750173
CEC,49786
ACC,230808
CCC,545825
ECA,893920
BDC,142428
EDA,194904
DEA,366793
EAB,540347
CAD,22559
BAA,193943
BBC,991964
DEC,94523
BBD,142980
DAB,560922
CBE,555154
DBB,694356
BEA,468141
EAA,48878
EBB,190019
DEC,804329
EAC,611224
DBA,238344
CDA,806241
DAA,571079
CBA,3711
BAC,199266
ABE,387416
DCE,652768
CDC,364473
CAA,215528
BAB,457029
CDB,383598
DBE,788701
BCB,939475
EEE,958364
ABE,57001
BBA,110758
CEA,546160
DDA,20422
BCA,748934
AAE,30711
CEE,694150
BDA,476755
ECA,792676
DEB,203876
DAD,649451
ECB,237722
CEA,792603
DBB,29050
CDD,532246
ADC,958257
AAC,73364
CEC,62769
ECA,758041
BCE,745897
CBA,11547
ABA,467833
EBE,637661
DAA,632509
ECA,49990
CBC,999888
EBC,146935
EAC,271039
BEC,544146
EAB,707913
CCD,271026
EDC,325508
DCB,595155
BDA,754377
BEE,257140
ABC,43828
ACD,28831
EDD,659239
ECE,33299
CDB,657609
EDB,704881
DAE,824181
BAC,406717
AAA,93312
CDB,736734
EDB,779058
DCE,910361
CCB,796506
EAC,828095
AEE,936101
ECD,562777
DCE,974760
EAB,420685
AAB,920458
BAD,260230
CBD,430169
DBE,808912
BEE,58087
DCA,341259
BBD,960442
ADC,7211
DBA,112638
BED,292325
BCD,232737
CDB,104872
CBA,362310
ACC,136547
DAA,680105
CED,698923
BCC,503887
BDE,217479
AAC,57784
CCC,366368
DDC,544421
EBE,80183
BBD,353219
EBC,247384
EEB,344389
EAC,709380
CBE,32566
BCD,203724
EAD,32606
ECA,698602
EEA,204291
ADB,875678
EDD,208347
BBE,747114
ADE,684580
EAE,549066
EDB,674610
DBC,394663
EDD,14926
ADD,845358
ADD,12696
BBE,272942
DAD,934733
EBC,862275
BEA,987431
DDC,314825
BEC,874380
BAE,905146
BDE,407217
DAA,8719
ECC,43204
DCE,11830
CEE,775163
CCD,488086
CEC,651225
EAE,966654
ABD,388350
BAB,78915
CEA,535540
ACA,173998
CDD,443666
BDD,8218
AAB,697859
CEC,188488
CAA,148581
EEC,935147
CCC,421044
BAD,590309
BEB,866912
EEB,976785
EEA,718122
CBE,450095
DAA,581223
DEB,721681
DDB,523056
BDA,284309
EDA,141879
CAB,872525
CDB,135885
CAD,939881
DDD,349880
ECB,135685
EDD,565455
EEA,688947
DBA,324206
CAB,396559
BCC,980314
DCA,728288
DBE,232567
DDD,171979
BBB,460919
BEC,620488
DEC,895102
AEC,371222
BEC,867120
EAC,299980
BEA,283713
CBC,997188
CAB,605730
ACD,301392
EEB,918395
BCB,804445
DCA,550185
DDD,457435
BBB,942647
ABA,728843
BCC,191081
ADB,307673
AAC,295432
DAD,745580
ECB,670838
ECE,213761
AED,367071
BDD,370295
CAD,907970
EBB,477593
ABA,808269
DCD,255395
BBC,945432
ABA,320499
EEA,894472
ADE,390812
BAC,122950
DAE,803119
CEB,341204
AEB,769811
DBB,937451
EBA,106910
EAC,182827
BAB,748517
EEC,569339
DAD,539443
BAD,725331
ACD,589858
CEE,830738
EAB,679073
CAB,832209
ECA,197899
DCE,399801
ADC,98865
CCE,588708
ADE,233346
DBD,687681
AEB,192368
EDE,17580
ABA,972359
BEB,158990
CCA,847447
CED,122819
ACE,154660
DDE,884943
CCA,216569
ECB,655554
DBE,740529
BBA,501817
ACA,575670
