airport_code,sequence_number
CDD,748568
EBD,578089
DCC,876629
CAD,104985
CEC,351959
EBB,76717
CBD,98673
CAD,617486
BBD,305540
ABC,718795
AEB,863945
BBC,319977
BCB,814368
CCC,652095
DAA,389215
BBD,71675
DCA,902408
ADC,557980
CBA,308145
EDE,757948
ACE,828274
CEB,733971
DAB,788939
DEE,629535
CAE,223817
ABA,228103
DCA,975307
CBD,321353
EDE,685767
DCD,153528
CAA,369961
EDE,148215
ADD,660872
CEC,194916
DEC,262207
BCE,856497
DEB,419263
BED,496645
ECA,379703
ABB,784099
CEC,360134
BDC,558485
CCB,899705
BAD,51838
EAE,82275
DEA,922717
AAE,791325
CAE,256294
EEA,952460
ABA,506226
BDE,626325
EDE,150260
ADE,56039
DBB,636663
ADC,107275
DCD,472018
EEA,921202
BDB,1832
BCB,660680
DBB,323995
AEC,482305
BBB,754918
EDD,319857
EEB,225968
ABA,758151
CEB,201349
AAE,618515
DBE,60540
ABD,22550
DBA,76140
DAA,269117
DEC,986187
AEE,627623
DCC,692800
DDE,681788
DAB,938600
BAC,643818
CED,710713
BBD,535501
CBE,381854
BCB,96582
EAB,769308
CAA,379852
AEA,583347
EEC,710222
BCD,589269
CDD,208215
ECE,600211
CEE,640531
DDD,811002
ABA,213309
CBB,270691
AED,23329
ADE,793940
CBB,356351
BDB,819823
EEB,395391
EEB,668883
BED,375612
ACD,754606
BED,313061
BED,751109
DEC,853272
DEC,166982
BCB,644405
BDA,466789
EDB,903539
AAC,210882
EBE,794685
CAD,995269
DEA,880281
EAA,923292
ECA,265946
EAE,771876
BED,613371
BAB,111684
BBB,761286
AEE,91883
ECD,537350
ECC,219341
DEC,206704
CAD,828325
AEA,102302
AED,515640
BED,709779
CCD,383685
EDE,121566
EDD,577418
CDA,701742
AAE,546891
DEE,545285
DDE,862235
AAE,102087
BDB,767160
ACB,936355
BAD,839710
EEB,510423
DDB,762269
EBB,467170
ACC,717466
DED,149438
CEB,468867
DAE,963987
CCE,545974
EEB,314660
CAE,429693
CBE,597893
EBD,131613
ACE,233281
EDD,261093
CBA,191244
DDD,502432
BDB,143359
CEE,141487
CBB,660855
EAD,164685
EDE,762931
AEC,73591
ECE,143468
BBD,951500
AED,212288
EBC,676231
CBD,936754
ECE,934442
DBA,56542
BED,147384
AAB,20125
DDD,659602
EAA,495506
DCB,812118
DBB,802981
ABD,542895
EEB,715904
BCA,215619
EED,640041
DAB,82644
ECC,939985
DDE,795636
CDA,778030
CCE,613744
AEC,509302
EDC,381638
DCB,641916
DBA,807522
DCA,983152
CCB,796040
CCC,239543
BEC,338386
ECE,989280
DBA,576370
ACB,655954
BCC,119833
CDD,768133
EBE,441069
BDE,650901
ECD,852752
BEB,901271
AAC,270408
BBD,535340
ABE,854554
BED,280815
DCC,539116
AEB,748183
EEA,67809
ECD,31531
ACE,375712
ADD,73958
BBE,112500
CCC,609
DAE,495134
DCA,611099
DDC,297017
EEE,887170
AAE,183880
BCD,478136
BEE,970618
EEE,756388
ADC,691388
BBC,266974
EBA,104556
EDA,71667
DAD,512010
ACE,871401
CBE,428089
ECC,806579
CEB,462567
BAA,649215
DEA,280349
CCE,531497
CDE,44667
EDB,17339
AAC,336428
BCC,202315
ABB,46640
ACA,925355
EAC,71989
DDC,560498
BAA,406833
BAC,786676
ADD,244216
DAD,995988
AEC,203287
EEA,508649
CED,538187
AEB,80211
CCC,271815
BDC,959165
DCC,853974
ACB,64705
AAB,385356
CCB,765652
ECB,800379
BBE,289223
CDE,642058
BAA,628167
BEA,77542
DBC,162916
EEA,642843
EBA,197217
ABB,135494
EBD,195681
AAE,327157
ECE,545726
ACE,98725
BCC,116466
ECC,670525
EED,308534
DDE,845599
EBA,557158
DBE,990652
CCB,27496
DED,496124
CAA,755007
EEC,445686
CEB,533162
CAD,806473
CCE,663137
CAC,680252
ECE,566661
BEB,395423
ACD,568835
CAB,939380
ACD,604815
BEC,833512
CCC,47015
AAC,924059
ECB,427628
BCB,903157
ECE,74169
ECB,322318
BBB,974058
DBA,390876
BAD,268524
BAD,549594
AAE,712992
CAB,21823
DEE,309809
DCE,117820
EDB,125910
BCA,271391
CAA,603477
ADC,936312
ADD,965376
CCD,931030
CAC,718337
EBB,389790
EDB,159031
DAD,387661
DCB,424674
DCB,999742
BED,420373
BCD,913162
DCA,775962
DBA,577075
AAD,627296
DCD,829908
AEB,755398
CEA,168514
ABD,248584
CAC,681962
EEA,121416
EED,879910
BBC,356363
CAB,3088
DBA,292791
AEC,645198
DAD,393915
EAD,148275
AEE,877185
BCD,311241
CCD,396317
DDE,335811
