airport_code,sequence_number
BDA,673701
CAB,104463
DCE,990602
AEB,916607
EDE,660196
EAE,571946
EEB,692216
AAA,422613
AAD,161833
CAC,730347
AEC,903077
EAD,172153
EDD,844368
EEC,183401
ABC,932175
DDA,84152
AAB,523896
CCB,326623
EED,427287
ECB,113611
CAD,934212
EEB,326735
CCB,428752
AEA,43029
BBA,615695
CCE,518824
DEA,396358
CAA,125441
CEA,832060
DEA,34109
DDB,540965
BBC,798045
EAA,404280
BBC,56570
ADA,978111
EDA,388517
DBC,140720
EAC,510044
BAB,959287
EAA,968042
EAA,310948
BDA,322133
CAB,959298
ACB,61259
EBD,683213
DAD,908856
ABE,335845
DCE,237237
DAE,250579
AEA,897602
DAB,326123
BEA,436370
BCC,2558
DCC,800566
AAC,815560
ADC,832490
BBE,291201
EEA,793989
BCC,428064
EAD,213470
BDA,87622
BAA,112198
CAD,987557
DCE,111587
CCE,744316
DEE,833150
BDE,896098
DAC,479119
BBE,997252
EAD,251114
DDE,866467
EBC,84732
ABB,833748
DBE,752726
EDD,940855
CBE,378255
EDE,717551
DDA,129653
DDE,356766
DAE,438266
ECD,320431
DBA,848406
EAC,222518
CDE,331318
ABA,76852
DBD,60094
DAD,81703
EEB,300683
CEC,349463
AEA,600784
CDB,840159
DBD,693728
EEE,489986
EAA,80943
CED,886279
ADD,910063
ADB,254338
EDA,576076
CCE,99724
EAA,593777
AAD,276781
DCE,338547
CAC,341676
CAA,78187
DBE,106184
DEA,872856
EDC,8642
CEE,857758
CBE,73749
BEC,901973
DDB,93281
DCC,85909
EBB,639392
DEC,580600
CDA,641773
ACA,6497
ABC,837289
BBB,963981
BDE,344083
DEB,382445
CED,639454
AEE,44611
DCE,577017
DCB,697739
BBC,111715
DAD,451380
DAE,883428
DDC,557824
EAE,96246
EDC,996493
CEC,205779
ACE,982154
EAA,640391
BCC,605876
DEC,570555
DBD,650059
DAA,592878
BAD,797364
BCE,656151
BBC,753870
EDD,105851
DCA,24046
EAB,506893
AEB,323625
EAD,788168
DDD,247271
BAB,607873
BAC,762957
EDD,764335
EAD,984590
EEA,43901
EDC,12033
EDA,210494
BCA,610600
DDB,757660
CAE,941233
BCB,427682
EDA,243532
BCC,133414
EDE,853200
AAA,611180
EEE,345112
DEE,211579
EAC,821477
ACE,776917
CED,354119
AAB,148856
EAB,811288
ABA,871348
ECA,571792
DCE,15248
BEE,786771
CEA,750838
ECA,80403
EDB,978549
ADC,658965
CCB,876135
EED,946632
ECB,165256
DBD,436657
ABA,692436
BAE,957638
ECA,927660
ACA,759991
CED,820772
EBE,703215
CDD,69842
BCA,337190
DEE,431686
BCE,806582
DEE,469689
EAE,376633
BDE,701642
BAA,220041
BEA,838418
CCA,646856
CCD,253946
CBC,542633
BCD,417073
CDA,240669
CCD,72646
CEE,774305
CCA,527297
DEE,287557
AEA,121530
CDB,770565
ADD,600530
EBC,330309
AAD,457512
ABE,972786
BCD,436158
CDA,426340
CAD,425641
EAB,197984
AAA,528668
ACC,845530
DAA,972759
AED,770658
BCD,20755
CCC,731272
EBD,60628
BDB,418727
CDC,231376
BCA,539210
ADE,791777
BDD,255955
CAC,884226
DEE,777043
ABE,675222
CBC,110216
CBB,102555
DAD,469291
CCD,263725
EDC,911834
DCA,613916
ADD,709952
BEC,104520
BDD,348984
DAC,972419
BCA,891979
BDB,242729
AEA,26252
ADC,901387
CAA,616662
CCB,236151
ADA,914151
DCE,535782
DCC,466383
BAD,703051
DDB,847108
DBA,886425
EBE,925866
BCA,140400
CBC,654003
BCB,66888
DCC,873968
CAA,609742
DEA,982558
BEE,595145
ADE,837824
CBE,166955
AED,881314
BCD,514513
BDC,681399
EBC,14994
BCE,645238
EAD,569185
DEE,369521
DEC,817352
ADD,542696
CCD,834445
BBC,491311
CEA,107298
BDD,124344
CCD,117349
CAD,500105
ABE,48726
BAC,908736
AAC,695434
AED,593047
DBD,190587
DAA,281239
ABE,642640
BDE,602988
DDB,397858
DDB,749448
EBC,613814
ADA,941208
EED,489390
ECC,550457
ADA,409622
DAE,831219
CAE,949343
ACB,754933
CCE,676133
BAA,453606
DEB,489112
CDE,567895
EAA,700261
CEA,920410
DDA,218554
DBA,993331
EAD,364435
DAC,870519
ABA,768296
CDD,960016
DCC,904306
AEA,905190
BBE,153731
CDB,109259
EBD,906313
DDB,518055
BCE,337182
DCB,4641
CBC,379996
CAB,241405
ADD,215886
BBD,832784
DCE,502658
DAC,256699
AAB,892666
EAA,458728
ADA,788755
EEB,145835
CCB,462192
DBE,101224
DEE,470128
CAC,160643
BCB,885044
BCE,832148
DAA,910987
DDA,606568
EBC,643987
BAB,502388
EED,54661
ACD,122942
ABE,285527
CDA,624025
EDD,930030
DCE,913959
AAC,270968
DDB,596396
AAD,633473
EED,402306
AEC,14010
DDE,400733
ECD,732645
DCB,323140
EBC,598867
DBE,746977
EAE,705772
EAA,830646
CCE,356381
EDB,760141
EDB,392516
AEE,586899
EDA,752254
EDE,582606
ADB,59897
DDB,593343
ECD,103788
EEA,703976
ECD,488164
AEC,130694
DAE,527299
DEC,438081
BBC,449342
AEE,77572
BEE,963728
EEA,434691
DAE,785267
ECA,877197
ABC,520253
EBA,396369
ADB,738805
EBA,79934
CBC,827458
AAB,279868
EDE,343799
AEA,651912
ACA,650685
EEA,562424
DCA,650139
EAD,46800
ACB,135223
DCE,767696
CCC,437973
BCB,643682
DBB,361272
CCA,314170
BEC,957473
BCB,412254
AAC,489926
EEE,381026
BAB,501699
BDC,253383
EAA,458827
BEC,615381
EEC,983892
ABA,377914
ECA,122504
BBC,639367
AAA,871896
BBE,345589
DDA,137529
EDB,201289
BCA,17717
EAC,760282
ABD,221237
ABB,284842
ABC,567388
DCC,696384
CCD,945793
DAA,86354
EDD,774401
DEE,303001
DBE,179253
AAD,600578
EED,310547
CBB,63175
CCA,530659
AAD,477612
AAE,160595
ECD,986775
EAD,722844
DCA,279529
DED,342905
EBD,453669
BAA,624475
AAD,955228
ACB,464218
CBB,689065
EEA,556088
BDB,495125
DAD,156537
EBA,272965
DDE,318015
EDD,464436
BDD,275012
CEE,896841
BDE,703039
CDE,848245
DBB,131776
CAC,580177
BAD,438663
CBC,159371
BEC,15964
DCB,587847
ADE,561350
DAD,423804
EAB,105958
EEE,289691
DCA,376405
EDB,162014
ACC,39513
ACB,954135
DAD,365381
BDB,861495
DCD,330497
EEA,261555
BBB,914229
CCD,525018
BAD,28729
AEE,30276
CCA,866246
ABE,551935
ACD,294680
BAD,763511
DDD,745722
AAD,896337
DCC,993412
DCA,783847
CEB,754077
ADA,766057
CBE,502231
DBE,786695
CDE,862323
ADE,221831
EBC,828700
DEA,364580
BAE,209843
AEA,178505
AEC,59967
ABC,742300
CAB,302928
BAE,489205
BAC,74664
DDA,602247
EBA,830251
EAA,44910
CED,551912
BDD,61941
CCC,107570
BBA,371126
EBE,762056
BBC,900337
DEB,781655
CBC,751756
ADE,426542
DDE,752893
DAD,379607
BEB,96733
BAC,651983
EED,360732
ECD,164951
CEC,435777
ECE,795986
CDA,633637
CBB,905451
ACD,505215
EBA,882723
DAC,891332
AED,289978
CBC,814277
AAD,847244
BCC,69946
BDE,964597
BED,751551
CED,833803
EEC,145829
AAD,872268
CBB,442582
AED,892740
CCA,827235
ACA,527806
BAA,586470
BDB,725197
CBC,657240
AAC,874493
BBB,314199
BBA,409551
ADB,756204
AEC,563581
CCC,806522
EAD,797821
EAA,376016
ECE,98968
DCD,85803
CEE,599565
CCB,359921
AAC,442569
DBC,838392
DCE,395215
CAD,794447
ECA,209694
CDC,584007
BEC,32716
EDA,269648
CAB,49517
BDA,633803
DDC,329268
DCE,773239
DAA,356255
DEE,168084
ABB,856147
BBE,510286
EEB,46854
DAC,303770
ADB,341527
DDE,980905
DAE,147950
BBC,680000
EEB,856250
BDD,321032
ECD,14621
BAC,898645
CDE,138699
EAC,449379
DDE,31529
BED,164514
BEE,632860
BAA,148469
ECA,487512
BAA,844937
ACC,612195
AAE,389375
CEC,596515
EDD,787625
EDD,264599
DDE,892710
DEA,285488
DBC,162372
DDA,113306
EED,362307
CBB,40684
EBC,125104
EAB,390600
DBB,767429
AEA,566851
BBA,817743
DAC,180045
CED,833249
CAA,732796
EAC,123511
DEE,689554
ADA,430958
CAE,286278
DBC,530682
DDA,395700
ACC,182803
ACD,605131
BDE,766501
CEE,304334
DDC,859622
BDA,142688
ABC,740331
EDD,409222
DDB,666793
EEB,118082
DDD,718308
EDD,907335
EEB,155342
BEC,481886
EBE,109744
BEC,322949
BCA,694197
EAE,285319
ACE,557712
BAB,937837
CDB,58454
EDB,1609
CDC,140019
CDB,384506
BCB,200875
EAB,710034
AAB,862748
EEE,135711
ABA,224941
EBC,527800
AEC,487868
DEE,319988
CCA,520006
BDE,901660
EDD,596759
ABC,198761
AEE,812357
CBB,537872
BEA,282734
CEC,394712
DCC,764052
EDC,197726
ECD,997805
DAC,792148
EBE,365199
ADC,958393
BED,108603
CCD,424570
ECC,76742
BDB,836066
AAB,247160
DCA,362494
DCC,443446
DBB,460148
EAC,939476
CEC,803426
ABD,934151
ECB,195523
ECC,352099
BAD,4648
EEE,290962
CCC,720551
DDC,546770
BAB,753874
CDA,902516
BEB,760455
DCB,518609
DDB,305097
EED,560683
DEE,872361
CBD,687064
CEE,724602
AAB,684156
BDB,203332
ACD,362987
DEA,657243
BEB,37469
CEE,68783
ABC,961496
DEB,41893
AEA,294945
CED,271466
CAE,942251
CAC,247736
CDC,757520
CAE,399401
EBD,486291
EEC,180165
CED,952549
DBA,57823
EBD,567526
CBE,26408
DDB,65643
CDC,884800
BEA,709532
DCE,138277
EAD,86455
CBB,345104
ABD,397432
DDE,12695
DCE,789146
CAD,578424
ABD,611417
EAA,782906
ABA,808408
CCD,365094
DCE,439668
CDC,466615
EED,766068
CBD,859703
ACE,919612
DDB,905839
AAB,678316
BCE,781776
BBE,585914
AEC,630445
DCA,743198
DCC,458274
BCE,977166
CCC,766841
EDA,156110
EEE,31226
DDD,844981
DEC,246148
EBA,906865
BDC,455956
DAA,927966
BEE,346123
CEA,728584
EDD,935593
AAB,686817
ECA,110964
BBD,918566
EED,329723
CBE,573309
ABC,333868
CAE,617435
DCE,349024
CEA,900040
AEB,899352
DCA,966161
BBB,320313
ECD,729441
DDA,838543
CBA,730990
CBA,39387
CCD,209386
DAA,779669
DED,852705
ADD,80788
CAA,564413
BCD,337474
BEC,783447
DCA,951197
BAA,811987
EEA,703213
AEE,903696
CCB,349388
DAA,220740
DCB,509031
CBA,28742
DAD,817273
EAC,806076
DDB,244159
CAD,269246
EAA,572712
BCC,25973
BAD,811940
ABC,521850
CEA,847478
DAC,94699
CCD,266548
EEB,3232
DBC,920741
ECD,604716
AEC,775213
DDC,450908
DCB,397011
ADC,907816
EBA,845595
DCE,614015
EEB,532603
CEB,708791
AAE,251935
