airport_code,sequence_number
BCE,788449
DDC,977338
EED,926976
BCE,844474
EEC,117708
ADA,271527
AEB,962545
ABB,390899
BBB,544666
ADD,867122
ACC,623266
DCC,624081
EDE,556018
CCB,568801
BEC,474332
CDB,442878
ABA,770393
ABA,500267
CDE,425763
EDA,999180
ECA,418591
DCC,750593
ADA,122595
ACA,190589
CAA,259523
CDA,264347
CDD,49443
BEE,210151
BCD,795054
DCE,63229
ECA,499039
ABB,484899
BCE,58928
BCA,698920
BAA,902141
DBE,820613
EEE,52896
AEE,359128
BDD,512729
CCA,399611
ACD,167
AAC,921261
BDD,518820
CCD,940617
ABE,672232
ABA,737716
BCD,600204
EEE,305752
EDB,695858
CCC,354781
CAD,102493
EAB,925768
BDA,496278
ADA,302158
DCB,821478
ECD,997886
ABD,143161
ABA,811070
BAB,107329
AEA,156441
BCD,977466
BEA,612542
CDC,58297
BAE,516421
BED,583241
DED,955886
CEE,253328
EEE,228624
EAE,143535
DAA,935175
CCD,53357
CAD,337703
ECD,73415
BCD,258901
CBE,566181
EAC,709910
DCB,789645
CCE,688933
CDD,36296
DCB,504812
DAB,115508
EAB,706476
BDB,348752
DBB,198439
BBA,475624
DCC,874158
CEC,248814
DEB,568987
DCB,336211
CDA,513141
CBB,360371
CEA,554742
EAC,486004
BAC,293851
CAA,760009
BCA,122607
BDD,56708
ADD,100812
BBE,141342
CBB,159795
BDB,563702
EBC,573930
DDA,860717
DBD,453689
ACC,699670
DAB,363680
BDD,374493
AEB,606594
BCE,271225
DBB,44619
CCE,982642
ECA,902428
EBB,572593
CCC,250581
DCB,329973
CBC,6994
AEC,984641
BBC,858764
ABA,123097
ADC,341473
BDA,778093
CEB,629644
CDB,42232
ACB,804903
AAD,398095
BEB,877337
BAB,315468
BDE,611381
BDC,203118
DBD,237525
DBE,115796
CCD,856156
AAD,472167
BBB,678200
EAA,53042
BEA,3328
DBB,100622
CCC,804121
BCA,743735
AEB,528260
DCE,875401
DCC,413869
BCE,368873
ACA,836727
BEC,598587
DCE,23883
DBB,215985
AAE,780722
BAC,843218
ABB,961659
CEA,572202
DEC,739675
CBA,990791
ACC,516864
CDE,196671
BAB,560938
AEA,114228
CEE,421300
AAE,676972
ADD,816147
CAD,370718
BAA,179243
BBC,104219
EDA,48480
ACA,196667
DBD,923745
DDA,687195
EAC,14273
AEA,881570
BCB,967103
CEB,490883
EEA,176357
EBA,44737
CBD,91650
BEB,45310
DAB,624512
EDA,495305
BAA,76868
AEA,443620
EEB,248823
BBD,579669
BDB,458570
AEC,453642
DBA,564626
CEE,364328
EBB,960991
ADC,565326
EED,554740
ECE,238935
EEA,645346
EBA,804049
AEA,610400
CEA,942636
AEB,695991
EAC,450285
EAB,55899
DAC,607416
ABD,59928
CBD,637500
CCB,966219
EDD,641711
BDA,81387
CEB,64710
EED,659807
DCA,746903
CCD,781641
BBD,891143
EAE,4721
CAD,149201
ECD,839835
BCE,772965
CCC,823261
ACA,88206
CBA,67034
BBC,692162
CDB,562673
ADA,19388
CEB,279173
DBC,405834
ACC,472243
EAE,278190
AAB,259348
CEB,455292
BDD,24985
CDA,273273
AEA,417242
DEB,7297
BEE,451563
ACB,837486
EBB,546816
DAB,326581
BBC,760128
DEC,563109
CAB,648863
CEC,527589
BCE,545076
DAE,209169
BCE,564415
BAA,285181
EAC,559595
CCE,639640
EBE,495889
BAA,868095
ACB,902508
DBD,450611
ADC,293691
CAD,934138
CDB,448157
BBB,467859
BBD,822478
AAB,648932
CDD,990113
BDB,89368
BCC,235237
EED,317239
CDC,316336
CBD,276726
DBB,864516
DBD,236821
CAB,372249
ABC,70664
ABA,65006
EDC,604328
BBB,321248
CBD,364602
ECA,332668
BAD,664297
DBB,804958
BCD,291592
BBE,780189
EDA,603281
DED,86830
CED,101976
BCC,462313
EAC,795521
BCB,700681
EAA,764133
EAA,706634
ACB,913444
CEB,392434
EED,490236
BEE,754685
AAE,892710
CDD,801950
BEB,76769
DAE,407081
ECA,187430
DDD,336400
DDB,736696
ACB,722303
AEE,485379
CAA,906064
BAD,723357
CBB,904752
EDB,969707
ACD,644146
EAD,466334
AEA,606498
DDA,579556
ECB,38804
EEE,294918
AAB,210131
DBC,368247
CAA,835656
BDE,745748
EBE,71234
BBA,547069
ECB,959160
BED,323851
AEC,268129
CAA,296658
EBA,794588
CEC,581276
AAA,816736
EEB,796657
CCB,707933
DAC,852186
DCD,41011
BBD,817032
BBA,185860
ABD,78948
ABB,840353
CED,165514
BCD,310239
BEE,108420
CCB,803829
CAA,183111
BBD,95529
CBC,648673
DEB,770521
AAB,619695
ADD,247968
AEC,128099
CDD,391329
CCA,289634
CAD,95392
ECA,490719
CEA,353098
AAA,406000
DAC,110210
CDC,93352
DEB,599177
CAC,179215
EBC,812099
CDA,245681
CCE,259380
ECE,709213
EED,701725
BBE,901860
CCE,843819
CBA,934813
ECA,276944
BBE,102827
ADC,484843
DDB,443386
CCA,291650
EBE,838059
DCD,379000
EDD,433217
EEB,494946
ECD,671712
BAE,97691
BDE,412134
EEC,772950
AEA,555313
EDC,767425
ACE,85688
BBD,187578
DDC,750426
ACC,475827
DDA,763115
ECE,859229
CAC,358957
AEC,503284
ECA,45801
BAB,329564
DEE,946415
BCB,371173
BDD,998539
CDA,135066
EAE,608025
DEB,48937
BCD,484168
ACC,704515
CDA,794193
CAA,868256
AEE,162272
EAE,974282
BAE,593426
AAC,773533
ECE,192666
CDD,477365
AEB,175118
CAA,526820
AAC,512154
ABE,191546
BDD,989186
CAC,238242
CCD,327849
ADC,777915
DBB,473235
CEB,645053
BBE,178727
BBA,659476
CEB,177664
DDC,333632
EAB,152975
DAE,62373
DDC,984188
CBB,107502
ACC,781553
CCD,129240
CEE,582991
DBB,536664
EEA,150702
DDA,268072
ADD,464681
BBC,508437
BCB,394260
DBC,861673
EAC,436896
DCC,156075
CCC,56183
ADE,91788
CBA,164273
DBC,849699
DDB,662035
EAA,877543
EDD,163173
ADA,748554
DEC,310397
DBE,301898
BCE,964885
CDA,113038
DDD,742369
BDB,943048
ACD,764056
BCA,32475
ACE,660427
EAC,958362
DDA,133772
CDD,351618
BBE,278317
DEB,357710
BBE,743124
CBD,836314
CAB,279932
CDB,459846
ABB,967151
EAD,462920
DDD,212009
CCD,331824
EDA,279875
DCB,851275
CAD,27966
ECC,628300
DEC,528060
BDD,885123
DAC,600368
EAE,460502
ABC,59532
DCC,210718
ABE,675168
CCA,532888
BDB,466580
BDE,890343
EDC,993156
CDD,498246
CCC,635513
CEA,260528
BDE,456175
EEA,583769
EEC,270043
DDA,463957
EDD,963921
BDB,143214
EAB,95087
CBC,191689
ACD,954473
ACE,394556
AEB,762220
BAC,670937
BDE,850167
CEB,18936
ECE,489112
DDC,371747
DBE,586502
ABD,946105
BBC,993380
CED,11306
EBD,114251
BAE,746496
CDD,952864
CEC,202679
CDB,221678
CCC,802773
ACD,432363
ABD,329865
CEE,680157
CEB,326594
DEA,544197
AED,620302
CEA,27897
CAC,846668
DCE,409464
EAD,378025
ACE,650516
EAD,279029
BCE,400042
EDB,265899
EBE,823636
CBB,631753
DDC,867729
DED,730306
CDD,205353
DED,449701
EAC,902617
BDD,300330
ECE,77671
DAC,747803
ECC,566561
DCE,690206
CBD,432629
DEC,574242
CEE,349297
ADB,125964
DAE,641286
CBD,752231
AEB,293772
DBC,438605
DCE,510757
CEA,908920
ECD,265257
ABB,102466
EDA,964434
BDB,487206
AED,77059
BCE,517083
ADA,810645
CBD,328157
ACD,508413
DCC,510538
DAA,238341
ACB,312630
EEA,527111
BBB,366267
ABA,702860
CEA,783742
ABD,64261
ECE,430674
ACC,978935
ABD,763359
EDC,177324
ECA,416610
DDC,751670
ADD,988363
AEA,725230
CBC,153928
BEB,189576
DAE,56564
AAD,772961
BCD,967258
CBB,809773
EDC,81070
ABE,309801
CEC,14961
CDA,263053
CEB,689118
EDE,667751
ECB,941593
BBB,228058
ACD,389828
DAE,927717
EEE,72306
ACE,167188
CCE,784285
AAE,665711
CAE,991063
DCC,280693
CCC,749821
ACB,496383
CCC,508451
DEE,525186
CBA,778542
ADD,990887
CBB,717497
ABE,928452
BBC,117866
CDD,907786
ECC,146609
BDA,874405
DCA,520786
CAE,73471
AEC,523696
CED,499746
CED,828590
BCC,675799
EEC,926335
CDD,194764
BBB,920861
CDB,301995
DAD,693617
BCA,81477
DAD,408598
CCE,197090
DBC,729263
CDD,71352
CCC,799808
CCD,583967
DDA,315825
AAB,241774
BBE,367866
AAE,104808
AEE,93181
CDA,163568
ADD,306392
EED,341759
DBA,783196
ADE,622574
ACE,307415
AAD,242494
EAB,976790
ECA,288017
ADC,768780
DEE,240157
DAC,248019
CAE,786017
DDA,395658
ABD,357297
DCC,609673
AAC,956286
EEA,402829
DDB,91128
EAA,113377
DBC,68821
ECC,704533
EEA,840153
CAD,764295
EEC,915616
BCD,166458
EAC,869613
CCE,686967
BDB,890734
ABE,872108
ACA,332774
EDD,11752
AEE,395603
CEA,525035
DEE,472705
CDE,56728
ADB,114910
CAA,999237
ACC,212587
BAE,540719
DAE,533575
DDC,696461
EAB,452189
EEB,635
AEC,642933
ABD,680087
ECE,532656
ACE,309211
ACB,889966
BCB,243739
AAC,415106
AAA,142957
DEB,752934
AAE,300994
ADC,890372
ABA,478017
BEC,725181
EEB,604020
BCB,914299
CBC,999941
EEB,409405
EEE,344151
EEE,137847
ACC,348416
BEA,497462
DAA,569975
AEA,938255
BBC,606952
CED,531183
ACA,500236
ABC,970714
EAE,997511
CBD,115270
DAB,772813
DED,517312
BDA,932858
DAA,350889
DBD,478561
CBE,303665
CEC,132115
DAD,510995
EEB,51172
CEB,914069
EED,203533
BCE,293786
DBD,520460
EAD,487778
DCC,973412
BBE,837380
BAD,561301
AAE,733442
BCA,318497
CBC,947598
BCC,308713
DDC,134069
AEC,662169
CED,330416
DCC,830808
EBB,361750
ABC,398700
BEA,490599
AAA,500325
DCC,498637
EBE,257475
DCC,70227
CBC,732416
EDC,415014
CAC,912341
DCA,229280
BDD,197813
ABC,504605
ABE,619065
AEB,968604
EDC,995404
CBA,729739
EBB,466611
AEB,494448
CCD,312838
BCA,946812
ADE,439434
BED,632051
DAA,678374
CCE,499699
DEE,395657
EDC,324128
BEB,684264
CDB,103149
ABC,816304
AEE,768590
CEE,385037
DEB,261001
CEB,762902
CDC,39615
DBE,60570
EDE,97967
DAE,332433
EBC,372195
ADE,560099
BDE,5668
ADE,828388
CBD,800232
BAC,85740
BEB,742462
CBC,162865
DED,41113
EEC,767772
DCB,694129
CAD,900905
DCC,974893
CDC,677491
AAB,541135
ACB,78701
ACE,987806
CDA,93884
ECE,756114
ECD,458553
ABB,477814
DDB,524730
ADC,562045
DEA,227106
DAA,72814
CDB,317918
CCA,334965
BBA,876562
EBC,939919
EBB,49732
BAE,551892
EEE,449558
EDB,149643
AEB,115225
DBD,223952
CDC,294367
EBD,117539
DAD,385349
BCC,804812
DCE,459345
EDD,528870
DAE,77401
DBB,855953
ACE,130366
BAA,341124
AAE,488923
DBE,491841
CBB,636827
CBA,717161
AEC,436728
EAC,540855
ADE,612654
BBB,6247
BDD,983194
AAA,976531
ADD,514535
ECB,629690
BBA,6289
ADE,122251
EAA,966052
DEA,249200
AED,67516
DCA,486425
ABC,345567
ECC,269802
BAD,537754
BAB,310609
EDE,111701
BBB,907594
BAA,493546
BDA,269732
DBC,671421
CCB,34111
ECB,808786
CBB,259887
CDA,423671
EDC,407176
CDA,974700
EDD,824549
ACC,753385
DAD,394464
ACE,299998
AAE,55794
BBD,619207
CBC,280573
BBA,148475
BAD,200027
EAB,892612
ACA,771690
BEB,987429
CCA,514356
DCD,478915
EBD,939759
DBB,725029
CAE,857250
DEC,718528
DCE,675948
DAD,942635
CDD,320921
DCC,644295
ECC,881835
AAA,706972
CCB,37517
BDD,313271
EAE,369535
DEA,136937
CAE,531843
AEA,646775
CEE,545173
EDB,596410
BBB,296899
CED,182999
EAE,775288
CEB,125228
CEA,820202
ACC,815005
DAA,377521
DEA,94052
EEB,654834
CCA,922305
AAD,970751
ABB,553997
ECB,873495
CDB,578019
ACE,847350
EDA,264884
ACB,222311
BDC,791350
CBE,567794
EAA,662596
DDC,366199
ACC,601096
EAE,412505
DCD,299759
EED,205645
DCE,777019
ECB,817620
EEB,952906
CBA,407525
CEE,605691
CDA,166047
ACA,531552
EAB,896524
AEA,248713
AAB,651120
EEB,753418
CEC,581204
DAD,576692
CAC,870598
DDB,878607
CEE,141646
CED,255900
CAA,547474
EDD,972016
EAB,737838
BDD,978879
DDD,218694
BEA,979356
DBE,88801
BEE,319547
EDB,367512
DDD,679178
AEB,312905
AEA,663972
DEB,777481
CCA,183740
CEA,629196
CAB,40778
BCE,491744
AED,371495
DCA,822459
EDE,771584
CAB,660120
BDE,173608
CBD,509579
EDE,825440
ACB,498820
BAC,452434
CCE,936871
BBE,687822
ABE,337450
CCB,282194
CEC,738419
DDD,171057
CAE,360666
ABD,442710
CBD,258510
EDB,773330
CAE,629133
CED,766461
ADC,609774
AEC,276389
EBD,377863
CCC,421259
DBB,578994
CCB,915997
AAA,662300
DCB,449722
ADB,767293
DEC,326655
BBA,256189
DDA,885722
ECB,542767
CAC,580100
BBD,691601
BEE,770068
CCC,372483
EEA,225589
CAD,121273
BEE,542187
DAD,33957
BCE,105759
CEC,47545
AAE,960895
ABA,89243
DAB,183147
EAB,482371
EDB,120008
ACD,848850
EDE,402325
DCD,845816
CEB,849906
DEA,414269
AAC,697554
EEE,481782
DEB,237883
BAC,524828
BDB,12376
CEC,467324
DAA,938507
DBA,324208
CDA,690119
BDB,290754
EAD,911498
DBE,167575
AEB,443183
EEA,826402
CBC,47448
EED,560867
EDB,868621
CAB,804820
CBC,150668
EBE,738071
DAD,463222
ADD,672807
CDE,779571
EAE,735913
DEB,640338
ACA,228748
CEE,118969
ACD,42261
CCC,640198
ABE,23155
EBD,455854
EDB,648810
ADB,503533
CEB,466589
BCA,643449
EED,499853
BED,795950
BDD,222129
BBA,585802
AAC,41120
BBA,471368
EEC,781844
BEC,691081
DBA,181413
BED,141944
CAC,497248
ACD,484303
CBB,667714
DEE,735814
DEB,69631
BDB,753574
AEE,883978
DBB,107254
CED,865093
CEA,611745
BCE,821180
BDA,74444
BCC,771042
ECD,902346
CCC,723910
CAB,374302
CCB,593869
BED,393858
BCC,564228
EDE,65062
EBA,546377
ECE,347238
DEE,121258
DBA,379243
BAD,148653
EDA,923568
DBC,140915
EAC,515588
ECD,807064
ABA,653042
ECE,671009
AEC,643200
BEC,534000
BAE,456916
BEB,364636
ECB,140279
CCE,370851
CAE,667944
ABD,369288
AAB,310509
ABE,503323
BDD,243006
CBB,703414
BEA,899270
DEB,30182
BBC,418304
ECD,767269
DBC,634727
AAB,843192
CBD,807537
ADE,973050
DDA,583217
CDA,469909
DBC,113312
EBA,5997
AEB,297836
DAC,993778
ADB,383226
DEC,864966
AAE,717652
DCA,902782
ABA,162654
AAA,550019
EAD,662082
EED,587967
ADE,120826
EBC,402609
DAA,573371
EBA,87209
CAE,856776
CBB,752113
BAE,462012
BCC,60916
ADE,242423
EEA,233322
ABB,915785
ECC,206366
CDA,910559
CBA,329389
CED,822941
ABB,565726
CDD,168462
CAE,401776
ECD,267119
EEA,977507
DDB,309401
EAA,123542
DDD,977344
ADA,915943
EBB,526348
CAB,423104
DAD,870767
BDD,385994
BCD,253458
BCC,263335
DBA,423352
CAD,78865
BCB,457592
ABC,217614
ACD,239711
CEC,124352
BCD,739877
BCA,463872
DBC,768198
BAC,971413
EBD,912736
BCC,786660
CAE,531215
EBC,22386
CBA,820646
DCA,776682
CEC,415020
DDD,268490
BDD,565737
ACB,642802
DCB,482081
ECA,18941
EED,738221
BBD,746495
BEA,483914
EBD,795169
DEA,930441
CEA,896242
DAC,975336
CAA,642976
ECE,493978
BCC,865342
EBE,537972
CBE,626069
BCB,185646
EDC,783862
CAB,233855
BDE,333209
ECE,916123
BBC,900488
CED,157061
EEB,429946
CED,534333
CBD,61973
CBD,301021
ABB,218387
ACB,833256
EDC,230150
CBA,449449
DBB,635196
ABB,969317
ECB,683360
DCA,126713
ADB,366165
BDD,928408
BDD,937454
EBE,67558
DEA,587097
DDD,730811
EBC,53234
CEE,940696
BDD,494013
ABC,591360
CAD,28479
AEE,427386
CBC,197529
BDC,331845
CCA,180503
BDE,896927
DBC,769908
BEA,710004
ADE,18047
AAD,178925
CAC,994628
BBE,939227
DAA,948153
AAA,799015
CAA,887544
EDB,333790
CDA,821645
BDD,550869
CDA,615964
ECE,721245
AEB,615110
DAA,829491
CBA,56121
CAD,184994
DDD,311830
EAE,446360
ADE,956765
BAD,993652
CBB,164915
BDB,164087
CCE,216838
AAD,164175
EEE,585359
CCD,28840
ACD,135465
CDC,442023
BBE,820043
EBB,62705
CDC,75906
EBD,679931
CBE,944198
EDB,532590
ADD,404501
ABA,942143
EAC,589485
BEE,995147
CEC,704394
ADA,569827
DEB,516621
EAE,865149
EEC,322462
AAC,795603
BAA,164162
ADC,470750
ABD,820878
CAD,620750
AAD,611351
DAA,689763
CCC,7451
AEA,67460
BCC,611737
CAC,289452
DAC,325643
EBD,435752
CEE,198821
ACD,955026
ECE,565501
ADA,328027
CCD,30581
CDA,698184
CBA,959395
BEC,74181
AEE,896424
EAE,421234
ACA,159468
BEE,144348
ECA,192496
DBD,422378
CAC,547406
ACB,154551
DEE,98427
ACE,419090
EDD,432129
EAD,256142
BDD,688159
AAC,777699
BAC,700992
DAC,636154
DBB,25325
EED,560596
DAE,840910
ACD,315460
ACD,707445
BAE,909345
BEE,848641
BEE,248986
BEB,291398
ADB,585117
BAD,606057
DDB,736803
AAB,926169
ACD,800333
ADA,260999
DAE,56314
ADC,748863
CCB,347335
EEA,29900
BAD,139587
DBE,916635
DBD,958779
EAE,923132
EDC,989886
CCA,368536
DDE,580768
CCC,945199
BBD,318642
ECC,86450
BAB,228184
DAD,829964
BED,863907
EEA,404403
CCB,654036
CDC,611782
BDA,737406
ACB,895836
DAB,454669
ECC,67749
ECA,342301
EBD,257527
CDA,726877
CCD,403042
DCB,456234
EAC,90695
AAC,898335
BBA,849877
ABA,645199
DCD,81869
DEA,521524
ADA,905143
DDE,244565
DDC,615154
EBA,457415
DDA,331263
ABD,592102
DDB,25037
CBD,514258
AED,547656
CDB,757603
ACA,505102
BDB,657786
DDE,265456
CDE,523788
AEB,722961
AAB,369806
ECC,656193
BAD,384600
DCB,14052
CBB,634780
EEB,772197
EBC,35273
DEC,977121
ACC,378318
BDA,949814
DCC,735106
BCD,838465
CCA,819406
BBA,684327
BEB,577443
BDD,404376
DEE,820640
DDB,124596
DDD,182493
DAD,127219
BDA,665023
DCB,356054
AED,464477
CDD,750878
DBC,999905
EBC,441501
AED,972725
ECC,133673
BBA,914024
CCE,631882
BDD,472063
EBE,624592
DEC,497776
BDC,267977
CDB,776024
EDB,904689
CBC,975446
ABB,83485
ADA,910235
ECD,770180
DAC,898730
AAE,225577
EEA,191728
CCC,451229
AEB,1682
CEB,706123
DAA,382287
DBC,267840
ADA,425438
BAA,784688
AAD,259697
ACD,203394
DBC,901721
AAC,877921
AEE,901609
ACB,539576
AAC,396345
ACE,546517
BBA,646505
EEE,133418
BAB,157622
CBD,600011
DEB,566337
DAB,479791
DAE,177136
DBD,513220
ADE,88413
DDB,984866
ACD,811797
DAC,517197
BAC,246237
ECB,11287
EDA,214203
EAC,398822
EBD,13562
AEE,655503
ACC,695304
BBA,304924
AAA,106909
ACD,395649
BAC,487565
CDB,252916
BBB,776717
ABB,415389
DBD,70251
AAB,150084
AAD,799459
CCA,524218
CBB,667969
AEA,549721
AAB,111972
BDD,613526
DDB,235643
EAC,219070
BBE,43129
EAA,870748
BCA,705365
DCC,389897
DBE,989285
DAA,773566
ECB,440571
DDD,585936
DCD,982671
EAA,975089
BAA,645774
BDE,24753
CAD,119788
BBA,365810
CCE,52553
EBA,731496
AAC,868827
DED,918145
ADD,591851
EAD,330590
BAD,198051
DDD,738797
AAD,549306
CEA,266904
BEA,89065
DAC,299821
EDC,787244
