airport_code,sequence_number
EEA,231142
ECA,515390
AEE,405993
BDC,267875
CEA,591469
BAA,799498
CBD,581589
BEE,135306
CDA,365537
ECD,747482
DEA,724195
ABA,956969
CEE,328326
BDA,183376
BDC,685692
BBD,60765
ACE,244364
AEC,715339
EAA,226338
EBC,453171
ABB,119429
CAB,582324
CBC,15327
CCD,679239
EAC,864905
BAA,984925
EDD,621520
ACD,466207
BDB,276492
BDA,668827
EDB,430390
CCE,154471
ECD,22642
DEA,812031
BEE,10496
ABE,879193
DAD,124882
CEE,522247
EAA,172587
DED,422130
AEE,224261
EBD,151853
EDE,277850
BAE,441390
ACA,636700
EAB,936046
BAC,68445
ECD,357556
ADB,374916
AAC,778647
CBD,598336
DDC,263393
EEA,898613
AEE,624930
EAE,507749
BBD,38935
AEA,423037
ECC,472080
BAB,976197
DDA,449367
EDD,508527
BCC,82038
ADD,944590
AEB,602912
DDD,927492
EEC,352699
AAD,106647
CBA,496690
BDB,940367
CCB,287790
CBC,400699
ABE,549062
CEE,169082
BDB,215037
DEA,278548
ABB,483826
BCD,166076
EDE,754719
ABA,654057
EED,955278
EDD,568740
EBC,346848
ECC,649891
CCB,955855
ADC,401462
BDE,880159
EAA,747218
EDE,277829
ACD,764089
AAE,602466
ADC,838706
AAC,213307
EDA,838254
CCB,579298
ABC,975666
DAC,748497
DDD,277747
ABA,161643
AEC,958520
BDE,245702
EAE,992966
EDD,406498
ADC,44170
CAC,994606
BBC,183742
EBE,504888
BBD,97220
DBC,938021
DCC,839913
AEE,459282
CAC,286381
DAC,381036
DCA,104592
CEC,546818
DED,160763
AEA,205766
EDA,837572
BCC,655724
BCE,999268
DBE,239125
BCE,655318
BEC,770377
EED,213164
AAC,783633
CCA,169391
BAC,914046
CBA,126181
AEC,70883
EED,574187
EAA,234879
CBD,559411
CEC,257356
BAE,78480
DAD,452971
BDB,796429
BCA,264553
ECC,248734
DDA,816755
EBB,690585
EEB,795954
DDC,328902
EBE,446895
CBD,152079
EBE,311193
EEA,474903
CDB,198237
DEA,854031
BCE,440958
DEE,126839
DDD,30275
CAE,986981
BBC,594348
ECA,919108
BCE,735260
BCB,583022
DAD,154887
BAC,689325
EEC,426049
BCC,832001
EEE,122954
BEB,421211
BAD,859647
DEE,503829
BAD,629619
CEC,124083
EAA,799253
CDA,892153
DDC,930289
EBB,980993
BDA,907424
CEC,670436
CAA,441675
EDE,605010
ADC,468803
BEC,309005
BCE,525013
CCA,509461
BEA,801505
DCA,530597
BBE,155206
EDB,696540
CBD,198560
DBC,852709
EAA,762555
CBA,691748
DEA,961540
DAE,790546
DBD,213924
DED,765398
ECB,607628
DAA,949915
DAD,110789
BEE,830942
DDA,84919
DDA,88232
BCA,949361
BBB,111927
AED,686337
CCA,720213
ACB,361878
CDD,434611
EAC,48919
ACB,59336
EBE,823243
BED,825858
DCC,592563
BDE,131860
EDE,701196
CBA,535186
BAD,156241
BAC,726941
EDB,255096
AEE,456891
CCB,984908
ACA,267725
CEA,561988
CBC,925510
BCC,649970
EDA,223220
DEE,948025
CBE,101552
AED,611049
DEB,197852
DBC,151052
CAB,443373
EBE,474744
DBD,427466
DAE,582426
BAB,894528
ACC,568519
DBE,227854
BCA,760536
BED,77520
EBA,939510
BDD,363506
CBC,247170
DEA,719523
DED,478164
EDB,799914
EEB,27439
ADA,167760
DCE,734397
BED,277633
AAA,891399
DEE,143456
EEC,319722
BAC,380419
ECC,401971
CAD,747347
EBE,667057
DDB,807170
CDC,539753
EAE,119866
BEA,688056
EDE,175463
BBA,620840
EDE,422561
DCE,959842
BBA,247640
BBE,903449
ACC,396527
DAD,384818
BAE,731388
EBE,497346
DCE,95840
BDE,121897
BEB,314107
CEE,559808
EEE,514119
ABD,202415
CDA,39871
EEA,493017
BEA,512266
DCD,637710
BBC,889938
ECE,358363
ACD,677008
BAC,42888
CAA,830463
AEC,503238
BEC,599858
CDD,479885
AEC,190048
EBB,698662
EAA,396565
BCC,471856
EBB,245393
DDD,67836
BDC,832413
DDA,24355
AEC,640294
DAB,108367
CED,896785
CDB,614590
BBE,808709
CDE,465650
EAC,493786
ABA,968999
EAC,84874
CEC,633082
AAE,572499
CED,690384
BAD,856946
ABC,311735
DBA,951978
BBB,165997
CDA,993335
CAA,179674
DAA,846646
ACD,670434
EAC,334332
DEB,773538
AAE,972556
ADB,911755
CBA,500311
CCE,299579
ECE,170362
ACD,667742
ACD,419671
DBB,385038
EAD,891604
DCB,125211
ECC,233735
BCA,327630
AAD,81130
ABA,294451
CAD,360311
DEC,104888
EAE,306262
BEB,780993
EBA,768558
BCE,992477
ACD,120691
EEE,38604
DEE,767821
EAC,102208
BEA,26353
CAB,779729
CEA,954000
DCB,620463
BDD,109736
ECD,197893
CDB,514515
DBC,92974
DBB,568965
DBE,596682
BAA,551002
BDD,918291
BCC,188042
ADE,716998
CED,393308
EBC,746131
DEC,818291
EBE,508106
CDE,521133
AAD,96888
CEE,62346
BEE,499984
BCC,508811
ABC,641686
BBC,304558
ACB,831780
BAA,971623
CDE,704514
BEE,183910
AEE,726666
CDC,543261
CCA,659669
CAC,566683
EAB,509364
ACE,104217
CDE,877981
DAE,912680
CEA,891738
ECA,678973
BDD,633177
CBC,639455
BCB,314771
EEC,535148
BDA,308159
CEE,114195
CCE,172577
