airport_code,sequence_number
BEA,221339
DBB,702367
BCE,968661
DCE,81027
DDC,706915
ADD,442723
ACB,115071
AEB,386315
CDE,226859
EBE,457744
EDB,457650
CDB,400429
CBE,833956
DCE,720857
AAD,639213
DAA,41903
CDB,783149
EDA,14060
CBB,502507
BDE,798435
DBD,453569
ACD,82249
DDC,116265
ABE,478685
DEE,595312
EAB,225632
EBD,523690
BBE,515245
DBC,65631
CBD,148000
DAA,907837
BAD,821161
BCD,846178
BCC,796341
DCD,797851
BDD,375635
EDA,160998
BBD,682915
BDC,926871
DED,800435
DDE,938966
CBA,264229
AAE,445476
AEA,381919
EDE,112642
BEE,86826
BBA,183784
DBE,280439
DEE,169388
BBB,276632
ADB,660372
DBA,746373
ADB,48130
BDE,632608
BAB,330801
EAE,862111
DAC,180761
EDA,54786
CEC,929299
DAB,74189
ADA,452390
AAB,416777
ADE,959523
DDE,488715
BBA,62248
BCA,955410
CCB,646762
EDE,518369
DDE,734434
ECC,763982
EBC,197532
BAA,180953
CEC,512177
EDE,691092
BAD,962607
DCA,584330
BEB,168966
ECC,860717
EDC,809102
CAD,650118
BDA,447742
EAA,997440
BDA,901223
EBA,584155
CDB,515858
ECD,402392
BCC,616015
EDC,637281
DDB,547649
AEB,896565
DCB,535249
DEB,23773
ADE,11255
ACB,520754
CDB,408645
BBD,502592
BEE,616043
CBB,445697
AEC,953004
BEB,299681
BAD,126972
DED,20505
ABD,432497
BBB,36514
BBE,941754
BED,619116
AAE,994116
EDC,805302
DAA,502923
DDD,644485
CEE,778637
BAC,436739
BEE,844433
ABB,903536
EDC,507127
EAC,108296
CAE,528693
ACC,522243
CCA,714069
BED,882763
ECB,272449
EEA,675998
BED,72923
ECC,339254
BEC,553726
CDC,663283
CCD,137903
EDB,876404
DBB,492398
CCC,458452
BAD,796938
CDE,754363
EAC,178410
BDA,416669
EDC,48957
DDD,321286
CBC,28196
BAB,322149
AAB,577921
CBA,311911
AEB,816774
EEB,736753
BAC,963694
BEC,239211
DDB,885033
BBE,570827
CAA,93893
DAE,480244
CDB,481069
CAB,950511
DCE,906460
ADC,926453
DAE,661881
CDD,515463
CCB,990000
BAB,359490
CAD,711238
CAA,327921
BBD,158642
CCE,719614
BCB,206432
CDC,458556
ECD,896008
EEA,517703
DCE,274025
CCE,503933
CBB,747661
AAA,212579
EBA,657482
BCB,217369
ECE,941249
CEE,485771
DCC,398281
ECC,126641
BBA,299625
EDE,750356
BAA,287875
CEB,956419
AAD,588484
BEC,713592
BDD,814785
DCD,465040
ADA,491559
EBA,411379
DEC,949672
DDE,329747
EAD,195711
BAB,740575
DDC,220520
EEE,515046
EDC,664394
DAE,939408
BEE,214736
BEE,543061
BEE,579282
BDB,546514
DAE,723218
EAB,751488
EDC,753621
CEC,12635
DDE,544570
DCE,585346
CDE,318167
BDA,161131
CCA,985577
BAA,150068
CDE,653316
EBA,705247
CBA,29558
CCE,82752
BDC,295703
CAD,441187
EAD,130673
BEE,100018
DAC,183792
CBD,694197
CCA,644386
AAC,225272
AAE,590919
BDC,520523
DBA,765658
DBA,607254
CDE,361295
DEB,843365
BCB,974523
DBB,893703
DCC,21570
ABB,636912
EEC,211831
DCC,973521
DBA,141617
BCA,838217
AEA,946069
BAA,377740
DBD,345224
EBA,124129
EBD,843242
DCD,481095
DDC,613159
DDA,230355
BCE,267684
EDB,90048
CBB,246447
BEE,149500
DAD,118651
DCE,362898
EEE,168322
AEC,584322
BCC,358944
BCE,124273
DAD,633574
BBD,647130
AEB,560335
DDE,36912
CCE,935536
EDC,449426
EDC,231985
AEB,804121
CCA,274491
BED,953400
AAC,958790
BAC,886172
BCE,592389
ECC,913747
CAE,882696
DDC,176805
AEA,575170
CDE,637237
CAC,900025
CAE,914594
BEB,640109
DCD,1750
CDC,662759
DDD,784555
BEB,540844
EEC,199369
CDB,287957
AEE,249816
EBC,929537
EED,726100
ADC,759858
ABC,637380
EBA,177235
ECD,165583
ACB,797894
EDC,429788
EDC,781978
ACC,281530
ABE,324978
ECB,361241
DEC,774726
CBA,493991
CBE,780678
EAB,251311
ECA,513781
ADB,279828
DDC,579101
ADD,352868
DAE,993465
EDC,367850
DCD,998256
DAC,825551
AAC,980588
CEA,448333
CAB,70341
DBB,253645
ADD,917964
CBC,723549
DCD,382470
AAC,875989
CBD,899147
DCD,692470
EED,73148
DEE,888
BBB,982805
ACE,15380
AAB,757875
AEA,735044
ADD,898793
CAB,513280
BBA,621448
EDA,852356
DCD,748962
EDD,246311
EAC,565224
AAC,985665
DDD,319223
ABD,31419
CEE,805125
EDB,830835
EEE,956405
DDB,550482
EEC,250224
EDB,817780
AAD,288387
DEB,371101
ADD,348742
BCB,844276
EBD,840758
CAB,994367
ECA,472615
DDA,573388
BAA,344476
BCC,797705
EAA,741096
CDC,771860
BBD,472240
BBE,800249
CCE,87130
ACA,40938
BCC,326072
CDE,845924
CCD,278811
CEA,312085
BCA,586850
CAA,582825
DDE,566037
BCC,447976
CDC,695227
DCD,936441
CED,16072
BAE,447039
AAE,965371
CBC,983555
CBB,284182
AAD,962011
ABA,68273
DAB,289762
CBE,650540
BDD,248090
DDD,423312
CDA,280518
EBA,697324
CAC,147119
ACB,249896
DAD,9401
DBB,70648
AAA,305776
DEA,931743
BDB,132452
AAE,693646
DBD,564649
ABB,131959
ABE,368424
CAA,412332
EBB,136475
AEE,652433
DBB,709573
BAD,486334
DED,340890
ECE,240645
EDE,489018
DDC,710820
ADD,858366
CAE,485885
CED,475699
BBD,285887
CED,213799
ADE,939316
EAA,15645
DDE,732694
BCA,293943
DAC,582025
BDB,679080
EEA,982568
BBB,763026
ADA,236443
DBD,63515
AAA,564443
CCD,313890
EBE,162069
BED,537747
EDB,31558
BCC,968698
EBC,135107
BDA,386698
EEC,816823
ACA,792862
CBA,290655
AAE,377502
BAA,276919
CBE,832804
ABB,765763
CDB,647084
EBE,76506
CAD,952843
ADB,188487
ECB,42655
BBC,216305
EEB,950144
DCD,523873
BBE,738204
DCB,723255
DED,416066
DBA,678539
EBD,414638
ABB,747952
BED,706276
EBE,765210
CEC,100910
EEE,406100
BAD,499142
DBB,540006
AEC,100946
BDA,86902
EBB,922719
BBA,54836
DEC,141272
CBB,27437
EBD,960906
AAA,166815
CBD,692397
ADE,891881
ABC,209336
CDA,557959
DBB,365370
DCC,797884
AEA,886721
DEB,383379
CDE,356785
ACD,496009
DBE,523967
DBB,628461
BAD,455287
CDD,158590
BDC,175570
DBB,27502
AED,33210
EBE,458818
ACC,579360
CAD,76840
ADB,202198
CBD,491096
ABA,713642
ABC,765541
DEA,866557
DAB,720269
AAA,949283
ADB,330092
DAE,560044
EAC,154204
DCB,463830
DEA,384633
CED,441358
CAD,287398
DAB,383322
CCC,730745
DEC,614595
ABE,354962
CED,717350
CCE,756268
AEE,404744
CCD,505813
EDE,689071
CCD,434117
DCA,855487
CEE,849053
AAA,135915
ADC,693312
DDA,432171
DEB,671953
DAE,112893
DCD,315930
BBD,332848
CDD,346141
CCA,88661
DDB,114737
ACD,704820
EEC,337802
AED,658603
DDD,875503
EBD,378912
ECC,673612
ABB,652245
EBE,259750
CBB,3164
AED,893324
ADB,470729
EBB,154433
BCC,344796
DDA,684483
CDD,83120
CEA,846831
DCB,416
DBD,872700
CCC,459419
CED,884614
CCB,861064
CAD,969699
DEE,167029
CAA,35794
CBE,260764
BDB,71068
BCC,648550
BCB,472186
ECC,746902
AEE,225819
BBB,453142
EEC,420529
DDC,54584
DCB,373359
AEE,774359
EEB,667504
DCA,38861
AEE,606973
DDA,504870
CDD,398199
DCD,964005
ABC,897324
DCE,959386
EEA,253671
EAE,665731
EAE,285065
DED,762157
ACD,479382
ADB,608878
CBA,69884
EDC,77956
BDE,985976
ECD,500645
DBB,771503
ADD,81461
EBB,225326
DCE,537082
BEA,548905
CED,543301
BED,455345
EEB,58059
DCD,658095
BCD,595664
DBD,413201
ADA,721348
CBD,487279
EAA,926248
EBD,650541
DBC,917331
BCA,494469
CAE,708140
AAA,301554
BBE,625429
CCC,568290
ACD,682785
DDD,18291
BBC,579020
AAE,383896
ABE,101264
ACD,155826
AAD,243297
EDD,154135
EAB,986173
ABA,528174
BAA,627847
EAB,968531
DAD,84426
CCC,553431
ADB,694870
BDC,586620
ABC,984469
ABD,276131
BBE,364638
BAA,292438
BEE,157344
ADB,137969
DAD,614505
ECD,659378
AEC,208455
BBC,124755
DAA,562209
CEC,665116
EBC,81547
DAB,333633
BBB,507528
DCA,580140
BBB,915863
BCC,233752
AAA,417226
BBC,147455
DAD,425412
DDB,590898
AED,379003
EAA,126494
CED,451015
DEA,741059
ECE,222646
EAC,296347
BCC,281785
DDD,621215
BAC,309541
EAD,745130
BAC,224945
EDA,134920
BBA,809801
EDE,521054
DDA,598560
EBC,297244
EDC,370844
DAA,878236
DDA,48187
CBE,857243
CCA,918125
DBE,897931
CCE,425900
DBC,163006
CCB,372942
CEA,434722
ECE,214462
CEA,187811
CCD,474777
ECE,985006
AEA,223376
CAA,552109
BAD,321992
DCD,846248
BAA,28735
EEE,355380
DBB,119743
CDE,210449
ECD,668157
DCE,503906
DBB,431089
BBC,541306
EEA,100736
BDB,582272
BBE,75373
CDE,276952
DDB,809615
DDB,211962
DEE,70658
BDA,397805
DDE,903348
DBA,529905
EDA,1104
EBC,586290
DAA,812957
AAA,529341
AEC,739476
BDE,276567
BAE,989765
BAD,767393
DBE,426409
BEB,439503
AED,508529
ADD,907492
DEE,498164
EDC,457971
ACC,988180
BBE,922021
DAB,252879
ACD,160263
BBB,783603
BDC,879924
CDB,319148
CBE,471941
ABA,390841
EAB,371377
BAC,508696
DBD,2959
AEE,14204
BAB,2194
ADE,109778
ADD,566907
BCC,772191
CDA,35216
EBB,583076
EDE,908392
AAD,606458
EDD,522234
DEC,861896
ADA,988574
BDE,71218
EDA,34093
DDD,973735
ACC,236240
AAB,694824
AEB,475194
DEB,298846
DBD,350317
CCA,189744
BCC,619487
EBA,201110
AEC,124593
EDA,747542
DDA,856895
ACE,782223
BCC,139737
BEA,502405
DDC,567945
DDE,862907
BBE,70351
BBC,575320
EDE,590042
DBE,775173
ADE,314942
CCB,295978
EAC,598443
BBC,688801
CBC,908597
CAE,16363
CAD,497144
BEE,200126
ECA,498727
CAE,931290
AAB,38873
EEC,85959
EEA,222709
BDC,284048
DAC,29835
BAA,917824
BEA,35211
CAA,27409
DCD,935875
DBB,84405
EDC,429043
EBD,809086
EBD,104634
DAA,764986
CEC,437747
DDB,315529
AEE,841197
BCE,590661
BEA,360929
BBD,51682
BCD,100818
EAA,101612
EDC,978239
ACE,649571
DEA,31772
ADC,64416
CBA,293445
CAB,59508
AEC,811722
CED,892774
CBA,939239
BBB,12579
BEA,322698
AEA,90563
ABA,786464
CED,152411
DAA,424554
CBA,294288
BBB,100226
DDD,350276
BCD,886432
AEA,127754
CAE,893311
EEA,357232
DEB,812988
CDA,287615
DBE,80390
AEE,776324
DBB,865856
DAD,376154
CCB,950191
BDE,672299
CAB,645092
ABC,534726
DCC,242288
BEC,959188
EAB,820461
DCC,587554
BAA,191416
DDD,881164
EBA,317578
EDD,739571
CCE,606236
DDC,685194
BCD,462003
DCC,852438
CEC,327230
ADA,281820
EAD,729418
ADB,507228
BAC,567284
BBB,482331
EAE,691323
ADE,627201
EBD,20188
BEE,64793
EAD,909962
BAE,899699
AAC,327148
CAA,204162
EED,711586
CBD,244089
CAC,511719
CAE,377402
EBC,56199
ECD,369920
EBB,45997
AEE,246541
CAE,795522
CAA,440862
DDD,281977
ADB,335968
BDA,495617
EAD,189205
CBB,752706
BCB,32093
AAD,607704
BAB,377322
AAA,258414
EEA,154049
DDA,964391
CDC,158997
CCC,499396
BCE,800410
ABC,721839
AAD,336137
CDE,969150
ABE,148430
CDC,204636
DAC,238896
BDE,968952
BCC,388151
EDA,31413
DCC,788374
DAE,662327
BEA,450753
DAE,45530
EAB,425482
ADE,342780
CDA,929322
DDC,679450
BCE,871103
BBE,797307
DDA,381621
CCD,507767
BED,987216
DBC,36523
BDD,728556
BDC,207811
ACB,858486
EBA,495220
CBE,133107
EBB,13705
BDA,627459
EEA,642204
AEC,541602
DEC,151064
CBD,22205
EDE,787842
CAC,658220
ACE,211939
EAC,476928
EBC,979797
EAD,767340
DCC,576464
DDE,624646
ACD,167383
DCE,762875
EBE,615949
CCE,105877
AAA,863782
EAB,323424
ADA,325340
CBD,287357
DBC,24776
AAD,446460
DDE,556815
CDA,598469
ABB,592971
DAC,19490
EEB,139788
ADE,405239
CBA,581272
ACE,18665
CAD,847740
ABA,545689
DBB,712614
CAC,776935
EBD,103155
EDC,818948
AEB,322524
ECD,264098
EDE,857076
BDA,606115
ACA,353024
BBB,39205
DAA,17755
DBE,766404
DDE,325828
EDB,764843
CED,292560
AAE,199761
ACB,264855
EEC,804788
EBE,511152
ABE,266152
EAA,714423
ECE,152902
ECA,776781
DAE,584875
AAC,570953
ABD,709967
AAC,297858
BDA,354821
CAC,506661
DBD,263833
AAC,206254
EAA,126998
BCE,774322
ADE,877869
BCC,976386
EBB,73208
CDE,930790
EAD,101752
CDB,19200
DBE,261885
CCE,789089
ACB,550514
DCC,970225
EDA,758199
DBC,827248
BBD,222867
CAE,280234
CEA,529404
AAA,844357
ACB,867648
CCE,100028
BBD,97301
CEA,586051
ACB,212380
BCA,816180
EDC,198628
DCC,896879
CAD,789177
CCE,800061
ACE,306161
EEA,49127
CCC,451437
EDC,892055
EDE,317769
EBE,89671
DBE,59102
BEA,221829
BED,686025
CEE,498121
BDC,403989
ECC,625258
EDD,881409
DDD,778359
ACD,445301
DAD,460046
EBC,706532
BEB,265950
BAE,465477
ACD,657746
CEB,394851
DAA,357450
EEB,880990
CBC,704057
ACB,193231
ABD,841833
EAC,513645
BBB,589726
CBC,110690
ECB,907812
DBD,57655
BEE,593704
CCB,88026
BDB,124622
EDB,800052
DDC,437189
ABC,804837
AAE,879623
DBD,592886
CBE,973154
CAC,691709
BAE,499499
BAD,71156
CEA,350726
BDD,886058
EAA,544110
AAE,291565
DEB,543489
CCD,67909
DBA,906529
DDC,303292
EDA,78812
CEE,73364
BDE,966987
DEB,624594
BDD,418498
EAE,94998
BDA,265827
ABE,459498
EDE,354662
EAB,54578
BAE,579155
CBC,744324
DBC,347143
ADE,340298
AEE,726411
BDB,256345
DEE,364077
CDE,281385
BDB,406629
BDB,906721
DAC,394251
ABB,353958
DBA,4382
AEA,963811
DDC,198432
EEA,475559
DBA,326178
CDB,232834
CBE,201701
BAA,405367
BEB,536060
BCD,635900
DEC,43008
DCC,796321
ACE,378517
DCA,302073
EBB,750138
BAC,823255
CAD,533830
EAB,563695
EDA,514673
DED,61198
BDA,920596
CEE,783294
DBA,452025
CEA,100099
BEC,108202
EAA,505475
EAB,828662
DDC,424948
CEE,145806
BBE,592606
BBB,144957
CDC,581989
EEE,394926
DCD,589030
ADB,76524
BBE,139862
BAA,861166
EBB,351752
EDA,862477
CEA,584994
BEE,690944
ECE,127762
ADC,42203
BCA,917475
BAE,544920
EED,251747
DEC,377025
DAB,317185
BBB,310521
CAD,170996
CEA,702105
BDE,38844
BDC,159530
BBE,140736
DDA,848190
CCE,421685
BCC,512883
BCE,932835
BCB,398034
BCC,589997
ABA,75594
ABB,550946
BDB,960380
DAC,9174
DCE,907495
BCE,978823
DEA,536028
CBC,478275
ACC,158521
CAD,328090
BBE,81021
ABE,518949
BDA,91972
DBE,146715
AAB,315397
EBB,514582
BBA,710300
ABC,477911
DAB,859705
AAA,494061
DDC,753751
DAD,954565
DEA,580179
EAD,195174
DCC,629629
EDA,510018
DAD,798686
BCA,594730
CCA,463775
DDE,711713
CCC,945100
CBD,258205
BBC,818851
BBC,673542
EBD,933301
DDE,923965
CDB,966563
DBA,818340
CAE,456925
ACE,947507
ADD,802139
ABB,759731
AEE,273968
EAB,851150
EAD,680501
EBB,975856
CAA,174256
BAB,958558
BCA,286665
BAE,444985
ECD,277362
DDC,781401
BDB,15967
EBE,405136
EEE,485773
AEE,378144
CBD,644521
BAD,477194
ECB,856081
AAD,371703
