airport_code,sequence_number
DCC,581441
DAE,599394
CDE,279053
DAA,314274
BDE,56313
EDC,284446
CCB,905156
EAA,245859
AED,892656
ACA,77876
DAE,627523
DBD,520826
EED,465806
CAC,68617
BAB,526823
EEA,517633
BDC,713717
DAE,105542
EDA,830434
AED,491077
ABE,69416
CBD,29509
CAD,540424
AED,261305
ADC,265421
ADC,396528
EAE,257724
BCE,657870
ACA,239968
BAB,816557
BED,580344
ADE,9168
BDE,217560
CCC,834010
CBC,804132
BDD,283725
BEA,375793
DEA,451876
ABC,650572
ECE,112446
BDC,794660
DDE,692888
DBB,173271
ABC,729930
DED,850894
CEA,815725
DCE,364774
AEC,722198
AEA,480658
DBD,524035
BCD,802486
DAB,481182
BAA,456891
EBC,639340
DEB,283762
BAD,794374
DCE,450463
CAD,679800
AAD,656257
BDB,251216
CAB,25322
CDD,690143
AAD,176449
ACC,409380
EDE,755105
EEE,821163
BAC,821875
EAA,189350
BCB,325268
DBE,555269
CAC,892083
BDD,471423
DBB,350182
BDD,255303
ECA,936919
DCA,813691
CDD,718284
BCC,465780
ECE,175385
EDA,680866
CAB,785962
EDC,945073
DBB,124025
BEA,43987
CDC,758308
DDB,180029
EEE,300699
DAB,451632
DDC,387795
CAC,669886
CBA,832584
CEE,592990
CDE,806191
EBC,904879
DAB,115049
ACA,552466
DCB,774260
EAB,928776
BEC,530805
CBB,225793
DDB,90775
BAA,990502
EAD,927392
DCE,584149
BDA,571616
DAC,812515
ADE,256241
DDC,384270
BCB,290916
ECA,906618
EDA,228498
EEB,820396
BBD,940285
BDE,309817
CCE,472470
CBB,628939
CEC,348504
DCB,106647
CED,428728
BDA,613145
ECB,840289
BED,315558
EBA,499053
DCE,992237
CCC,187362
EAB,623228
ACA,294045
AEB,558686
ADB,636047
CAB,261885
DCC,500629
CDB,813494
DED,196155
DCC,894926
ADA,288527
EAA,519678
BDA,477912
ABD,736384
BAE,775229
BDC,297231
DEC,554595
BBE,881885
EBC,119213
DAA,227766
BCA,346810
BDB,453716
CDE,114472
CBC,556033
AAD,382118
CAE,578229
EAD,154166
DBC,258320
AAB,510565
AEE,544029
AAA,253642
AEE,593707
BAE,403564
ACD,228446
EAC,726073
CDA,423867
DBE,833491
CEB,656653
AAD,617645
AAB,29008
CBC,173441
BDA,482970
CEE,261801
CCA,815827
DBB,114272
DCE,95969
ABA,75295
EAC,944533
CBA,564238
EEC,920837
EBD,965994
BBA,24962
EDA,160954
BED,334947
BDD,964338
DBC,994076
CDA,919815
EAB,484554
DCE,592956
DAB,463072
EBD,285189
CAE,292972
BED,995469
DBA,890273
ADA,725590
CED,769836
BDE,706973
ABB,164892
BCC,146889
ACE,641082
AED,839971
ACC,17479
EDA,428019
CDD,425634
CCC,563348
CDD,860712
CBC,953630
BEA,765635
BCE,715468
AAC,269894
ABA,5493
ABC,925343
DCE,262108
BBE,164793
CAD,311687
EBA,712361
BDE,329584
AAD,556332
EEC,963545
AED,281378
BEE,322993
DBD,767076
ACD,944172
