airport_code,sequence_number
EEE,966243
AAA,921313
CDC,899635
DAE,790228
CAE,273255
ECA,972814
ADA,598728
ADD,702987
DEA,70097
CDE,471051
AED,214811
ECA,20033
CEA,586684
ADB,830611
ECC,920347
CCC,135878
DAA,656657
DEC,523204
CCC,524800
EDA,165404
CCB,115986
EDA,132191
BDE,586308
DAD,708716
EDE,730861
DCA,123162
ECB,60092
CBB,797311
BAD,625573
AEE,628405
DCB,926930
EEE,537571
EAB,389643
EBC,70667
BAE,203762
BDC,575587
BEE,851352
ABE,535648
BBB,483008
CCB,728712
CCA,205235
DAD,112381
EEC,805151
DDC,151733
EBA,541000
EAD,668495
CAE,417660
ADA,335342
CDC,817431
DDA,522795
BEB,242463
BAC,169956
CBB,768244
EAE,661962
CDD,876322
CBE,617676
BCD,636240
ABE,576843
DDA,711299
DAC,490030
EBC,874661
BBD,983870
BEA,600315
DBC,8440
EDB,895068
BDC,843879
CAA,43916
CBA,810566
BAD,600435
ADD,384769
EAA,421577
BDA,51986
BBB,147160
CCE,110004
EBD,820033
BDC,217734
CCB,340563
BED,423897
DBD,439069
ECD,289975
AAC,400639
EBB,325321
BED,924855
AAD,192376
BEE,147693
CEB,826519
DDD,352662
BDB,91130
ADE,468407
ECB,96745
DCE,849618
AEA,36960
DDC,225301
CBE,72413
BBD,367082
ABE,356759
EBE,789761
CEC,296629
CEA,335642
DEC,234268
BCE,288136
ABD,213622
DAB,569852
DCE,734872
BCD,159942
DDB,992858
AAA,46860
DBA,868243
BDB,995898
CAD,911440
DBC,738842
BBD,5578
EAD,138136
ACD,655994
DEB,823317
BDB,193439
CCC,263713
DED,980892
CBA,359905
CBE,469265
BDE,607719
DDB,546481
BED,921170
DBC,603350
CDE,754627
BEA,591745
AAE,51691
CDA,296717
ABE,249535
DCB,621303
DCD,538192
BEE,801231
AAC,749950
EEE,803527
AAA,986867
EEB,619743
DAD,108977
BBC,315819
AAA,36904
CED,405263
DED,201455
CEA,864633
EBC,987113
ABC,797691
ACE,279928
BEB,645633
CDE,97949
DDA,454230
CCA,406789
BCA,878020
ABE,430983
ECB,966885
AAA,635890
CAE,871213
AAD,346661
CAE,853656
EEE,246918
DDB,192445
BEB,122703
BCD,826808
AEE,427342
CDC,117648
CED,983100
DEA,557511
CDA,163291
ADA,203045
ECA,815909
CCC,327197
DAA,716274
CEA,176402
BAC,25423
BBC,202940
AEA,36222
EDC,706372
CCC,164031
ADA,857328
ECB,678603
EDA,407658
ACB,393244
BCD,7887
EAC,107939
BAB,11424
BBC,270974
EAD,913377
BDB,337756
AEA,279299
DAD,26866
BBA,758065
AEA,896830
DBB,765227
ECE,87913
CAD,995091
ECC,92057
DEC,266534
ADD,896762
ACA,911020
AEA,815092
ADA,725212
DDA,906869
DAB,201142
BED,539729
EAB,65010
CBE,454815
BAD,247301
CDB,209857
BBA,411129
AAE,576020
ADB,564808
CAB,77769
DAE,777217
CCE,168391
CCA,681064
EEE,364087
CDA,249125
DEC,323540
DBE,344115
ABC,222657
DCD,663870
DAC,721147
BCA,616106
BEC,444003
ABB,464762
DAE,756090
CED,334485
EEE,241202
BDD,674909
ECC,519051
ACE,967738
BDC,904250
EBD,232586
DBB,407557
DEB,245412
ACD,423500
BBC,583410
CEB,560598
ABE,195167
ACB,62094
CDB,294273
EBB,967975
DDD,255058
BEC,95253
DDD,400401
EBC,284433
ABE,109769
CDD,340054
CBC,351033
BCB,124159
CAB,834699
DEE,540551
CCA,738697
AAC,814807
CBA,156801
ECA,970668
BBE,568677
ADD,101254
DDE,277060
BEE,545003
ACD,137900
BDD,863986
DDB,438866
AAD,204118
EED,292633
EEC,816280
DDB,304695
DEA,221397
ADA,849330
CAE,647685
CBD,689944
ABB,484231
CCA,404068
DEE,620957
BDE,999631
AAE,787937
CED,860146
BCD,472744
EBE,823865
ABD,490656
CAA,292022
CDE,748536
DCC,355206
CEB,524180
BAD,553493
CDB,84541
EAC,705296
ADB,768324
DDA,938975
CEE,834784
DBE,667215
EBC,728874
EAB,754750
CEB,803325
EBE,650013
DDB,741065
BAB,13700
DDD,834429
CEC,803061
BCD,652397
BEE,799695
BAC,420392
CBE,807408
BBD,466645
AAA,234960
EBC,334660
BAD,209619
EDD,976998
CBE,309528
AAD,847147
AAC,974451
CBA,298562
DCD,651329
BBE,129287
DBD,271031
DCC,206282
DAD,877419
BBA,540177
DAD,850615
EEA,243119
