airport_code,sequence_number
EEE,213222
ECC,138752
CCC,876977
DAD,274372
BBB,643485
CCE,747295
EBC,559609
BBD,47402
DAE,765199
EDE,188266
EDB,965725
CBE,521620
ACB,6451
CCB,35552
DEA,843895
EED,245828
BAC,94106
DBD,876785
BBC,333137
AAD,875000
ECD,611119
BAE,513913
ECB,151306
DEE,720093
DEC,258936
ACB,929192
ACB,8547
BDD,88394
EBE,210040
ABB,621992
DCA,802875
DBD,281707
CED,497744
DEB,539168
BEB,751189
EAA,27032
ABA,578469
CDE,241481
EBA,88758
BCB,559724
BAB,56161
ECE,599528
ECA,239593
ACC,35440
EEA,763788
DCB,566901
ECB,504403
ADE,189236
AEC,698640
EBE,523929
BBB,371056
BEB,378048
CCA,527506
DEC,238802
DAA,826794
CDB,559111
DED,222927
ADB,567155
AAA,771556
EBE,789708
ABB,479904
DBA,254652
DDA,813384
CCE,746341
EBD,373270
CCE,234501
BAB,516828
EEB,802725
BBA,91551
ECA,678474
CBA,827310
ECB,127167
BCA,681725
CDD,359119
DEC,240604
EAD,450428
CDB,263817
ECD,917014
BBA,468254
BDE,219742
BBA,990777
DDD,175013
ECE,338002
BCA,960139
BED,183068
AAC,98713
DBA,617301
BAD,325625
ECC,79939
DAB,207735
CAE,947927
BEC,589611
DCE,481250
BDD,306586
BAC,160325
DEC,827870
DDE,858089
DBE,138335
DBA,185098
BDE,783235
ADB,204729
AEE,284903
CBD,916327
BEB,5578
BED,766137
EED,770064
DCD,910321
EBA,504934
BDC,442718
BAB,59737
EAD,636131
BBB,261647
AEE,593572
DAC,765311
DDE,749063
DAC,457954
ADC,716897
ABB,297365
BEB,472237
EDA,56984
ECD,140724
EAD,3399
CCC,631785
BEA,720190
EED,774178
EAD,102350
ECB,171383
CDB,193958
CBC,41327
CEA,761562
DAE,142329
ACC,207167
DDC,711097
AAB,241589
CBE,579551
BBC,732766
EEE,301836
DCA,217216
DEB,297343
DDC,481104
ACD,593535
DDD,605346
BEB,790397
EDC,167308
ECE,452541
BEB,530403
ADC,691051
AEA,462285
EEC,305494
AAA,974905
DEA,16080
DDE,598096
BEA,958720
BEA,627663
EBD,230287
CBC,943193
BDA,734211
DAE,807821
ABE,227782
DBC,650031
EDA,268098
ABD,443661
EDD,949508
DDB,558072
ECC,638791
ADD,53544
DED,596742
AAB,91217
DBD,171838
CDE,984285
EAE,251443
CBD,228645
CAC,759355
BCD,600945
CCB,147966
DAE,397165
BBC,573719
EAD,766845
DDC,487193
BAA,789001
DBE,471993
CEA,162390
CBB,425493
ADB,529470
CDB,902293
DAB,107603
DCE,942045
AAC,415695
CEA,642265
ECD,394252
BDC,221714
DAB,405353
CEA,496730
AEB,206282
EDA,76115
BAA,713785
BDD,460220
BBC,970643
DBD,425809
BEB,673303
BBC,356098
DBC,855410
ACD,604920
CBE,106275
BCC,569962
AAE,607327
DBC,830164
EBE,887150
BCA,697094
BBA,905463
EBC,600503
CAA,798801
EEE,765879
DAC,371042
ADC,914653
BAC,975320
AAB,593675
AAB,369610
CAD,143831
EAB,77463
DEA,72978
DEB,985731
ABC,322805
CEE,868145
CDA,923208
ECC,417461
CBA,539938
EBC,15147
CAE,485531
AEA,434027
AAB,14697
DBE,711863
BBE,284847
ABC,686975
DAA,193190
AEA,516158
EEC,655029
AAB,345442
BDB,828566
CCA,628615
BED,721749
AAC,260884
AAE,635968
CDD,843357
ABC,901554
CEC,849624
ECD,136017
EDA,640928
CDC,398446
EED,990142
ACB,709070
DCE,358699
ADC,798885
AEA,8242
DEE,812630
CEE,261384
BCD,194839
EDD,625820
EAC,754424
ECD,856828
DBC,401425
ABC,40229
BCA,325283
EBA,160960
CAB,195414
EAA,625731
BBE,178787
DCA,547043
EBA,25078
CBD,530486
EBA,887384
ACA,879984
DBE,757631
CAD,428205
CED,752692
BDB,947829
EBA,358841
EAC,962946
ACD,76157
ACC,436878
CDE,36084
BBC,157118
AAA,230138
CCC,966681
DAD,500112
ADC,50932
DCC,164637
ECD,104853
ABD,890437
EAD,463678
EEE,243312
EED,215573
DBE,890680
CDB,155350
CEE,921738
ACB,571201
ABC,961715
DBE,297791
AAC,572650
CCD,576727
