airport_code,sequence_number
BEC,516210
BBB,825623
BAE,456312
DDD,695908
ECE,572510
DDE,400143
CAA,993145
BBD,488373
BCA,691264
ECB,325404
ABC,496828
DAD,209409
BDE,998544
AAD,767305
BDD,354322
CDC,239957
EDC,400435
BBA,629788
ADC,657918
ECB,198654
EDD,506459
EEA,201250
CCE,939515
DBD,497664
DCE,306902
BCA,729446
BCE,316013
EDD,853154
ECC,11061
EDD,440663
DCE,506337
AEB,131922
EBC,881494
DEA,401730
BDA,316658
ABD,174321
AEA,995937
CCB,925896
BBA,955428
AEE,665129
DCD,607997
DBC,947808
BCD,993517
CAB,513580
DCE,412259
CCC,984360
EBD,155796
BED,315529
BDA,153155
DDA,974752
EEB,505101
DEE,694649
BDC,444958
EDE,346947
AEB,687133
DDA,233057
ACD,407508
DDE,482161
CDE,882878
BDE,684369
EEE,212148
AAA,921292
BBD,963373
DED,413729
DBC,340294
DAD,636045
EAE,417649
DCB,930371
AED,80595
BDD,703828
BDA,604934
DED,855619
BDB,990584
CED,972286
DCE,851906
BEC,782725
BED,860317
BDD,313845
CEB,368894
ABB,57616
BAA,237467
DAE,168394
DDA,814826
BAB,673593
EBE,8320
EDB,434106
CEB,284512
EBD,577050
DBC,140581
CAC,422123
DDA,328327
ADD,810693
DDC,505669
AAD,380485
DEC,162782
DCD,481397
BCD,47000
DAE,956260
DCB,496443
CBE,485722
ADE,517965
EDC,820067
ECC,771905
BCC,422433
CDB,312958
DEE,413206
EDA,633260
CCB,535927
CEA,586458
BEA,312975
BBB,868496
ACE,988995
AAB,904909
AEE,55242
BCB,180756
CEE,727761
CDA,43204
EEE,696216
EEA,608139
BBA,560071
AAD,213965
CCA,438178
BEA,248826
DEA,786392
DBA,846231
EEA,485874
DBA,409787
EDB,780003
EEB,437782
DDE,510338
AEB,299069
BAC,254770
DCA,22691
CEB,330690
BBE,170729
BBB,506749
CBC,735949
BAB,708561
ABC,691961
EDE,147217
BAB,470851
BED,67220
EDA,324634
ADC,78519
BBE,99968
CDA,944782
AAB,776778
DBA,88485
BEB,154836
EAC,793781
BCB,783608
EED,238542
BBA,893787
AEC,303113
BED,191769
ECA,933488
ABB,779584
DCC,297854
AAC,564999
EDB,489968
EDC,876627
AEE,11565
CAE,775635
DCE,822575
CDB,17494
CCC,999621
ABE,883587
EBA,70099
BDC,254919
EAE,156569
BDC,701261
ACA,13967
ADE,499030
ADE,598979
DAA,991848
AAC,120900
EEC,577194
CBC,330818
EEB,557814
DBE,519048
CBE,766700
CEB,423710
ECD,864432
BEB,898511
BAD,717622
BBD,869442
DEB,532256
DDD,144079
DEC,919942
BBB,479563
AEC,283309
CAD,147690
BDE,333090
DED,918981
BBE,469332
EBB,202570
BCA,859954
ACB,569034
CCA,524239
CEA,512003
CAC,801743
BDD,898985
CCC,773207
BAA,938059
BCC,89325
ADE,356002
DAD,216637
BED,620921
EAC,273800
ABE,282308
BBC,638643
DAD,229239
CDB,442984
CEC,613651
BBA,172577
CDD,993774
CEA,991373
