airport_code,sequence_number
DAE,288137
ACD,508979
CAA,252856
BEA,430507
CDD,312922
DBA,41976
EDD,756899
AEE,777278
ACE,156185
CBC,135920
DDE,226208
AEB,132833
DBB,405461
EBC,288051
CBB,825746
DAA,951464
CCE,9980
EBC,600887
BDB,254511
DAC,630183
CDB,865628
EEB,365086
ECA,137464
DBD,173494
DEC,96486
ABA,684043
CCB,956909
BDB,614539
DEA,800853
CAA,13910
BBE,57315
CAD,656128
EEE,166142
DBA,720562
EDE,577637
CBA,429820
BCD,145179
CDA,340344
BCA,906659
EDE,220999
ABA,369322
ADA,853534
CCE,483512
DCA,286087
DEE,428492
DDE,607634
ABD,23927
CCC,586664
AAB,350801
AEA,648970
AAD,685112
AAC,69524
CAA,158753
AEA,237518
DEE,10386
EDE,654118
ADE,411950
BDD,312367
BDC,569591
DCE,46811
EED,132245
CCC,798399
BDD,63093
EBB,198375
ABB,801329
CBA,542201
AEA,63613
BCB,297282
CBB,314116
ABB,689545
BDA,970830
CCD,70944
CDB,993292
DCA,792599
CBA,460746
EDC,223759
CCB,174322
BDA,230259
EAC,598444
DEA,721174
CCC,183083
ACA,150867
DBE,677667
ACE,965338
EDD,458446
BDB,570567
BEE,128367
BBD,200625
DAA,264122
ABD,874785
ADC,419422
ACC,509962
CDE,716454
BEA,82911
DBB,652526
CBD,922397
BBE,536578
ACA,407786
DCD,192813
DBE,964646
DAA,340092
DBD,466137
ADA,660015
DCD,392392
ACA,158426
CAD,629394
ADD,419736
BCC,917406
CEB,268108
CAD,968725
CAC,845109
EEC,993419
DAD,101224
ADC,722650
DBD,849748
CCC,782073
BCE,446881
EBA,290038
CBD,744210
BAD,160384
AAA,226579
DBD,174285
EBD,963288
DEA,281898
AAA,192264
CAE,805407
BBC,682286
CEA,913756
DDA,27416
CDD,407182
ACD,726441
DEB,305050
CDE,354585
DAD,968442
DAC,985958
DBC,236647
DEB,667615
EAA,519619
CCC,281169
CED,488056
DAA,589799
CCE,690001
CDE,411132
CBB,301516
BBA,908309
EAC,814279
AEB,454162
ECC,843968
CDA,947445
BCC,568296
AED,783320
BDE,419681
DBB,857706
BDD,311155
CAE,124076
EDD,385990
BDA,398269
CAC,202126
ACD,768634
BAB,51689
EEE,688382
BBE,277893
ACA,961725
CAD,479757
EAC,694753
CBA,716845
DBC,286207
DCD,296301
BEA,235400
ECC,323464
CBD,48034
ECA,713553
ADA,109112
BDE,867662
CCC,609945
DAE,382071
CAB,940315
CDD,642338
EDA,469848
ACE,984071
AEE,794980
DAC,494630
BEE,248549
BEA,309612
DAD,996734
BAC,359895
ADB,301071
BDD,269801
EBC,533789
BAA,335823
ABD,291712
EEB,818683
DEB,264103
BAB,775778
ACD,254272
CDA,37794
CEE,147860
ACE,502276
AEB,692645
AEE,989360
DAE,938811
DBE,695762
DBD,789554
EEB,791591
CAD,931861
AEB,828643
BCE,251354
CCC,72907
ADC,217351
CCB,320053
BBD,595600
EAC,505036
AAD,296445
CCD,701474
AEC,759775
EDB,133748
DAD,856422
BED,652359
DBD,152387
BCE,801253
DAC,203846
AEE,372963
EBE,477664
ECD,819438
AED,531438
BCD,327907
BDE,887124
DCD,167277
CAC,435238
BAE,272798
ABA,698825
BAD,837651
BED,644689
CCB,208804
DEC,455953
BAC,297413
CCB,741032
BAB,47414
EEA,322973
CAD,259011
DBA,342504
EDC,346747
EBA,770565
AED,534023
BAE,679650
CDC,222189
DCD,267504
DEE,411842
BDC,352682
EDD,808327
CAB,520648
EEE,74582
EAD,600752
CEC,404227
EEA,95257
AED,450529
ADD,229509
BBB,299842
AAD,344808
ECC,519449
DBE,15558
BAE,30372
CDE,898687
BBD,737910
BDA,225240
CCC,726267
EDD,552233
ADC,25661
DAE,637116
BAB,171290
CAA,997035
EAB,412627
EAE,682964
CBE,566118
EBA,921450
EAC,495739
ECC,822149
ADD,528141
DBC,243408
DCE,620240
ADD,918624
ACB,96488
DBE,846004
AEE,397642
BEC,602470
CAE,366010
BDE,863541
ADC,158081
BDC,329975
BDA,394451
AEA,79102
AEE,164623
BAB,887374
EBB,164303
ADC,165037
EDD,378781
BCD,214468
DDA,992801
DCA,537490
CBA,897488
EAB,280547
AEB,456893
EED,735762
ACB,338514
EED,856649
AAD,290826
EED,909868
DCA,694672
DAE,416207
DBD,434647
CDB,711060
AAD,215795
EEC,357950
ABA,905529
DCE,417811
DDB,174473
BDB,627404
DAB,34117
BEE,190728
BEE,702944
ECA,731236
CCD,992588
CCA,115103
AAA,448285
DCA,741308
BAA,343282
ACA,478529
BAA,463520
AAB,356129
BBC,622840
ECB,959757
EAD,870350
AAA,426823
BAB,641067
DBE,911716
EBD,200209
EEB,133653
DBB,675874
CBC,775955
DCE,850845
DDE,724644
BEE,448343
CED,973905
EED,891564
BBC,6711
EDC,549254
BCC,940742
DAA,339173
CCA,496088
CBB,745713
CDA,176373
DEE,700765
CDC,450212
AEE,686646
BCC,471831
AEE,622623
BBC,133535
BBC,131221
DCB,420477
AAE,155093
DCE,628507
CAA,375148
CCE,996949
DCB,84385
BAE,316052
DBD,157104
AAD,575656
CAD,413297
BAD,280750
ECE,602943
CDD,115940
BBB,982964
ACE,977336
DBC,103674
DAA,959754
DED,77150
DAE,748481
EAA,771764
AED,315985
BAE,603565
EAE,972106
EBE,853142
ECA,68396
BCE,262700
BBE,616962
EAC,553789
DCB,313946
EBC,732024
CBB,582451
ACD,818430
CED,408495
CBD,511999
ECB,341764
ECE,184095
ABC,427913
BCB,661810
BDE,395242
BDA,845801
DBD,966608
BEC,154450
AEC,675584
ECC,284106
ECE,885398
DBC,543182
EBB,530987
CEC,405986
DEA,674035
EEB,252690
CAA,44009
ECD,222331
CCB,666231
CBA,955567
CEB,108463
DDB,922608
ECD,160823
EED,375951
BED,77641
EEC,346829
EDE,16991
EAD,291721
DAD,83366
DBB,53456
BBA,730141
CDB,483686
BEE,661177
ACA,498300
CBB,170422
DCC,965779
DBA,321248
BBD,284751
DAC,92528
EDA,221752
BDB,397216
EAC,284668
BAE,587459
CDD,76076
BEA,67332
BAD,959701
