airport_code,sequence_number
DCC,987654
BCC,383409
DDB,509737
AED,244800
CCD,333498
CED,963326
CAC,984379
ECB,104268
BEB,368332
EEE,220730
DCE,652002
DAE,926863
CDE,696886
CED,836160
DDC,67119
EEE,825647
CDB,571587
DBB,848596
BEB,376669
DED,597735
DEB,403038
DDA,372745
BDB,60034
EBB,390377
BCD,286361
ECD,423579
ACA,224994
BCD,882949
ACA,103074
BEB,953257
CAE,559245
CCE,30241
ADE,377115
ABC,938949
ADE,72870
DDC,624362
BDD,430664
AEC,930307
ABE,754873
CCA,124639
EEC,424381
ADD,1120
EAD,436064
ECE,826870
BBD,730257
EAB,263617
DEE,583718
DDA,410520
DCD,780247
BAA,100776
ECD,417358
EEE,276022
ADC,606400
EBC,647113
BEB,815000
EDE,477972
DEB,172239
AAC,374153
CBC,746235
CEC,27423
ECA,662130
CDE,206956
CDC,160128
AAA,128284
CAC,141118
CAE,758328
BDE,745414
CAE,708624
CAD,631517
EEE,831144
AEB,383207
DAB,223509
AEA,443624
DAC,605151
EDA,135338
ABD,609564
EBC,63859
DCB,522741
BEB,731567
DBE,265741
ECB,897538
BDB,405102
EDE,460373
CEB,955450
BCE,49613
CCA,979594
EBC,137617
DDE,990342
CED,232852
DAC,902689
DDB,531875
CAE,738214
ADA,795221
BAC,511742
EEB,103874
ACB,490021
DCC,406930
BAD,93645
CBD,656778
ACE,630620
BBE,461226
ECA,118162
BAC,16884
AEA,719616
CED,405469
CCB,471105
CBA,902085
BBE,780220
DBB,72209
CEE,496660
BCC,291410
CBA,614360
CEB,731650
EEA,889381
BAE,745677
AAD,52577
ECE,412767
DDD,661769
EDC,394413
CDC,127503
DEA,566528
BBA,866428
EDA,9504
DCD,929071
EBD,776588
EBD,612489
CBA,854248
CEB,60548
DAA,489746
ADE,646874
AEC,75969
ACC,49082
DAB,563675
DAD,846801
DDD,601909
EBB,744384
CEC,79763
BED,289137
BBE,510403
CCD,877097
AAA,8096
EEE,141889
DBD,955762
ABA,240513
BAB,339945
BBD,486808
BAB,994086
CDC,955313
EAC,953810
EBD,536350
CDA,292346
DCC,473295
CBD,140941
ECD,521370
ACD,695223
DAC,199845
BEA,866580
AEE,558344
CBD,731479
DDC,483534
ABA,517925
CDA,898496
ABB,320712
DAD,289030
DAA,353012
ABD,542750
BDA,870955
ECB,451263
ECC,462319
CBE,152945
EEE,178265
ECA,529394
DEC,143167
BDD,804619
BDB,839791
CAA,538540
EAA,612714
EDA,842782
EEB,296432
BEC,847230
DBE,226479
ECD,456240
CAE,770387
CAB,304694
CCE,738710
EAB,112601
AAD,587781
DDC,963110
ECC,237553
EAD,175596
CBC,720879
CCD,203219
DAC,543019
CAC,197206
BAD,607552
ACA,210146
AAD,178817
EBB,561575
EDC,804817
CED,607704
ACE,884307
AEA,450584
CEB,93400
CEC,276118
BDE,502509
BCD,162556
CCE,778603
BAB,827100
CAB,707715
EED,168746
CED,196724
CDC,227027
CEE,849891
EDC,185539
CAA,684290
BBE,559655
EAA,232957
AEC,520915
BCC,907940
EBC,704535
CBA,928727
ABE,424716
EDD,631375
BDB,99342
AEE,802984
CAA,483629
CDB,769854
CCC,928238
BEE,808256
EDC,486906
BDA,759466
CBA,171315
AEB,294612
EBD,16316
AEB,625648
BEE,625437
CCD,295795
EDC,217184
EAD,197391
AAA,829468
EEE,998765
AEC,181957
ACB,743261
BCE,380518
DCE,911783
EEB,492242
CBB,293193
CEB,629677
AAE,177377
AAD,566827
EAE,571870
EDD,169010
DBB,809876
ABA,779879
CBD,845719
EEB,673327
DBE,176866
BAD,323542
DCB,133838
CAB,592070
BCD,853265
BBC,817663
CDA,798146
BCD,864629
EAC,364862
BEE,207270
BAD,553668
BCC,940462
BBC,234252
BBC,555053
DEB,115776
EDD,536721
DAC,927146
AED,798752
ECD,757871
CEE,192965
DCD,791284
DCD,865501
ECD,779663
EED,519098
AEB,562368
DEB,543363
EAA,119686
ABE,490327
CED,636670
BCA,742713
DEA,180492
BAD,722109
AEB,468974
ACB,546952
CBD,911043
BBC,639811
DBD,496394
DBE,778617
BDC,524988
ECD,703106
DAB,52625
EBE,880466
BCE,784687
ADB,957335
CEB,298027
ECD,158636
DAB,844863
BCB,18962
BDB,627242
BCD,667721
BEA,579700
DAE,519518
ACE,496187
CDE,836583
DBE,291595
DCB,696795
BAE,2324
DAC,378725
AAC,292381
CEA,457794
EDD,860596
ECD,24106
ABB,549444
BBC,579185
DAD,632708
BEB,3556
AED,274927
CAE,766839
BED,731307
DEA,43472
AEB,725007
DAC,610770
AEC,855939
BDC,311868
EAD,642809
EAB,384946
CAE,964592
AEE,121704
CDE,667734
CDE,532764
DCC,716400
ABD,275315
BEB,439746
EBC,471578
CDE,530580
ACD,749986
CAE,120952
BBC,608171
ADA,149400
DCD,980825
BAE,866101
ECD,778896
CDC,645962
DDA,556269
BAA,487487
BEE,705836
CED,613671
EBE,136598
DDB,776513
AEE,478442
EAA,142099
CAB,141583
ADA,175772
BDD,654056
BDD,144023
DAD,707768
ADE,747844
EDD,845229
EDB,882567
DCC,341292
DDB,683274
DBB,957713
BCC,324042
EBE,753646
EBC,388985
ECB,484495
ADD,754297
AAB,358520
EBA,392634
CED,577602
AEB,904331
EEE,497081
DDB,107287
ABB,691159
CAB,256702
BBA,766482
EDE,28998
EAD,491276
BCE,520790
CDA,564135
ABD,968715
AEC,368552
DEE,275983
BBD,305202
EAB,328045
EBD,389552
CEE,360784
CEA,465429
CBA,811785
ECD,290834
BCC,350401
EBA,451055
ABE,780739
BEB,327885
DDA,558104
ABD,956338
DDB,327900
AEB,272474
EAB,281924
DEB,573164
ECA,783824
DAA,892189
EEB,448439
ADD,954210
CAA,38595
AAD,22126
EAE,784897
CBD,16459
EBD,881807
DBA,823213
CDE,818639
BEA,475167
CDD,835758
ABB,703765
DDE,392695
BAE,332403
BBB,161309
CCD,660089
BEA,957248
DEA,242669
AAE,708856
ECA,382042
DAC,541422
BCB,21938
BCC,915479
CEA,75228
AEC,97953
EDB,527924
BAB,923527
CEC,454000
DCD,275343
BAE,928310
CBA,516991
DBD,374586
CAA,224213
DCC,186098
BEA,391637
DAB,582252
DDE,603537
DAE,140772
DCD,872375
DCE,812753
CAB,354089
AAE,374149
DCB,75844
DDC,908638
EBB,651428
AAA,464738
AAE,489443
DEB,581171
BAE,879718
ECB,988724
EBD,416224
AEC,713813
ABC,385187
EDA,681588
EEE,544823
EDB,723698
BCD,280725
EAE,466512
DDC,545001
DEB,969215
CAE,454561
CDC,289514
ACA,680305
CAB,7612
EDE,534432
ADD,155800
CAE,90496
CDA,702357
CDE,991356
DEB,794372
DCE,155444
AAE,850368
DAD,283807
CBC,885070
DCA,58287
CBD,917437
CAA,310021
DDD,315449
CBA,880010
BAC,926025
EDA,92805
CDE,617403
EEB,565463
CAC,644386
BAD,555111
ACC,528435
ADA,969317
CCE,175215
DAB,416045
CEE,721516
ABB,111114
ECE,9589
AAD,67786
CAB,243777
CED,194682
DDD,608425
BAE,920179
BEB,540877
ABA,394508
EEC,764471
CCA,174639
BAD,473300
CBD,397334
BDC,572161
ACA,907404
CCA,342845
AAC,614750
BCA,144851
AEA,55780
EDB,517850
CCB,907164
EEE,955470
BED,457988
DBC,17597
ADD,619589
CAD,597514
CDE,975662
CEE,594260
CBA,717734
EEC,787379
EEB,778034
BEE,230767
BEB,544869
AAE,970966
BCD,367846
CCC,844893
DEB,334755
CCC,974648
DBD,252242
BDD,903060
ECA,140198
AEB,592692
BEB,523644
BBC,309685
DBD,959982
DEC,767857
ACE,242881
BBE,704671
BED,567853
BBE,430608
AAD,470318
BBE,890932
ADB,79061
DCB,737334
CCA,574066
BAB,738606
CAC,761289
DBD,587021
CBA,417906
ABE,11864
EBA,41147
ECE,250214
ADC,224290
ECE,377803
BCD,335777
CCA,452516
CEB,628184
DAC,723082
DBC,49596
AEA,373891
CBD,713592
CAE,340116
EDB,58040
ADB,123422
ACA,792821
BEA,365772
DCE,423975
DDA,538968
BDA,522942
BBE,885005
EEC,628756
BBD,425813
BAA,824617
DBE,365591
DAB,97238
AAC,975134
CBE,338828
DCB,720554
DBB,31320
BCA,486709
DDE,447648
AAA,125807
ADB,531258
DCC,944861
AEB,431594
AAA,364151
AEA,432218
DBC,787836
DAA,999256
BDC,628598
EBE,330769
EEE,508064
CEB,609207
DCE,788668
CAC,650222
EBB,863137
EBC,228889
EEB,217431
BCE,864328
DBC,649766
BAA,331141
EED,100287
DBE,834994
EEE,351616
AEB,535956
DEC,364974
BCD,540700
BEA,730190
DBC,181779
EBD,609579
BDE,490705
EEB,630701
EDB,497232
DCD,996792
DEE,388595
AEA,966312
DCD,551424
DAD,577813
ADB,916755
BBB,764151
DAC,661566
ABB,15951
EBB,886175
BBB,149689
ADE,192812
ABB,122147
DBB,315772
ACB,22491
CDD,168514
CBC,688658
BEC,601478
CCA,822025
CBA,595747
BCD,485992
ECD,710123
DEC,16491
CBB,435924
CBE,682057
EEA,397390
DED,524711
BDC,176427
EAC,485708
DEE,676154
BAB,513003
CDD,38137
DDD,85242
BEA,345149
AEB,713009
CCE,234072
ABD,410013
EEE,842921
DED,720177
ABE,487764
AAD,806790
ADC,912735
DAE,164553
ACC,278510
BAA,135949
ABA,210379
CBD,561552
EBC,616524
ABC,299963
BEE,367433
BDC,619166
AEA,626667
EEB,660777
CDB,861631
CBD,874598
BBA,312977
DCB,145943
BAE,899543
CDB,412926
ABC,261819
ECB,643041
DDA,781446
ADD,801684
BAA,823330
CDB,368708
ABA,509198
EBE,775517
DBA,116534
DEC,154018
EDE,219953
CBB,986232
BEE,394240
BBE,150725
CEB,282485
EED,473253
AEA,960831
BAA,314989
CDD,610551
BEE,708157
CCA,374571
BCC,469754
EAD,179051
DDB,263781
ADD,101314
DEC,931291
BDE,987539
DDC,576585
CDD,116163
CBB,898736
BBC,511578
CAB,154946
EDD,97565
CDE,936695
DCB,970012
ACB,691642
DDE,511281
BAB,361631
BED,637649
AAE,263407
CAD,206699
DCE,75528
CCE,118761
BDC,410823
ACC,122448
CBA,747286
AAA,144592
BCA,823072
EAD,881402
BBD,313368
BAC,356531
DCC,234727
DDE,916558
BAE,906198
BAA,195588
BEA,335511
BBA,979705
EEB,37512
ECA,14355
DCC,554405
AEE,171889
BCD,515367
ECA,81409
CDB,73870
EEC,207155
BEA,135189
CDB,282709
ADC,57170
DBD,456742
ABD,747593
DBD,934448
EEB,817996
AAB,666654
CDE,442903
ACA,999677
CDC,23980
CAD,145258
ABD,742101
CBD,197379
BED,660713
BEC,852986
CDE,530744
BED,673733
CEA,719957
CEC,78814
AAE,940098
ACE,33159
CBB,773694
ECD,600974
ECE,452545
DDC,812002
DEA,150911
BDA,12120
EAE,531659
CDD,392024
DEC,6439
CCA,418932
AAC,539060
ABC,159402
CDD,813205
BAC,389412
DAA,796493
ADB,59312
CDB,833676
DAE,881197
EDB,521739
CED,776405
CAC,187076
DAC,266190
CAA,673682
CCD,695278
BCB,999602
BAD,224625
CEA,157250
EDD,446464
ADD,652579
DEB,508105
ECB,629975
EBE,193327
EEB,944654
DEE,496665
EEC,84168
ADC,526386
CDB,949969
EAD,204507
BDA,381825
EAB,152580
ADB,574869
EAC,331294
BBB,297062
AEC,754777
EAB,444868
CAD,49555
BAB,599775
ECD,52425
AAD,836097
ABC,797056
BDC,107573
DAB,550498
CCA,3582
CEB,833606
DBE,436786
BAC,309021
CAD,150699
CED,975771
DBA,562659
EAB,579596
CEB,763763
BAA,716817
CAB,353474
DEC,605160
EAA,440625
BAA,931318
DED,123050
CCE,102006
BAA,516130
CAE,428851
DEE,666708
DCA,974900
DDD,960369
DAD,158914
ADE,536979
CCE,332810
CDB,916926
AEA,407874
AAA,32385
BCC,129463
AEC,677719
CEB,379184
AAD,296746
EAD,493086
AAD,108478
BEB,986395
ECB,640475
EAA,392544
CAA,136323
CAA,800935
EBA,105099
ECB,564810
ABC,959254
DBE,849184
CCC,47744
CBE,651573
AAC,648802
DDE,221165
DDB,193147
DEB,968817
DEC,68198
DBB,611420
CDD,390626
AEC,658098
ECD,957281
EAD,579092
DDA,544138
CCC,379411
ACE,898079
DAB,809205
EAB,933123
ADB,426798
DBB,121171
EAD,254280
BCB,855050
DEB,675076
DCD,710777
DDA,828805
CDD,96319
EBB,703715
CBC,838286
CBA,867366
ADB,428615
BDE,127499
CDC,231070
EDE,807132
CBC,294290
CED,863427
DEC,407
DDA,893779
DCC,990108
CEA,202024
ECD,64881
ECE,111536
DBE,937785
BEE,677712
EEE,920659
EAC,726323
BBE,462846
CAE,155551
ABE,918274
CCE,349650
EAE,949886
BCA,862993
ADE,49696
DBB,161839
ADD,655072
AAB,256487
BBA,278241
EEE,497731
EDA,761257
AEC,93975
CAC,561623
DBE,662326
EDD,110100
EBD,438677
CAB,670121
ECD,114149
DCD,6937
CDE,716040
CDB,633603
ABA,154539
EDE,40496
BCC,175328
EAE,432639
DBE,813565
BCC,413375
EEC,357533
ABD,847326
ADB,987214
ABA,43987
BAA,373242
DBC,133069
BCC,918425
AEA,807492
DEC,77728
DEC,176336
DCD,555298
EDB,615543
CEA,474338
BBE,114936
CAB,207100
EDB,494787
DEB,510179
BCA,352686
BCB,179672
DEC,58668
CCE,917612
DDC,117504
CBC,232849
DED,76887
EBE,178091
CDB,939194
CDD,747178
BAC,115409
CAB,804290
CDE,772601
EBB,653144
CAE,428725
EEE,529766
BEB,598340
CDB,925425
BAB,774417
DBE,165112
DEB,668477
EBA,443958
BEA,703949
DCE,745601
ABD,430544
DBE,338879
EDB,779336
AAE,258806
DCC,460476
BEB,89920
EDC,646497
DAD,562196
DEC,307892
EAE,935042
EBB,367904
EEE,870695
ADA,286874
CAA,364778
EDA,267580
CAD,857663
ECB,871832
CED,399424
DEB,633343
EEE,634138
DBD,27
CBD,72592
EDC,311801
EBB,168651
EEC,196415
ADA,740330
AAE,519112
CAA,423100
AEA,332702
ABE,845275
DAB,655846
CBB,637291
DAC,252758
EEC,323945
CAA,113937
ADA,740652
DBD,318839
AEC,385102
CBB,823103
BEA,747130
CBB,248582
CEC,138714
DAC,876063
EDD,415194
CEC,943331
ECE,328903
BEA,112030
DDB,405009
CBE,437789
ABB,612026
CAC,751033
DED,617672
EAD,980392
CBC,594602
ABC,289262
AAD,998857
ECC,496728
ADB,84118
ACD,426571
CDC,455383
ABC,12802
DEA,455321
EAB,818656
CAA,627779
AAB,304721
EBB,680166
BAC,840879
CCD,554706
ACD,560400
BEC,345816
EDA,206922
CBA,861116
EBE,679401
DBC,188355
AEA,889462
BCC,115886
EBC,388054
DEE,516584
EDC,110375
EEC,273591
EAE,54215
DAA,604427
BDE,749769
BCD,479413
DBE,153510
DAA,20984
DAD,523133
BED,330060
CBC,810709
CDA,859176
BEA,574603
CBE,872481
AED,94087
ABC,634986
EBE,163415
AEE,657846
CEC,133347
ECA,113455
DEA,659294
CEB,101673
ADD,387176
CCA,713510
BAB,236915
CDC,50873
EBD,734623
EBB,179903
ADB,136732
CDE,874773
DCA,232200
CEC,362748
ECC,601961
AEA,14320
AAB,684257
EDE,178932
AEC,273685
BBA,966487
AAB,784879
ACD,203549
CCE,30838
EBA,247890
ACE,635682
DCE,820029
BBC,853533
BDE,498248
CED,990991
DEC,150251
AEE,153692
DDE,172997
DAE,769406
EAE,804844
EDE,512327
ABE,439575
CDA,958760
BAB,789053
BEA,600386
AED,170545
CBC,664361
DBC,596337
DBA,273083
DCE,618319
DAD,760577
DEE,538709
ADB,753440
DCB,464249
DBA,191003
DEB,752660
EEE,292184
ECD,394957
DAE,840947
BDD,563214
DEB,870369
EAB,654900
EAD,438792
EAC,18853
EEA,707806
CAD,700010
CEC,945473
AEE,674626
CDE,514798
DAC,365643
BCC,704913
BAB,562761
DBC,436569
DAA,654296
EDD,750437
DBB,467177
BBB,331672
DDB,510215
EDB,936633
AAC,382684
BAB,968472
DBE,486650
CDA,40404
EBA,822286
EAD,664465
ECE,795149
BEB,134692
ABC,135198
DCD,684114
BCC,555776
ACB,338651
AAA,366532
EBA,936415
DED,417688
CAE,362287
ABC,879263
ADA,515784
EAC,425160
BCA,170138
ADB,39460
ABB,856266
BDB,357248
CEB,14813
EAE,281497
EAE,70553
BCC,152841
EDC,257316
DAA,203662
AEE,735892
BDE,752854
CCC,181946
BBA,249730
AEB,919997
EEB,943402
CED,306133
BEB,483219
EDB,123369
ADB,664971
BDA,793044
BCB,922951
AEC,672480
CDB,963433
CAB,942400
AEB,417845
DAD,480811
BED,624698
DEE,280475
DEC,26720
EED,606811
DCE,742855
BCA,166791
EAC,961144
ECC,256022
EBD,180425
DEC,276941
ABE,902368
ECB,140079
CDB,950174
EDB,933131
CCB,750129
AAB,505941
DDB,454499
DDE,441290
CDC,69104
DDC,111036
DDC,594213
BDE,39314
DDB,719996
BAA,221140
DAE,563948
ABE,377608
DDC,954470
DCC,200421
BAB,939771
CEC,238031
ACA,698473
BDD,168545
BAD,668811
BAA,847304
ABB,117596
BBE,548317
CDA,963807
DAE,368366
ECE,300031
AAE,515158
BEE,833140
AEE,928348
EAE,642628
DAB,256667
ADA,395258
DBE,628192
BEE,432999
CAD,960763
CDB,902889
ADB,873066
ACE,721582
DCB,800137
ABD,29497
DEB,324008
CCB,490934
EDC,432521
AEE,74107
EDC,554495
CDA,184195
AEB,195160
EBE,353052
EAD,811410
ACB,965439
ABB,457316
CBB,295342
BBD,374002
AAC,599649
DBD,176173
AAA,684686
BDC,353042
AAB,252552
BBE,495683
EAA,974478
DDB,485062
DEE,374509
EDB,322273
DED,492950
DAD,293317
EEC,748974
BAC,828482
AAA,1393
CBC,776367
BBE,678500
ECB,212151
DEB,880359
AEC,521194
DBB,594105
AAA,452276
DCE,199108
DCE,50375
ACE,912025
EAB,978540
EBA,294857
CDB,931395
BAD,226742
DCC,953333
DDE,208814
BCD,663869
AEB,885524
DDC,513844
AEA,221838
ADC,901595
BCE,316441
CCD,199282
ACB,516334
EEB,29263
CAD,239479
ADD,550476
DBE,431987
DAC,392013
DDA,160489
EDB,490758
ECB,964377
BCA,705595
CAB,105238
DCD,522964
AEE,509034
BBA,345221
EAB,885060
ACE,809462
DEB,159332
DAB,531023
EEC,521053
BCE,738681
ADA,408295
CDC,528695
BAD,277604
ABE,838638
ABC,66594
ABC,223481
CBB,146605
CCB,449415
DBD,530015
DCE,865012
BCC,37450
ABA,692490
ABD,654316
CDD,470327
DDA,600839
BAD,234204
DDD,523561
BCB,373298
CDE,470276
CED,984033
ADE,963502
EAA,543449
BEB,29882
DDC,874150
DEA,223346
ECC,206355
ADB,173698
DCC,628696
BDD,100132
CDC,499073
DAC,872840
DAC,420049
EEE,173590
CBC,546039
BBB,891881
ADA,332041
AEC,37204
CAB,326007
DDA,654829
CED,523624
DEA,874027
EAD,720432
BEB,920359
EDA,608620
CDA,796282
EAA,399
DAE,277750
ECA,419766
ACB,343330
CEC,647252
BCD,161989
DAA,493759
DBC,834311
ADE,129263
ACE,327482
ABB,910949
BDB,79233
AAE,764448
EAB,274381
CBD,617564
ADC,134097
AAD,557959
DAB,135640
BCE,276153
ADD,516524
DEB,993651
ACA,657972
ACB,488012
EDC,922079
ABE,11532
EAE,73636
AED,734188
DAD,453928
ECD,872028
CEC,910335
DDE,95229
CED,448892
ACB,596086
BCC,291869
BAD,651630
EEE,18196
ACC,5985
ECD,539377
ECE,228900
ABC,203522
DCE,367195
DCC,863988
CBA,944292
DBC,911055
AAC,311406
CBC,863895
BAA,886313
DBB,218660
CEE,92243
EBC,453307
DDE,99830
DAA,119138
AEA,375172
CCC,502834
BBC,950270
DCD,544191
BAC,389572
ADD,427567
BCD,795280
BAE,502459
BBB,479221
