airport_code,sequence_number
DDC,818879
DAA,145496
DDA,232517
BCD,885094
DCC,179070
ADA,220670
DCA,851936
BAE,346519
AAB,472850
BDD,359580
DCA,152236
ACB,197675
CAC,140742
EBD,461291
CAB,782608
BBC,122985
EBC,971456
AEC,980573
ACD,616961
DCC,428605
DCC,682778
AAA,381658
BEE,743314
DAA,130370
DBA,159263
DAC,598925
CCA,665459
EEB,826098
BCC,206768
ACC,394456
CEB,294456
DEC,351955
AEB,681447
BAE,245995
AED,954062
AEB,756770
CCD,780401
ABD,345415
CDA,889622
EAD,310467
DAB,404652
DDE,868589
CAE,674012
BCE,744529
ADD,501696
BDE,403027
BDC,14225
DCD,533591
DAA,87335
ACA,873371
BDE,167299
DBB,339249
CDB,967348
CDA,904023
ABB,588926
ABB,886273
CAE,468174
DAA,817501
DCC,148972
CEC,78886
DDA,554321
DBE,601952
BAA,669410
CAD,31181
DAA,767278
DDC,513257
CAA,310673
DBC,628998
BBE,613472
DAA,319414
ACE,619715
AAC,448017
CCA,187670
EEE,798138
BAD,825396
DBE,54933
AAB,513183
CAE,795743
CBD,394136
BDD,442828
ADB,327644
BDE,705095
ACA,327147
BEA,595035
DAD,240116
DCC,481452
ADD,375634
CCE,686415
CCD,613750
CAC,678515
DAA,93414
DCC,672650
AEE,476737
DEA,732982
ECB,155286
ECC,816603
CAD,781299
ABE,592889
EAC,607527
CEA,837631
BDD,977571
DDE,969272
CDB,376126
DBB,655043
DDC,640905
BAE,282890
DDA,926140
ABC,325699
ADE,567823
CDB,134624
BEA,428519
DCC,661458
BAE,202788
BDC,892805
BDE,746706
BDE,15876
BEA,625195
ADC,93263
DCD,574708
AEE,814316
ABB,430860
BBA,46979
CDC,649780
BDD,26320
ABE,595712
DDA,811625
BBE,962091
DAD,5405
BED,348439
CCD,978751
DAE,727300
BAA,444180
CBA,68552
EED,522038
BEE,464447
EDD,982611
DDA,444235
DBE,351295
BAE,530074
CCE,42994
CCA,268836
AAE,947577
CBA,733429
ACD,883638
CBB,682573
EBA,126990
DAC,347367
BAA,734138
BBB,340768
ECB,671392
DDC,878237
ABE,403795
ADC,666910
BAB,262234
AEE,371480
DDC,119907
BEE,715583
CBE,857861
ABB,689702
EDE,88354
ECC,204622
ABA,602199
ADA,275617
EDD,579552
EEA,81422
DEA,938319
EBB,422532
EEB,542438
AEE,701606
CBA,161104
CDE,590302
ABA,184267
EBE,158407
BBD,938406
BDB,420238
DBB,588832
BBA,607749
EEB,695615
EBB,259538
CDD,162738
CCE,627342
BCB,681335
BBB,578200
DEC,258398
DBA,255224
ECE,856345
EAD,138908
BCE,812434
DDE,583332
CED,175965
EBA,595233
ECD,596587
EEB,475828
DAD,987371
AAD,278366
CBE,630235
EAC,309834
DAE,619558
BAA,413389
BCB,859970
CEB,964508
BDA,848731
DAE,181341
ACC,984893
ECB,71209
BDD,780061
DCA,365210
BDE,719770
CCA,354358
ADA,974702
DAD,565688
BAE,981293
CED,55772
AAE,558171
CCE,490069
ABE,943572
EBA,507436
ECC,176329
AEA,175835
ACA,484442
ABB,638859
ADD,727578
CEE,630406
DBD,337726
BAA,443593
BBA,326050
EDC,57658
CCE,334001
ADA,614347
ABB,714706
DBA,679044
CDE,367588
ADE,473159
CAB,386198
EBE,2646
AAE,961038
EAD,224064
BBB,815909
EEE,728593
ACD,974936
CAD,634262
ABD,782327
CAE,858165
CDA,799195
EED,608828
DDA,737102
BEB,562151
EAC,898151
BAC,826373
BEE,894791
DBA,247079
CBB,511327
ACD,729487
DBC,404823
ECD,442478
BCB,358738
BCD,588435
EED,551240
AEA,993298
ADB,748452
DBB,91380
BCE,428925
CCE,271960
DCC,183414
CCE,906832
AAB,856109
BDE,379424
AEB,243996
BDA,369641
ECC,270471
ABA,855598
DBD,838997
AEC,573931
CEA,811549
BCD,948547
CDE,409356
ECA,281359
AEB,215301
ABE,777247
DDD,574879
CDE,851196
EBD,781144
DAB,197602
EDB,172594
CDA,287816
CEB,744053
CBC,523713
CDA,758585
DEE,547047
BBA,163997
BDE,309475
EEE,304079
DAC,188912
ADE,534747
BAB,29394
BAC,152866
EBE,91930
DED,175683
CBD,110369
BED,148792
CEE,565736
EED,882042
EDE,276272
EDB,507533
BEA,550984
CAC,447645
AAC,638315
ECA,516930
CAB,789218
EAD,961493
EBE,394064
CDE,244049
AAB,151759
EDA,841413
BAA,741134
DED,882661
ABC,63215
DCC,560113
EDB,615983
EEA,121135
EDD,301503
CAA,499838
EAA,692689
DAE,182536
CED,217031
BDB,995393
AAC,613794
BDC,208829
CBC,212499
