airport_code,sequence_number
EBD,81243
DCC,257314
EAD,657264
DBC,718912
ACD,683039
DAA,84618
ABA,599843
BBE,947332
ECE,93571
DED,827511
DBD,268717
EDA,278136
DEB,391521
BEE,666892
ACE,772168
ABD,120628
AEA,632506
ADD,84485
DAC,841366
CDC,756829
DBE,371068
DDA,527966
CED,73821
DEC,998599
BDC,596050
BBE,772081
EBE,31910
DAA,810455
BEC,344159
ADB,791617
CBA,647779
AEC,875928
EAD,3603
BBE,844183
CCA,464198
EBE,928511
ECB,542222
BBE,727324
ABC,836857
ABC,197833
BAC,453960
AAD,967405
DCA,757788
ABD,626515
BBC,328324
CEC,687962
ACC,881725
BDD,168510
BBA,940739
BDA,734255
ABC,63576
BED,599438
DEA,719823
BEC,603545
EEE,883959
AAC,91457
CDA,230741
ACE,53185
DBC,17177
ABC,797180
DBC,132883
AAC,411365
EEC,390254
CEB,434603
CCC,732672
DAE,856802
ECC,497478
CEE,271917
ECD,960340
CEE,889112
BCB,167950
BBB,100652
CAC,740901
ABC,610793
BED,486873
DDC,190132
EDB,925915
EAA,496354
DDD,713546
BDA,775226
BEB,212125
DAB,997781
EAE,644937
DEB,782096
CAD,293938
DEE,994193
ABA,372701
CDA,872274
AEE,819517
ACB,700979
BEB,748753
DDE,734836
EAC,758799
ADC,474384
BCB,725989
AAE,882404
DEC,779553
EAA,693290
EEB,752018
AAC,7120
CAE,584796
AAB,186529
DCC,357370
AEE,544861
ACE,390411
CAD,739881
EAB,349243
EBA,326169
CEC,434405
ADB,518235
CBE,231442
CCA,40621
CCA,736406
EAC,312101
BEC,141190
BBA,711776
DCE,913863
CEE,915040
AAD,746446
ABD,999825
DAE,342319
DAC,566859
CAE,75768
ADB,828596
EEA,547976
EBB,519909
EAC,571658
EBC,133378
ECB,941917
CDE,823090
DCB,379977
DDB,151057
AAB,340034
BAD,328312
DEA,420368
EDD,307465
CDE,456899
CAD,721747
DCE,951163
AAB,818419
CDB,373974
EDA,789650
CBC,508934
AED,271781
CDD,582499
AAB,716645
BAC,203651
ABB,91752
CAC,186421
DEA,11168
EBA,947801
CAC,8593
DCA,513555
EDE,961837
EAA,691542
DEB,714724
CAA,220626
BAC,296011
CAD,631385
CDC,230135
EEE,340960
BBB,754694
DDB,141191
ABE,370159
BAD,107947
ADB,325650
CEC,62365
BDD,144282
ECA,184698
DCD,186805
BAE,861678
CAB,532585
EAD,404517
DCD,390912
EBC,401572
CBA,342148
BEA,286583
BCE,836314
CBC,462208
CBA,608238
EBA,729241
BEC,111938
AEA,540004
BBD,439522
AAC,453123
ABA,292280
ECC,203538
BCB,354241
DAD,974337
ABE,899040
BAE,112827
EBE,396587
CAB,413446
EDA,13541
EDB,215803
DBD,184110
CDB,30468
AAA,561852
DAA,570991
DEA,30602
ADD,222624
BDB,393469
EAA,824481
ECA,259877
CEB,165139
BCD,718113
DCE,33837
DAA,983567
ABD,560537
ABA,295434
AAE,970568
BAC,279892
DEC,144303
EAA,226362
CDB,451020
EBD,953372
DEC,972650
EEA,22120
DBB,365678
AEE,996427
BDE,402516
BDE,378244
AAE,439599
CDD,834767
ABA,794169
ACE,386258
DCC,598975
EDB,193907
EDE,819962
DCE,971159
BDC,700083
BEE,240238
DAE,923560
BAB,481665
DEC,973592
ECD,340733
DBE,761621
ADD,112773
CAB,741836
DBA,267000
BDA,210024
CBC,14749
CAB,835407
EAE,967717
EAE,858878
CCA,990600
BDA,204809
CCA,909843
AAD,912934
EAB,396841
AAB,606792
BBD,138126
EEA,193141
ADA,431945
AED,185396
CBD,225567
BEC,420855
CBE,951135
EEC,798256
BEB,576465
CEA,57209
CCD,282530
ADD,888421
CBE,234320
CDA,732895
AAA,240159
CEA,187239
CAA,394131
CDB,152588
ADE,50414
CED,314543
ABD,621152
ACB,61666
BAE,529200
ACC,605591
EBA,87210
CDE,468090
DAA,794490
CDD,231389
CEC,471671
CDA,233129
DBE,565071
BAE,132954
BBE,348902
DDE,281835
EEE,602732
ADA,441464
CED,409526
CAC,631857
CEA,209833
DCC,298381
ABA,753083
DEE,95680
CCC,353604
CAB,36657
DBA,416531
DAD,364955
EEC,345647
BDC,773361
DBD,818060
DEB,688721
BBE,516704
DED,493028
DEA,572110
DCB,938102
BDD,520666
DDB,55824
EDD,325441
BBC,326959
BCD,598507
AEC,236545
AAA,232779
CDC,164752
ACB,134091
DAA,517088
AED,959529
EEB,593498
ECC,522951
ACB,324309
BED,842696
CEA,264833
ECB,655220
BED,857738
BCB,391780
BBA,961184
BBD,312794
EEB,769298
EDA,704638
BCC,387683
EAB,593174
BEA,795028
BED,638743
AAA,782735
EBC,22157
ADD,860483
ACC,466315
BDB,572082
BDE,57606
CAD,479329
BBD,720626
DEC,370754
BDC,325831
DCC,423887
ACD,137911
EAD,770896
BBB,477766
DEB,637312
DBB,825787
EDC,668375
DBB,596387
ACB,589211
CAA,332972
CBD,349876
AEA,488812
EDE,976081
ABE,936170
DDD,11962
CAC,516714
EBA,948043
EBA,748147
ACE,934123
DAB,273368
BBE,242918
BEB,421805
AED,703836
AAC,81704
EBD,357716
CDA,423233
CCC,344455
EAC,715528
CEB,74346
DCE,408951
CAA,825067
DEA,951105
BCD,196189
DEA,396827
CCA,255883
EED,723922
EDA,566166
CEC,529279
DCB,482899
DBC,618106
CAB,163647
BCC,828987
EBD,599849
DAE,402754
ADD,245103
EBE,517337
DEB,684026
EBD,15467
DEC,802178
ADB,128696
ADE,199965
DED,378912
BED,678225
BBD,101067
DDD,571060
ADE,233997
ACA,854799
DCD,584662
EEA,859274
BCE,895828
CDC,225514
EEC,614535
DED,746169
BDC,251226
CCC,122711
DDA,930835
EDB,979012
ADE,18420
CBE,122137
DCD,268670
AEE,273658
ADC,613185
EEE,145092
BDE,975906
DBA,206896
BDA,783433
DBA,817721
BBB,586283
ECA,304092
CDB,357632
DCB,576895
CAC,43733
ABE,990682
DDD,487359
BEE,713861
BEA,145276
BCC,84638
CAD,59127
DEE,2525
AAE,994284
CEA,999368
ECA,144165
DAD,643871
EBA,53463
EBD,644820
DDC,110052
BAA,304563
EAD,896733
ABA,912847
BCB,894663
DEA,187366
EDB,304850
CAA,289727
CEA,908101
DEC,213337
AAD,653085
DCC,901274
BCC,296971
EAC,266972
DDE,739249
DBD,514157
CEB,206739
ADD,411372
ADE,487364
AAC,422506
EDC,946086
BBC,95382
CAB,959384
ECE,690658
EAB,94885
BAE,423501
ECC,283453
DBC,964017
BAA,179320
ABB,167748
EAD,228577
