airport_code,sequence_number
DAA,536174
ACA,398632
EDA,689338
ABB,334148
CEB,770755
BAC,626914
DBC,333532
DAE,74323
DDC,573474
BCE,257716
ABE,345504
EDD,328424
EAC,403647
CBC,735913
AAC,186781
BBC,927013
CDA,814702
ECC,574801
ABD,800261
EAB,194184
CEE,458466
DEC,474406
BCC,93190
CBC,50940
EEC,135522
CCA,554586
AAE,716042
EEC,11849
BAE,886315
CDE,969505
CEE,514420
CDA,917158
CEB,749725
CDB,215002
EAB,818665
AAE,704493
BAC,387182
ABB,806206
ACA,968665
AAD,312268
EED,443465
DEA,917036
DCE,479664
ACC,852286
AED,374006
CEA,731966
CDB,216172
EDD,555957
AAD,930986
CBC,596160
EEB,998671
BBE,17075
BDC,245102
EBC,993046
AAA,177466
DAC,8622
EBB,210499
DDD,523325
BBA,418024
BDB,842441
EAA,982130
ECA,180342
CDB,88804
ECB,711850
CAE,677690
CCA,678621
CCD,135658
BAC,706184
EBD,335700
ACC,407759
AED,723822
EDB,919065
ECD,111886
ACA,911890
EEE,183322
ADE,133659
DBE,150491
CCA,490291
CCD,119897
CAE,341579
DBD,355514
BEC,338647
CDE,934901
CEE,588832
BBC,96412
CCC,304969
EBC,4023
ADC,632106
BBC,432037
EEB,326459
ECA,139491
ABB,512349
BBB,149399
DEC,422692
EEB,548038
EDA,948688
ACC,223951
BCA,610059
EDE,365931
CEE,128533
BCA,682560
CBC,146318
BAD,346811
CBB,454586
EDB,328463
EEC,271892
CEA,920293
ECE,265737
BBD,82284
BDB,76464
BEB,430276
BEC,503876
CCA,103930
AAE,856915
DAD,129773
AAE,537082
EAB,184401
CAD,984994
CBD,129999
CDD,282763
DAE,441059
DAB,953073
BCE,605666
CDD,656477
ACD,62761
BBD,680611
AAA,606308
ABE,574729
EBE,281850
EED,913882
CBD,651749
EDC,603923
ACA,60563
EAD,650685
CDD,933777
ABC,538221
BBC,241722
BDE,969593
BCC,900627
BAE,975199
DBB,4626
EEB,9085
CBE,419341
ABD,501731
ACD,935102
EAD,317807
CCA,40562
EEB,589941
BDC,691191
DEE,327526
DCE,294497
CAC,180540
DEA,694463
ADD,752200
DDD,419304
EAB,311208
EEC,503056
CEB,547143
ABB,665655
CCB,566295
CDB,693590
EEB,262287
DBC,254609
BCA,90117
AEE,680374
EBC,497889
DEA,877541
DDC,468224
EAD,44802
ACE,478195
ECD,695563
DCD,301817
BAC,277449
DAE,369494
ACD,79459
BCB,907335
CEA,654769
EAC,544163
DED,720842
AEC,864818
EEA,647279
ADC,279715
EBA,340791
DDE,598905
BBC,72995
EBE,767489
AED,946551
BDD,521663
AAE,672682
AEC,360079
ADC,964488
BDD,68497
EDC,407761
DAD,45011
BAE,89266
DEA,144142
AAE,819410
DCC,779689
CAB,232710
DBB,701998
CDB,320546
BAC,526039
ECC,940048
DDA,739542
EDD,333300
CDA,499321
BBE,121180
EED,683971
DDB,253185
CEB,551571
DDD,608570
BAD,259505
AAD,426668
AAA,533113
BEA,638651
DCD,693213
CAE,903273
BCA,235234
BCC,851061
AAC,866717
ADE,354168
BBD,97125
CED,175524
EDE,964358
CEC,300292
BCA,821651
ACC,57259
EBB,361941
