airport_code,sequence_number
CAA,225957
DCC,961372
CEA,86637
EAB,434008
BEA,716173
ABC,280705
BDE,387747
BBB,21651
ABC,322401
BBD,272449
AAD,855136
BCB,589870
EAC,261085
ABA,791327
CDE,290458
ACA,288993
DAB,493723
CCA,855447
CBC,599329
ABB,740703
BDD,959988
AAA,391925
CAB,123978
CDC,399250
BAC,724105
BEE,787360
AAC,364505
CCE,431667
CBC,179704
EDB,909694
AEE,199494
AEB,84796
BAC,765825
CAE,195318
EBA,771594
ADC,95777
DDD,191407
BCC,612021
BED,721352
EAB,267731
DDD,307335
CDC,956126
ECD,58175
BCE,142135
DEB,628110
CAC,905277
BDD,753120
BDD,335886
ADD,761211
BCB,229743
DEE,956568
EEB,222726
ACE,308409
ECA,896459
ACE,242062
BEB,159339
EBE,273277
DCC,882477
EAE,900394
BBC,241172
ECA,830625
DDE,767441
CBB,920377
CEE,953055
BCA,814654
ECC,852116
AAB,111721
EBD,107972
ACB,775588
CEE,935962
DAB,770069
ECB,723873
CDB,492324
DBB,612433
CCA,244473
CDA,207336
ACC,363008
DAA,212460
AAC,379024
EDD,483
CAA,132317
BCC,663970
ACA,142392
ACD,160201
BEB,533745
ABB,176310
CEC,838839
BDE,975970
CAE,594458
EBE,873716
BAE,475749
CBE,3970
AEB,359196
EDE,847783
EBD,117818
DAD,267507
CEE,451432
DBD,890135
CAB,923297
BAD,939737
EDC,695999
ABE,418656
CED,25922
BDC,728125
CCA,492145
ACA,54006
BBC,578077
CEA,407058
CAE,224834
CBA,79719
AED,634497
CDB,312405
BDE,492667
ACC,49105
EEA,681721
EAD,418061
AEE,858603
AED,626814
CDA,75359
BEA,335065
CDD,735344
BAB,238253
CEE,766993
EAD,874745
BCA,253404
DCC,637223
ACD,373376
CAB,697266
ADD,433661
DDD,25949
ACB,832996
ECD,465776
EBC,312172
ABC,889190
DAB,939518
DDE,608528
BDA,118848
ECE,138292
ADE,106003
EDE,262475
DAB,275762
CBD,103332
ECC,874796
ACA,240865
CDE,851820
ACD,351078
ECB,614140
BAC,969345
EBA,179836
DCB,920775
ADC,106368
DBB,613107
CDB,736340
AED,528363
EAC,232221
DCE,576451
CED,546716
EDA,326897
AEE,561436
EEE,946737
CAC,304762
EED,974266
CEC,167554
EEE,958167
CDA,994283
DED,14204
BED,691702
EBA,100705
EDE,863878
CCD,826606
DCE,339672
DDB,747033
CCB,305742
EDC,335867
BAE,675873
ADC,725355
DAA,836428
EBB,258174
AAE,493660
ECC,817235
CEB,507996
CCE,894405
CCA,219836
AED,204486
BCC,774023
BEC,18996
CDB,565859
BCC,204965
DEA,661285
CCD,810851
ECC,276650
AEE,493184
CAE,154579
ABD,466557
AAA,259804
ABC,157924
ECB,645992
DBB,466393
AEC,390920
EAA,201219
DBA,744496
ACB,653732
EBB,878290
EAC,406076
EDA,823009
DDB,118579
CDA,483106
EDE,745039
BBC,123173
ECD,762873
BDC,742332
BBC,371300
CBE,945545
BEC,629674
BCA,505133
BAA,30688
AEA,551231
CBC,595083
BDA,868111
EAC,300274
AAD,378882
AEA,118668
CBA,304524
CCC,179988
BAE,207519
CCD,418405
BBE,809524
BEB,776029
CED,262160
CDE,653453
EBC,195154
BDE,731177
CEE,991885
ABC,596907
EED,675038
ABA,614367
EAA,532930
DBD,385387
CDA,57346
AEB,395076
DEA,701732
ACB,177328
EBE,335338
BEE,124723
EDB,762688
BAA,860104
ECD,323556
DDD,526407
ABB,261460
EEE,516260
BDB,945828
CAC,742710
DEA,453929
EDB,117022
CEA,232515
EDA,555719
EAC,233865
BBC,971652
BBC,916668
AAE,599754
EEE,223260
DEA,446771
BBB,173915
DAA,238349
CEB,166670
ACB,355043
CBD,570633
CDB,968993
DCA,230959
BCE,855397
DDA,464857
ECE,430938
BDE,556776
DEC,711661
ADC,22750
DAC,396733
CAA,474906
CAC,21025
BEB,883335
BAA,397700
CEB,733995
ABD,404961
EAB,172333
DBD,554502
CCB,649677
BBA,448825
CBD,220760
DDB,412109
CDC,391377
DDC,378805
DAC,226702
DDC,204717
DBB,655457
BCD,85256
EBC,827839
ADD,635389
ACA,245338
ABB,574481
EEC,751576
ACB,540385
CCE,347250
EEA,879092
EEC,160469
CAB,738712
ECC,476312
BDC,100786
BAC,936585
DBC,983671
CCA,908147
BDB,624485
EDC,176599
EEE,640904
BDA,847031
ADC,122548
ABB,784577
EAC,268605
AEA,736483
DEE,503117
ACE,527570
AEB,407671
EAB,21238
CCA,274084
BAA,771896
AAD,973012
EBC,830546
CAD,240151
CEA,903359
BEE,148038
DBB,757694
BED,852508
EEC,238338
ACE,13959
DEE,375163
BEC,667357
BBC,195309
ACE,210078
BAB,934514
AAD,688489
BCB,501343
BDA,433184
ECB,628223
CCA,769187
ACB,408945
CCD,416399
BDA,476628
AEB,543565
CDB,464515
DBA,744548
BCD,694282
DCB,884613
CAC,860925
DEA,110888
BEE,740926
ACE,41024
BBB,915948
DEC,990920
DDD,335815
DBC,194781
ECD,63283
DEA,45767
EDD,655261
BBC,819244
EAA,445053
EEA,133514
ABE,15259
EBC,320090
BED,662503
EAC,997410
CDC,454259
AEA,681972
DDC,367463
DEC,113585
BBD,632472
BDE,880859
ABD,326796
DDD,218672
EAA,998368
ACC,852233
ADC,240387
EDE,497823
CBB,502431
DDD,332730
CEB,339220
AEA,41358
CDE,750013
ECB,804594
AED,883777
BAB,45049
CCB,810400
AEE,11067
DEB,834869
EAD,779764
CBE,305229
DEE,253528
CEA,687618
CEA,88292
EDA,761963
BCD,841421
BDA,459781
AED,631808
DAB,132754
CAE,758596
AAA,40568
CCC,615812
AEB,276078
ACE,22649
DCA,328460
CBE,50715
ECC,373565
AAA,725690
CAA,957640
EAA,170683
BAC,943871
ADA,163780
CCB,182799
CBA,715407
CEE,234144
CAE,584225
ADC,742454
DDD,588049
EEA,289774
DDC,914636
DEB,100783
EAD,116741
ADD,988865
CBB,855217
ECC,311907
BEC,585475
EBB,523838
CEE,173551
EDC,490339
AAE,432241
ADE,803901
ADC,994682
ADC,515897
DCA,508496
CDC,145533
CDE,86329
AAA,104909
AEC,619522
DBA,572371
CED,224499
ECE,616098
CAC,338142
AEB,537126
AEC,157236
EBB,667975
DCE,18895
EEC,924607
DAE,761483
ABC,342890
EBB,172850
CEC,999015
DEA,411206
DCB,685154
BBE,845449
CBB,827768
ABC,761569
DBC,973921
CEB,592394
DCC,850757
EEC,826902
AAC,339831
BBC,92007
AAE,967236
DDD,491521
DAB,149857
ADC,250153
EDC,828222
CDB,390269
BAD,974441
ADB,1342
ECB,712081
DEB,599357
ADA,236660
EEA,772236
BCC,182065
DAB,950669
AAB,288693
BDA,340944
CEE,680778
ECE,953707
ACA,773865
EEB,915614
DDE,583756
BCC,925372
BCC,201665
AAE,422702
CCB,261384
BDA,788943
DDA,859947
AAB,479244
CDE,448275
CBD,702841
CED,347740
CAA,33434
ADC,161548
CAD,855721
DCE,659696
EDE,51538
BAE,412707
AEA,734483
ECB,158745
EAD,200962
AAD,751012
CDB,946716
CAA,23427
EBD,37169
BBE,528217
ACA,463635
ECC,894315
BDA,446809
CDD,814544
DAB,752853
EBE,807370
ECD,483896
ADA,310039
BCC,673432
DDE,658085
DBE,850374
BCC,349625
CDE,427879
DED,665889
DCC,730574
EEC,863558
BAB,465029
DDA,203863
DDE,463603
ABA,814735
AED,893845
DBD,364047
CCD,527218
ACE,192856
ADD,649425
CDB,736025
CBC,408793
AAE,825665
ECC,320528
AEC,277019
DDC,474542
DCC,216629
BBB,750535
CBE,827652
CCB,357187
DBA,66881
EDE,224929
EDE,759176
CBD,858741
ECC,75643
DCC,60753
CAE,30369
CAC,167260
DEC,671639
DEA,650764
BEE,735268
DEB,601772
CED,596255
ACE,249377
EBA,554073
BEB,859841
EAA,624265
ACC,723582
AAE,956722
CAD,26592
DAA,178270
CAB,340360
BCA,806110
AAA,894539
ABA,742276
AAE,722516
BCE,880306
DCA,678721
CDD,343607
AEE,652979
AEC,581349
CEB,989878
BAC,105864
DCB,13158
AAA,819029
AEB,996404
DED,153712
CDB,795751
CBB,37712
AAE,345418
BCA,487242
BCB,388566
DEA,169593
CAA,739043
ECD,418997
BEA,429789
ADD,202819
EAE,544079
DBD,891634
BEB,74174
BBC,730089
EBA,376813
CAE,715473
DDD,190803
DDB,834597
CBE,21294
EBA,917286
ACA,892116
AEE,579285
CEE,4067
CAE,672160
CBE,894066
DBA,479586
CCE,497924
ACA,492341
CDE,90449
AAD,813999
ADA,799567
ABD,630301
ABC,30772
CBB,674170
BEB,851687
BBC,846564
DCC,564877
ADD,534725
DEC,881076
ACB,536033
BEA,535548
DBA,857913
BAE,694441
DAE,291565
CDB,303778
CED,982167
BAA,494356
CBB,856962
BBD,336129
CEB,303797
BDC,375446
EDE,750110
AEE,525417
