airport_code,sequence_number
CAE,872002
BAB,220700
CED,560665
DCC,728057
BAB,687083
CAB,202474
DED,495146
DCD,704425
CBD,464549
CEC,973750
DBB,981373
ECB,33603
ECD,715308
DDA,577489
EAD,391231
BEE,506752
DCE,33223
AAD,318622
BEA,432357
EAD,447547
EAA,267004
BEE,899404
EEA,203333
CDC,56090
BAD,525002
ACA,522612
EAE,169579
BAD,492856
ABA,524548
BDE,410975
ADD,418566
DAB,594441
BDD,706216
DBB,305807
DBE,578641
DDB,169762
ADC,251533
DED,920321
DED,233098
CDA,326040
ACA,256791
CCB,88964
AAA,784585
DCB,467912
BBC,914934
BED,96719
BCA,365347
DBB,514494
ABE,812131
CEB,980619
DCA,468100
DDE,706270
CEE,907084
ABD,192667
ACE,93114
CEC,373383
CBB,366209
CEC,878770
BBE,844970
DAC,109785
AAA,243615
BEC,401439
BBA,434091
EBC,825766
BCB,92455
CAE,81537
EED,427395
BBA,615066
DAE,518286
CEB,668899
DCC,420557
CCA,763429
CAB,606437
CDC,415250
CCB,517713
ACD,778087
AEA,424058
AEC,811929
CCB,595767
EEC,608486
ECC,838941
DAB,923335
BED,155604
AEE,91293
DBA,349593
BDD,11446
DEC,864793
EDB,336197
DCE,199081
DBA,37732
AAA,207469
CDA,183142
BDA,629237
BDA,412430
ADA,531222
AAA,870290
BAC,937444
ABB,904569
BBA,703305
DDC,626815
DDE,839984
EDB,852634
BAB,980858
BEA,836069
BEE,986565
EDD,275079
ECE,52246
CDB,301312
CCA,607515
CDA,681928
ABC,811942
EDE,797359
CDD,450763
EDB,464340
BDC,680576
CCE,748430
DDD,122748
EEA,808606
ACD,373932
CEC,639544
EEE,247164
DAB,693211
AEE,320448
EDA,984212
DAB,984199
EEA,651849
BDB,206183
ABC,918104
EBB,123534
CEA,898708
BCD,275236
CCB,959141
DED,979840
BDE,408521
DDD,720460
BEA,364229
EBA,951375
AAA,538128
CCE,778655
DEE,490035
CAC,57533
CCB,243047
EDD,213780
DEA,36518
EDC,133923
CEE,460007
ECB,157841
BEA,648566
ADC,571066
CAA,671624
BDE,687325
BCD,534651
EDD,14282
EBE,986420
ECB,895601
BCC,576704
EAB,673455
DAD,91608
EAA,342533
EEA,209507
EBE,178624
ACB,486806
DAD,179302
EEC,417068
CDB,487339
BAE,371886
EDE,535981
BED,500050
BBD,816046
AEB,969103
BDE,451791
CAB,998250
AED,967816
BEA,684849
BCE,85593
DED,694962
AAA,759466
CED,177977
BBB,113759
DAC,157249
ACA,512561
EBC,949576
BAE,354725
CCE,389369
DEE,370795
DBA,449561
DDC,407069
CCB,878895
ADE,946579
BAE,16852
EDC,989749
