airport_code,sequence_number
CBB,967149
CED,688824
DDD,548026
EAC,475516
CDC,361981
ABA,750573
EEA,756291
DDA,729685
BAE,526406
BAB,196018
DAA,56352
ABE,821037
BAC,847080
BCB,988455
EAA,884033
ECD,532472
ADE,70631
CBC,165311
ACC,279736
CDA,172670
EEA,733647
BEE,154436
ACD,516974
DBB,242217
DDE,896952
EBC,242302
DEE,62394
CCB,640304
CCA,602303
ACE,332908
EEA,682740
ADD,829369
ACE,122467
EDE,91757
DAA,507852
ACE,118669
DCC,740988
ECB,704762
DEB,283528
BEB,549141
EBE,172436
AAD,793445
CEE,506925
AAE,202674
DAA,125039
EDA,253129
BEE,875156
ACD,101709
DCC,623714
DEB,411793
EAC,945785
EBB,287949
BDE,599284
DAE,371714
EDC,229121
CCE,245089
DAB,173840
BEB,334804
AEC,358206
ABE,380656
DCD,368760
EEC,642749
CCD,452280
BBD,990890
CEE,339357
ABB,746047
BAB,444063
CAA,783063
EDA,767279
BDE,299917
ACE,615054
CBD,738786
AEC,355749
ACB,546862
CCE,688555
BAB,778017
AAA,408711
BCC,348694
ECE,223362
AEA,484398
AED,135797
BCA,126306
EEB,961405
EDD,82676
CCE,757176
ADA,158397
CDE,30781
EEA,896194
EEB,467942
EBB,540648
ABB,462417
EBE,997166
ADB,941796
ABA,926871
BCA,868369
AAD,369963
BCA,647149
DEE,525486
BAC,228144
DAA,600055
DEA,536394
ABB,645055
CAA,991634
CCA,789135
ABE,200433
EAD,947919
ADA,938803
DDE,345203
BBD,698726
ADA,608501
EDD,693508
ACC,877010
EDB,448236
CCC,759873
CCC,966399
EAE,669076
ABC,56326
CDC,492300
CDA,894446
DDB,714296
DEB,863007
CED,210497
DCA,991653
DBC,436447
DEE,95496
ACB,554446
ACE,994282
DEA,242281
BCB,267298
CCE,631227
BAE,739359
ADA,471591
BCE,225193
AAA,297457
EAC,98410
DCD,148964
CAA,24494
EEB,895680
CEE,205170
EEC,614201
DEA,594899
DCC,209874
EBE,602584
EEB,281184
EAD,711294
DBD,702812
BDC,68727
CAD,650874
CBD,133840
DBD,277634
DEE,485301
DAB,429045
BCD,565193
BDB,459164
DBA,488232
BDD,471365
CCE,797777
AAD,832482
BCA,758141
CAB,361797
BBB,748429
ACC,320401
CAB,530222
BEA,779063
EBD,405484
EAB,714703
BDB,440635
DDA,462829
BBC,614604
EAE,353063
ACE,726662
EBE,467854
BEB,4637
DBA,893680
CBA,775718
AEB,43588
BCE,151028
DED,811037
BDA,933137
EBA,94445
EAA,556925
EAC,605642
AAD,247754
DED,403038
CAB,375956
AAC,38497
EBA,93848
DAC,295771
EEE,278857
ACD,985676
DDB,478852
EAC,688915
CDC,663330
DBD,948355
ABE,843433
DEC,636099
ECB,51587
CBB,88245
AAA,875852
CDE,969634
BCD,122718
CAE,513162
ACA,124182
DED,576087
ACC,871942
DAE,935966
CAD,965050
DDA,58028
CBD,102885
EDC,219039
CDA,13410
CAB,30243
CEE,547332
DBE,236936
DBA,860930
BDD,64321
ADC,890982
DCC,917872
EDB,600125
BCB,206779
ACE,576667
EAB,574619
CAE,763864
DDB,448373
BCE,371083
EEA,3692
BDB,361037
BBA,655165
BAD,893027
CED,865267
DEB,858590
DCA,621052
DBE,848747
CDB,762419
CAD,817080
EEB,686802
DCC,531726
DCB,410383
DAE,128173
DAA,553962
AAE,55163
BEA,813691
CBC,146465
DCA,945345
DDD,704415
BDA,806179
CCA,835780
CED,869660
CEC,228714
EAC,651581
CBC,901996
DBD,147799
DDD,670439
DCC,209341
BBD,920106
BBA,514632
EEC,584051
EBB,135258
EAC,633857
ABE,677926
BAD,122927
CAB,25203
ABB,185093
EAC,540333
EAE,739369
EBA,180647
DCE,955912
EAB,912007
EEE,507870
AEC,519679
CCC,641177
DAA,791376
CBB,517201
BAA,24948
EAD,880252
CAE,999899
ECA,218034
CBA,266988
ECE,132682
DED,801827
ECE,806301
CED,854202
DCE,682484
CBA,332379
CBD,28145
BBE,698408
BCC,9907
CEE,663522
BAC,845168
CBD,370145
DCD,390719
ADA,325090
CAD,930438
BAE,16620
EBD,435188
CAC,204702
CDC,71017
BEA,306350
BCD,406145
AAE,772596
BAB,675424
DCB,126309
EEB,378912
AEA,53202
CAB,12340
CDD,304908
BCD,849254
AAA,889497
ACE,808683
ABB,672591
BDC,917476
DDD,784263
ACB,9072
BBB,629084
CEC,712154
ADC,635172
DBB,195472
CDE,234
CEA,466829
DBE,106983
AEB,948503
BAB,505039
BDB,996296
EDB,297884
CEA,6567
CDC,711012
DEB,5570
EDA,245549
CEA,114548
ADB,938194
BCA,721507
BDE,716665
AEE,569145
BCB,618328
DBC,39638
DBB,834136
DAA,395523
CAC,952740
DDC,527877
EBA,658632
CCD,759436
BAD,869117
CEC,626071
BED,643262
AAD,385939
DCE,743414
CDE,753149
DBD,951414
CCC,426089
EAE,568706
BAB,52693
EDE,672758
ADD,939781
BAD,876344
CEB,669365
ADB,874140
CCE,750902
BDE,75568
ADB,872731
ABE,772853
BDC,493034
DCB,755404
CDD,809892
BBD,311473
BBA,241678
DDC,787036
BCC,89933
BBE,565455
DDC,861242
BCE,331291
AEC,958948
BBA,588246
EBA,164960
