airport_code,sequence_number
DDD,431112
CDD,116351
CCB,563245
BED,79198
CCA,248646
EDA,162275
EDC,542
CCD,87162
DAA,234440
ACC,312985
EAC,81130
DAE,663478
BCE,986537
DEB,192027
DEE,948519
BAB,116354
ABB,569473
EBA,180787
BEA,153676
CEC,27761
ECD,459361
ADD,121124
BDB,606767
DCB,104621
EAE,464319
BBA,344928
ECD,878371
BEB,691807
BAC,373231
CEC,823475
AEB,526089
DAB,130490
BBD,286306
DBE,194356
ADD,446617
CBE,620971
DAC,690522
CAB,611858
CCD,539267
AEC,517065
CEC,13528
AAA,462898
ECC,555099
EAC,468389
DBD,351502
AAA,257099
AAC,43571
ECE,17205
BCD,974710
CCB,495633
EDD,437135
DCA,605431
ECA,778812
EAB,904180
BAA,639765
EEB,532124
BAD,380162
CDB,623377
BBB,895773
ABD,606287
ECB,49789
ECA,896015
BAA,478
ECA,810221
CBC,603602
BEB,667196
AAD,449969
DAE,853426
BEA,761940
EBD,717185
ABB,4921
CCA,779816
DCE,269240
ABD,999602
DDB,680830
AEC,344473
DEA,86251
DEB,598556
CCA,366582
ADC,691460
BBA,372334
BEC,478991
BBA,676225
CEA,436249
DAC,141918
DCB,555185
CEC,582100
DCB,520642
BAB,470144
EED,631245
CBE,8304
DBA,381864
AEE,315609
AAE,428510
DED,148041
ECC,17788
DDA,354838
AEB,169407
DED,962334
EBB,343968
AEA,488292
DDB,497704
BEB,296365
EBE,889161
BEE,725296
EEE,365716
DDE,643659
ACD,821251
AAE,902060
BEE,937163
EEA,755486
ECD,244026
EEC,151450
ADA,8381
AEA,151923
DBE,26866
ADE,610405
BEE,950792
BCE,743762
EAE,393221
DEE,971000
DEE,129933
CCC,198618
EDA,117685
CCC,850843
BDB,153484
BEE,325612
CBD,781754
CCB,295031
DDE,236812
CEC,718697
ADA,548331
CDC,106738
AAD,283384
BEB,173906
DDA,273127
ABE,247309
CCE,915339
ECC,787233
AAC,682815
BAE,151251
DEC,150634
CDA,456203
CBA,442772
EBA,13263
BBE,798277
BBE,518142
BEE,277351
DDD,263159
ADE,28166
DCC,246451
DCB,45734
BDD,566544
CAB,100415
CDD,128136
EEE,934692
CCA,295815
ABC,721306
BBB,570185
AEA,545519
AAB,593052
ACE,951050
EDA,14336
DEE,691488
CBB,230925
CAA,429574
ECD,664069
BEB,842288
BEB,525874
EAA,806428
BAD,930304
BEB,688810
BDD,231982
BDA,929543
ADE,496657
DEE,299043
BCB,508832
BAC,621252
EDD,308017
EBE,617678
BCC,321364
ABA,536579
BAE,534976
CEA,180217
BEB,451187
AAB,567253
BAA,187264
ACC,913127
EEE,313530
DEC,303300
DAC,907348
ADB,509513
DBB,877866
BCD,532071
EEA,40407
DAE,983737
BAE,989113
ADE,773079
ABE,533177
AEE,382183
BAA,763250
EAA,982313
AAA,240818
ECE,278203
CDE,956789
CBB,45997
EEE,527845
DDA,989649
DBC,673854
BCE,863497
BBA,376397
AAB,404720
DDB,536610
DEC,122235
CAD,883613
BAD,307085
EBA,912016
BDD,665104
BCE,418067
BEA,309674
CDE,745174
DEE,775471
EDE,388545
ECE,720808
DCE,804287
EEE,512483
DBA,782148
BDC,896418
ECB,518588
AEA,982507
ECC,532871
DEC,269568
BBE,511263
ECD,955714
DBB,800410
EEE,848374
EEE,262268
ADE,322189
DBC,704996
EDC,720846
CAE,3250
EAE,451336
EAE,134000
DBD,420490
ACA,968756
DBE,349941
BAC,758378
CAB,553165
EAA,711101
AAA,542438
AEC,604308
BEA,63994
CBB,282513
CBC,951921
BCC,763592
CAB,969372
CDA,839870
DCA,334589
BED,831742
DCA,558990
EDC,815510
BBC,802273
DAE,600459
AAE,523887
DCA,811330
DAE,89104
BCE,391269
BCB,504308
AAA,125573
EED,243222
BDD,266834
BDE,444411
AEB,3057
EEA,634050
EAD,930260
DBA,282925
AAA,350741
BEB,967228
DCD,695376
DBD,362419
EDE,776300
ABE,312427
DAD,46872
ACA,390292
ABA,413831
AEA,962586
CBA,659473
AAB,232615
EDE,840887
BCE,5148
DBE,806299
DCC,708247
CBB,188981
EEC,926391
CED,194982
AAA,82568
BDA,63277
ABA,748437
CCE,759886
CEC,850681
EEA,597758
DEA,695821
BEE,822652
BCE,134818
ECC,249327
ECA,76454
DCE,941604
BAD,911853
DAC,234803
DBC,389249
EDA,715928
DDA,384346
CEB,127089
ACE,59607
ECA,827642
ACE,845430
BAE,456152
ACA,422881
DBA,429697
EEE,376757
BED,712671
CAC,828004
AEB,808957
EAA,828581
CCB,907561
CBE,71504
BCE,908062
BAD,580486
BAC,692010
CDD,980874
DCD,793854
CBA,615225
BAB,458117
ADB,644051
CBB,863898
ABB,292395
EDA,571482
EEC,738150
CDC,880164
BAE,35777
DEA,262574
CBC,885049
DDA,141579
BEC,663103
CDB,529355
BBE,798703
CDC,372896
DEB,503032
BBB,609818
AAE,784412
ACC,572731
ACE,480156
CEB,572688
DCD,504138
BCD,147172
CEC,146359
DBB,437756
CEE,219508
CBB,176293
AAB,605499
CCB,895138
ECA,271126
BDA,576455
DDE,591546
ECD,205388
EAD,382581
ABA,81146
CBB,442727
DAD,733735
CCB,515256
BCD,625792
BCE,395605
CEC,391028
EEE,682251
DBC,775254
DED,236330
AEC,327071
ACA,107631
BBE,780306
DAC,921885
AAC,385303
DAB,477142
DBE,597259
ADE,19765
ACC,812161
BAC,320129
DCE,748734
DED,981922
BBE,66379
DCD,716521
AAD,170025
DEA,371524
EDB,527345
AEE,951899
ABA,176750
BDD,269465
EDD,412382
CBC,984138
CBB,645214
DAC,565574
EEC,700160
CEE,421090
BEE,817838
CCE,95095
EBC,596377
BAA,34458
EDB,752745
BEC,282842
BAC,240224
DBD,900800
DEE,155412
EAD,57552
ECD,68981
AEB,728378
CCC,435780
DDC,811347
AEB,679595
ADD,750940
DBB,423668
EAA,268313
BEA,124528
BDC,956738
BCB,151657
ACD,565713
ADC,178272
DBB,774733
EBA,554102
AAE,697973
ACA,915178
CCB,775833
BEA,738428
CAC,623896
CAB,803478
BED,57286
BDE,214156
EBC,2096
EAB,349523
DAD,401934
CBD,386492
CAB,853949
CED,978519
CCB,890512
CBD,953948
BEC,722973
ECC,357454
ADB,848680
EEB,904088
DCD,928513
ACD,748078
CBB,664634
ADE,460179
DBB,659394
DEE,375486
EBD,922445
DDC,3489
BAA,650387
ECC,844412
DED,838766
EDD,338780
BBA,411964
DAE,521496
CBC,854271
DCC,165759
CBD,325444
BBE,99870
ACE,948337
BEC,439776
DBC,88260
BBE,110526
BEA,799211
AEA,259605
CED,167365
BBC,988092
BCD,406752
BBE,764335
AEA,328270
BBB,754473
ECD,644134
EDB,797397
ACE,276140
BDC,298611
AED,482081
EEB,613262
BDD,336297
DDB,441328
ACC,499067
DDB,94459
EDE,930338
EDC,322628
CEC,6008
EAB,176886
BDB,219470
DDB,497871
AAD,764071
EAE,153905
BAE,132914
BCC,392837
DBA,985112
ADA,492721
BEB,56939
BDC,577992
BBE,174816
BEC,430133
ABD,371003
AAB,187245
BAD,188949
EAE,24022
ABC,346711
CCD,613842
AEE,942416
CCB,523249
ABC,239270
ACC,715561
AED,603949
ADA,950401
CDC,37680
EDB,168485
AEE,446200
CCA,806070
ECD,921139
BAD,38701
ABD,588459
BCE,68847
CDA,161612
