airport_code,sequence_number
BCA,235065
EDB,774435
CED,311986
EBC,363134
BAD,877060
CBC,3655
DDC,407803
BAE,929569
CED,919797
CEB,576832
DDE,398855
BBA,959830
CAE,599890
BDE,623295
EDA,163131
CDB,383945
DDE,87807
ACD,291280
ECD,34256
BBD,631801
CCB,452957
CAE,76424
BEB,903986
ABA,569230
BCB,285628
DEB,537240
EBB,759398
CDB,378242
CBD,789877
CDB,401247
ABC,741835
CAE,959976
BAA,924931
DCB,643600
DCD,91802
DCB,581143
EBD,835144
EDA,506052
BBE,739795
AAB,237802
BAE,37888
BDD,93047
AEB,435122
ABA,321527
CBE,649635
DBC,30084
DDC,306465
AAC,430024
CDE,629319
ECB,902342
BBB,98872
ABE,613863
DBD,713984
AAB,626887
BAC,423588
BDA,589321
BAB,645814
DEE,605383
BDD,302314
CEC,323087
BAE,469701
BAB,97271
CAE,257154
EBE,957817
AED,162896
ADA,468561
AAC,341400
CED,651604
AAB,703079
ACA,316834
ACE,511083
DEB,793174
EAE,279094
ABC,812061
EAA,523008
CAC,314645
DBD,877677
ABB,131432
ECD,719287
ADC,808568
CAC,741931
DEC,684880
BED,363780
ABB,617111
ABD,389739
DBA,115708
EEC,595989
CDA,204739
CEB,373688
CED,944331
DAA,320919
CCB,681743
BBA,594465
EDA,109002
ADD,734462
BDE,260807
ADB,206451
BED,321638
BEB,903090
CCB,391901
CAA,703424
CBC,983103
CBC,582263
DEA,465168
CEE,523642
DDA,74282
EEE,409040
AEB,30546
DBA,4750
BEC,929679
ABD,622087
CEB,720615
AAD,663216
BCE,214416
ADB,721951
EDC,140929
BEB,126791
BDD,183938
ACB,100841
BAB,464310
ACD,894187
CCB,334132
ABE,717257
CDA,484051
ECE,229722
AEE,203598
DCE,513363
DCE,150080
ACB,507626
AEE,338088
CEB,431175
ACB,225202
CCB,142834
CEC,744134
AEB,114180
DAE,915473
BDE,705628
BEE,213782
DEB,670431
DDA,339847
AAC,308869
DDD,912806
DDD,591537
DCE,857976
ABE,589838
CCA,677010
DBC,201648
DAD,29648
EDD,275387
BCC,379966
BEE,705443
DAC,522589
DEB,236445
DEC,370603
CBC,214750
ADE,383940
DDA,423281
BAE,715304
BCE,397297
DAB,679976
BAE,187697
BAA,593876
BEB,969538
BCA,344232
ABA,647945
BAA,7598
BAB,936201
DCA,556901
CBE,741447
BEA,200987
ADC,903897
BDD,928371
BDE,819207
DAB,490628
ACB,418053
BDC,106793
AEC,796406
BCE,633872
DDA,647281
ACA,646843
BEC,365618
EEA,58201
ADB,325284
DBE,667180
BBE,538151
CDE,732254
EBE,695059
DAE,114557
CAE,49816
CED,91136
BED,625219
ADE,197128
DCB,901663
CBE,800738
EEE,806215
ACD,919816
EBD,345879
EDC,377356
BAE,955515
CCA,473692
CDA,771962
CCE,639572
CEA,672542
CBD,821275
CBC,534032
ABD,131545
ACE,408581
DAA,160626
DEA,968496
DED,538357
CEB,303701
ABA,188030
EBD,403549
BAA,873210
CEA,248937
BDB,222854
AED,889553
ADD,267824
EAA,359710
ADA,101581
DBE,418625
ADD,749672
AEE,927465
AAD,461147
CBB,135682
CED,660299
CAC,108606
DEB,603835
CDA,169524
BBA,467011
EEE,641796
AAE,394735
BEC,870618
CBA,576653
BEE,557969
EBE,600926
ACC,361038
BCC,189887
CDA,290808
EAD,386179
CCB,457682
AAE,980390
BAB,492811
CEC,241755
EDA,261249
BBB,387298
DBA,300937
DCB,243805
BCE,558313
AAC,301822
ACD,657976
BEC,156737
BDD,89177
ABD,286012
CEC,955288
CDA,468677
BBC,777014
ACD,527596
EDA,664752
CAD,632853
DBA,218563
BCA,4715
CDB,599417
EEB,668574
ADE,515990
EEE,282105
AEE,434943
DED,817835
AAE,490063
CDC,177588
DBA,215874
CEE,9478
DEE,662956
DEB,403106
DBC,590477
DDE,266278
CDD,552197
AAD,53466
BBD,776129
CAB,975024
ECC,652433
EDE,588940
EAC,786955
EEC,691489
ECE,869871
ADE,343176
ECA,968138
CAA,800661
EDB,398749
DDA,663883
DAA,524566
EBD,484172
AAB,755207
ABC,983452
ABE,363766
EED,236923
AEC,612162
EDD,936173
EDB,749893
CAC,559293
CEB,49647
DEE,800951
EAC,826613
ADC,135383
CCE,155434
DAD,493249
BDD,244979
EBE,34955
BEB,73851
CEC,527574
DAC,651942
BDD,854339
ABE,505179
ACB,666112
AAE,892541
EDD,174615
ADB,197119
CDC,589575
BAC,1963
CBE,352373
ECD,969952
CDC,321592
EAA,853403
ABB,210791
ECC,445543
CED,431056
ABA,169235
CAB,987136
CCA,833529
EDE,693784
CAC,214681
ABC,700520
AAA,778857
ABE,533699
DEA,50899
DCB,827924
ECA,354316
DEE,698568
DEC,659072
DDB,956420
DED,208457
CEC,887859
CED,288398
CED,102687
CAE,260871
CAC,642448
ACA,576777
CAC,231292
BBB,34774
DCA,626013
BBE,920131
CBB,598355
ACD,743598
CCA,801251
EEC,721252
ACE,967117
AAD,689567
CDA,540326
ABA,376125
CCB,537829
EEB,976021
CEE,249074
ACB,450821
EAB,662362
CAC,488230
EDC,879970
EDA,185880
DCC,216971
DCA,333361
ACA,821228
ADC,723936
ACB,106444
DCB,395733
ECB,867616
CAD,755819
ECA,36063
ACD,772561
CED,200171
CCB,848291
ACD,552531
BDB,864579
BDE,578653
BDC,994858
ADC,578335
CAA,231329
ABA,7619
BBD,495131
AEC,390355
BEC,259789
BEA,610237
EAE,239567
EAC,599557
DCC,395379
EEB,333413
EEA,114889
DAE,795941
DCD,541396
ACB,423992
DAC,869629
AAB,757961
DDE,902470
BEB,255651
BBE,831726
AEC,231008
EAC,284100
CDA,971026
ADA,976212
ADD,688318
ABE,308863
DAD,383541
DDD,614726
ECC,733600
AAE,164956
DAE,764164
CBA,951974
CCA,775595
BDB,794826
BAD,403670
ADC,592301
CAD,425011
BAD,302679
EBD,392419
ADD,153414
AEC,918730
BBD,524948
DEC,972346
CBB,742693
ECE,931910
ECE,294659
ABE,120471
DCB,244163
DCC,507394
DAD,772436
BDB,155697
BAD,131002
CEB,737809
BCA,944098
ECA,234207
DCB,548629
DED,986135
AAA,728152
ADA,839637
CCA,368457
EDB,169797
DCC,818693
AAE,882791
CCA,618197
ABC,54907
DAD,409588
BCB,772449
CBD,953252
DCC,161476
BAB,187541
ECB,981875
ACC,997003
BCC,337809
DEE,799095
CBA,942971
BBA,290995
BAB,822785
DEB,157357
EAE,294573
EAD,527039
CCE,505896
BBD,851378
DAB,779144
AEA,734642
BAA,721458
CBB,942635
CBC,421205
CEC,334190
CDC,257830
DDB,638489
CBC,816145
ABB,295045
ADB,28154
CDD,335256
BCB,474715
DBA,948170
DAE,475780
BDA,346994
ACC,385651
AAC,680655
ECC,399018
EBD,572148
ECE,225798
CDE,232337
EBB,691785
CED,320565
DCD,97119
ABC,700787
DCE,212706
EAE,945673
CEC,352475
ADA,403256
AAE,454193
CEA,531558
AEC,833334
ADB,413253
DAE,427387
CDB,109509
BBC,264160
BED,654992
