airport_code,sequence_number
ACC,932506
ACD,211275
CAC,405111
EBE,775587
ACA,158267
AEC,833707
BEB,132639
BCD,481468
CBA,602431
DBB,660503
ABD,885758
BEB,537248
CBE,143203
ECE,667472
DBC,116626
EAD,254663
BBE,480899
BEB,199799
CCD,196042
BEB,135507
EDB,831824
BBB,697930
EBD,47654
EDD,820589
BAE,520894
DEC,708277
CDA,827698
CEE,346607
EDE,632993
AAE,372632
DCC,748203
CEC,543427
BDB,694874
CCD,178413
DBB,672114
ADA,115918
DDD,980275
CDC,725311
BAD,272919
CEE,585090
DAD,41093
AEB,15692
EBC,867465
DDE,159997
EEB,732174
AAA,142059
ADC,471464
DBD,400000
EED,871341
BBE,974664
CEC,826581
CAD,527880
AEE,504968
EDB,28728
BAD,493550
CCE,2665
EDD,116637
CDD,797392
DBE,191249
EDB,200033
DAE,604485
ADA,385744
DCB,319833
ACA,970733
ECE,346999
DDA,740582
DBC,811882
ADD,18313
ADD,832212
CAE,416575
EBD,566973
DCA,864436
DBD,611098
EBE,179195
CCD,392157
DAD,366459
CDE,712617
BBA,121064
EED,224809
CCD,702191
BDD,345113
EAE,507109
ABA,321181
EEA,353814
BDC,567130
EAE,867897
BED,793667
ABA,460300
CCA,632208
EED,218794
ABD,69728
BBE,430441
CDB,541837
ABA,118493
DDA,487727
ABC,332339
ABC,224319
BDD,862614
BAE,381313
AEB,422965
DEA,911396
DBA,399792
EDD,833030
EAC,9834
BBD,44207
AAD,296218
CDD,154988
CEC,541942
EAB,139063
AAC,993595
ECB,850045
CCA,107052
AAB,164403
EDD,514454
ECE,664471
CBB,498980
BCE,280565
CEE,812268
CEA,313505
AEA,760110
DEE,512153
ECD,764330
AAA,831810
DEE,92636
CCA,617367
BDC,792293
DCD,786689
EDC,386781
EBC,58727
DDC,438825
DEB,688012
DCB,894290
ECA,816901
BCC,842191
EAD,646163
EEC,154257
CAE,462898
ABC,732535
AEA,128990
BAC,829624
DBC,523169
DCB,827136
BEB,931074
EEE,679112
AAE,943657
EAD,32747
ADC,951520
EBB,823890
BDC,920851
DBB,970031
CAD,411534
DEC,885484
CCD,260367
CEE,932274
DEC,867288
ADB,191688
ABB,915676
ADB,113743
CAD,931724
EAA,408238
ECC,651838
EAD,523787
EDA,285196
CED,160928
DBC,19069
BEC,426977
CDA,267962
ECB,212148
BBD,57453
EEA,108882
ECE,233752
DEC,27500
BAD,241315
BBA,480981
DEE,388239
CCB,292709
CEA,548671
EBC,923247
BBC,274689
CBB,28299
EEE,543497
DCA,229840
EEC,902498
EDE,525293
ABE,335087
ABD,269543
BCB,319240
EAB,859628
CAA,909751
EAA,410441
CEA,777346
DEB,415529
ABE,913914
CDA,496854
ABC,978601
BED,644814
ACC,973963
CDE,724853
BBE,396001
EBC,777345
CBC,53164
BCC,136133
EDB,657489
AAB,73144
EBA,353431
CAC,566391
AAB,132607
CEE,942735
DEB,838367
ACE,274043
BBD,538120
DBD,722656
AAD,214027
ABE,406891
DBC,105813
CAB,978301
CCE,961417
AEB,254818
DDE,67352
AEE,199618
AEA,710600
EBD,631234
CBE,75835
BAE,502437
DCE,418963
CAC,227578
CAA,202617
EEA,125192
ECE,935339
BEC,788167
EDD,696982
AAA,258150
BEC,12258
CDD,971626
CAB,724729
EEA,616282
DCE,800228
BCB,448329
CEB,568896
EAB,59955
EEB,528767
ACE,985502
BEC,513272
DED,827830
DCE,321965
ADB,15865
AED,858485
ABD,106659
EEB,395765
CCE,701150
BCA,945631
AEA,111443
CAB,721046
DDD,91809
AEA,350862
AEC,725783
BBC,359473
DDE,496856
CEB,339142
BBC,717288
DCD,577496
DAA,874169
CAB,742705
DCD,924179
AAD,576285
DAA,841087
BEA,82396
CAC,756343
EEA,998290
DBD,43021
CCD,400275
CCE,796376
EBC,744164
BBD,758205
BED,188927
DCA,257649
CCC,735299
AEB,605627
CDE,555457
CAE,669391
AEE,740548
BBC,646019
DAC,78016
ABA,223037
ACB,19234
EAD,892091
CDB,240994
EBE,72186
EBC,923320
DCC,622817
EAC,645647
AEC,875068
DDD,933853
ECB,221631
CCC,225630
DEA,795816
EBE,340243
ACC,416610
CDB,152341
BEE,592632
ADE,820042
DAB,853543
ADC,29352
DEE,110820
EEE,322536
ECD,159969
ADE,241810
BEC,648655
BED,340693
CCC,905506
EBD,138546
BEA,698408
BDD,405357
BCB,169658
EDC,310691
ABC,314794
CBE,200511
AAE,748033
BEC,298352
BBB,547222
DBB,498746
CAD,498977
EEA,795227
ADA,550
DDB,681543
BBA,979937
EDE,443633
ECA,691161
EBA,951168
BDB,129687
DAC,851380
CDB,232906
DDC,566676
CAE,44033
EAB,935080
ECE,410705
EBD,603649
DCC,226761
CAA,836563
DAE,662254
CCB,168538
CAD,883435
BAD,387926
BDC,132160
DCB,521106
CDA,631616
BDC,565856
DDB,794442
BEB,922116
DED,874253
DBE,412060
DDE,856680
DCB,985327
EAB,568519
ACE,849811
EBC,453687
DBC,658046
AED,709008
BDD,966462
ADE,367075
DBE,367782
ABD,924586
DDC,725318
AEE,551367
ACE,13153
DAE,501990
EEE,862505
CBC,199356
ECD,922107
DEA,848147
EDB,395156
CBD,292082
BCB,959636
AEB,824047
CEC,586001
CAA,759586
CBC,827723
EDB,849683
BDE,797929
EBC,563478
CDD,889673
ADE,821102
CDB,394479
BCA,840351
CBE,572391
CAD,454926
ADC,937652
CEE,756783
AAA,158009
DCE,175498
BDB,237636
BAD,883980
BCC,76043
AAC,11455
EAC,330677
DCE,712368
BDC,843046
BCC,933274
ADB,334532
DCA,814994
BEE,64159
CBC,332942
BEA,943687
CDB,868511
AAD,100359
DCD,550053
EEA,540732
ADE,487907
BCA,848720
BEC,196769
DDE,848505
CAA,953458
ABC,828941
BDB,555752
DAA,204255
ABB,687437
CAD,866259
BAE,547877
BAD,277796
BAE,649971
EAA,907176
BBD,621778
DAC,241463
DEC,357315
CCE,886522
ABC,454038
DAA,953311
BDC,343616
AEA,832159
DDA,575506
ACE,28333
EAD,88912
CBD,704765
DDA,438314
ADE,538444
BCC,99165
BAA,13975
EAA,469126
CBD,812489
CDE,378288
ACA,540623
DCA,511588
AEE,484810
AEC,416275
DCD,742668
BCA,321579
ACE,660360
AAD,575763
BDA,542032
DBA,603612
ACC,948114
DCB,998829
BCA,391137
DCE,235902
ECE,90518
ADB,82960
EAA,667673
EDE,197029
ADB,267633
CBC,348739
ABD,68125
DAE,741601
ACB,964768
DCE,588590
CBE,44016
AAD,9100
AED,511716
EEE,473980
AAE,14078
CDB,724347
EAE,29686
EBD,647366
EBD,366999
AAA,313193
BDC,505843
DEB,91580
AAA,735015
BEC,154024
BBE,954645
EAD,482495
EDE,836086
EAC,221291
CBA,824938
ADC,627267
CAB,818190
CEB,762456
AAE,141006
EAE,208374
BDB,916108
DCD,290055
AEC,206666
ABB,637805
BDA,803827
DAA,851092
EEC,619196
BEE,894504
CCE,166901
EBE,476771
DBC,298389
CDD,983046
CAD,741019
DBD,742499
CCB,480205
DCC,838938
ACC,896535
AEE,970918
DBA,530276
BBE,530143
ECE,10515
BDC,153178
EAE,144593
EBD,192641
DAB,146672
DCB,782384
CEE,159937
BAA,752708
CBE,49048
ABE,519461
BEE,440382
CEE,797440
BDE,250844
CBA,149442
ECD,435475
AAE,65843
BBC,896746
DEE,755751
CAA,635967
EBC,276024
DEC,650337
ADD,854010
DAB,351039
AEE,962862
BDE,696809
BDD,615216
ECE,50731
BEE,661913
DDA,336763
BCB,267748
AAC,104829
CDC,777473
ACE,441251
CBC,513859
CCD,865559
ADB,689201
CEB,976723
BBD,30702
CAD,361854
CDA,538719
EBC,833269
CDD,602848
EEC,334751
ACC,222536
BAE,287975
CCA,915693
DEB,230267
DEA,823525
DED,823846
EBE,708720
BDB,127086
DAA,193208
CDE,247177
EED,152926
CBE,176209
CBB,258757
BAC,342298
DEE,876487
ECE,255277
ABE,20488
CDD,385224
DDA,292828
CAB,900718
AAC,732524
DED,161796
ECE,906243
