airport_code,sequence_number
ABA,100091
CAA,66607
ACD,791123
DCB,396218
EAC,59927
CAD,490206
EED,221112
DBA,24330
CAD,681319
DCA,992719
CEE,468697
BDB,429183
CAB,179273
ACB,71980
DAD,825309
DBB,983276
DDA,271910
BED,870568
ECC,336672
BDA,762148
DCB,434702
DAE,234824
CAB,306425
CCA,962988
CAE,287702
ABE,456211
EEB,647827
CDB,685665
DAB,336026
EDB,573215
CAE,128472
EDB,683413
EAC,701108
CDA,652898
ECE,415573
EEB,313487
BCC,837274
CBD,686422
CDD,31166
CAA,191000
BDB,580513
CEC,256795
BAB,835245
DAC,801971
BCC,453910
DEB,880590
CED,193373
DEE,752197
CEC,775380
DAB,831491
ACC,801985
DCC,866992
CDD,490876
EAE,496677
EAE,716219
BDD,486562
DDA,690564
CBD,902257
CED,159367
AAB,32124
CDC,410694
DBA,403841
DDA,604603
ECB,444914
BDE,945882
DEC,605725
DEC,681246
EEE,558073
BDB,370055
EEA,755802
CCD,717927
DDA,195276
BED,383122
BED,575200
DEE,573133
CCE,930031
BCB,961442
BED,506118
DCB,481409
EAE,176032
DBE,738356
ACA,582179
EBC,685121
CDB,116541
ABC,29327
CED,978952
ADB,780726
DDC,470328
BEC,397868
DCC,432470
DAC,220035
BDA,970728
CAA,324115
EBC,29717
ADB,42574
CBB,290866
ABC,55932
CAA,85414
DCB,800886
BCB,882982
CBB,505546
DAE,15365
BEC,691421
BAB,918140
BEB,614089
CCC,834898
ACB,149266
CEA,409073
DAC,570900
AEB,842408
ACC,122586
EAA,55572
AED,453915
BBA,714929
BAD,266790
CEE,683343
EAC,81784
EDE,349443
DBA,401169
BEA,897684
EBE,759302
CCB,352091
CCA,813176
DED,154902
BEA,859539
EAC,809923
CDC,352743
ABA,742863
EEC,389403
BBE,658969
BAC,232674
BED,684987
EBD,85541
EAC,74000
DDA,371301
EBC,803162
EDD,706964
EAA,754555
CEC,472601
ACC,671079
BDB,433580
CAA,449689
BDC,353228
CCE,869028
BCB,898472
BDA,177226
CBB,850394
EEB,886917
ABB,187368
CEB,480406
ABA,542111
CED,113490
CBD,654101
AEA,187383
CAC,458446
EAD,258320
CDB,335743
DBA,62483
DCB,289940
CBB,819169
DDB,201191
EAA,641211
ABB,252637
DDE,527104
ADD,539652
ABD,721711
EBE,907971
CCD,941370
ABA,463834
CBD,787669
DBB,362649
AAD,811694
DDC,804703
DAC,73113
EEC,449772
EBB,776347
AAA,588247
CEB,437415
BDC,95237
DCB,793419
DCA,76860
BAC,3083
ABD,794889
CAB,971476
CEA,203284
EAB,248347
ABB,379616
CDC,50551
DAD,733494
AAA,863852
CED,961703
DBE,962876
CDD,30600
AAC,108381
CCB,932387
AAC,549813
AEC,487024
BDA,107411
CCE,144336
EEC,552045
DCD,619643
DAE,326386
DED,11749
CCE,992942
DBA,164202
BBD,319809
AED,868362
BED,667684
BCD,910862
ADD,620187
ECE,141740
ACD,959021
DCA,197542
EDE,495843
BBC,613422
AEB,609021
DCD,23309
BDA,589023
AEB,93228
ADB,685655
ABE,291543
DAE,383388
ABA,280029
EAB,177675
BAB,445677
CAC,906125
DCB,218310
CCD,974085
BBA,262648
BDE,781153
BAC,942111
DDE,422358
ADC,463852
DAE,94548
EDA,822035
BDD,837967
BBD,121829
CBC,439534
BDA,764387
BBD,971848
EAD,64196
AAB,941674
BAA,273514
AAD,793160
ADA,968873
DBD,430620
BED,602073
DEB,815216
DBB,973291
BEE,523531
AEB,897510
DAB,930858
AAC,733768
AAD,900408
BEA,970990
CAA,580121
DBA,465271
BBC,856818
ECA,972299
CDE,924738
ECA,260957
DDD,507980
CAC,530814
ECA,194179
ACB,230741
CCB,40268
ABB,859074
EDE,886745
ECA,177595
DBB,476024
ACB,89527
ADA,969458
DBA,765021
DCD,253658
BDC,190608
BEE,830148
EEB,792594
ACC,137901
BCB,911954
DAD,797681
EEE,21861
CAB,538730
EBE,990879
DEE,958560
AEB,824853
EEB,780956
DBC,818139
AAD,322289
AEE,756777
DDB,56540
BEE,583072
CDB,463154
ECB,631885
EDE,991446
AEE,930229
DDB,387037
ABD,414988
BBC,512522
CCB,322183
BAE,106323
BDC,467222
ACC,936898
BDB,189999
CAD,119421
CDC,380265
EBA,698637
BAE,489025
ECD,411699
BDE,943595
EBC,801520
BBE,440823
BBE,968644
DBD,723384
DBC,712547
ADB,263195
EBA,538860
BEA,82187
CAE,483919
BDE,917760
EBA,35468
EAE,462887
EDC,573655
BAA,711877
CAD,183593
CAE,106167
DED,931110
DCB,25552
EDC,92750
EDC,262796
CAE,647036
ABC,105871
BED,556574
BAD,992030
EDE,687013
BCC,836529
DEB,407080
DDC,967540
BAD,982107
BED,600639
DAA,80476
BEB,98453
DDE,604739
BBA,732789
ECD,598537
DBD,309023
AEC,922790
CEA,916156
ECC,984681
BEE,580223
EAD,658438
DEC,179961
ABE,889384
CCB,108400
ADE,484919
BBC,985657
ABE,830827
DDE,980107
BCC,739095
ECC,713851
CDC,191137
EEB,98528
DEB,80209
DDB,209285
EAD,283110
ABD,354832
CCD,201720
ECD,961287
BAE,635111
DDD,496019
EEB,373552
CDE,329614
ECA,808556
AEA,76748
DEB,328344
CCA,59023
CBB,320978
BEA,290559
CEB,297599
EDB,396650
ADD,849883
BEE,497044
EBA,800560
BED,274326
EBE,102177
ACA,37955
DBA,906810
EBA,804769
DDA,870446
DBD,528363
BCA,948407
AAC,101945
CEC,91800
DCD,749709
CBE,434639
BCD,353185
CAE,283844
BEE,397392
BCA,250676
ECE,615253
DAB,290155
BBE,274636
ECA,991871
DED,186106
DDC,148428
AAD,170259
EBD,934866
AAB,462345
EDE,373593
CAC,729631
DED,88254
BBD,124805
EBB,823213
AED,517289
ACA,900936
CEA,830893
DCD,303354
AAE,28028
ADC,248061
BAD,672003
CEB,967508
ACB,738231
EBD,199224
CAC,84999
CDE,699456
EDA,214975
EAB,355885
DBC,138984
BAD,828271
ACE,232337
EAA,193086
ABB,225899
BCE,485608
CEB,451156
EBE,42738
DCA,549917
ADE,509344
DDA,177701
AED,434966
BEE,431013
BCD,574876
ACB,356621
BCD,664451
BCA,40524
CDD,559745
DCE,21070
BCA,370664
AED,277175
DDD,669622
ADD,715823
EBE,238318
EAD,558539
BBC,810956
AED,202008
ACD,569564
EAD,296210
BBB,966093
EBE,677315
DAB,705804
DAD,138012
BCC,561516
DDA,342727
AEC,7706
DDA,543926
DDB,837892
CBC,841892
AAB,873255
BCC,262734
AAB,544347
CDE,481635
CCB,130941
CAA,516033
ECE,58635
BED,599674
DCB,107062
CCD,964761
BDE,509951
CDD,60986
BCC,592984
ECE,274449
ECA,280277
AAB,54484
BDC,434363
DDB,246061
AED,775553
CCA,925462
DAB,999338
DDC,311941
AED,619355
CEA,120079
BEE,395936
EBE,495087
BAB,182019
DAB,618128
DDB,642011
AAC,687566
CCA,639178
BED,612747
ADA,232915
CCB,775917
EBA,376635
CAE,344387
EAB,496819
ECB,956265
DAC,100614
BBD,447116
CDE,388639
EEB,92075
CAB,117505
DDA,850714
ECB,1736
DBA,26978
CBA,861296
CEA,715332
ACA,90732
BBA,31145
CEA,376995
DBD,689859
EAE,340618
EDB,923289
ECA,398580
CAE,833354
EEC,838905
EED,851652
CCB,572741
DCC,641702
EDE,17969
DCB,947491
ADB,884675
EEA,547722
BAE,157664
AED,703096
BAC,822684
CCD,800608
AAC,966518
BED,626965
EAE,338083
BCE,102356
CCE,70359
CCA,22242
DCA,694542
CAE,289139
CED,940431
ECC,461668
CAD,374797
BEC,297740
BCB,882703
CBC,112734
EBB,15048
DDB,97650
CAE,285000
CCA,104819
AAE,355963
EEE,863922
BBC,301195
AEB,931936
BBA,173837
DEA,816343
DBE,243823
EAA,513711
CEB,542510
ACD,857872
BEB,787334
CBE,225887
CAD,648237
CDD,374167
CCA,14425
EDA,963596
BEB,49607
AEA,12487
EEC,160329
CDD,542314
BEB,98493
EDC,993696
AED,324407
BBD,363449
CCC,399741
DAB,56981
EEA,285493
CEA,254719
DAA,493658
CBA,154089
BAE,351664
EDB,201462
AAB,487750
EBC,303155
BAC,999938
CDD,835108
EBC,21316
BAA,10929
CAA,297430
AAA,73007
BCC,496015
BEE,602282
AAB,56090
ACE,582940
DEB,823534
CBB,327759
DAC,979348
DCE,569879
DAD,733280
DAC,629522
DAB,18561
ECD,60014
DDA,895655
CEE,38048
CBA,198734
BAD,183348
BAC,607655
CAA,267383
EBE,243406
CAB,408501
CCD,768755
BDE,421000
BAE,727267
ADA,293922
EBD,542504
CAC,605322
BAD,741760
DBC,808213
DDD,816187
CDA,124062
EDE,590093
ADC,189577
CBA,204118
EAA,253858
DBC,915087
CCE,129295
BED,241932
CDD,953971
CDC,35915
DEB,210203
CBD,202320
ADB,610383
BAC,744590
CBD,78475
ABC,778429
BCE,631507
ADE,252737
AAB,216668
DBC,3228
ACB,347056
DBB,120667
EDC,962781
DAA,937369
BEA,173646
EDB,90687
DDD,397293
DEC,190448
ABB,277020
AAE,680871
ABC,779752
EDD,378176
BBB,354183
EBA,500277
CEC,782139
CBE,899908
BDE,721363
DAC,534444
CCD,696485
BEC,213804
DBB,896276
EAB,853683
EEC,560570
CDB,60299
ECD,393547
DDB,954390
BEE,270235
BAE,615478
DEE,900285
CAB,713692
EBA,438823
DDC,400560
DAB,137976
CCA,27488
CED,62266
AEC,10804
DAC,226624
CDD,144094
ACC,890795
CEC,28674
CBA,8052
DAA,468408
BAC,867407
ADD,421263
ECD,473746
AEC,184186
DDD,287169
CCB,195221
DDC,696929
EDB,680564
BAB,876374
EDB,996825
EAB,730284
ADE,3003
BEB,589302
EAB,838760
CEC,740593
EDB,990239
CAD,69457
DCC,917417
DCC,832908
ACA,335001
DBC,993601
AAB,98886
CDC,152968
EED,2729
CEA,178499
BCB,285726
CAB,443169
AED,437969
ACD,587146
ECD,84926
DBE,863424
DDE,323356
CCC,615108
CBD,842370
BAB,583905
BDE,660866
DCE,79849
CEB,108868
DCC,262015
DCC,43787
DAE,837453
BAE,788914
ADE,396143
DBE,648647
BCE,539235
BDE,352124
EDE,880982
CDB,179836
DCE,211278
DBB,776783
DDE,799307
EDD,294461
ACC,699372
BDB,477905
EAB,204977
EDA,465702
EAA,945919
CBA,741003
BEB,632948
EDA,163485
EBE,93035
DAB,200807
ABE,900066
CAA,687129
CEE,917424
ADB,683494
CAC,770296
BAA,525847
ACE,687728
ACC,107798
DEB,457449
CAE,292992
DCA,872671
CCC,403960
ECE,813016
EAB,407103
AAB,614393
BAA,4974
