airport_code,sequence_number
BEB,107300
DEC,493458
ABE,985041
BEE,358728
EBD,600491
BEC,202642
BCA,446401
ECA,785333
BCA,470787
EEA,843720
DCA,681580
DAB,660539
DBD,97609
DEB,497362
EDB,947057
CBE,413759
EED,1181
EBA,376982
EEB,49828
EAE,363401
EAD,922157
CEB,800161
BDD,119050
DBD,358378
DDA,551736
DDB,385094
EAA,505249
CDD,656439
ADE,8024
BBB,679183
DBA,961055
DAB,52176
AEB,408271
DCE,431524
ABB,837594
ECD,946898
BAA,469604
BAE,206954
CEB,550489
EBA,863661
ECC,93797
DED,844327
ECE,284763
ABD,831112
EEC,640730
CAC,471526
CBE,157986
CDD,915408
DCC,896214
ADA,131941
EEB,673394
DBC,59813
DCE,825277
DBE,628129
BEB,584288
EDD,504143
DDE,835260
CAE,483112
BBE,889064
AEA,631666
BBA,890502
EAC,627512
DBC,381046
DBA,418418
ECC,170607
DBA,981507
ACD,131350
CED,835889
EDD,678234
EBA,791439
EAA,511324
ADA,344263
DCA,666801
ACB,643806
DBA,255368
ADD,271040
BCD,232574
DBD,637264
AEB,28080
CDC,379006
BEC,687542
BBE,831678
CBC,356991
BBC,714215
ADD,528653
BBE,700290
EEA,451050
CEB,581336
BCB,724809
EDC,205411
ACE,956120
EDE,406288
EAC,123613
ABB,694508
BDE,652967
ECE,196026
ACE,807463
DDE,731194
AAC,939683
CCD,792150
DCE,431841
BCD,173690
ADE,408748
EBA,65213
EEB,486596
EBD,513028
CDD,162954
CDC,672636
BDC,36367
BEE,255650
ECE,234095
ADC,842404
ADE,16744
ABE,749171
DBA,68504
CCB,569816
DBE,128656
BEE,898869
ECA,436384
EDA,798488
CAC,260527
DCB,323073
ABC,315181
CBD,744719
ACC,645206
AAE,350248
BAB,166445
CAE,333163
EBA,681648
CDD,669211
DCC,511017
CBA,976377
DED,413459
ADB,138101
DDA,605119
CBD,91921
AAD,874981
EDD,884806
ADA,643450
DBD,233123
BDC,5626
AEC,757855
CCA,960805
DAC,108017
DAB,839260
BEB,323511
BCB,208104
AEA,712228
DCD,624876
ABA,602720
ACA,907817
AAC,398205
BCD,794669
DCA,304494
DDB,197301
CAD,533519
EDB,505045
BCE,190033
CAC,557595
ADE,418572
AED,550636
CAB,600536
EBA,7689
BEA,849502
AAD,325522
BCD,655294
DBA,490228
CCC,189168
CDB,65134
EDE,747959
CDE,555666
CEC,186766
CDC,165896
ADB,507992
DBE,520231
EBC,286015
EDD,564050
ADA,190765
EEB,945106
BDC,708957
EDB,488398
BCC,309670
ECC,751115
DDC,938396
BAE,24596
BDE,874032
AEC,888136
ABA,725320
EAA,783418
CAB,370486
BAE,42526
AAE,242491
DDC,284969
AEB,483961
DAC,211709
AEC,443321
DAB,979822
AAB,663551
CBD,843062
CEB,219895
DBA,428370
DDA,891649
ECB,114652
CEB,797235
ABD,998872
BCC,987803
CED,597328
DED,422574
