airport_code,sequence_number
CAA,265593
DAA,960261
DEB,743508
ACD,648694
ABC,862291
DBA,584516
EEB,815015
ADB,867933
ADC,934801
DDE,226900
DBB,634676
ADC,101715
CDD,623708
CCB,290942
CDA,201387
CDC,369382
AEA,606445
ACC,91838
DEC,788389
BAA,284126
EEA,923103
BDA,462078
BAD,326288
ABA,41953
EEA,828751
BAD,615982
CCE,641886
DEB,297251
ADB,226070
CBB,695297
AAE,213353
CBA,57987
ACA,740441
CDA,716600
EBD,695351
BCE,548644
ACA,186632
CAD,566094
BEC,228188
ABA,499521
BCC,657121
CCA,514556
DAC,552511
AAA,55566
EBA,294637
ADC,38644
CDD,243295
BBC,849569
CAC,944663
CDC,72535
BBD,314516
DAA,230332
BEA,443664
DAD,659386
DCE,686438
CED,397681
EBA,22591
EAE,958811
DEE,420253
BCB,785634
BED,615599
ACE,373395
AEC,404818
BEB,752958
ECD,856194
EDD,753487
AEC,653891
BCC,61130
BDD,319895
AAD,759006
CDB,337343
DAA,462618
BCD,376343
EDA,806644
BBB,162539
AEE,587273
CCB,901927
CCC,498732
AED,386640
DEC,927482
CDE,410235
DCE,493266
EBA,162859
BCD,152423
CDA,485086
CAE,998725
EEC,858838
BDD,609281
DBB,580029
CBD,430109
BBC,632585
EBA,13667
BCD,87754
BCD,471761
CAB,70515
CDD,737667
BED,858469
EED,770199
CED,965129
EBA,233953
ABE,693973
ABA,846440
CEC,286731
AAE,873054
DEB,157750
ABE,442139
BEE,777711
DAC,680099
CAB,883356
ABC,654551
EEB,306409
BBA,730877
EBD,160980
CBE,254668
DCE,62755
DDE,155700
EEB,573787
BEB,612083
CAE,119494
CBE,313299
BBE,698307
BEB,356962
BBD,461884
AAD,42959
CAA,798062
EAA,253269
DCC,383750
DCD,156654
BBC,990712
ABE,323375
BAC,348610
CCD,813677
CAE,14316
CDC,617162
DDA,971638
ADA,181683
CDA,564517
CEA,541841
BBE,596580
DCB,313033
DAC,383812
EBC,42376
CBB,542948
DBB,693211
BCC,447516
DBA,341638
CAA,640584
EBA,383338
EDD,267510
DDE,36276
BDB,11937
DEA,263436
ECD,126956
DCD,867358
EBE,510367
ECB,721627
EBD,775191
BAC,401067
DBA,588103
DDB,554838
CEC,108290
CBB,814608
CDE,634955
DBD,161090
EEE,281217
EAC,585044
CEC,98804
CED,369373
DAB,414242
AAB,1740
CDD,427029
ABE,975144
DCC,801656
CEB,846236
BBA,462915
AEB,771976
BCB,478281
DAD,502595
ACE,179575
AAC,275769
BDD,957834
DDB,72060
DAE,543688
DBB,869407
AAA,672079
CCB,870459
DAD,881397
CEE,969537
CBD,151740
AAC,439258
AAB,663895
ADE,555925
DCD,615902
EAE,550312
EAC,349669
CAA,407319
DDC,424666
DAA,71373
CCC,741472
BEA,815609
CBD,399705
BBA,594583
DCA,642690
DBE,830601
CDA,677342
CDE,907767
BDB,746132
BDB,430826
ABA,231020
EEA,265669
ACD,237761
CBE,626798
DAC,350001
DCB,826656
AAD,149402
EBC,147083
CBD,255324
EAA,683568
CCE,155417
BDC,85437
ADE,535660
EAE,418678
EAB,826167
DCD,580265
CEE,884327
ADB,393186
DAC,589055
CDB,798045
EDD,362826
DDB,368910
CDE,332128
DBA,291886
CAE,662677
ABC,633117
BDB,135457
AAA,649900
DBB,392191
EBC,229533
BBD,327541
EDA,341759
ADA,477313
CBE,497367
ACE,325882
AEC,763216
BCE,637759
CEC,252943
ABC,581628
ACD,677412
BEE,42816
ACA,551930
CCE,962277
EEA,275032
CCE,744814
EAC,253441
AEA,213399
CDE,890281
EED,264735
CCB,506722
BBA,102815
ABA,188538
EAC,52508
ECC,978692
AAE,163659
BAE,768179
ACB,592676
EAB,102097
CDC,823144
EDE,763231
CEC,644847
BEE,971018
DAC,133066
ECC,782027
CCB,254294
EBE,411156
EED,105307
DCA,426418
EBE,845500
BBC,168626
BCE,792427
DAA,822004
AED,433432
ACB,268669
CCA,562247
BCD,826953
CCB,851841
EEC,825534
ADB,341434
BDC,131151
ADA,59588
EBB,538367
BAE,862454
CCD,651036
ABB,77167
CBA,346304
CCE,249616
DDC,45715
DEB,560176
DAD,447284
DCB,208640
CBE,991292
AAB,589324
DCE,263833
DAA,502919
CEE,743312
BAB,956197
BEB,951274
BCE,922925
CDA,371829
BEA,879990
EAA,606913
BEB,612359
ACD,103116
CED,354184
BBB,905753
CAC,862451
ABD,107374
EEC,276306
EAB,72004
CCE,467179
CEB,103843
AAA,941607
EBB,339748
DCA,797938
DAA,683888
EAC,46774
CDD,310440
BEA,336971
EAE,138119
BBB,133508
BCB,78874
AED,106966
CDB,680654
DAC,70021
BEC,809030
EBA,250601
AAE,101264
EDD,142843
CDE,650876
BBC,670015
CEE,348618
CBA,763990
DAA,831860
EDE,94344
DBC,686118
DCA,421051
EAD,99380
BEA,238294
EED,534977
CBD,876870
ECC,844626
AEC,690269
AEB,1161
DBA,193663
ADB,149943
CAB,55147
CCA,23253
BCC,313644
ABE,359882
CDB,62752
ADB,20225
EBE,960501
BCB,629896
CBA,602932
AAE,687797
BCA,563094
ABB,36462
AED,101734
CCC,746313
CEC,986107
ADB,31903
AEB,328517
BEC,124978
BAA,171032
ADC,556426
CBC,686295
CEA,704300
CCC,433480
BCB,595014
BDD,265422
DAE,832073
AEA,392443
EED,236823
BCA,702488
BBE,950633
CED,565090
BEB,53779
AED,317293
ECB,737466
BDD,773228
DDA,596906
EAD,138578
CEB,481684
CAB,132000
CAC,597049
ABC,476541
DAB,482052
AAC,643147
DAA,340055
CDC,432382
ABA,798300
DCC,308750
BDC,420643
ADA,629833
DAE,21437
CCB,765053
DBD,936412
CCD,525416
EBB,673135
CCB,427327
ABB,539753
BAB,475635
DBE,702133
ECD,701609
DDC,679030
CCE,839294
BCD,36455
CDD,317840
ABA,11
DCD,358383
DCC,367284
ABE,384660
AAD,319211
CED,344945
CCB,947096
CDC,45215
AAB,662591
BAB,53332
EEB,750063
CED,36284
ADB,141540
BEA,795421
CDA,455246
CDB,37783
BED,766877
AAE,524606
EDE,407369
BCD,133290
DEB,900649
BEB,433086
DBD,571298
DEC,609487
CBA,194255
BBC,201282
EAD,990079
CAA,865048
DDC,190005
DAA,333666
ECB,785937
EDC,337847
CDD,548529
ADE,344682
DBC,275903
CEC,573703
BDB,506685
AEC,884873
BCD,596108
BEB,93041
ADB,509139
ECD,759337
CBD,529239
CDB,91193
BED,986546
DCD,364849
AEA,578915
AEB,350283
CCC,476042
CEB,797447
CAA,748353
CDC,100852
CCB,377198
EAC,697655
CCC,629596
ABB,686993
EDA,915542
CDC,765579
CDA,881577
CBB,82007
DEA,66436
CEA,900325
DDB,709212
BDA,940623
ACC,922645
ABA,326481
AAA,935940
CDD,202696
DCA,301281
EEC,601650
DBD,527900
BDA,460226
EDD,135640
ECB,476061
AEC,152558
EEC,841873
ADC,500504
CAD,157381
BDD,315685
BDE,377355
AEB,491654
BAE,903567
CEA,853966
ABE,382447
CBD,809890
CDC,263055
CDE,904048
CCB,680194
BDD,595380
CDA,216145
CBC,918082
ECD,555601
AAB,614204
CAA,974056
CED,394023
BDE,787191
EAA,346890
ECC,145820
BDC,187213
EEC,106134
DCC,973423
AEE,42207
CEA,643642
CBD,352415
AED,861709
EEC,457442
CCD,334224
AAD,264947
DAB,86547
BEA,202490
EAB,24717
BBA,462235
BDD,113975
BAD,322703
BDB,256500
DDE,329507
CDC,79300
BAA,861638
BED,113039
BEA,68085
ECA,633971
EDD,874895
AAE,604705
EAB,151063
ADE,46552
CCD,299172
BAE,87609
BAE,13599
BBD,972713
EDA,923564
DCA,680368
ABA,328553
CBA,34894
EEE,112253
EEA,54308
ADD,579304
EBE,386257
EAD,821407
AAC,163187
ECB,831780
BDC,232506
DBA,368541
ACC,963310
BEA,997063
CCC,126936
DBA,512352
CAB,873823
DBB,375332
ABE,148314
ACC,672081
BBC,799785
CEB,717989
AAB,593811
DEC,627439
BEE,422728
DAE,339101
AEA,105698
ACD,220027
EEC,724799
BCE,720081
EAE,557459
CDB,770674
EAA,101996
BEC,721770
ACC,651361
BBE,723460
AAA,232912
BDE,837499
DAB,227501
ABC,872372
EDB,770395
ABC,263017
EAA,454296
AEE,637966
DCE,973649
BCE,158903
CDB,969757
CAD,967187
CAE,629182
DAA,660670
ABA,324319
DBD,61059
ECA,171394
DEE,144746
CEE,246381
DAA,1805
AAC,774284
EEC,697223
CDB,703785
BAA,512586
BEA,341424
AED,982322
CDE,931734
DAB,182075
ABA,157558
ECC,565803
DAC,495449
AEE,823403
DBB,616133
ABA,831725
EBA,681162
CBB,483881
EEC,117898
ECA,254085
BAB,495414
BCE,976710
CAC,566008
DBC,26523
BDE,966572
CCA,313501
ECA,921583
AAB,782003
CAA,337872
