airport_code,sequence_number
BED,610560
EDC,241595
DCE,723030
BAB,683492
DEC,842499
CAC,756022
ABE,126687
BDB,482302
DEA,156296
BAC,54156
ACB,726035
ADD,611072
ACD,555738
DEA,977922
CAC,725466
ACA,458614
EBC,332981
BEA,219632
ADD,410290
EAE,801421
EDB,459373
BBB,585286
EEB,647284
BAE,906990
EEC,368193
EBE,291053
AEC,151274
CBE,3689
AED,167691
AAC,621200
DDD,447080
DCB,111369
BDA,202465
EDB,746049
DCD,257059
EEB,323572
DBA,184621
ECE,692079
DCA,570606
DAE,178349
DCE,665201
DEB,751658
DAB,662908
BEC,396044
DCE,93310
BEE,387560
ECC,714577
CDE,555280
ACB,536807
EEA,200610
CEA,523256
DEE,555106
CDE,800690
DDE,437457
ECA,768709
BDA,61318
DAC,121598
DDC,159763
BEA,341281
AEC,7602
ECB,520248
CDB,458309
CBC,512951
ACC,523981
EAD,965567
ECE,764184
DEC,100996
DDC,983381
BBE,292941
BDD,550733
DEC,221260
CEC,201742
EDB,932732
ABE,324136
ADA,686859
EDC,199706
EAA,335939
DDD,215823
AED,201131
DEC,436385
CAD,928177
DCC,301690
BDB,239139
DBA,455534
DDD,707324
ADA,888590
CBE,783867
ECB,393094
ABA,731678
BDB,910070
CDD,820580
DDD,689202
DCD,959423
CEC,720056
CAE,917241
EAA,240939
ABC,306576
CEC,277375
CAC,345520
CCA,971913
ECE,36147
CDE,360193
DAC,414718
ADA,948787
EBA,444351
ACA,337848
AAE,329058
CEA,872575
CDA,994437
DED,998953
BEB,573841
ADD,524746
ACB,186753
DCC,218767
ECB,227092
DBC,832721
DEA,374185
CAE,215658
EDE,794827
DED,33891
AAB,861588
BDA,727654
DDB,490898
BBC,154349
BAD,592338
BDA,577121
DCA,862751
BAD,925687
BAD,128010
AAE,334974
CCA,992306
DBE,183434
ECD,629486
EBA,1168
CAB,465373
CAB,172234
CAA,239710
ADC,919474
BDA,540559
DCC,45658
BBC,570417
BEE,826968
EAB,441299
AAE,234763
DBA,748755
EDE,765063
BCE,941281
DCB,797718
CED,407158
CEE,265077
EDA,320660
CEB,149368
BDB,953531
DEB,12416
BEA,239502
CEC,10625
AAD,90842
ECA,518494
BCD,285466
ACD,280639
DEE,117923
CAB,599285
CEC,835885
DAC,681551
DCA,100152
CDD,601572
BDD,356462
DAD,255985
CAB,908905
AEB,403846
DCB,115683
CDD,447744
BCB,649396
EDE,75710
AED,416541
EEC,829753
CBA,140976
ABB,449005
BAC,514583
ADE,350960
EEB,170500
CBD,495614
DCC,387584
BAB,817066
EDA,420109
DBA,753946
ABD,874461
AEC,308729
BBB,857937
EBA,65365
DAE,586385
BAE,706746
DBB,907620
DDC,764621
CAA,616282
CEE,412118
EEC,572541
ECA,678906
ACC,842935
DCE,768596
CCE,397577
CDD,974295
DCA,629813
BBB,398097
DEC,467178
CEC,850876
ACD,426748
ABA,906020
DEC,595722
CDB,563107
DDB,755636
DCC,189382
BCA,946592
AEC,41553
DEE,754739
EBC,21697
DAB,660609
CEB,641805
CDE,84226
AEC,478353
DAA,904450
DDA,405335
CCA,101413
CAC,504032
DBD,396525
ABA,140404
ADC,263859
ACD,367672
CCE,231374
CEE,239686
CAC,935861
DEB,815694
ECD,884284
BAB,92434
ECC,582744
ACB,342384
DAB,791568
BCE,483416
DCD,779437
DAB,948871
CBB,955775
ACD,861011
AAA,100900
EEB,438079
BCE,834014
EEA,690973
AEC,127224
BBC,879680
ADB,938854
BDC,8312
BDD,35299
EDE,528195
BDC,932815
DAD,72532
EBA,262024
ABC,880921
AEA,302286
ADB,748073
DAB,565765
DAA,204226
BDC,65983
ECD,769831
DCE,921128
AEE,409250
EAE,6578
CBE,315440
DCE,619258
ECC,926532
EEB,277709
BDC,652658
DBD,344393
DEE,450263
CED,869948
CDC,601414
AAE,713119
EDC,395158
ADD,121654
ACE,957660
CDC,80599
BCE,795115
EBD,826285
EDE,163215
CCC,724941
DAB,658425
BAE,86832
ACE,459555
DDE,286173
EDE,286688
DDD,242078
DBB,930765
BCE,913720
BDB,742146
CDB,189142
EAB,284479
BAB,296237
ADE,49490
BEB,564906
EEC,327891
ABB,766007
BCE,313075
DDC,609173
EBD,964388
DCA,795634
AAE,993747
ACA,749513
AEB,366437
DDA,104036
ECA,765285
EAE,700502
AEE,991373
DEA,52633
DBE,176700
CAD,46257
BCC,276908
ACC,836436
EBD,391205
BDA,515167
BED,481990
BCD,187117
AAB,752470
EBC,243507
DEB,90026
CEC,474863
ECE,602515
BBB,687091
ABD,632446
ACD,858587
ACD,155383
BEB,197479
AAC,464789
BBC,755949
ACE,25250
CCC,803022
EAD,161584
BCD,984907
DED,890413
ABC,57403
BAA,171647
EDD,310277
BCD,37092
DAB,377573
DED,775382
DBD,289201
EAC,925339
EEB,773474
BCB,699581
EBB,38793
BED,769679
CEC,187750
BBC,660361
EDA,678347
DAB,580287
ACA,9121
CBD,941040
BCA,289221
DEB,76577
ABB,12716
DCE,665459
DDD,416256
DBD,338500
CEC,566938
CBC,39833
ABD,286297
DAD,158845
DEA,401268
DAD,545680
BDB,324549
DEB,455738
DCE,7168
BCB,433184
DDA,573842
EBA,117195
ABA,6644
BEE,602090
CAA,629511
DCC,870869
CAE,953978
CDB,430314
ADD,349395
CBD,162955
DEC,405980
ADD,207164
DBB,588005
BCA,733846
BCA,851491
AEB,758859
DEC,811884
DBE,848448
DBB,462083
AEB,844305
EAB,554834
AEC,285901
BCD,42762
DEE,845923
CAE,916003
BCC,571096
CBE,93713
DAE,732381
CDA,517622
BDE,207008
CBC,214517
DDC,303739
ADD,164241
EBC,482721
CCC,550497
BDA,539334
CAD,642747
ACA,181328
